"1996-1997 County To County Migration Inflows",,,,,,"New Hampshire",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
"New Hampshire",,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
33,000,96,000,NH,"Total Mig - US & For",35670,64265,1385092
33,000,97,000,NH,"Total Mig - US",35002,63265,1375377
33,000,97,001,NH,"Total Mig - US Same St",13110,22965,412495
33,000,97,003,NH,"Total Mig - US Diff St",21892,40300,962882
33,000,98,000,NH,"Total Mig - Foreign",668,1000,9715
33,001,96,000,NH,"Belknap County Tot Mig-US & For",1770,3299,62409
33,001,97,000,NH,"Belknap County Tot Mig-US",1760,3282,61800
33,001,97,001,NH,"Belknap County Tot Mig-Same St",974,1797,30820
33,001,97,003,NH,"Belknap County Tot Mig-Diff St",786,1485,30980
33,001,98,000,NH,"Belknap County Tot Mig-Foreign",10,17,609
33,001,33,001,NH,"Belknap County Non-Migrants",20598,44435,816415
33,001,33,013,NH,"Merrimack County",406,751,10898
33,001,33,011,NH,"Hillsborough County",149,280,6620
33,001,33,009,NH,"Grafton County",140,245,3398
33,001,25,017,MA,"Middlesex County",93,157,4670
33,001,33,017,NH,"Strafford County",89,158,2402
33,001,33,015,NH,"Rockingham County",84,170,3161
33,001,33,003,NH,"Carroll County",67,122,3200
33,001,25,009,MA,"Essex County",43,76,1396
33,001,25,025,MA,"Suffolk County",30,43,698
33,001,23,031,ME,"York County",19,32,618
33,001,33,019,NH,"Sullivan County",18,31,490
33,001,09,003,CT,"Hartford County",17,28,707
33,001,25,021,MA,"Norfolk County",17,31,734
33,001,44,007,RI,"Providence County",17,34,482
33,001,25,023,MA,"Plymouth County",15,32,650
33,001,25,027,MA,"Worcester County",15,25,800
33,001,09,009,CT,"New Haven County",13,25,684
33,001,25,005,MA,"Bristol County",11,18,1153
33,001,09,001,CT,"Fairfield County",10,21,602
33,001,58,000,SS,"Other Flows - Same State",21,40,651
33,001,59,000,DS,"Other Flows - Diff State",486,963,17786
33,001,59,001,DS,"Other Flows - Northeast",191,371,7402
33,001,59,003,DS,"Other Flows - Midwest",48,112,1829
33,001,59,005,DS,"Other Flows - South",146,288,5632
33,001,59,007,DS,"Other Flows - West",101,192,2922
33,001,57,009,FR,"Foreign - Other flows",10,17,609
33,003,96,000,NH,"Carroll County Tot Mig-US & For",1332,2473,56250
33,003,97,000,NH,"Carroll County Tot Mig-US",1332,2473,56250
33,003,97,001,NH,"Carroll County Tot Mig-Same St",440,855,13553
33,003,97,003,NH,"Carroll County Tot Mig-Diff St",892,1618,42697
33,003,33,003,NH,"Carroll County Non-Migrants",15064,31188,567749
33,003,33,017,NH,"Strafford County",136,271,3950
33,003,25,009,MA,"Essex County",92,185,3854
33,003,33,001,NH,"Belknap County",84,168,2323
33,003,25,017,MA,"Middlesex County",83,135,4816
33,003,33,015,NH,"Rockingham County",75,144,2816
33,003,23,017,ME,"Oxford County",68,107,1218
33,003,33,011,NH,"Hillsborough County",43,87,1255
33,003,25,021,MA,"Norfolk County",40,67,2183
33,003,23,031,ME,"York County",33,66,951
33,003,23,005,ME,"Cumberland County",31,57,939
33,003,33,013,NH,"Merrimack County",31,52,1198
33,003,33,007,NH,"Coos County",29,50,668
33,003,33,009,NH,"Grafton County",29,56,1017
33,003,25,025,MA,"Suffolk County",22,37,1325
33,003,25,027,MA,"Worcester County",22,33,825
33,003,25,023,MA,"Plymouth County",18,30,624
33,003,44,007,RI,"Providence County",16,35,923
33,003,09,001,CT,"Fairfield County",11,20,982
33,003,09,009,CT,"New Haven County",11,18,411
33,003,23,019,ME,"Penobscot County",11,17,153
33,003,25,001,MA,"Barnstable County",11,27,410
33,003,25,005,MA,"Bristol County",11,18,508
33,003,58,000,SS,"Other Flows - Same State",13,27,327
33,003,59,000,DS,"Other Flows - Diff State",412,766,22574
33,003,59,001,DS,"Other Flows - Northeast",166,321,8925
33,003,59,003,DS,"Other Flows - Midwest",42,84,2817
33,003,59,005,DS,"Other Flows - South",125,218,8221
33,003,59,007,DS,"Other Flows - West",79,143,2612
33,005,96,000,NH,"Cheshire County Tot Mig-US & For",1755,3082,52242
33,005,97,000,NH,"Cheshire County Tot Mig-US",1735,3047,51884
33,005,97,001,NH,"Cheshire County Tot Mig-Same St",502,840,12389
33,005,97,003,NH,"Cheshire County Tot Mig-Diff St",1233,2207,39495
33,005,98,000,NH,"Cheshire County Tot Mig-Foreign",20,35,358
33,005,33,005,NH,"Cheshire County Non-Migrants",25755,55905,1057971
33,005,33,011,NH,"Hillsborough County",273,473,7242
33,005,50,025,VT,"Windham County",187,346,5827
33,005,25,027,MA,"Worcester County",82,156,2487
33,005,33,019,NH,"Sullivan County",76,138,1582
33,005,25,017,MA,"Middlesex County",53,92,1801
33,005,25,011,MA,"Franklin County",42,75,1437
33,005,09,003,CT,"Hartford County",36,57,1115
33,005,33,013,NH,"Merrimack County",34,54,624
33,005,33,015,NH,"Rockingham County",33,57,995
33,005,33,009,NH,"Grafton County",30,43,536
33,005,50,027,VT,"Windsor County",24,35,693
33,005,09,001,CT,"Fairfield County",21,32,1336
33,005,25,021,MA,"Norfolk County",21,34,599
33,005,33,017,NH,"Strafford County",19,27,411
33,005,09,009,CT,"New Haven County",17,32,539
33,005,50,007,VT,"Chittenden County",15,22,787
33,005,25,013,MA,"Hampden County",13,20,354
33,005,33,001,NH,"Belknap County",13,13,226
33,005,33,007,NH,"Coos County",13,16,383
33,005,04,013,AZ,"Maricopa County",12,24,241
33,005,23,005,ME,"Cumberland County",12,18,261
33,005,25,001,MA,"Barnstable County",12,25,163
33,005,25,025,MA,"Suffolk County",12,17,574
33,005,50,021,VT,"Rutland County",12,23,274
33,005,23,031,ME,"York County",11,20,275
33,005,25,009,MA,"Essex County",11,23,242
33,005,36,103,NY,"Suffolk County",11,22,492
33,005,09,011,CT,"New London County",10,16,611
33,005,44,007,RI,"Providence County",10,12,268
33,005,58,000,SS,"Other Flows - Same State",11,19,390
33,005,59,000,DS,"Other Flows - Diff State",609,1106,19120
33,005,59,001,DS,"Other Flows - Northeast",250,443,9036
33,005,59,003,DS,"Other Flows - Midwest",54,108,2226
33,005,59,005,DS,"Other Flows - South",195,365,4932
33,005,59,007,DS,"Other Flows - West",110,190,2926
33,005,57,009,FR,"Foreign - Other flows",20,35,358
33,007,96,000,NH,"Coos County Tot Mig-US & For",619,1133,15128
33,007,97,000,NH,"Coos County Tot Mig-US",619,1133,15128
33,007,97,001,NH,"Coos County Tot Mig-Same St",257,468,6322
33,007,97,003,NH,"Coos County Tot Mig-Diff St",362,665,8806
33,007,33,007,NH,"Coos County Non-Migrants",12400,26819,385853
33,007,33,009,NH,"Grafton County",108,201,2273
33,007,33,011,NH,"Hillsborough County",44,85,1194
33,007,50,009,VT,"Essex County",37,85,770
33,007,33,013,NH,"Merrimack County",29,55,668
33,007,33,003,NH,"Carroll County",24,41,667
33,007,33,015,NH,"Rockingham County",20,32,883
33,007,50,005,VT,"Caledonia County",14,27,232
33,007,23,017,ME,"Oxford County",13,18,177
33,007,33,001,NH,"Belknap County",12,22,192
33,007,25,009,MA,"Essex County",11,20,525
33,007,25,017,MA,"Middlesex County",10,19,338
33,007,58,000,SS,"Other Flows - Same State",20,32,445
33,007,59,000,DS,"Other Flows - Diff State",277,496,6765
33,007,59,001,DS,"Other Flows - Northeast",154,263,3733
33,007,59,003,DS,"Other Flows - Midwest",17,27,478
33,007,59,005,DS,"Other Flows - South",71,129,1798
33,007,59,007,DS,"Other Flows - West",35,77,756
33,009,96,000,NH,"Grafton County Tot Mig-US & For",2736,4615,93546
33,009,97,000,NH,"Grafton County Tot Mig-US",2588,4439,92376
33,009,97,001,NH,"Grafton County Tot Mig-Same St",741,1293,22754
33,009,97,003,NH,"Grafton County Tot Mig-Diff St",1847,3146,69622
33,009,98,000,NH,"Grafton County Tot Mig-Foreign",148,176,1170
33,009,33,009,NH,"Grafton County Non-Migrants",28339,60378,1205715
33,009,50,027,VT,"Windsor County",209,354,7652
33,009,33,013,NH,"Merrimack County",148,264,4392
33,009,33,019,NH,"Sullivan County",136,253,4092
33,009,33,011,NH,"Hillsborough County",124,204,4325
33,009,33,001,NH,"Belknap County",118,206,3754
33,009,50,017,VT,"Orange County",89,156,2124
33,009,25,017,MA,"Middlesex County",88,157,4646
33,009,33,007,NH,"Coos County",86,145,2172
33,009,50,005,VT,"Caledonia County",54,89,1285
33,009,33,015,NH,"Rockingham County",53,89,1487
33,009,25,009,MA,"Essex County",45,93,1895
33,009,36,061,NY,"New York County",40,57,2861
33,009,25,021,MA,"Norfolk County",36,54,1705
33,009,25,025,MA,"Suffolk County",31,38,1465
33,009,33,017,NH,"Strafford County",30,45,722
33,009,25,027,MA,"Worcester County",28,46,842
33,009,50,007,VT,"Chittenden County",28,45,815
33,009,09,009,CT,"New Haven County",26,41,900
33,009,33,005,NH,"Cheshire County",26,47,988
33,009,09,003,CT,"Hartford County",23,39,920
33,009,44,007,RI,"Providence County",20,33,848
33,009,09,001,CT,"Fairfield County",19,38,1865
33,009,25,005,MA,"Bristol County",19,38,467
33,009,50,023,VT,"Washington County",19,27,523
33,009,23,005,ME,"Cumberland County",15,19,299
33,009,25,023,MA,"Plymouth County",15,32,373
33,009,50,021,VT,"Rutland County",15,26,510
33,009,06,073,CA,"San Diego County",13,26,552
33,009,06,037,CA,"Los Angeles County",12,20,525
33,009,06,075,CA,"San Francisco County",12,13,495
33,009,23,031,ME,"York County",12,22,422
33,009,50,025,VT,"Windham County",12,19,195
33,009,09,011,CT,"New London County",11,24,449
33,009,25,001,MA,"Barnstable County",11,13,330
33,009,36,103,NY,"Suffolk County",11,15,347
33,009,50,009,VT,"Essex County",11,16,221
33,009,50,019,VT,"Orleans County",11,20,196
33,009,53,033,WA,"King County",11,14,300
33,009,36,081,NY,"Queens County",10,19,641
33,009,36,119,NY,"Westchester County",10,17,543
33,009,58,000,SS,"Other Flows - Same State",20,40,821
33,009,59,000,DS,"Other Flows - Diff State",881,1526,32409
33,009,59,001,DS,"Other Flows - Northeast",322,545,13663
33,009,59,003,DS,"Other Flows - Midwest",100,177,4186
33,009,59,005,DS,"Other Flows - South",285,513,9363
33,009,59,007,DS,"Other Flows - West",174,291,5196
33,009,57,009,FR,"Foreign - Other flows",148,176,1170
33,011,96,000,NH,"Hillsborough Co Tot Mig-US & For",10001,18496,461653
33,011,97,000,NH,"Hillsborough Co Tot Mig-US",9830,18199,458519
33,011,97,001,NH,"Hillsborough Co Tot Mig-Same St",3205,5552,103207
33,011,97,003,NH,"Hillsborough Co Tot Mig-Diff St",6625,12647,355313
33,011,98,000,NH,"Hillsborough Co Tot Mig-Foreign",171,297,3134
33,011,33,011,NH,"Hillsborough Co Non-Migrants",130824,289922,6299455
33,011,25,017,MA,"Middlesex County",1541,2802,66609
33,011,33,015,NH,"Rockingham County",1421,2508,47607
33,011,33,013,NH,"Merrimack County",895,1560,26722
33,011,25,009,MA,"Essex County",383,654,60161
33,011,33,005,NH,"Cheshire County",292,507,9612
33,011,25,027,MA,"Worcester County",183,327,7690
33,011,25,025,MA,"Suffolk County",178,262,6583
33,011,25,021,MA,"Norfolk County",156,276,9290
33,011,33,017,NH,"Strafford County",156,238,4364
33,011,33,001,NH,"Belknap County",142,249,7051
33,011,33,009,NH,"Grafton County",106,179,2817
33,011,36,067,NY,"Onondaga County",81,239,8480
33,011,23,005,ME,"Cumberland County",73,122,3476
33,011,25,005,MA,"Bristol County",73,124,2253
33,011,25,023,MA,"Plymouth County",71,164,2996
33,011,33,019,NH,"Sullivan County",67,118,1696
33,011,23,031,ME,"York County",65,122,2229
33,011,33,007,NH,"Coos County",64,98,1412
33,011,09,003,CT,"Hartford County",62,108,3339
33,011,57,005,FR,"Foreign - APO/FPO ZIPs",55,122,1428
33,011,44,007,RI,"Providence County",54,95,2171
33,011,09,001,CT,"Fairfield County",53,123,4325
33,011,23,019,ME,"Penobscot County",52,91,1002
33,011,06,037,CA,"Los Angeles County",51,110,2706
33,011,25,003,MA,"Berkshire County",50,117,2834
33,011,04,013,AZ,"Maricopa County",48,103,1621
33,011,09,009,CT,"New Haven County",47,86,2116
33,011,36,065,NY,"Oneida County",47,88,2519
