"1999 - 2000 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Louisiana,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
22,000,96,000,LA,"Total Mig - US & For",92369,187598,2923713
22,000,97,000,LA,"Total Mig - US",89989,183621,2880776
22,000,97,001,LA,"Total Mig - US Same St",56670,117018,1730422
22,000,97,003,LA,"Total Mig - US Diff St",33319,66603,1150354
22,000,98,000,LA,"Total Mig - Foreign",2380,3977,42937
22,001,96,000,LA,"Acadia Parish Tot Mig-US & For",890,2003,21960
22,001,97,000,LA,"Acadia Parish Tot Mig-US",890,2003,21960
22,001,97,001,LA,"Acadia Parish Tot Mig-Same St",685,1548,16404
22,001,97,003,LA,"Acadia Parish Tot Mig-Diff St",205,455,5556
22,001,22,001,LA,"Acadia Parish Non-Migrants",19062,47334,612816
22,001,22,055,LA,"Lafayette Parish",282,625,6937
22,001,22,097,LA,"St Landry Parish",72,188,1787
22,001,22,053,LA,"Jefferson Davis Pari",69,182,1491
22,001,22,113,LA,"Vermilion Parish",55,126,1110
22,001,22,019,LA,"Calcasieu Parish",41,79,723
22,001,22,039,LA,"Evangeline Parish",30,75,695
22,001,22,033,LA,"East Baton Rouge Par",22,43,493
22,001,48,201,TX,"Harris County",20,39,460
22,001,22,045,LA,"Iberia Parish",13,27,328
22,001,22,099,LA,"St Martin Parish",12,27,290
22,001,58,000,SS,"Other Flows - Same State",89,176,2551
22,001,59,000,DS,"Other Flows - Diff State",185,416,5095
22,003,96,000,LA,"Allen Parish Tot Mig-US & For",442,991,11223
22,003,97,000,LA,"Allen Parish Tot Mig-US",442,991,11223
22,003,97,001,LA,"Allen Parish Tot Mig-Same St",326,744,8411
22,003,97,003,LA,"Allen Parish Tot Mig-Diff St",116,247,2813
22,003,22,003,LA,"Allen Parish Non-Migrants",6676,16191,211699
22,003,22,019,LA,"Calcasieu Parish",83,198,2172
22,003,22,079,LA,"Rapides Parish",46,114,1467
22,003,22,053,LA,"Jefferson Davis Pari",35,76,658
22,003,22,011,LA,"Beauregard Parish",28,63,648
22,003,22,039,LA,"Evangeline Parish",26,54,468
22,003,22,115,LA,"Vernon Parish",16,37,383
22,003,22,001,LA,"Acadia Parish",15,40,347
22,003,22,097,LA,"St Landry Parish",13,18,299
22,003,22,055,LA,"Lafayette Parish",10,21,279
22,003,48,201,TX,"Harris County",10,19,142
22,003,58,000,SS,"Other Flows - Same State",54,123,1690
22,003,59,000,DS,"Other Flows - Diff State",106,228,2671
22,005,96,000,LA,"Ascension Paris Tot Mig-US & For",2148,4821,92525
22,005,97,000,LA,"Ascension Paris Tot Mig-US",2135,4794,92036
22,005,97,001,LA,"Ascension Paris Tot Mig-Same St",1636,3575,71006
22,005,97,003,LA,"Ascension Paris Tot Mig-Diff St",499,1219,21029
22,005,98,000,LA,"Ascension Paris Tot Mig-Foreign",13,27,489
22,005,22,005,LA,"Ascension Paris Non-Migrants",24363,60532,1062891
22,005,22,033,LA,"East Baton Rouge Par",863,1869,43170
22,005,22,063,LA,"Livingston Parish",153,343,5581
22,005,22,007,LA,"Assumption Parish",78,170,1961
22,005,22,093,LA,"St James Parish",64,142,1635
22,005,22,051,LA,"Jefferson Parish",56,113,2168
22,005,22,047,LA,"Iberville Parish",49,118,1644
22,005,22,071,LA,"Orleans Parish",36,71,1335
22,005,22,055,LA,"Lafayette Parish",28,60,1292
22,005,48,201,TX,"Harris County",28,74,2153
22,005,22,095,LA,"St John The Baptist",26,64,1101
