"1995-1996 County To County Migration Inflows",,,,,,Montana,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration Into",,"Migration From",,,,Number,Number,Aggregate
Montana,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
30,000,96,000,MT,"Total Mig - US & For",25674,51189,644069
30,000,97,000,MT,"Total Mig - US",25144,50196,635907
30,000,97,001,MT,"Total Mig - US Same St",10219,20294,216552
30,000,97,003,MT,"Total Mig - US Diff St",14925,29902,419355
30,000,98,000,MT,"Total Mig - Foreign",530,993,8162
30,001,96,000,MT,"Beaverhead Coun Tot Mig-US & For",307,610,7587
30,001,97,000,MT,"Beaverhead Coun Tot Mig-US",307,610,7587
30,001,97,001,MT,"Beaverhead Coun Tot Mig-Same St",137,245,2600
30,001,97,003,MT,"Beaverhead Coun Tot Mig-Diff St",170,365,4987
30,001,30,001,MT,"Beaverhead Coun Non-Migrants",2692,6454,78035
30,001,30,093,MT,"Silver Bow County",19,27,340
30,001,30,063,MT,"Missoula County",16,27,329
30,001,30,031,MT,"Gallatin County",12,24,269
30,001,30,049,MT,"Lewis And Clark Coun",11,13,149
30,001,58,000,SS,"Other Flows - Same State",79,154,1513
30,001,59,000,DS,"Other Flows - Diff State",170,365,4987
30,003,96,000,MT,"Big Horn County Tot Mig-US & For",218,525,4813
30,003,97,000,MT,"Big Horn County Tot Mig-US",218,525,4813
30,003,97,001,MT,"Big Horn County Tot Mig-Same St",98,259,2002
30,003,97,003,MT,"Big Horn County Tot Mig-Diff St",120,266,2811
30,003,30,003,MT,"Big Horn County Non-Migrants",3083,8313,73296
30,003,30,111,MT,"Yellowstone County",42,111,877
30,003,56,033,WY,"Sheridan County",10,18,62
30,003,58,000,SS,"Other Flows - Same State",56,148,1125
30,003,59,000,DS,"Other Flows - Diff State",110,248,2748
30,005,96,000,MT,"Blaine County Tot Mig-US & For",163,366,3298
30,005,97,000,MT,"Blaine County Tot Mig-US",163,366,3298
30,005,97,001,MT,"Blaine County Tot Mig-Same St",99,226,1773
30,005,97,003,MT,"Blaine County Tot Mig-Diff St",64,140,1524
30,005,30,005,MT,"Blaine County Non-Migrants",2008,4990,42384
30,005,30,041,MT,"Hill County",40,99,749
30,005,58,000,SS,"Other Flows - Same State",59,127,1024
30,005,59,000,DS,"Other Flows - Diff State",64,140,1524
30,007,96,000,MT,"Broadwater Coun Tot Mig-US & For",128,311,3327
30,007,97,000,MT,"Broadwater Coun Tot Mig-US",128,311,3327
30,007,97,001,MT,"Broadwater Coun Tot Mig-Same St",82,194,1914
30,007,97,003,MT,"Broadwater Coun Tot Mig-Diff St",46,117,1413
30,007,30,007,MT,"Broadwater Coun Non-Migrants",1184,2828,29539
30,007,30,049,MT,"Lewis And Clark Coun",24,59,472
30,007,30,031,MT,"Gallatin County",13,31,379
30,007,58,000,SS,"Other Flows - Same State",45,104,1063
30,007,59,000,DS,"Other Flows - Diff State",46,117,1413
30,009,96,000,MT,"Carbon County Tot Mig-US & For",341,708,9896
30,009,97,000,MT,"Carbon County Tot Mig-US",341,708,9896
30,009,97,001,MT,"Carbon County Tot Mig-Same St",161,365,4666
30,009,97,003,MT,"Carbon County Tot Mig-Diff St",180,343,5231
30,009,30,009,MT,"Carbon County Non-Migrants",2835,6476,77345
30,009,30,111,MT,"Yellowstone County",78,174,2073
30,009,56,029,WY,"Park County",13,31,153
30,009,30,031,MT,"Gallatin County",12,22,319
30,009,30,095,MT,"Stillwater County",10,29,711
30,009,58,000,SS,"Other Flows - Same State",61,140,1563
30,009,59,000,DS,"Other Flows - Diff State",167,312,5077
30,009,59,001,DS,"Other Flows - Northeast",11,14,384
30,009,59,003,DS,"Other Flows - Midwest",35,61,846
30,009,59,005,DS,"Other Flows - South",24,62,948
30,009,59,007,DS,"Other Flows - West",97,175,2900
30,011,96,000,MT,"Carter County Tot Mig-US & For",29,57,425
30,011,97,000,MT,"Carter County Tot Mig-US",29,57,425
