"1995-1996 County To County Migration Inflows",,,,,,Alaska,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration Into",,"Migration From",,,,Number,Number,Aggregate
Alaska,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
02,000,96,000,AK,"Total Mig - US & For",20706,42498,603844
02,000,97,000,AK,"Total Mig - US",20078,41140,588683
02,000,97,001,AK,"Total Mig - US Same St",5995,11875,204076
02,000,97,003,AK,"Total Mig - US Diff St",14083,29265,384606
02,000,98,000,AK,"Total Mig - Foreign",628,1358,15161
02,013,96,000,AK,"Aleutians East Tot Mig-US & For",121,202,2993
02,013,97,000,AK,"Aleutians East Tot Mig-US",121,202,2993
02,013,97,001,AK,"Aleutians East Tot Mig-Same St",28,45,903
02,013,97,003,AK,"Aleutians East Tot Mig-Diff St",93,157,2090
02,013,02,013,AK,"Aleutians East Non-Migrants",530,1147,18540
02,013,02,020,AK,"Anchorage Borough",14,19,301
02,013,58,000,SS,"Other Flows - Same State",14,26,602
02,013,59,000,DS,"Other Flows - Diff State",93,157,2090
02,016,96,000,AK,"Aleutians West Tot Mig-US & For",449,720,10230
02,016,97,000,AK,"Aleutians West Tot Mig-US",400,656,9357
02,016,97,001,AK,"Aleutians West Tot Mig-Same St",57,111,2208
02,016,97,003,AK,"Aleutians West Tot Mig-Diff St",343,545,7149
02,016,98,000,AK,"Aleutians West Tot Mig-Foreign",49,64,873
02,016,02,016,AK,"Aleutians West Non-Migrants",1246,2669,55503
02,016,53,033,WA,"King County",50,80,1045
02,016,02,020,AK,"Anchorage Borough",28,62,1112
02,016,06,073,CA,"San Diego County",20,34,545
02,016,06,029,CA,"Kern County",10,15,158
02,016,53,053,WA,"Pierce County",10,17,190
02,016,58,000,SS,"Other Flows - Same State",29,49,1096
02,016,59,000,DS,"Other Flows - Diff State",253,399,5211
02,016,59,001,DS,"Other Flows - Northeast",20,24,384
02,016,59,003,DS,"Other Flows - Midwest",27,44,739
02,016,59,005,DS,"Other Flows - South",61,80,995
02,016,59,007,DS,"Other Flows - West",145,251,3092
02,016,57,009,FR,"Foreign - Other flows",49,64,873
02,020,96,000,AK,"Anchorage Borou Tot Mig-US & For",7701,15619,234705
02,020,97,000,AK,"Anchorage Borou Tot Mig-US",7383,14875,225856
02,020,97,001,AK,"Anchorage Borou Tot Mig-Same St",1719,3178,57506
02,020,97,003,AK,"Anchorage Borou Tot Mig-Diff St",5664,11697,168350
02,020,98,000,AK,"Anchorage Borou Tot Mig-Foreign",318,744,8849
02,020,02,020,AK,"Anchorage Borou Non-Migrants",79886,176136,4017750
02,020,02,170,AK,"Matanuska Susitna Bo",413,705,13021
02,020,02,090,AK,"Fairbanks North Star",304,626,10898
02,020,02,122,AK,"Kenai Peninsula Boro",267,435,8737
02,020,57,005,FR,"Foreign - APO/FPO ZIPs",227,601,6736
02,020,53,033,WA,"King County",200,322,6800
02,020,37,051,NC,"Cumberland County",122,311,2686
02,020,02,261,AK,"Valdez Cordova Censu",103,193,3720
02,020,06,037,CA,"Los Angeles County",100,188,3571
02,020,53,053,WA,"Pierce County",98,227,2689
02,020,04,013,AZ,"Maricopa County",92,179,2335
02,020,02,050,AK,"Bethel Census Area",87,187,3022
02,020,02,150,AK,"Kodiak Island Boroug",86,191,2591
02,020,02,110,AK,"Juneau Borough",72,126,2512
02,020,48,029,TX,"Bexar County",71,153,2195
02,020,15,003,HI,"Honolulu County",70,160,2630
02,020,06,073,CA,"San Diego County",64,119,1643
02,020,32,003,NV,"Clark County",61,107,1184
02,020,08,041,CO,"El Paso County",59,163,1937
02,020,53,063,WA,"Spokane County",56,110,1712
02,020,02,180,AK,"Nome Census Area",55,111,1728
02,020,48,201,TX,"Harris County",55,117,3630
02,020,53,061,WA,"Snohomish County",55,114,1814
02,020,41,051,OR,"Multnomah County",54,82,1103
02,020,12,091,FL,"Okaloosa County",48,138,1205
02,020,02,185,AK,"North Slope Borough",44,75,2333
02,020,48,027,TX,"Bell County",43,104,839
02,020,02,016,AK,"Aleutians West Censu",40,63,1508
02,020,04,019,AZ,"Pima County",40,88,890
02,020,06,067,CA,"Sacramento County",40,73,1323
02,020,35,009,NM,"Curry County",40,129,875
02,020,16,001,ID,"Ada County",39,69,945
02,020,37,191,NC,"Wayne County",38,117,1153
02,020,06,059,CA,"Orange County",36,74,2219
02,020,06,071,CA,"San Bernardino Count",36,72,1053
02,020,06,095,CA,"Solano County",35,75,1173
02,020,12,005,FL,"Bay County",35,103,907
02,020,35,001,NM,"Bernalillo County",35,77,1171
02,020,41,067,OR,"Washington County",35,59,1029
02,020,02,188,AK,"Northwest Arctic Bor",34,71,1550
02,020,06,085,CA,"Santa Clara County",34,67,1114
02,020,08,059,CO,"Jefferson County",33,58,1115
02,020,06,029,CA,"Kern County",31,90,1151
02,020,17,031,IL,"Cook County",31,51,993
