"1993 - 1994 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Florida,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
12,1,0,1,Fl,"Alachua (Total Migrant)",6825,11573,150904
12,1,12,31,Fl,Duval,274,466,5995
12,1,12,11,Fl,Broward,262,381,5138
12,1,12,25,Fl,Dade,262,422,5505
12,1,57,1,FR,"Foreign / Overseas",253,298,2541
12,1,12,83,Fl,Marion,236,437,5083
12,1,12,103,Fl,Pinellas,214,346,4270
12,1,12,99,Fl,"Palm Beach",209,299,3517
12,1,12,57,Fl,Hillsborough,188,280,3677
12,1,12,95,Fl,Orange,182,287,4262
12,1,12,107,Fl,Putnam,129,253,2130
12,1,12,23,Fl,Columbia,117,244,2564
12,1,12,19,Fl,Clay,113,220,2453
12,1,12,127,Fl,Volusia,112,157,1918
12,1,12,9,Fl,Brevard,111,164,2209
12,1,12,75,Fl,Levy,111,215,2041
12,1,12,117,Fl,Seminole,102,144,2077
12,1,12,73,Fl,Leon,97,166,1456
12,1,12,7,Fl,Bradford,92,191,1724
12,1,12,71,Fl,Lee,91,131,1855
12,1,12,105,Fl,Polk,75,111,1050
12,1,12,115,Fl,Sarasota,74,108,1440
12,1,12,109,Fl,"St. Johns",66,102,1127
12,1,12,41,Fl,Gilchrist,57,106,1217
12,1,57,5,FR,"APO / FPO Zip Code",57,99,1404
12,1,12,17,Fl,Citrus,55,98,2082
12,1,12,101,Fl,Pasco,54,90,882
12,1,12,81,Fl,Manatee,46,77,979
12,1,12,33,Fl,Escambia,44,75,1244
12,1,12,21,Fl,Collier,41,58,667
12,1,12,91,Fl,Okaloosa,36,60,780
12,1,12,69,Fl,Lake,36,61,592
12,1,12,125,Fl,Union,35,83,751
12,1,17,31,Il,Cook,34,53,822
12,1,12,5,Fl,Bay,32,51,504
12,1,12,121,Fl,Suwannee,32,53,439
12,1,6,73,Ca,"San Diego",32,52,1320
12,1,12,111,Fl,"St. Lucie",31,53,568
12,1,6,37,Ca,"Los Angeles",30,46,1219
12,1,12,87,Fl,Monroe,30,55,688
12,1,12,85,Fl,Martin,29,46,486
12,1,51,59,Va,Fairfax,28,50,1129
12,1,12,15,Fl,Charlotte,26,33,334
12,1,24,31,Md,Montgomery,24,45,1201
12,1,39,49,Oh,Franklin,23,34,501
12,1,13,67,Ga,Cobb,22,39,630
12,1,42,3,Pa,Allegheny,21,31,522
12,1,51,810,Va,"Virginia Beach city",21,38,471
12,1,48,201,Tx,Harris,21,33,392
12,1,12,97,Fl,Osceola,21,25,239
12,1,12,29,Fl,Dixie,21,46,457
12,1,36,61,NY,"New York",21,34,687
12,1,13,89,Ga,"De Kalb",20,36,541
12,1,26,125,Mi,Oakland,20,33,783
12,1,12,55,Fl,Highlands,20,40,447
12,1,36,103,NY,Suffolk,19,28,365
12,1,37,183,NC,Wake,19,31,698
12,1,12,113,Fl,"Santa Rosa",19,34,379
12,1,13,121,Ga,Fulton,19,31,444
12,1,12,53,Fl,Hernando,19,26,195
12,1,25,17,Ma,Middlesex,18,42,481
12,1,22,71,La,Orleans,18,24,544
12,1,39,61,Oh,Hamilton,16,22,348
