"1993 - 1994 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Oklahoma,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
40,1,0,1,Ok,"Adair (Total Migrant)",452,1107,7219
40,1,40,21,Ok,Cherokee,68,158,1131
40,1,5,7,Ar,Benton,62,139,961
40,1,5,143,Ar,Washington,53,133,735
40,1,40,41,Ok,Delaware,21,50,280
40,1,40,135,Ok,Sequoyah,17,43,332
40,1,40,143,Ok,Tulsa,17,34,272
40,1,40,109,Ok,Oklahoma,11,25,159
40,1,63,20,XX,"Same State",61,171,931
40,1,63,21,XX,"Same Region, Diff. State",65,161,1102
40,1,63,22,XX,"Different Region",77,193,1316
40,1,63,50,Ok,"County Non-Migrant",5630,14171,108116
40,3,0,1,Ok,"Alfalfa (Total Migrant)",115,268,2230
40,3,40,47,Ok,Garfield,14,34,358
40,3,40,151,Ok,Woods,14,29,251
40,3,63,20,XX,"Same State",40,96,736
40,3,63,21,XX,"Same Region, Diff. State",12,34,117
40,3,63,22,XX,"Different Region",35,75,768
40,3,63,50,Ok,"County Non-Migrant",1862,4207,48700
40,5,0,1,Ok,"Atoka (Total Migrant)",253,584,4747
40,5,40,13,Ok,Bryan,34,97,621
40,5,40,29,Ok,Coal,15,34,154
40,5,40,109,Ok,Oklahoma,11,24,171
40,5,40,143,Ok,Tulsa,11,17,205
40,5,40,69,Ok,Johnston,10,32,212
40,5,63,20,XX,"Same State",68,164,1195
40,5,63,21,XX,"Same Region, Diff. State",63,131,1401
40,5,63,22,XX,"Different Region",41,85,788
40,5,63,50,Ok,"County Non-Migrant",3077,7520,62108
40,7,0,1,Ok,"Beaver (Total Migrant)",153,382,3725
40,7,20,175,Ks,Seward,36,96,902
40,7,40,139,Ok,Texas,13,32,258
40,7,63,20,XX,"Same State",45,97,1025
40,7,63,21,XX,"Same Region, Diff. State",29,79,712
40,7,63,22,XX,"Different Region",30,78,828
40,7,63,50,Ok,"County Non-Migrant",1812,4465,54974
40,9,0,1,Ok,"Beckham (Total Migrant)",492,1179,10697
40,9,40,39,Ok,Custer,38,79,710
40,9,40,109,Ok,Oklahoma,32,71,580
40,9,40,129,Ok,"Roger Mills",29,85,751
40,9,40,149,Ok,Washita,28,64,495
40,9,40,153,Ok,Woodward,15,34,295
40,9,40,55,Ok,Greer,13,36,180
40,9,48,483,Tx,Wheeler,13,33,296
40,9,40,17,Ok,Canadian,12,23,332
40,9,63,10,XX,"Same State",101,250,2452
40,9,63,11,XX,"Region 1: Northeast",10,24,432
40,9,63,12,XX,"Region 2: Midwest",35,85,744
40,9,63,13,XX,"Region 3: South",113,270,2353
40,9,63,14,XX,"Region 4: West",53,125,1077
40,9,63,50,Ok,"County Non-Migrant",5517,13193,139769
40,11,0,1,Ok,"Blaine (Total Migrant)",226,518,4106
40,11,40,17,Ok,Canadian,23,58,331
40,11,40,109,Ok,Oklahoma,19,43,349
40,11,40,39,Ok,Custer,18,36,404
40,11,40,47,Ok,Garfield,10,12,134
40,11,40,43,Ok,Dewey,10,22,255
40,11,63,20,XX,"Same State",75,172,1601
40,11,63,21,XX,"Same Region, Diff. State",17,39,253
40,11,63,22,XX,"Different Region",54,136,779
40,11,63,50,Ok,"County Non-Migrant",3542,8317,89091
40,13,0,1,Ok,"Bryan (Total Migrant)",787,1702,13618
40,13,48,181,Tx,Grayson,130,316,2678
40,13,48,113,Tx,Dallas,56,101,821
40,13,40,109,Ok,Oklahoma,38,76,742
40,13,40,5,Ok,Atoka,26,52,355
40,13,48,439,Tx,Tarrant,23,44,396
40,13,40,69,Ok,Johnston,23,52,524
40,13,40,89,Ok,McCurtain,23,38,224
40,13,40,23,Ok,Choctaw,22,48,288
40,13,40,95,Ok,Marshall,20,35,281
40,13,40,121,Ok,Pittsburg,14,24,143
40,13,48,85,Tx,Collin,12,24,344
40,13,48,147,Tx,Fannin,10,18,180
40,13,63,10,XX,"Same State",108,237,1461
40,13,63,11,XX,"Region 1: Northeast",12,25,280
40,13,63,12,XX,"Region 2: Midwest",43,107,821
40,13,63,13,XX,"Region 3: South",138,308,2327
40,13,63,14,XX,"Region 4: West",89,197,1753
40,13,63,50,Ok,"County Non-Migrant",8918,20985,201769
40,15,0,1,Ok,"Caddo (Total Migrant)",595,1460,11041
40,15,40,31,Ok,Comanche,73,173,1390
40,15,40,109,Ok,Oklahoma,52,127,910
40,15,40,39,Ok,Custer,45,108,914
40,15,40,51,Ok,Grady,41,119,839
40,15,40,17,Ok,Canadian,26,50,552
40,15,40,75,Ok,Kiowa,13,26,221
40,15,40,27,Ok,Cleveland,12,28,275
40,15,63,10,XX,"Same State",115,305,2362
40,15,63,11,XX,"Region 1: Northeast",10,19,191
40,15,63,12,XX,"Region 2: Midwest",27,64,325
40,15,63,13,XX,"Region 3: South",110,273,1529
40,15,63,14,XX,"Region 4: West",71,168,1533
40,15,63,50,Ok,"County Non-Migrant",8385,20743,198822
40,17,0,1,Ok,"Canadian (Total Migrant)",2408,5527,66373
40,17,40,109,Ok,Oklahoma,1194,2672,35180
40,17,40,27,Ok,Cleveland,110,224,3070
40,17,40,143,Ok,Tulsa,49,116,1265
40,17,40,15,Ok,Caddo,36,89,747
40,17,48,439,Tx,Tarrant,30,66,1002
40,17,40,51,Ok,Grady,26,71,743
40,17,40,73,Ok,Kingfisher,25,43,451
40,17,48,113,Tx,Dallas,19,46,685
40,17,40,125,Ok,Pottawatomie,18,46,386
40,17,40,31,Ok,Comanche,18,39,358
40,17,48,201,Tx,Harris,17,45,585
40,17,40,11,Ok,Blaine,17,45,266
40,17,6,37,Ca,"Los Angeles",17,42,266
40,17,40,9,Ok,Beckham,15,33,292
40,17,57,5,FR,"APO / FPO Zip Code",15,38,336
40,17,40,87,Ok,McClain,15,32,319
40,17,40,39,Ok,Custer,14,26,346
40,17,40,119,Ok,Payne,14,25,240
40,17,40,83,Ok,Logan,14,37,374
40,17,40,47,Ok,Garfield,13,23,212
40,17,4,13,Az,Maricopa,12,24,578
40,17,40,137,Ok,Stephens,11,23,196
40,17,63,10,XX,"Same State",150,331,3232
40,17,63,11,XX,"Region 1: Northeast",30,74,911
40,17,63,12,XX,"Region 2: Midwest",154,384,4064
40,17,63,13,XX,"Region 3: South",227,570,6456
40,17,63,14,XX,"Region 4: West",148,363,3813
40,17,63,50,Ok,"County Non-Migrant",22134,55708,786344
40,19,0,1,Ok,"Carter (Total Migrant)",991,2168,22574
40,19,40,109,Ok,Oklahoma,79,167,1750
40,19,40,85,Ok,Love,49,97,905
40,19,40,27,Ok,Cleveland,43,76,951
40,19,48,113,Tx,Dallas,42,68,759
40,19,40,95,Ok,Marshall,29,60,480
40,19,48,439,Tx,Tarrant,27,55,658
40,19,40,99,Ok,Murray,27,74,602
40,19,40,137,Ok,Stephens,26,64,478
40,19,40,49,Ok,Garvin,25,61,576
40,19,40,69,Ok,Johnston,22,45,413
40,19,48,97,Tx,Cooke,22,43,354
40,19,40,13,Ok,Bryan,16,36,232
40,19,48,121,Tx,Denton,14,31,403
40,19,40,143,Ok,Tulsa,14,38,285
40,19,40,123,Ok,Pontotoc,13,23,170
40,19,40,17,Ok,Canadian,12,25,286
40,19,40,31,Ok,Comanche,11,27,226
40,19,48,201,Tx,Harris,11,21,301
40,19,6,73,Ca,"San Diego",10,12,172
40,19,6,71,Ca,"San Bernardino",10,20,182
40,19,63,10,XX,"Same State",152,328,3155
40,19,63,11,XX,"Region 1: Northeast",19,40,461
40,19,63,12,XX,"Region 2: Midwest",67,137,1249
40,19,63,13,XX,"Region 3: South",162,424,5521
40,19,63,14,XX,"Region 4: West",89,196,2005
40,19,63,50,Ok,"County Non-Migrant",13170,31242,386142
40,21,0,1,Ok,"Cherokee (Total Migrant)",980,2061,18472
40,21,40,143,Ok,Tulsa,116,217,2458
40,21,40,101,Ok,Muskogee,89,180,1719
40,21,40,1,Ok,Adair,67,165,1004
40,21,40,145,Ok,Wagoner,51,131,948
40,21,40,97,Ok,Mayes,35,78,472
40,21,40,109,Ok,Oklahoma,31,59,623
40,21,40,135,Ok,Sequoyah,28,51,362
40,21,40,41,Ok,Delaware,28,54,428
40,21,40,131,Ok,Rogers,26,57,392
40,21,40,37,Ok,Creek,16,36,280
40,21,48,113,Tx,Dallas,16,31,554
40,21,5,143,Ar,Washington,13,30,209
40,21,5,7,Ar,Benton,12,27,150
40,21,40,79,Ok,"Le Flore",11,22,201
40,21,40,71,Ok,Kay,11,18,225
40,21,40,121,Ok,Pittsburg,10,21,130
