"1993 - 1994 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Connecticut,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
9,1,0,1,Ct,"Fairfield (Total Migrant)",14493,26751,1084321
9,1,9,9,Ct,"New Haven",2029,3637,80222
9,1,36,119,NY,Westchester,1534,2986,119132
9,1,36,61,NY,"New York",1139,2136,193984
9,1,9,5,Ct,Litchfield,499,825,19619
9,1,57,1,FR,"Foreign / Overseas",412,708,65995
9,1,9,3,Ct,Hartford,396,643,22069
9,1,36,81,NY,Queens,344,711,20683
9,1,36,59,NY,Nassau,285,586,28332
9,1,36,47,NY,Kings,280,572,19305
9,1,36,5,NY,Bronx,227,490,12444
9,1,6,37,Ca,"Los Angeles",209,427,23134
9,1,25,17,Ma,Middlesex,195,328,12366
9,1,36,79,NY,Putnam,180,289,6931
9,1,34,3,NJ,Bergen,171,327,27326
9,1,36,103,NY,Suffolk,165,319,11789
9,1,17,31,Il,Cook,153,311,20467
9,1,25,25,Ma,Suffolk,135,174,7374
9,1,12,99,Fl,"Palm Beach",106,172,5142
9,1,36,27,NY,Dutchess,104,187,4787
9,1,34,17,NJ,Hudson,100,161,6885
9,1,12,11,Fl,Broward,97,166,3815
9,1,9,7,Ct,Middlesex,85,119,3676
9,1,36,87,NY,Rockland,82,129,5697
9,1,25,21,Ma,Norfolk,82,148,8742
9,1,48,201,Tx,Harris,81,201,9121
9,1,9,11,Ct,"New London",75,122,3002
9,1,34,27,NJ,Morris,73,144,5222
9,1,24,31,Md,Montgomery,72,151,6172
9,1,34,23,NJ,Middlesex,67,122,4733
9,1,12,25,Fl,Dade,66,120,4067
9,1,6,73,Ca,"San Diego",64,119,3477
9,1,6,75,Ca,"San Francisco",62,82,3338
9,1,6,59,Ca,Orange,61,121,5020
9,1,36,71,NY,Orange,59,108,2849
9,1,34,13,NJ,Essex,59,119,6593
9,1,42,101,Pa,Philadelphia,58,81,2887
9,1,48,113,Tx,Dallas,57,128,7704
9,1,9,13,Ct,Tolland,56,85,2190
9,1,25,9,Ma,Essex,54,112,4131
9,1,36,55,NY,Monroe,54,96,3422
9,1,51,59,Va,Fairfax,52,116,5791
9,1,34,39,NJ,Union,52,104,5278
9,1,34,35,NJ,Somerset,52,105,5087
9,1,57,5,FR,"APO / FPO Zip Code",51,90,1153
9,1,4,13,Az,Maricopa,49,80,3365
9,1,34,25,NJ,Monmouth,46,98,4660
9,1,12,103,Fl,Pinellas,45,72,946
9,1,26,125,Mi,Oakland,44,98,5291
9,1,39,61,Oh,Hamilton,44,73,3802
9,1,11,1,DC,"Wash.,D.C.",44,62,3953
9,1,25,27,Ma,Worcester,43,82,2151
9,1,42,91,Pa,Montgomery,43,83,2767
9,1,6,85,Ca,"Santa Clara",40,76,4119
9,1,42,3,Pa,Allegheny,39,67,2282
9,1,25,13,Ma,Hampden,38,72,1530
9,1,44,7,RI,Providence,37,53,1320
9,1,6,13,Ca,"Contra Costa",37,93,5051
9,1,36,85,NY,Richmond,36,73,2729
9,1,51,13,Va,Arlington,36,45,1749
9,1,36,29,NY,Erie,36,55,2176
9,1,12,95,Fl,Orange,36,60,1142
9,1,17,43,Il,"Du Page",35,87,3412
9,1,6,81,Ca,"San Mateo",35,76,3384
9,1,13,121,Ga,Fulton,34,69,2224
9,1,12,57,Fl,Hillsborough,34,67,2229
9,1,36,1,NY,Albany,33,40,1500
9,1,53,33,Wa,King,33,58,1455
9,1,34,21,NJ,Mercer,33,73,3198
9,1,34,31,NJ,Passaic,32,55,4651
9,1,12,115,Fl,Sarasota,32,52,988
9,1,13,89,Ga,"De Kalb",31,67,1883
9,1,24,5,Md,Baltimore,30,71,3366
9,1,25,23,Ma,Plymouth,30,47,1487
9,1,36,7,NY,Broome,30,57,1442
9,1,50,7,Vt,Chittenden,30,40,1079
9,1,27,53,Mn,Hennepin,29,50,3003
9,1,17,97,Il,Lake,29,97,5218
9,1,48,439,Tx,Tarrant,29,64,2610
9,1,36,67,NY,Onondaga,29,42,1190
9,1,36,111,NY,Ulster,28,55,946
9,1,6,1,Ca,Alameda,28,61,3053
9,1,25,5,Ma,Bristol,27,43,1006
9,1,33,11,NH,Hillsborough,27,54,1555
9,1,37,183,NC,Wake,26,64,1715
9,1,42,17,Pa,Bucks,25,56,1967
9,1,13,67,Ga,Cobb,25,41,1135
9,1,6,41,Ca,Marin,25,63,2855
9,1,26,161,Mi,Washtenaw,25,38,1266
9,1,8,13,Co,Boulder,25,30,811
9,1,29,189,Mo,"St. Louis",24,50,2371
9,1,39,49,Oh,Franklin,24,47,2184
9,1,34,7,NJ,Camden,23,48,1672
9,1,42,29,Pa,Chester,23,38,5552
9,1,6,111,Ca,Ventura,22,58,2371
9,1,34,5,NJ,Burlington,22,36,1066
9,1,34,29,NJ,Ocean,21,39,779
9,1,44,5,RI,Newport,21,34,638
9,1,10,3,De,"New Castle",21,40,946
9,1,51,510,Va,"Alexandria city",21,31,1467
9,1,36,91,NY,Saratoga,20,41,1016
9,1,26,163,Mi,Wayne,20,29,1203
9,1,39,35,Oh,Cuyahoga,20,45,1847
9,1,25,15,Ma,Hampshire,20,28,645
9,1,42,45,Pa,Delaware,20,44,1382
9,1,18,97,In,Marion,20,32,894
9,1,12,21,Fl,Collier,19,27,981
9,1,8,31,Co,Denver,19,36,1300
9,1,24,33,Md,"Prince George's",18,28,612
9,1,6,71,Ca,"San Bernardino",18,41,893
9,1,25,1,Ma,Barnstable,18,25,505
9,1,12,9,Fl,Brevard,18,33,1811
9,1,12,71,Fl,Lee,18,26,676
9,1,48,29,Tx,Bexar,17,37,969
9,1,20,91,Ks,Johnson,17,34,1473
9,1,21,111,Ky,Jefferson,17,41,1805
9,1,8,5,Co,Arapahoe,17,34,1391
9,1,33,15,NH,Rockingham,17,37,805
9,1,12,31,Fl,Duval,16,45,642
9,1,33,9,NH,Grafton,16,18,606
9,1,44,9,RI,Washington,16,36,1467
9,1,42,95,Pa,Northampton,16,26,771
9,1,36,109,NY,Tompkins,16,24,810
9,1,48,453,Tx,Travis,16,31,782
9,1,4,19,Az,Pima,16,20,233
9,1,9,15,Ct,Windham,16,23,394
9,1,51,810,Va,"Virginia Beach city",15,25,513
9,1,40,143,Ok,Tulsa,15,36,3508
9,1,49,35,Ut,"Salt Lake",15,24,593
9,1,37,133,NC,Onslow,15,25,541
9,1,32,3,Nv,Clark,15,20,225
9,1,22,71,La,Orleans,15,23,773
9,1,37,135,NC,Orange,15,22,814
9,1,24,510,Md,"Baltimore city",15,25,1068
9,1,44,3,RI,Kent,15,21,520
9,1,51,760,Va,"Richmond city",15,23,347
9,1,57,3,FR,"Foreign / Puerto Rico",14,30,682
9,1,37,63,NC,Durham,14,16,377
9,1,33,5,NH,Cheshire,14,25,653
9,1,25,3,Ma,Berkshire,14,24,614
9,1,47,37,Tn,Davidson,14,20,535
9,1,47,157,Tn,Shelby,14,36,964
9,1,36,83,NY,Rensselaer,14,15,375
9,1,23,5,Me,Cumberland,14,23,315
9,1,12,127,Fl,Volusia,14,17,169
9,1,55,79,Wi,Milwaukee,13,19,773
9,1,15,3,Hi,Honolulu,13,20,473
9,1,45,19,SC,Charleston,13,24,245
9,1,42,69,Pa,Lackawanna,13,22,383
9,1,37,81,NC,Guilford,13,24,1051
9,1,48,85,Tx,Collin,13,40,2355
9,1,13,135,Ga,Gwinnett,12,32,1305
9,1,36,105,NY,Sullivan,12,27,207
9,1,12,117,Fl,Seminole,12,26,509
9,1,55,25,Wi,Dane,12,34,1064
9,1,36,93,NY,Schenectady,12,14,233
9,1,24,27,Md,Howard,11,19,573
9,1,12,101,Fl,Pasco,11,15,317
9,1,12,15,Fl,Charlotte,11,21,187
9,1,37,119,NC,Mecklenburg,11,32,843
9,1,12,81,Fl,Manatee,11,21,712
9,1,6,83,Ca,"Santa Barbara",11,14,350
9,1,31,55,Ne,Douglas,10,20,978
9,1,41,51,Or,Multnomah,10,13,340
9,1,12,111,Fl,"St. Lucie",10,18,248
9,1,24,3,Md,"Anne Arundel",10,15,388
9,1,39,153,Oh,Summit,10,29,811
9,1,8,37,Co,Eagle,10,11,151
9,1,42,77,Pa,Lehigh,10,20,860
9,1,34,15,NJ,Gloucester,10,18,1039
9,1,34,1,NJ,Atlantic,10,14,312
9,1,8,41,Co,"El Paso",10,16,483
9,1,12,85,Fl,Martin,10,15,416
9,1,22,51,La,Jefferson,10,21,635
9,1,51,3,Va,Albemarle,10,18,1202
9,1,39,17,Oh,Butler,10,24,1358
9,1,17,89,Il,Kane,10,32,1128
9,1,12,61,Fl,"Indian River",10,13,184
9,1,63,11,XX,"Region 1: Northeast",342,573,15289
9,1,63,12,XX,"Region 2: Midwest",322,584,26401
9,1,63,13,XX,"Region 3: South",525,1037,21729
9,1,63,14,XX,"Region 4: West",225,408,9430
9,1,63,50,Ct,"County Non-Migrant",299674,630115,19060873
9,3,0,1,Ct,"Hartford (Total Migrant)",12148,20846,470142
9,3,9,13,Ct,Tolland,1561,2552,47933
9,3,9,9,Ct,"New Haven",1428,2432,48431
9,3,9,7,Ct,Middlesex,1089,1758,41749
9,3,9,5,Ct,Litchfield,725,1253,24645
9,3,25,13,Ma,Hampden,590,1017,19803
9,3,9,1,Ct,Fairfield,406,678,17456
9,3,9,11,Ct,"New London",366,584,11693
9,3,9,15,Ct,Windham,206,338,5472
9,3,25,17,Ma,Middlesex,197,321,9094
9,3,57,1,FR,"Foreign / Overseas",186,293,6379
9,3,25,25,Ma,Suffolk,115,146,3432
9,3,25,27,Ma,Worcester,112,177,4366
9,3,6,37,Ca,"Los Angeles",103,209,7850
9,3,36,61,NY,"New York",103,169,5256
9,3,25,15,Ma,Hampshire,91,146,3621
9,3,36,47,NY,Kings,85,148,2007
9,3,44,7,RI,Providence,80,117,2393
9,3,12,99,Fl,"Palm Beach",76,131,3127
9,3,36,81,NY,Queens,76,151,2276
9,3,17,31,Il,Cook,75,127,4931
9,3,25,21,Ma,Norfolk,75,122,3505
9,3,25,9,Ma,Essex,73,126,4164
9,3,36,59,NY,Nassau,67,122,3279
9,3,57,5,FR,"APO / FPO Zip Code",60,110,1223
9,3,12,11,Fl,Broward,59,105,2322
9,3,36,103,NY,Suffolk,58,124,3165
9,3,36,119,NY,Westchester,58,95,2520
9,3,6,73,Ca,"San Diego",54,109,1406
9,3,33,11,NH,Hillsborough,53,87,2001
9,3,25,1,Ma,Barnstable,53,76,1378
9,3,25,5,Ma,Bristol,49,90,1893
9,3,36,55,NY,Monroe,44,79,1369
9,3,12,103,Fl,Pinellas,43,68,1045
9,3,6,59,Ca,Orange,42,89,1998
9,3,34,3,NJ,Bergen,42,93,4888
9,3,36,5,NY,Bronx,40,81,1171
9,3,12,25,Fl,Dade,39,63,1211
9,3,48,201,Tx,Harris,37,60,2967
9,3,42,101,Pa,Philadelphia,37,58,1625
9,3,36,67,NY,Onondaga,37,66,2540
9,3,25,23,Ma,Plymouth,36,62,2821
9,3,4,13,Az,Maricopa,35,59,1097
9,3,36,1,NY,Albany,35,60,1300
9,3,42,3,Pa,Allegheny,35,55,1495
9,3,44,9,RI,Washington,34,41,724
9,3,34,27,NJ,Morris,32,59,2264
9,3,51,59,Va,Fairfax,31,66,2512
9,3,36,91,NY,Saratoga,31,57,1347
9,3,12,95,Fl,Orange,30,53,644
9,3,17,43,Il,"Du Page",30,79,3695
9,3,25,3,Ma,Berkshire,29,49,987
9,3,33,15,NH,Rockingham,29,47,1059
9,3,36,29,NY,Erie,28,56,1188
9,3,48,113,Tx,Dallas,28,46,1970
9,3,11,1,DC,"Wash.,D.C.",28,38,830
9,3,12,57,Fl,Hillsborough,28,60,1054
9,3,36,27,NY,Dutchess,28,42,757
9,3,42,91,Pa,Montgomery,27,54,1914
9,3,34,13,NJ,Essex,27,49,1421
9,3,24,31,Md,Montgomery,26,44,1416
9,3,39,35,Oh,Cuyahoga,26,39,1001
9,3,23,3,Me,Aroostook,25,46,376
9,3,23,5,Me,Cumberland,25,45,1215
9,3,6,75,Ca,"San Francisco",25,32,3289
9,3,34,23,NJ,Middlesex,24,45,1578
9,3,34,25,NJ,Monmouth,24,45,824
9,3,53,33,Wa,King,24,46,2308
9,3,37,183,NC,Wake,23,38,968
9,3,44,3,RI,Kent,23,31,1046
9,3,37,119,NC,Mecklenburg,23,44,1007
9,3,57,3,FR,"Foreign / Puerto Rico",23,60,362
9,3,15,3,Hi,Honolulu,22,37,760
9,3,24,5,Md,Baltimore,21,43,1887
9,3,6,85,Ca,"Santa Clara",21,34,798
9,3,39,49,Oh,Franklin,21,35,787
9,3,34,39,NJ,Union,21,27,751
9,3,12,127,Fl,Volusia,20,35,266
9,3,42,29,Pa,Chester,20,39,915
9,3,26,125,Mi,Oakland,19,38,1782
9,3,13,89,Ga,"De Kalb",19,47,944
9,3,50,7,Vt,Chittenden,19,35,428
9,3,12,31,Fl,Duval,19,34,576
9,3,27,53,Mn,Hennepin,19,33,1139
9,3,6,1,Ca,Alameda,19,30,707
9,3,12,115,Fl,Sarasota,19,29,330
9,3,10,3,De,"New Castle",19,37,578
9,3,34,5,NJ,Burlington,19,35,905
9,3,6,13,Ca,"Contra Costa",19,43,1531
9,3,24,510,Md,"Baltimore city",18,29,597
9,3,48,29,Tx,Bexar,18,37,1118
9,3,12,117,Fl,Seminole,18,30,376
9,3,33,13,NH,Merrimack,18,40,634
9,3,34,17,NJ,Hudson,17,32,1248
9,3,48,439,Tx,Tarrant,17,46,2085
9,3,51,13,Va,Arlington,17,25,939
9,3,34,21,NJ,Mercer,17,33,1015
9,3,23,31,Me,York,17,24,337
9,3,48,453,Tx,Travis,17,24,440
9,3,33,9,NH,Grafton,17,21,772
9,3,12,21,Fl,Collier,16,23,416
9,3,36,85,NY,Richmond,16,25,447
9,3,42,45,Pa,Delaware,16,33,924
9,3,12,71,Fl,Lee,16,32,329
9,3,12,9,Fl,Brevard,16,24,254
9,3,36,87,NY,Rockland,16,20,556
9,3,51,810,Va,"Virginia Beach city",16,28,613
9,3,32,3,Nv,Clark,16,27,432
9,3,36,71,NY,Orange,16,30,946
9,3,29,189,Mo,"St. Louis",15,21,541
9,3,36,65,NY,Oneida,15,26,323
9,3,33,5,NH,Cheshire,15,25,423
9,3,34,31,NJ,Passaic,15,36,470
9,3,25,11,Ma,Franklin,15,18,271
9,3,36,7,NY,Broome,15,25,419
9,3,13,121,Ga,Fulton,14,31,837
9,3,13,67,Ga,Cobb,14,30,707
9,3,39,61,Oh,Hamilton,14,22,579
9,3,8,5,Co,Arapahoe,13,24,413
9,3,26,163,Mi,Wayne,13,26,779
9,3,24,3,Md,"Anne Arundel",13,30,517
9,3,23,1,Me,Androscoggin,13,20,291
9,3,4,19,Az,Pima,13,23,484
9,3,8,31,Co,Denver,12,16,501
