"1993 - 1994 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Nebraska,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
31,1,0,1,Ne,"Adams (Total Migrant)",675,1344,14367
31,1,31,79,Ne,Hall,64,128,1173
31,1,31,35,Ne,Clay,44,90,784
31,1,31,109,Ne,Lancaster,41,67,916
31,1,31,19,Ne,Buffalo,37,63,770
31,1,31,181,Ne,Webster,29,48,620
31,1,31,55,Ne,Douglas,26,46,597
31,1,31,99,Ne,Kearney,22,42,492
31,1,31,111,Ne,Lincoln,11,18,102
31,1,31,169,Ne,Thayer,11,22,200
31,1,31,61,Ne,Franklin,11,22,186
31,1,31,129,Ne,Nuckolls,10,25,199
31,1,63,10,XX,"Same State",141,257,2409
31,1,63,11,XX,"Region 1: Northeast",13,28,318
31,1,63,12,XX,"Region 2: Midwest",94,214,2619
31,1,63,13,XX,"Region 3: South",47,112,1271
31,1,63,14,XX,"Region 4: West",74,162,1711
31,1,63,50,Ne,"County Non-Migrant",10155,23475,333127
31,3,0,1,Ne,"Antelope (Total Migrant)",120,256,2295
31,3,31,119,Ne,Madison,23,57,408
31,3,63,20,XX,"Same State",68,135,1296
31,3,63,21,XX,"Same Region, Diff. State",11,23,271
31,3,63,22,XX,"Different Region",18,41,320
31,3,63,50,Ne,"County Non-Migrant",2575,6565,64545
31,7,0,1,Ne,"Banner (Total Migrant)",20,58,510
31,7,63,30,XX,"Suppress All Flows",20,58,510
31,7,63,50,Ne,"County Non-Migrant",194,505,4239
31,9,0,1,Ne,"Blaine (Total Migrant)",28,64,436
31,9,63,30,XX,"Suppress All Flows",28,64,436
31,9,63,50,Ne,"County Non-Migrant",226,578,4995
31,11,0,1,Ne,"Boone (Total Migrant)",92,198,1762
31,11,31,141,Ne,Platte,12,24,158
31,11,31,125,Ne,Nance,10,22,212
31,11,63,30,XX,"Suppress All Flows",70,152,1392
31,11,63,50,Ne,"County Non-Migrant",2335,5825,67823
31,13,0,1,Ne,"Box Butte (Total Migrant)",280,700,6999
31,13,31,45,Ne,Dawes,16,42,346
31,13,31,157,Ne,"Scotts Bluff",15,33,373
31,13,63,20,XX,"Same State",82,200,1707
31,13,63,21,XX,"Same Region, Diff. State",41,110,1246
31,13,63,22,XX,"Different Region",126,315,3327
31,13,63,50,Ne,"County Non-Migrant",4265,10901,146039
31,15,0,1,Ne,"Boyd (Total Migrant)",54,109,900
31,15,31,89,Ne,Holt,11,21,148
31,15,63,30,XX,"Suppress All Flows",43,88,752
31,15,63,50,Ne,"County Non-Migrant",983,2337,19333
31,17,0,1,Ne,"Brown (Total Migrant)",75,156,1406
31,17,63,20,XX,"Same State",52,101,952
31,17,63,21,XX,"Same Region, Diff. State",12,22,284
31,17,63,22,XX,"Different Region",11,33,170
31,17,63,50,Ne,"County Non-Migrant",1255,2940,29284
31,19,0,1,Ne,"Buffalo (Total Migrant)",1203,2300,24196
31,19,31,79,Ne,Hall,84,183,1727
31,19,31,47,Ne,Dawson,66,136,1309
31,19,31,109,Ne,Lancaster,54,98,1272
31,19,31,99,Ne,Kearney,52,113,1139
