"1993 - 1994 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Texas,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
48,1,0,1,Tx,"Anderson (Total Migrant)",1094,2491,25040
48,1,48,423,Tx,Smith,90,205,1915
48,1,48,113,Tx,Dallas,81,160,1696
48,1,48,201,Tx,Harris,72,142,1656
48,1,48,213,Tx,Henderson,55,122,1118
48,1,48,73,Tx,Cherokee,45,110,809
48,1,48,225,Tx,Houston,35,96,670
48,1,48,439,Tx,Tarrant,29,56,571
48,1,48,289,Tx,Leon,25,55,643
48,1,48,27,Tx,Bell,23,50,391
48,1,48,39,Tx,Brazoria,20,41,692
48,1,48,5,Tx,Angelina,14,30,479
48,1,48,339,Tx,Montgomery,12,22,267
48,1,48,99,Tx,Coryell,12,30,329
48,1,48,453,Tx,Travis,12,19,248
48,1,48,161,Tx,Freestone,12,39,250
48,1,48,471,Tx,Walker,12,30,412
48,1,48,309,Tx,McLennan,12,21,252
48,1,48,183,Tx,Gregg,10,23,166
48,1,63,10,XX,"Same State",282,668,6679
48,1,63,11,XX,"Region 1: Northeast",17,36,484
48,1,63,12,XX,"Region 2: Midwest",49,128,1200
48,1,63,13,XX,"Region 3: South",103,243,2200
48,1,63,14,XX,"Region 4: West",72,165,1913
48,1,63,50,Tx,"County Non-Migrant",11758,28930,322169
48,3,0,1,Tx,"Andrews (Total Migrant)",289,797,6258
48,3,48,135,Tx,Ector,38,97,961
48,3,48,329,Tx,Midland,38,108,1184
48,3,48,165,Tx,Gaines,13,45,296
48,3,35,25,NM,Lea,10,32,255
48,3,63,20,XX,"Same State",137,384,2518
48,3,63,21,XX,"Same Region, Diff. State",21,49,375
48,3,63,22,XX,"Different Region",32,82,669
48,3,63,50,Tx,"County Non-Migrant",4126,11350,133292
48,5,0,1,Tx,"Angelina (Total Migrant)",1589,3694,37547
48,5,48,201,Tx,Harris,203,429,5185
48,5,48,347,Tx,Nacogdoches,129,282,2875
48,5,48,373,Tx,Polk,74,184,1400
48,5,48,113,Tx,Dallas,59,121,1910
48,5,48,73,Tx,Cherokee,46,109,770
48,5,48,225,Tx,Houston,38,102,742
48,5,48,245,Tx,Jefferson,30,72,695
48,5,48,405,Tx,"San Augustine",29,76,536
48,5,48,423,Tx,Smith,25,51,584
48,5,48,453,Tx,Travis,25,55,885
48,5,48,241,Tx,Jasper,24,58,459
48,5,48,455,Tx,Trinity,24,56,520
48,5,48,339,Tx,Montgomery,22,56,535
48,5,48,457,Tx,Tyler,21,62,711
48,5,48,183,Tx,Gregg,19,37,532
48,5,48,439,Tx,Tarrant,19,34,360
48,5,48,419,Tx,Shelby,19,43,264
48,5,48,471,Tx,Walker,19,39,437
48,5,48,403,Tx,Sabine,17,34,278
48,5,48,39,Tx,Brazoria,16,31,286
48,5,48,27,Tx,Bell,14,30,374
48,5,48,401,Tx,Rusk,13,43,224
48,5,48,323,Tx,Maverick,13,33,88
48,5,48,157,Tx,"Fort Bend",13,31,464
48,5,57,5,FR,"APO / FPO Zip Code",13,22,313
48,5,48,1,Tx,Anderson,12,34,286
48,5,48,41,Tx,Brazos,12,27,315
48,5,48,29,Tx,Bexar,12,28,258
48,5,48,199,Tx,Hardin,12,26,259
48,5,48,355,Tx,Nueces,11,18,177
48,5,6,37,Ca,"Los Angeles",11,29,242
