"1992 - 1993 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"SouthDakota Inflows",
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
SouthDakota,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
46,003,00,001,SD,Aurora,54,126,947
46,003,46,035,SD,Davison,11,25,216
46,003,63,030,XX,"Suppress All Flows",43,101,731
46,003,63,050,SD,"County Non-Migrant",1049,2586,22387
46,005,00,001,SD,Beadle,423,848,8317
46,005,57,001,FR,"Foreign / Overseas",40,40,9
46,005,46,099,SD,Minnehaha,28,49,543
46,005,46,013,SD,Brown,19,36,634
46,005,46,029,SD,Codington,17,35,352
46,005,46,077,SD,Kingsbury,16,40,263
46,005,46,115,SD,Spink,13,23,245
46,005,46,073,SD,Jerauld,11,26,187
46,005,63,010,XX,"Same State",99,208,1979
46,005,63,011,XX,"Region 1: Northeast",11,24,191
46,005,63,012,XX,"Region 2: Midwest",92,191,2166
46,005,63,013,XX,"Region 3: South",20,44,577
46,005,63,014,XX,"Region 4: West",57,132,1171
46,005,63,050,SD,"County Non-Migrant",6385,14646,170294
46,007,00,001,SD,Bennett,67,146,1154
46,007,46,103,SD,Pennington,10,25,151
46,007,63,020,XX,"Same State",20,54,450
46,007,63,021,XX,"Same Region, Diff. State",20,37,306
46,007,63,022,XX,"Different Region",17,30,247
46,007,63,050,SD,"County Non-Migrant",818,1934,18997
46,009,00,001,SD,"Bon Homme",160,332,2968
46,009,46,135,SD,Yankton,31,69,535
46,009,46,099,SD,Minnehaha,13,27,143
46,009,63,020,XX,"Same State",62,122,1180
46,009,63,021,XX,"Same Region, Diff. State",27,57,461
46,009,63,022,XX,"Different Region",27,57,649
46,009,63,050,SD,"County Non-Migrant",2343,5659,54625
46,011,00,001,SD,Brookings,901,1539,14713
46,011,46,099,SD,Minnehaha,104,178,1536
