"1992 - 1993 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Washington Inflows",
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Washington,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
53,001,00,001,Wa,Adams,415,1088,8397
53,001,53,025,Wa,Grant,63,184,1381
53,001,53,021,Wa,Franklin,32,107,571
53,001,53,063,Wa,Spokane,32,58,628
53,001,53,033,Wa,King,19,42,473
53,001,53,005,Wa,Benton,18,44,449
53,001,53,061,Wa,Snohomish,15,32,470
53,001,53,077,Wa,Yakima,10,30,142
53,001,63,010,XX,"Same State",59,143,1112
53,001,63,011,XX,"Region 1: Northeast",11,23,235
53,001,63,012,XX,"Region 2: Midwest",11,23,219
53,001,63,013,XX,"Region 3: South",34,100,513
53,001,63,014,XX,"Region 4: West",111,302,2204
53,001,63,050,Wa,"County Non-Migrant",4612,12607,142818
53,003,00,001,Wa,Asotin,689,1484,16427
53,003,16,069,Id,"Nez Perce",215,453,5120
53,003,53,063,Wa,Spokane,41,89,936
53,003,53,075,Wa,Whitman,28,60,643
53,003,53,033,Wa,King,22,39,520
53,003,16,057,Id,Latah,21,49,438
53,003,16,049,Id,Idaho,12,26,217
53,003,53,071,Wa,"Walla Walla",11,19,162
53,003,53,005,Wa,Benton,10,24,213
53,003,63,020,XX,"Same State",71,159,1721
53,003,63,021,XX,"Same Region, Diff. State",202,444,4772
53,003,63,022,XX,"Different Region",56,122,1685
53,003,63,050,Wa,"County Non-Migrant",5430,12309,174146
53,005,00,001,Wa,Benton,4046,9068,129969
53,005,53,021,Wa,Franklin,584,1367,15801
53,005,53,033,Wa,King,291,553,8910
53,005,53,077,Wa,Yakima,270,626,5506
53,005,53,063,Wa,Spokane,173,303,4221
53,005,53,071,Wa,"Walla Walla",95,202,2388
53,005,06,037,Ca,"Los Angeles",80,182,-572
53,005,53,053,Wa,Pierce,68,143,1553
53,005,53,061,Wa,Snohomish,62,153,1955
53,005,53,025,Wa,Grant,57,152,1823
53,005,41,059,Or,Umatilla,55,122,1180
53,005,53,075,Wa,Whitman,54,98,1067
53,005,06,073,Ca,"San Diego",47,112,1720
53,005,04,013,Az,Maricopa,47,111,1459
53,005,53,035,Wa,Kitsap,41,89,1482
53,005,41,051,Or,Multnomah,38,72,917
53,005,53,011,Wa,Clark,36,83,1158
53,005,06,059,Ca,Orange,34,82,1285
53,005,06,071,Ca,"San Bernardino",34,87,1125
53,005,06,085,Ca,"Santa Clara",32,65,1229
53,005,57,005,FR,"APO / FPO Zip Code",32,58,706
53,005,41,067,Or,Washington,31,68,1168
53,005,53,067,Wa,Thurston,31,57,872
53,005,32,003,Nv,Clark,30,72,1114
53,005,06,067,Ca,Sacramento,29,65,861
53,005,53,015,Wa,Cowlitz,28,67,1112
53,005,06,065,Ca,Riverside,25,61,850
53,005,16,019,Id,Bonneville,24,77,1546
53,005,06,013,Ca,"Contra Costa",24,57,1273
53,005,53,073,Wa,Whatcom,23,36,447
53,005,49,035,Ut,"Salt Lake",22,64,1051
53,005,53,007,Wa,Chelan,22,47,515
53,005,53,037,Wa,Kittitas,21,38,312
53,005,41,039,Or,Lane,19,45,656
53,005,02,020,Ak,"Anchorage Borough",17,46,1155
53,005,53,001,Wa,Adams,17,32,429
53,005,06,083,Ca,"Santa Barbara",17,41,442
53,005,41,005,Or,Clackamas,17,36,542
53,005,49,049,Ut,Utah,16,42,394
53,005,06,001,Ca,Alameda,16,36,684
53,005,16,001,Id,Ada,15,26,374
53,005,15,003,Hi,Honolulu,15,34,401
53,005,53,017,Wa,Douglas,15,33,631
53,005,16,057,Id,Latah,15,41,421
53,005,41,047,Or,Marion,15,37,344
53,005,24,031,Md,Montgomery,15,39,1109
53,005,06,029,Ca,Kern,14,43,604
53,005,53,003,Wa,Asotin,14,34,329
53,005,06,111,Ca,Ventura,14,42,471
53,005,16,055,Id,Kootenai,14,28,443
53,005,41,043,Or,Linn,13,15,266
53,005,57,001,FR,"Foreign / Overseas",13,17,268
53,005,04,019,Az,Pima,13,30,225
53,005,53,027,Wa,"Grays Harbor",13,26,440
53,005,35,001,NM,Bernalillo,13,31,808
53,005,53,057,Wa,Skagit,12,27,329
53,005,53,029,Wa,Island,12,29,299
53,005,42,003,Pa,Allegheny,12,36,775
53,005,45,003,SC,Aiken,12,30,1652
53,005,06,019,Ca,Fresno,12,31,117
53,005,06,097,Ca,Sonoma,12,13,227
53,005,48,201,Tx,Harris,12,28,810
53,005,41,003,Or,Benton,11,20,295
53,005,08,059,Co,Jefferson,11,29,622
53,005,48,439,Tx,Tarrant,10,26,677
53,005,51,059,Va,Fairfax,10,27,870
53,005,41,061,Or,Union,10,21,247
53,005,63,010,XX,"Same State",65,144,1384
53,005,63,011,XX,"Region 1: Northeast",104,225,4962
53,005,63,012,XX,"Region 2: Midwest",211,502,8670
53,005,63,013,XX,"Region 3: South",302,732,16442
53,005,63,014,XX,"Region 4: West",458,1025,14121
53,005,63,050,Wa,"County Non-Migrant",40006,98140,1618803
53,007,00,001,Wa,Chelan,2057,4513,59092
53,007,53,017,Wa,Douglas,534,1176,19740
53,007,53,033,Wa,King,268,509,8036
53,007,53,061,Wa,Snohomish,107,225,2537
53,007,53,025,Wa,Grant,63,132,1116
53,007,53,047,Wa,Okanogan,54,110,1079
53,007,53,063,Wa,Spokane,53,97,1009
53,007,06,037,Ca,"Los Angeles",43,118,1172
53,007,53,077,Wa,Yakima,34,71,890
53,007,06,073,Ca,"San Diego",30,66,772
53,007,53,053,Wa,Pierce,25,56,538
53,007,53,005,Wa,Benton,22,45,1338
53,007,06,059,Ca,Orange,21,56,339
53,007,53,037,Wa,Kittitas,18,49,360
53,007,53,073,Wa,Whatcom,18,28,262
53,007,53,075,Wa,Whitman,17,34,320
53,007,53,011,Wa,Clark,16,27,469
53,007,53,035,Wa,Kitsap,16,36,623
53,007,04,013,Az,Maricopa,15,35,370
53,007,06,065,Ca,Riverside,15,33,267
53,007,53,029,Wa,Island,15,38,405
53,007,06,019,Ca,Fresno,15,51,184
53,007,53,057,Wa,Skagit,15,30,405
53,007,57,005,FR,"APO / FPO Zip Code",15,29,409
53,007,53,067,Wa,Thurston,14,25,328
53,007,06,071,Ca,"San Bernardino",11,25,282
53,007,06,111,Ca,Ventura,10,36,98
53,007,41,051,Or,Multnomah,10,24,241
53,007,63,010,XX,"Same State",67,155,1490
53,007,63,011,XX,"Region 1: Northeast",27,63,711
53,007,63,012,XX,"Region 2: Midwest",52,105,1562
53,007,63,013,XX,"Region 3: South",93,200,2552
53,007,63,014,XX,"Region 4: West",344,829,9188
53,007,63,050,Wa,"County Non-Migrant",19258,46211,629814
53,009,00,001,Wa,Clallam,1745,3479,55473
53,009,53,033,Wa,King,225,407,8521
53,009,53,053,Wa,Pierce,86,188,1994
53,009,53,061,Wa,Snohomish,80,163,2131
53,009,53,035,Wa,Kitsap,75,159,1528
53,009,06,037,Ca,"Los Angeles",73,143,3591
53,009,53,031,Wa,Jefferson,59,115,1345
53,009,06,073,Ca,"San Diego",44,89,1315
53,009,53,067,Wa,Thurston,33,59,632
53,009,53,027,Wa,"Grays Harbor",30,88,1078
53,009,06,059,Ca,Orange,27,49,864
53,009,53,063,Wa,Spokane,25,40,605
53,009,53,073,Wa,Whatcom,22,37,354
53,009,02,020,Ak,"Anchorage Borough",18,31,1382
53,009,15,003,Hi,Honolulu,17,36,561
53,009,57,005,FR,"APO / FPO Zip Code",17,28,306
53,009,06,065,Ca,Riverside,17,25,336
53,009,04,013,Az,Maricopa,16,30,229
53,009,06,071,Ca,"San Bernardino",16,35,546
53,009,06,085,Ca,"Santa Clara",16,32,890
53,009,06,001,Ca,Alameda,15,26,327
53,009,41,051,Or,Multnomah,15,42,396
53,009,53,057,Wa,Skagit,14,20,181
53,009,53,045,Wa,Mason,14,29,295
53,009,53,077,Wa,Yakima,14,35,363
53,009,06,013,Ca,"Contra Costa",14,21,861
53,009,41,039,Or,Lane,13,20,218
53,009,53,011,Wa,Clark,12,24,234
53,009,53,041,Wa,Lewis,11,19,317
53,009,32,031,Nv,Washoe,11,20,2572
53,009,06,111,Ca,Ventura,11,19,250
53,009,53,029,Wa,Island,11,22,252
53,009,53,005,Wa,Benton,10,19,186
53,009,06,067,Ca,Sacramento,10,19,431
53,009,63,010,XX,"Same State",54,115,1326
53,009,63,011,XX,"Region 1: Northeast",57,107,1286
53,009,63,012,XX,"Region 2: Midwest",109,219,3721
53,009,63,013,XX,"Region 3: South",127,254,4618
53,009,63,014,XX,"Region 4: West",327,695,9431
53,009,63,050,Wa,"County Non-Migrant",19905,44103,607709
53,011,00,001,Wa,Clark,8192,17532,291697
53,011,41,051,Or,Multnomah,1390,2757,49197
53,011,53,033,Wa,King,499,956,17768
53,011,41,067,Or,Washington,480,1046,23723
53,011,41,005,Or,Clackamas,388,857,13642
53,011,06,037,Ca,"Los Angeles",264,601,11126
53,011,53,015,Wa,Cowlitz,246,470,6561
53,011,06,073,Ca,"San Diego",174,382,6479
53,011,06,059,Ca,Orange,149,313,5352
53,011,53,053,Wa,Pierce,145,331,4505
53,011,06,085,Ca,"Santa Clara",132,312,6455
53,011,53,061,Wa,Snohomish,129,289,3909
53,011,53,063,Wa,Spokane,98,203,2804
53,011,41,039,Or,Lane,92,183,2738
53,011,06,067,Ca,Sacramento,90,233,3054
53,011,06,001,Ca,Alameda,86,196,4105
53,011,41,047,Or,Marion,82,167,3064
53,011,04,013,Az,Maricopa,79,179,2472
53,011,53,067,Wa,Thurston,78,142,2027
53,011,57,005,FR,"APO / FPO Zip Code",78,144,1718
53,011,06,071,Ca,"San Bernardino",71,179,2276
53,011,06,097,Ca,Sonoma,69,181,3554
53,011,06,013,Ca,"Contra Costa",59,139,2890
53,011,53,077,Wa,Yakima,59,133,2633
53,011,15,003,Hi,Honolulu,58,153,2407
53,011,53,059,Wa,Skamania,57,113,1433
53,011,06,065,Ca,Riverside,49,118,1302
53,011,16,001,Id,Ada,45,88,1395
53,011,53,073,Wa,Whatcom,44,77,1125
53,011,02,020,Ak,"Anchorage Borough",43,100,1866
53,011,53,005,Wa,Benton,42,88,1224
53,011,32,003,Nv,Clark,41,96,1061
53,011,41,009,Or,Columbia,41,99,1048
53,011,53,035,Wa,Kitsap,40,77,962
53,011,49,035,Ut,"Salt Lake",39,99,4884
53,011,53,039,Wa,Klickitat,39,69,541
53,011,41,003,Or,Benton,36,71,1073
53,011,41,017,Or,Deschutes,35,76,1097
53,011,41,029,Or,Jackson,35,70,728
53,011,57,001,FR,"Foreign / Overseas",34,77,1489
53,011,48,201,Tx,Harris,34,84,1399
53,011,06,081,Ca,"San Mateo",34,56,1565
53,011,06,019,Ca,Fresno,32,72,753
53,011,41,007,Or,Clatsop,31,57,565
53,011,41,071,Or,Yamhill,30,72,975
53,011,06,111,Ca,Ventura,30,75,1057
53,011,53,075,Wa,Whitman,28,48,608
53,011,06,089,Ca,Shasta,27,60,913
53,011,53,049,Wa,Pacific,27,50,373
53,011,06,077,Ca,"San Joaquin",26,74,578
53,011,53,041,Wa,Lewis,26,55,559
53,011,08,041,Co,"El Paso",26,78,975
53,011,06,075,Ca,"San Francisco",25,42,701
53,011,41,019,Or,Douglas,24,56,791
53,011,06,099,Ca,Stanislaus,23,49,510
53,011,53,027,Wa,"Grays Harbor",23,43,439
53,011,53,071,Wa,"Walla Walla",22,47,535
53,011,53,009,Wa,Clallam,22,37,482
53,011,06,053,Ca,Monterey,22,44,613
53,011,53,057,Wa,Skagit,21,51,462
53,011,41,011,Or,Coos,21,47,366
53,011,41,041,Or,Lincoln,20,37,576
53,011,06,083,Ca,"Santa Barbara",20,47,523
53,011,53,025,Wa,Grant,20,35,471
53,011,41,043,Or,Linn,19,31,1273
53,011,17,031,Il,Cook,19,47,621
53,011,53,029,Wa,Island,19,40,434
53,011,08,069,Co,Larimer,18,29,754
53,011,06,041,Ca,Marin,18,41,565
53,011,06,095,Ca,Solano,18,42,773
53,011,41,033,Or,Josephine,18,35,338
53,011,04,019,Az,Pima,18,35,318
53,011,06,061,Ca,Placer,17,50,860
53,011,41,035,Or,Klamath,17,38,431
53,011,53,037,Wa,Kittitas,17,30,307
53,011,49,049,Ut,Utah,17,45,411
53,011,51,059,Va,Fairfax,17,43,786
53,011,32,031,Nv,Washoe,17,43,737
53,011,06,017,Ca,"El Dorado",16,38,560
53,011,06,029,Ca,Kern,16,44,467
53,011,41,065,Or,Wasco,16,33,329
53,011,02,090,Ak,"Fairbanks North Star Bor",15,35,774
53,011,48,113,Tx,Dallas,14,24,833
53,011,08,005,Co,Arapahoe,14,36,591
53,011,30,063,Mt,Missoula,14,27,333
53,011,41,027,Or,"Hood River",14,32,401
