"1992 - 1993 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Mississippi Inflows",
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Mississippi,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
28,001,00,001,Ms,Adams,680,1515,15745
28,001,22,029,La,Concordia,108,228,1687
28,001,28,049,Ms,Hinds,41,88,884
28,001,28,037,Ms,Franklin,33,85,477
28,001,28,063,Ms,Jefferson,27,75,350
28,001,28,157,Ms,Wilkinson,19,48,356
28,001,32,003,Nv,Clark,17,38,453
28,001,28,121,Ms,Rankin,14,29,268
28,001,57,005,FR,"APO / FPO Zip Code",13,26,242
28,001,22,051,La,Jefferson,12,19,498
28,001,17,031,Il,Cook,12,27,470
28,001,22,071,La,Orleans,12,26,343
28,001,28,149,Ms,Warren,11,27,181
28,001,48,113,Tx,Dallas,10,23,264
28,001,63,010,XX,"Same State",84,187,1885
28,001,63,011,XX,"Region 1: Northeast",11,28,350
28,001,63,012,XX,"Region 2: Midwest",31,53,667
28,001,63,013,XX,"Region 3: South",192,448,5765
28,001,63,014,XX,"Region 4: West",33,60,605
28,001,63,050,Ms,"County Non-Migrant",10620,25442,263415
28,003,00,001,Ms,Alcorn,625,1406,14604
28,003,28,117,Ms,Prentiss,79,187,1372
28,003,28,141,Ms,Tishomingo,53,110,1231
28,003,47,109,Tn,McNairy,43,94,694
28,003,47,157,Tn,Shelby,38,75,1043
28,003,28,139,Ms,Tippah,34,73,500
28,003,28,081,Ms,Lee,28,64,379
28,003,47,071,Tn,Hardin,17,37,365
28,003,63,020,XX,"Same State",70,167,1492
28,003,63,021,XX,"Same Region, Diff. State",164,367,3974
28,003,63,022,XX,"Different Region",99,232,3554
28,003,63,050,Ms,"County Non-Migrant",10150,24173,274397
28,005,00,001,Ms,Amite,269,609,5934
28,005,28,157,Ms,Wilkinson,43,105,803
28,005,28,113,Ms,Pike,42,103,907
28,005,22,033,La,"East Baton Rouge",21,50,601
28,005,28,037,Ms,Franklin,11,26,249
28,005,22,051,La,Jefferson,11,23,149
28,005,63,020,XX,"Same State",41,80,1165
28,005,63,021,XX,"Same Region, Diff. State",80,189,1659
28,005,63,022,XX,"Different Region",20,33,401
28,005,63,050,Ms,"County Non-Migrant",3297,8437,75645
28,007,00,001,Ms,Attala,352,825,7052
28,007,28,051,Ms,Holmes,41,100,551
28,007,28,079,Ms,Leake,40,86,529
28,007,28,159,Ms,Winston,22,54,329
28,007,28,049,Ms,Hinds,19,38,337
28,007,28,019,Ms,Choctaw,19,56,308
28,007,28,121,Ms,Rankin,12,40,179
28,007,17,031,Il,Cook,11,22,133
28,007,28,089,Ms,Madison,11,20,220
28,007,28,105,Ms,Oktibbeha,10,16,136
28,007,63,020,XX,"Same State",68,161,1369
28,007,63,021,XX,"Same Region, Diff. State",58,139,1140
28,007,63,022,XX,"Different Region",41,93,1821
28,007,63,050,Ms,"County Non-Migrant",5681,13929,117641
28,009,00,001,Ms,Benton,166,369,2644
28,009,28,093,Ms,Marshall,55,147,832
28,009,47,157,Tn,Shelby,27,56,521
28,009,28,145,Ms,Union,13,32,298
28,009,28,139,Ms,Tippah,13,25,159
28,009,63,020,XX,"Same State",20,36,314
28,009,63,021,XX,"Same Region, Diff. State",27,48,307
28,009,63,022,XX,"Different Region",11,25,213
28,009,63,050,Ms,"County Non-Migrant",2112,5220,41640
28,011,00,001,Ms,Bolivar,651,1439,10772
28,011,28,133,Ms,Sunflower,92,228,1565
28,011,28,151,Ms,Washington,77,188,1304
28,011,28,027,Ms,Coahoma,43,100,612
28,011,47,157,Tn,Shelby,29,60,433
28,011,28,049,Ms,Hinds,24,39,348
28,011,17,031,Il,Cook,21,44,271
28,011,57,005,FR,"APO / FPO Zip Code",13,17,207
28,011,28,149,Ms,Warren,10,20,175
28,011,63,010,XX,"Same State",119,240,2171
28,011,63,011,XX,"Region 1: Northeast",11,20,177
28,011,63,012,XX,"Region 2: Midwest",49,117,523
28,011,63,013,XX,"Region 3: South",137,313,2310
28,011,63,014,XX,"Region 4: West",26,53,676
28,011,63,050,Ms,"County Non-Migrant",11880,30661,269599
28,013,00,001,Ms,Calhoun,238,521,3796
28,013,28,017,Ms,Chickasaw,42,89,617
28,013,28,161,Ms,Yalobusha,22,45,277
28,013,28,115,Ms,Pontotoc,14,26,189
28,013,28,071,Ms,Lafayette,14,28,203
28,013,28,043,Ms,Grenada,11,24,172
28,013,63,020,XX,"Same State",62,150,1223
28,013,63,021,XX,"Same Region, Diff. State",49,122,822
28,013,63,022,XX,"Different Region",24,37,293
28,013,63,050,Ms,"County Non-Migrant",4968,11698,109274
28,015,00,001,Ms,Carroll,212,524,4448
28,015,28,083,Ms,Leflore,92,235,2486
28,015,28,097,Ms,Montgomery,24,62,285
28,015,63,020,XX,"Same State",57,142,1061
28,015,63,021,XX,"Same Region, Diff. State",26,58,390
28,015,63,022,XX,"Different Region",13,27,226
28,015,63,050,Ms,"County Non-Migrant",2467,6086,52433
28,017,00,001,Ms,Chickasaw,368,858,6025
28,017,28,081,Ms,Lee,64,141,1101
28,017,28,095,Ms,Monroe,49,106,632
28,017,28,013,Ms,Calhoun,46,104,591
28,017,28,115,Ms,Pontotoc,29,89,556
28,017,28,025,Ms,Clay,17,41,203
28,017,28,155,Ms,Webster,17,41,274
28,017,28,105,Ms,Oktibbeha,11,24,149
28,017,63,020,XX,"Same State",54,130,1020
28,017,63,021,XX,"Same Region, Diff. State",53,119,996
28,017,63,022,XX,"Different Region",28,63,503
28,017,63,050,Ms,"County Non-Migrant",6280,14960,144044
28,019,00,001,Ms,Choctaw,168,383,2983
