"1992 - 1993 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Louisiana Inflows",
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Louisiana,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
22,001,00,001,La,Acadia,750,1864,15741
22,001,22,055,La,Lafayette,193,479,3811
22,001,22,097,La,"St. Landry",73,202,1308
22,001,22,053,La,"Jefferson Davis",57,164,1018
22,001,22,113,La,Vermilion,45,114,622
22,001,22,019,La,Calcasieu,36,85,682
22,001,48,201,Tx,Harris,28,54,1236
22,001,22,033,La,"East Baton Rouge",15,39,568
22,001,22,039,La,Evangeline,14,39,222
22,001,57,005,FR,"APO / FPO Zip Code",13,28,184
22,001,22,045,La,Iberia,13,28,692
22,001,22,099,La,"St. Martin",11,26,282
22,001,63,020,XX,"Same State",73,190,1548
22,001,63,021,XX,"Same Region, Diff. State",104,244,2212
22,001,63,022,XX,"Different Region",75,172,1356
22,001,63,050,La,"County Non-Migrant",15881,41151,379632
22,003,00,001,La,Allen,339,845,6787
22,003,22,019,La,Calcasieu,54,130,1062
22,003,22,079,La,Rapides,25,61,431
22,003,22,011,La,Beauregard,22,59,564
22,003,22,053,La,"Jefferson Davis",19,63,397
22,003,48,201,Tx,Harris,18,41,335
22,003,22,115,La,Vernon,16,55,355
22,003,22,055,La,Lafayette,11,26,213
22,003,57,005,FR,"APO / FPO Zip Code",10,26,145
22,003,63,020,XX,"Same State",53,113,960
22,003,63,021,XX,"Same Region, Diff. State",80,194,1624
22,003,63,022,XX,"Different Region",31,77,701
22,003,63,050,La,"County Non-Migrant",5350,14110,127517
22,005,00,001,La,Ascension,1375,3190,36609
22,005,22,033,La,"East Baton Rouge",456,1026,14244
22,005,22,063,La,Livingston,92,239,2121
22,005,22,007,La,Assumption,60,169,1160
22,005,22,093,La,"St. James",58,125,1343
22,005,22,047,La,Iberville,41,99,1048
22,005,22,051,La,Jefferson,37,82,945
22,005,22,095,La,"St. John the Baptist",28,71,942
22,005,48,201,Tx,Harris,23,62,854
22,005,22,105,La,Tangipahoa,22,40,512
22,005,22,071,La,Orleans,18,30,333
22,005,57,005,FR,"APO / FPO Zip Code",17,27,253
22,005,22,109,La,Terrebonne,16,47,418
22,005,22,057,La,Lafourche,15,38,371
22,005,22,055,La,Lafayette,15,32,383
22,005,22,121,La,"West Baton Rouge",11,24,296
22,005,22,103,La,"St. Tammany",11,29,336
22,005,63,010,XX,"Same State",109,254,2814
22,005,63,011,XX,"Region 1: Northeast",16,32,449
22,005,63,012,XX,"Region 2: Midwest",38,90,976
22,005,63,013,XX,"Region 3: South",231,545,5428
22,005,63,014,XX,"Region 4: West",61,129,1383
22,005,63,050,La,"County Non-Migrant",18867,49446,596592
22,007,00,001,La,Assumption,309,686,5356
22,007,22,057,La,Lafourche,59,162,996
22,007,22,005,La,Ascension,50,125,933
22,007,22,101,La,"St. Mary",29,51,428
22,007,22,033,La,"East Baton Rouge",24,45,579
22,007,22,109,La,Terrebonne,17,34,282
22,007,22,047,La,Iberville,14,32,447
22,007,22,051,La,Jefferson,14,29,234
22,007,22,071,La,Orleans,12,22,79
22,007,63,020,XX,"Same State",24,51,386
22,007,63,021,XX,"Same Region, Diff. State",45,96,752
22,007,63,022,XX,"Different Region",21,39,240
22,007,63,050,La,"County Non-Migrant",6483,17017,163495
22,009,00,001,La,Avoyelles,492,1129,8463
22,009,22,079,La,Rapides,104,229,1732
22,009,22,033,La,"East Baton Rouge",32,55,358
22,009,22,055,La,Lafayette,21,39,464
22,009,22,097,La,"St. Landry",19,54,529
22,009,48,201,Tx,Harris,16,39,285
22,009,22,051,La,Jefferson,15,32,283
22,009,22,039,La,Evangeline,15,41,290
22,009,22,115,La,Vernon,14,38,202
22,009,57,005,FR,"APO / FPO Zip Code",13,25,213
22,009,22,077,La,"Pointe Coupee",11,30,185
22,009,63,020,XX,"Same State",96,233,1786
22,009,63,021,XX,"Same Region, Diff. State",94,224,1481
22,009,63,022,XX,"Different Region",42,90,655
22,009,63,050,La,"County Non-Migrant",10777,27419,235078
22,011,00,001,La,Beauregard,1007,2623,26338
22,011,22,115,La,Vernon,152,404,3526
22,011,22,019,La,Calcasieu,151,377,3564
22,011,57,005,FR,"APO / FPO Zip Code",110,304,2826
22,011,22,003,La,Allen,25,68,538
22,011,48,201,Tx,Harris,18,42,528
22,011,48,141,Tx,"El Paso",15,36,545
22,011,37,051,NC,Cumberland,14,40,421
22,011,48,029,Tx,Bexar,11,28,544
22,011,15,003,Hi,Honolulu,10,37,299
22,011,22,053,La,"Jefferson Davis",10,26,312
22,011,63,010,XX,"Same State",90,228,2165
22,011,63,011,XX,"Region 1: Northeast",38,87,1196
22,011,63,012,XX,"Region 2: Midwest",45,110,900
22,011,63,013,XX,"Region 3: South",256,688,7249
22,011,63,014,XX,"Region 4: West",62,148,1725
22,011,63,050,La,"County Non-Migrant",8202,21409,231775
22,013,00,001,La,Bienville,371,911,7546
22,013,22,119,La,Webster,48,134,931
22,013,22,061,La,Lincoln,36,99,602
22,013,22,017,La,Caddo,33,66,741
22,013,22,069,La,Natchitoches,21,63,381
22,013,22,049,La,Jackson,19,46,281
22,013,22,081,La,"Red River",18,50,387
22,013,22,015,La,Bossier,16,36,553
22,013,48,113,Tx,Dallas,13,29,323
22,013,22,027,La,Claiborne,11,29,161
22,013,63,020,XX,"Same State",36,89,726
22,013,63,021,XX,"Same Region, Diff. State",81,188,1620
22,013,63,022,XX,"Different Region",39,82,840
22,013,63,050,La,"County Non-Migrant",4448,11338,103819
22,015,00,001,La,Bossier,3667,8465,87009
22,015,22,017,La,Caddo,1239,2862,31015
22,015,57,005,FR,"APO / FPO Zip Code",230,548,5351
22,015,22,119,La,Webster,120,284,2457
22,015,48,439,Tx,Tarrant,76,188,1929
22,015,26,069,Mi,Iosco,57,151,1375
22,015,48,113,Tx,Dallas,55,113,1028
22,015,22,079,La,Rapides,51,137,1220
22,015,06,071,Ca,"San Bernardino",38,105,875
22,015,48,201,Tx,Harris,36,83,1178
22,015,22,073,La,Ouachita,28,71,679
22,015,22,033,La,"East Baton Rouge",27,51,620
22,015,05,093,Ar,Mississippi,27,65,734
22,015,45,051,SC,Horry,27,75,641
22,015,22,069,La,Natchitoches,27,66,500
22,015,22,061,La,Lincoln,27,52,457
22,015,48,029,Tx,Bexar,27,74,949
22,015,06,037,Ca,"Los Angeles",24,61,828
22,015,12,025,Fl,Dade,24,61,600
22,015,22,013,La,Bienville,21,48,355
22,015,22,115,La,Vernon,21,47,373
22,015,22,031,La,"De Soto",19,42,464
22,015,22,027,La,Claiborne,17,39,550
22,015,28,047,Ms,Harrison,15,35,280
22,015,22,055,La,Lafayette,15,39,409
22,015,22,081,La,"Red River",15,39,244
22,015,05,119,Ar,Pulaski,15,23,303
22,015,32,003,Nv,Clark,14,36,400
22,015,22,051,La,Jefferson,13,30,258
22,015,15,003,Hi,Honolulu,13,41,366
22,015,48,485,Tx,Wichita,13,31,282
22,015,48,203,Tx,Harrison,13,33,226
22,015,23,003,Me,Aroostook,12,37,368
22,015,06,067,Ca,Sacramento,12,28,288
22,015,08,041,Co,"El Paso",12,33,365
22,015,48,453,Tx,Travis,12,25,222
22,015,04,013,Az,Maricopa,11,23,397
22,015,22,071,La,Orleans,11,18,120
22,015,17,031,Il,Cook,11,23,255
22,015,48,423,Tx,Smith,11,29,194
22,015,48,183,Tx,Gregg,10,20,244
22,015,06,047,Ca,Merced,10,24,305
22,015,22,103,La,"St. Tammany",10,18,206
22,015,63,010,XX,"Same State",73,168,1255
22,015,63,011,XX,"Region 1: Northeast",99,179,1537
22,015,63,012,XX,"Region 2: Midwest",209,482,5579
22,015,63,013,XX,"Region 3: South",639,1441,14689
22,015,63,014,XX,"Region 4: West",181,387,4039
22,015,63,050,La,"County Non-Migrant",26094,64141,781396
22,017,00,001,La,Caddo,5066,10741,122980
22,017,22,015,La,Bossier,1203,2511,26202
