"1992 - 1993 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"NewMexico Inflows",
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
NewMexico,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
35,001,00,001,NM,Bernalillo,15632,30402,409771
35,001,35,043,NM,Sandoval,1126,2231,27584
35,001,35,049,NM,"Santa Fe",658,1129,14038
35,001,35,061,NM,Valencia,569,1122,11830
35,001,06,037,Ca,"Los Angeles",532,1022,15503
35,001,57,005,FR,"APO / FPO Zip Code",418,955,11053
35,001,04,013,Az,Maricopa,383,748,10411
35,001,06,073,Ca,"San Diego",308,593,9130
35,001,35,013,NM,"Dona Ana",300,543,5100
35,001,48,141,Tx,"El Paso",278,639,6120
35,001,35,031,NM,McKinley,253,537,4369
35,001,35,045,NM,"San Juan",199,383,3646
35,001,06,059,Ca,Orange,187,381,6655
35,001,48,113,Tx,Dallas,187,310,5161
35,001,32,003,Nv,Clark,175,351,4212
35,001,48,201,Tx,Harris,169,298,5936
35,001,04,019,Az,Pima,164,289,4717
35,001,06,071,Ca,"San Bernardino",143,330,4072
35,001,35,005,NM,Chaves,129,263,2587
35,001,35,006,NM,Cibola,128,263,2108
35,001,08,031,Co,Denver,126,213,2714
35,001,08,041,Co,"El Paso",123,275,3636
35,001,35,047,NM,"San Miguel",123,230,1871
35,001,48,439,Tx,Tarrant,120,255,3933
35,001,17,031,Il,Cook,119,233,3592
35,001,06,085,Ca,"Santa Clara",118,226,4500
35,001,57,001,FR,"Foreign / Overseas",118,182,3793
35,001,35,057,NM,Torrance,117,254,2564
35,001,06,001,Ca,Alameda,116,211,4619
35,001,35,028,NM,"Los Alamos",113,180,3104
35,001,48,029,Tx,Bexar,105,221,2552
35,001,35,039,NM,"Rio Arriba",104,175,2010
35,001,53,033,Wa,King,103,154,3033
35,001,48,453,Tx,Travis,98,181,2858
35,001,35,055,NM,Taos,98,163,1154
35,001,35,009,NM,Curry,93,179,2249
35,001,08,005,Co,Arapahoe,88,192,3178
35,001,49,049,Ut,Utah,84,350,5529
35,001,35,035,NM,Otero,83,171,2077
35,001,51,059,Va,Fairfax,80,188,4378
35,001,35,053,NM,Socorro,79,136,1493
35,001,15,003,Hi,Honolulu,75,167,2496
35,001,06,065,Ca,Riverside,71,163,1826
35,001,12,025,Fl,Dade,68,134,1857
35,001,06,075,Ca,"San Francisco",67,103,1355
35,001,08,059,Co,Jefferson,67,127,2555
35,001,35,015,NM,Eddy,66,135,1661
35,001,25,017,Ma,Middlesex,64,114,2423
35,001,49,035,Ut,"Salt Lake",62,143,2086
35,001,06,067,Ca,Sacramento,62,132,1417
35,001,48,303,Tx,Lubbock,62,111,2175
35,001,36,061,NY,"New York",56,77,1380
35,001,04,001,Az,Apache,53,113,1094
35,001,12,091,Fl,Okaloosa,50,128,1671
35,001,27,053,Mn,Hennepin,49,70,1399
35,001,35,007,NM,Colfax,48,87,919
35,001,06,111,Ca,Ventura,46,92,1345
35,001,24,031,Md,Montgomery,45,85,2319
35,001,20,173,Ks,Sedgwick,43,90,1194
35,001,40,109,Ok,Oklahoma,43,97,1518
35,001,35,025,NM,Lea,43,81,720
35,001,02,020,Ak,"Anchorage Borough",43,102,2104
35,001,39,113,Oh,Montgomery,43,100,1581
35,001,06,013,Ca,"Contra Costa",42,73,1278
35,001,08,069,Co,Larimer,42,87,949
35,001,08,013,Co,Boulder,41,60,758
35,001,35,027,NM,Lincoln,41,57,733
35,001,48,375,Tx,Potter,40,81,985
35,001,39,049,Oh,Franklin,39,65,1495
35,001,08,001,Co,Adams,39,64,626
35,001,40,143,Ok,Tulsa,39,67,1282
35,001,04,005,Az,Coconino,38,63,730
35,001,48,381,Tx,Randall,37,76,863
35,001,12,095,Fl,Orange,37,61,1139
35,001,35,037,NM,Quay,34,73,470
35,001,06,029,Ca,Kern,34,87,898
35,001,12,011,Fl,Broward,34,76,1170
35,001,32,031,Nv,Washoe,33,73,939
35,001,35,041,NM,Roosevelt,32,48,476
35,001,51,013,Va,Arlington,31,51,1326
35,001,11,001,DC,"Wash.,D.C.",31,52,1214
35,001,36,047,NY,Kings,30,46,850
35,001,17,043,Il,"Du Page",30,62,930
35,001,42,101,Pa,Philadelphia,30,47,828
35,001,06,083,Ca,"Santa Barbara",29,51,720
35,001,48,121,Tx,Denton,29,58,809
