"1992 - 1993 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Delaware Inflows",
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Delaware,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
10,001,00,001,De,Kent,3120,6561,73631
10,001,10,003,De,"New Castle",432,811,11085
10,001,10,005,De,Sussex,344,736,7124
10,001,57,005,FR,"APO / FPO Zip Code",203,509,4458
10,001,24,011,Md,Caroline,62,150,1193
10,001,42,101,Pa,Philadelphia,42,78,884
10,001,42,045,Pa,Delaware,41,91,986
10,001,12,025,Fl,Dade,39,110,854
10,001,26,069,Mi,Iosco,36,103,727
10,001,24,033,Md,"Prince George's",34,67,908
10,001,24,029,Md,Kent,31,69,623
10,001,06,071,Ca,"San Bernardino",30,80,747
10,001,32,003,Nv,Clark,25,73,660
10,001,22,079,La,Rapides,24,76,594
10,001,24,045,Md,Wicomico,24,41,515
10,001,45,051,SC,Horry,23,57,458
10,001,37,051,NC,Cumberland,22,35,431
10,001,24,035,Md,"Queen Anne's",22,48,345
10,001,34,007,NJ,Camden,22,37,592
10,001,34,005,NJ,Burlington,21,42,573
10,001,24,003,Md,"Anne Arundel",20,47,434
10,001,28,047,Ms,Harrison,18,31,263
10,001,04,013,Az,Maricopa,18,39,472
10,001,36,081,NY,Queens,17,34,471
10,001,42,017,Pa,Bucks,17,26,446
10,001,48,029,Tx,Bexar,16,31,421
10,001,24,005,Md,Baltimore,16,28,574
10,001,24,510,Md,"Baltimore city",15,37,441
10,001,48,439,Tx,Tarrant,15,46,414
10,001,05,093,Ar,Mississippi,15,38,338
10,001,40,065,Ok,Jackson,15,45,433
10,001,42,071,Pa,Lancaster,15,25,237
10,001,06,037,Ca,"Los Angeles",14,34,281
10,001,29,189,Mo,"St. Louis",14,43,1608
10,001,36,047,NY,Kings,14,26,393
10,001,48,453,Tx,Travis,14,35,493
10,001,42,011,Pa,Berks,14,24,369
10,001,51,810,Va,"Virginia Beach city",13,24,191
10,001,15,003,Hi,Honolulu,13,37,344
10,001,42,003,Pa,Allegheny,13,21,409
10,001,06,073,Ca,"San Diego",13,26,286
10,001,42,133,Pa,York,12,24,347
10,001,24,031,Md,Montgomery,12,19,266
10,001,06,095,Ca,Solano,12,39,324
10,001,51,059,Va,Fairfax,12,23,274
10,001,42,029,Pa,Chester,11,13,236
10,001,24,015,Md,Cecil,11,29,350
10,001,12,011,Fl,Broward,11,20,269
10,001,17,019,Il,Champaign,11,34,236
10,001,36,103,NY,Suffolk,11,22,269
10,001,12,057,Fl,Hillsborough,11,22,204
10,001,42,091,Pa,Montgomery,11,17,319
10,001,24,047,Md,Worcester,10,17,187
10,001,04,019,Az,Pima,10,31,248
10,001,34,029,NJ,Ocean,10,19,234
10,001,11,001,DC,"Wash.,D.C.",10,19,347
10,001,08,041,Co,"El Paso",10,28,420
10,001,24,041,Md,Talbot,10,23,202
10,001,48,485,Tx,Wichita,10,23,185
10,001,48,465,Tx,"Val Verde",10,21,276
10,001,24,025,Md,Harford,10,24,318
10,001,63,011,XX,"Region 1: Northeast",364,666,8282
10,001,63,012,XX,"Region 2: Midwest",155,305,3630
10,001,63,013,XX,"Region 3: South",484,944,10741
10,001,63,014,XX,"Region 4: West",106,269,2392
10,001,63,050,De,"County Non-Migrant",39940,91303,1221222
10,003,00,001,De,"New Castle",8167,15223,289525
10,003,42,045,Pa,Delaware,791,1517,26566
10,003,42,029,Pa,Chester,540,1003,19888
10,003,42,101,Pa,Philadelphia,423,786,13135
10,003,24,015,Md,Cecil,417,753,11374
10,003,10,001,De,Kent,374,663,9143
10,003,10,005,De,Sussex,233,367,5108
10,003,34,033,NJ,Salem,197,328,5064
10,003,57,001,FR,"Foreign / Overseas",187,270,9176
10,003,42,091,Pa,Montgomery,160,240,5970
10,003,34,007,NJ,Camden,114,193,3734
10,003,34,015,NJ,Gloucester,100,194,3255
10,003,57,005,FR,"APO / FPO Zip Code",100,218,2389
10,003,42,017,Pa,Bucks,94,155,3645
10,003,34,005,NJ,Burlington,87,162,3586
10,003,12,033,Fl,Escambia,76,204,1672
10,003,24,005,Md,Baltimore,63,115,3110
10,003,36,061,NY,"New York",57,85,2825
10,003,24,031,Md,Montgomery,55,82,1563
10,003,42,071,Pa,Lancaster,54,95,1767
10,003,42,003,Pa,Allegheny,52,92,2122
10,003,06,037,Ca,"Los Angeles",50,93,1186
10,003,24,510,Md,"Baltimore city",49,84,1490
10,003,12,011,Fl,Broward,47,88,1639
10,003,48,201,Tx,Harris,47,97,3000
10,003,36,081,NY,Queens,46,95,1642
10,003,51,059,Va,Fairfax,44,77,1923
10,003,34,001,NJ,Atlantic,44,66,837
10,003,36,103,NY,Suffolk,44,98,1816
10,003,36,047,NY,Kings,42,107,1482
10,003,34,027,NJ,Morris,40,72,1600
10,003,06,073,Ca,"San Diego",39,76,742
10,003,24,003,Md,"Anne Arundel",39,64,1593
10,003,24,033,Md,"Prince George's",38,65,1240
10,003,11,001,DC,"Wash.,D.C.",38,52,4722
10,003,36,059,NY,Nassau,38,84,3237
10,003,34,025,NJ,Monmouth,38,72,1531
10,003,34,023,NJ,Middlesex,37,58,1294
10,003,24,025,Md,Harford,37,64,1132
10,003,34,003,NJ,Bergen,36,58,1333
10,003,42,011,Pa,Berks,35,68,870
10,003,17,031,Il,Cook,35,70,1846
10,003,36,119,NY,Westchester,34,63,4062
10,003,34,029,NJ,Ocean,32,45,1042
10,003,24,029,Md,Kent,32,52,1010
10,003,12,057,Fl,Hillsborough,32,77,1654
10,003,51,810,Va,"Virginia Beach city",30,61,847
10,003,25,017,Ma,Middlesex,29,64,1398
10,003,42,043,Pa,Dauphin,28,47,910
10,003,12,031,Fl,Duval,28,65,840
10,003,37,119,NC,Mecklenburg,28,61,1380
10,003,09,001,Ct,Fairfield,28,40,849
10,003,42,133,Pa,York,27,44,796
10,003,36,029,NY,Erie,27,53,1416
10,003,34,013,NJ,Essex,27,45,857
10,003,34,011,NJ,Cumberland,26,46,543
10,003,12,025,Fl,Dade,26,58,1046
10,003,42,077,Pa,Lehigh,24,39,584
10,003,24,027,Md,Howard,24,38,980
10,003,24,045,Md,Wicomico,23,37,515
10,003,26,125,Mi,Oakland,23,69,1928
10,003,42,027,Pa,Centre,23,34,527
10,003,12,103,Fl,Pinellas,23,39,913
10,003,36,055,NY,Monroe,23,45,1128
10,003,15,003,Hi,Honolulu,22,37,627
10,003,39,049,Oh,Franklin,22,44,916
10,003,06,059,Ca,Orange,21,45,848
10,003,12,099,Fl,"Palm Beach",20,39,1127
10,003,34,017,NJ,Hudson,20,32,746
10,003,36,005,NY,Bronx,20,56,882
10,003,37,183,NC,Wake,20,45,1108
10,003,34,021,NJ,Mercer,19,32,687
10,003,48,113,Tx,Dallas,19,57,606
10,003,04,013,Az,Maricopa,19,30,709
10,003,22,033,La,"East Baton Rouge",18,36,1366
10,003,51,013,Va,Arlington,18,22,655
