"1992 - 1993 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Tennessee Inflows",
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Tennessee,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
47,001,00,001,Tn,Anderson,1726,3550,48019
47,001,47,093,Tn,Knox,483,980,12316
47,001,47,145,Tn,Roane,135,273,3288
47,001,47,013,Tn,Campbell,71,161,1496
47,001,47,129,Tn,Morgan,48,114,1196
47,001,57,001,FR,"Foreign / Overseas",27,28,305
47,001,47,009,Tn,Blount,25,44,527
47,001,47,065,Tn,Hamilton,21,42,990
47,001,47,105,Tn,Loudon,21,42,611
47,001,57,005,FR,"APO / FPO Zip Code",19,36,611
47,001,47,173,Tn,Union,15,31,372
47,001,47,037,Tn,Davidson,14,30,292
47,001,47,157,Tn,Shelby,12,20,324
47,001,06,073,Ca,"San Diego",11,19,272
47,001,39,113,Oh,Montgomery,11,19,257
47,001,12,009,Fl,Brevard,11,23,688
47,001,47,155,Tn,Sevier,10,20,108
47,001,63,010,XX,"Same State",98,194,2444
47,001,63,011,XX,"Region 1: Northeast",85,148,2623
47,001,63,012,XX,"Region 2: Midwest",132,264,4261
47,001,63,013,XX,"Region 3: South",382,836,11242
47,001,63,014,XX,"Region 4: West",95,226,3796
47,001,63,050,Tn,"County Non-Migrant",23551,53285,797377
47,003,00,001,Tn,Bedford,719,1590,17280
47,003,47,031,Tn,Coffee,107,240,2474
47,003,47,149,Tn,Rutherford,106,209,2685
47,003,47,037,Tn,Davidson,63,110,1350
47,003,47,117,Tn,Marshall,53,112,1110
47,003,47,119,Tn,Maury,27,79,1171
47,003,47,103,Tn,Lincoln,25,61,498
47,003,47,051,Tn,Franklin,19,30,401
47,003,47,187,Tn,Williamson,16,33,505
47,003,01,089,Al,Madison,10,23,270
47,003,63,010,XX,"Same State",69,157,1507
47,003,63,011,XX,"Region 1: Northeast",20,50,383
47,003,63,012,XX,"Region 2: Midwest",57,149,1588
47,003,63,013,XX,"Region 3: South",116,269,2541
