"2001 - 2002 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Maine,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
23,000,96,000,ME,"Total Mig - US & For",32564,57297,1210734
23,000,97,000,ME,"Total Mig - US",31760,56082,1195492
23,000,97,001,ME,"Total Mig - US Same St",15258,25930,481297
23,000,97,003,ME,"Total Mig - US Diff St",16502,30152,714195
23,000,98,000,ME,"Total Mig - Foreign",804,1215,15243
23,001,96,000,ME,"Androscoggin Co Tot Mig-US & For",2479,4454,75331
23,001,97,000,ME,"Androscoggin Co Tot Mig-US",2438,4398,74851
23,001,97,001,ME,"Androscoggin Co Tot Mig-Same St",1494,2552,44304
23,001,97,003,ME,"Androscoggin Co Tot Mig-Diff St",944,1846,30547
23,001,98,000,ME,"Androscoggin Co Tot Mig-Foreign",41,56,480
23,001,23,001,ME,"Androscoggin Co Non-Migrants",36870,78176,1507663
23,001,23,005,ME,"Cumberland County",565,998,18738
23,001,23,017,ME,"Oxford County",212,362,5489
23,001,23,011,ME,"Kennebec County",205,326,5983
23,001,23,023,ME,"Sagadahoc County",129,236,3753
23,001,23,007,ME,"Franklin County",117,188,3039
23,001,23,031,ME,"York County",85,145,2301
23,001,23,019,ME,"Penobscot County",62,102,1616
23,001,23,003,ME,"Aroostook County",32,49,919
23,001,13,089,GA,"De Kalb County",30,85,376
23,001,25,017,MA,"Middlesex County",30,60,1134
23,001,25,009,MA,"Essex County",26,48,513
23,001,33,015,NH,"Rockingham County",22,46,912
23,001,23,025,ME,"Somerset County",18,28,468
23,001,25,025,MA,"Suffolk County",17,24,366
23,001,33,011,NH,"Hillsborough County",17,34,604
23,001,06,073,CA,"San Diego County",16,35,580
23,001,23,015,ME,"Lincoln County",16,26,585
23,001,23,009,ME,"Hancock County",14,25,425
23,001,25,027,MA,"Worcester County",14,28,489
23,001,12,033,FL,"Escambia County",13,24,488
23,001,23,013,ME,"Knox County",13,15,238
23,001,51,810,VA,"Virginia Beach",13,26,559
23,001,57,005,FR,"Foreign - APO/FPO ZIPs",13,28,329
23,001,09,009,CT,"New Haven County",12,16,292
23,001,12,009,FL,"Brevard County",11,18,309
23,001,12,031,FL,"Duval County",11,21,382
23,001,23,029,ME,"Washington County",10,23,427
23,001,58,000,SS,"Other Flows - Same State",16,29,323
23,001,59,000,DS,"Other Flows - Diff State",712,1381,23543
23,001,59,001,DS,"Other Flows - Northeast",240,448,8050
23,001,59,003,DS,"Other Flows - Midwest",93,179,3607
23,001,59,005,DS,"Other Flows - South",284,581,9286
23,001,59,007,DS,"Other Flows - West",95,173,2599
23,001,57,009,FR,"Foreign - Other flows",28,28,150
23,003,96,000,ME,"Aroostook Count Tot Mig-US & For",1006,1939,28923
23,003,97,000,ME,"Aroostook Count Tot Mig-US",946,1835,27921
23,003,97,001,ME,"Aroostook Count Tot Mig-Same St",350,648,9042
23,003,97,003,ME,"Aroostook Count Tot Mig-Diff St",596,1187,18879
23,003,98,000,ME,"Aroostook Count Tot Mig-Foreign",60,104,1002
23,003,23,003,ME,"Aroostook Count Non-Migrants",25422,55767,892749
23,003,23,019,ME,"Penobscot County",119,197,2914
23,003,23,005,ME,"Cumberland County",67,109,1798
23,003,23,031,ME,"York County",33,70,838
23,003,09,003,CT,"Hartford County",32,50,921
23,003,23,011,ME,"Kennebec County",30,59,748
23,003,23,029,ME,"Washington County",22,50,632
23,003,33,011,NH,"Hillsborough County",22,42,572
23,003,23,001,ME,"Androscoggin County",15,31,428
23,003,25,017,MA,"Middlesex County",14,21,323
23,003,23,027,ME,"Waldo County",12,17,294
23,003,25,027,MA,"Worcester County",12,26,564
23,003,57,005,FR,"Foreign - APO/FPO ZIPs",12,23,178
23,003,09,009,CT,"New Haven County",11,22,256
23,003,25,009,MA,"Essex County",11,17,196
23,003,44,007,RI,"Providence County",10,14,205
23,003,58,000,SS,"Other Flows - Same State",52,115,1390
23,003,59,000,DS,"Other Flows - Diff State",484,995,15843
23,003,59,001,DS,"Other Flows - Northeast",166,320,5676
23,003,59,003,DS,"Other Flows - Midwest",59,133,2238
23,003,59,005,DS,"Other Flows - South",183,368,5443
23,003,59,007,DS,"Other Flows - West",76,174,2486
23,003,57,009,FR,"Foreign - Other flows",48,81,824
23,005,96,000,ME,"Cumberland Coun Tot Mig-US & For",7815,12916,317534
23,005,97,000,ME,"Cumberland Coun Tot Mig-US",7602,12571,311786
23,005,97,001,ME,"Cumberland Coun Tot Mig-Same St",3282,5133,106253
23,005,97,003,ME,"Cumberland Coun Tot Mig-Diff St",4320,7438,205533
23,005,98,000,ME,"Cumberland Coun Tot Mig-Foreign",213,345,5748
23,005,23,005,ME,"Cumberland Coun Non-Migrants",101648,209014,5581460
23,005,23,031,ME,"York County",1142,1848,38693
23,005,23,001,ME,"Androscoggin County",419,696,14568
23,005,23,023,ME,"Sagadahoc County",416,702,13418
23,005,23,011,ME,"Kennebec County",279,391,8499
23,005,25,017,MA,"Middlesex County",250,431,14553
23,005,23,019,ME,"Penobscot County",234,345,7265
23,005,23,017,ME,"Oxford County",200,325,5980
23,005,25,009,MA,"Essex County",144,270,7583
23,005,23,003,ME,"Aroostook County",132,168,3484
23,005,57,005,FR,"Foreign - APO/FPO ZIPs",107,190,2906
23,005,25,025,MA,"Suffolk County",103,141,4047
23,005,23,015,ME,"Lincoln County",98,137,3053
23,005,33,015,NH,"Rockingham County",92,163,4512
23,005,33,011,NH,"Hillsborough County",85,141,3245
23,005,25,027,MA,"Worcester County",83,135,3608
23,005,23,013,ME,"Knox County",78,107,2799
23,005,25,021,MA,"Norfolk County",71,114,4549
23,005,09,003,CT,"Hartford County",64,119,3540
23,005,23,009,ME,"Hancock County",64,84,1990
23,005,23,007,ME,"Franklin County",62,92,1936
23,005,12,031,FL,"Duval County",57,118,1910
23,005,36,061,NY,"New York County",55,81,4993
23,005,25,023,MA,"Plymouth County",52,95,2045
23,005,23,025,ME,"Somerset County",51,76,1380
23,005,23,027,ME,"Waldo County",47,65,1712
23,005,33,003,NH,"Carroll County",46,73,1443
23,005,33,017,NH,"Strafford County",45,87,2139
23,005,50,007,VT,"Chittenden County",43,68,1483
23,005,36,047,NY,"Kings County",41,71,1624
23,005,06,073,CA,"San Diego County",40,66,1355
23,005,09,009,CT,"New Haven County",39,64,2270
23,005,33,013,NH,"Merrimack County",39,60,1536
23,005,09,001,CT,"Fairfield County",36,62,2562
23,005,17,031,IL,"Cook County",36,56,2348
23,005,25,005,MA,"Bristol County",34,55,1257
23,005,53,033,WA,"King County",33,61,1181
23,005,06,037,CA,"Los Angeles County",32,48,1020
23,005,23,029,ME,"Washington County",32,64,933
23,005,25,001,MA,"Barnstable County",32,53,1117
