"2003-2004 County to County Migration Inflow",,,,,,,,"North Dakota Inflows"
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
"North Dakota",,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
38,000,96,000,ND,"Total Mig - US & For",17455,30998,510749
38,000,97,000,ND,"Total Mig - US",16810,29867,498415
38,000,97,001,ND,"Total Mig - US Same St",8062,13833,217187
38,000,97,003,ND,"Total Mig - US Diff St",8748,16034,281228
38,000,98,000,ND,"Total Mig - Foreign",645,1131,12333
38,001,96,000,ND,"Adams County Tot Mig-US & For",53,103,1742
38,001,97,000,ND,"Adams County Tot Mig-US",53,103,1742
38,001,97,001,ND,"Adams County Tot Mig-Same St",25,49,737
38,001,97,003,ND,"Adams County Tot Mig-Diff St",28,54,1005
38,001,38,001,ND,"Adams County Non-Migrants",805,1765,26044
38,001,58,000,SS,"Other Flows - Same State",25,49,737
38,001,59,000,DS,"Other Flows - Diff State",28,54,1005
38,003,96,000,ND,"Barnes County Tot Mig-US & For",213,385,5770
38,003,97,000,ND,"Barnes County Tot Mig-US",213,385,5770
38,003,97,001,ND,"Barnes County Tot Mig-Same St",140,248,3824
38,003,97,003,ND,"Barnes County Tot Mig-Diff St",73,137,1945
38,003,38,003,ND,"Barnes County Non-Migrants",4084,8949,162809
38,003,38,017,ND,"Cass County",57,87,1420
38,003,38,093,ND,"Stutsman County",25,58,715
38,003,38,073,ND,"Ransom County",12,21,347
38,003,58,000,SS,"Other Flows - Same State",46,82,1342
38,003,59,000,DS,"Other Flows - Diff State",73,137,1945
38,005,96,000,ND,"Benson County Tot Mig-US & For",127,272,2424
38,005,97,000,ND,"Benson County Tot Mig-US",127,272,2424
38,005,97,001,ND,"Benson County Tot Mig-Same St",84,186,1570
38,005,97,003,ND,"Benson County Tot Mig-Diff St",43,86,855
38,005,38,005,ND,"Benson County Non-Migrants",2213,5357,63953
38,005,38,071,ND,"Ramsey County",28,64,423
38,005,38,035,ND,"Grand Forks County",11,23,160
38,005,58,000,SS,"Other Flows - Same State",45,99,986
38,005,59,000,DS,"Other Flows - Diff State",43,86,855
38,009,96,000,ND,"Bottineau Count Tot Mig-US & For",136,271,10445
38,009,97,000,ND,"Bottineau Count Tot Mig-US",136,271,10445
38,009,97,001,ND,"Bottineau Count Tot Mig-Same St",66,133,1857
38,009,97,003,ND,"Bottineau Count Tot Mig-Diff St",70,138,8588
38,009,38,009,ND,"Bottineau Count Non-Migrants",2545,5573,97212
38,009,38,101,ND,"Ward County",19,40,492
38,009,38,049,ND,"Mchenry County",10,18,392
38,009,58,000,SS,"Other Flows - Same State",37,75,974
38,009,59,000,DS,"Other Flows - Diff State",70,138,8588
38,011,96,000,ND,"Bowman County Tot Mig-US & For",72,136,2210
38,011,97,000,ND,"Bowman County Tot Mig-US",72,136,2210
38,011,97,001,ND,"Bowman County Tot Mig-Same St",36,69,1107
38,011,97,003,ND,"Bowman County Tot Mig-Diff St",36,67,1103
38,011,38,011,ND,"Bowman County Non-Migrants",1179,2652,45698
38,011,58,000,SS,"Other Flows - Same State",36,69,1107
38,011,59,000,DS,"Other Flows - Diff State",36,67,1103
38,013,96,000,ND,"Burke County Tot Mig-US & For",51,103,1836
38,013,97,000,ND,"Burke County Tot Mig-US",51,103,1836
38,013,97,001,ND,"Burke County Tot Mig-Same St",25,50,841
38,013,97,003,ND,"Burke County Tot Mig-Diff St",26,53,994
38,013,38,013,ND,"Burke County Non-Migrants",910,1969,27433
38,013,58,000,SS,"Other Flows - Same State",25,50,841
38,013,59,000,DS,"Other Flows - Diff State",26,53,994
38,015,96,000,ND,"Burleigh County Tot Mig-US & For",1985,3487,62609
38,015,97,000,ND,"Burleigh County Tot Mig-US",1972,3457,61865
38,015,97,001,ND,"Burleigh County Tot Mig-Same St",1308,2211,36905
38,015,97,003,ND,"Burleigh County Tot Mig-Diff St",664,1246,24960
38,015,98,000,ND,"Burleigh County Tot Mig-Foreign",13,30,744
38,015,38,015,ND,"Burleigh County Non-Migrants",26637,58395,1377383
38,015,38,059,ND,"Morton County",372,667,10526
38,015,38,017,ND,"Cass County",146,232,4096
38,015,38,101,ND,"Ward County",86,148,2819
38,015,38,055,ND,"Mclean County",76,120,2205
38,015,38,035,ND,"Grand Forks County",74,139,2028
38,015,38,089,ND,"Stark County",63,98,1779
38,015,38,057,ND,"Mercer County",56,92,1607
38,015,38,093,ND,"Stutsman County",44,74,1010
38,015,38,029,ND,"Emmons County",36,64,1461
38,015,38,105,ND,"Williams County",34,58,738
38,015,27,053,MN,"Hennepin County",24,33,1006
38,015,38,085,ND,"Sioux County",24,53,643
38,015,38,043,ND,"Kidder County",22,29,491
38,015,38,037,ND,"Grant County",21,35,723
38,015,38,065,ND,"Oliver County",19,29,485
38,015,38,103,ND,"Wells County",17,31,406
38,015,04,013,AZ,"Maricopa County",15,27,474
38,015,38,061,ND,"Mountrail County",15,19,195
38,015,38,049,ND,"Mchenry County",13,16,228
38,015,38,071,ND,"Ramsey County",13,24,411
38,015,38,083,ND,"Sheridan County",13,17,391
38,015,30,111,MT,"Yellowstone County",12,24,303
38,015,38,051,ND,"Mcintosh County",12,25,513
38,015,38,079,ND,"Rolette County",12,22,142
38,015,30,021,MT,"Dawson County",11,17,234
38,015,38,077,ND,"Richland County",11,12,250
38,015,27,027,MN,"Clay County",10,14,298
38,015,27,123,MN,"Ramsey County",10,15,428
38,015,38,041,ND,"Hettinger County",10,15,257
38,015,38,053,ND,"Mckenzie County",10,15,246
38,015,46,021,SD,"Campbell County",10,15,199
38,015,46,029,SD,"Codington County",10,19,419
38,015,46,103,SD,"Pennington County",10,23,306
38,015,58,000,SS,"Other Flows - Same State",109,177,3255
38,015,59,000,DS,"Other Flows - Diff State",552,1059,21292
38,015,59,001,DS,"Other Flows - Northeast",12,26,751
38,015,59,003,DS,"Other Flows - Midwest",238,500,8783
38,015,59,005,DS,"Other Flows - South",80,144,3878
38,015,59,007,DS,"Other Flows - West",222,389,7880
38,015,57,009,FR,"Foreign - Other flows",13,30,744
38,017,96,000,ND,"Cass County Tot Mig-US & For",4502,7257,138345
38,017,97,000,ND,"Cass County Tot Mig-US",4359,7090,137055
38,017,97,001,ND,"Cass County Tot Mig-Same St",1633,2452,42936
38,017,97,003,ND,"Cass County Tot Mig-Diff St",2726,4638,94119
38,017,98,000,ND,"Cass County Tot Mig-Foreign",143,167,1291
38,017,38,017,ND,"Cass County Non-Migrants",47813,100039,2518898
38,017,27,027,MN,"Clay County",520,835,15647
38,017,38,015,ND,"Burleigh County",213,317,5937
38,017,38,035,ND,"Grand Forks County",205,332,5266
38,017,38,077,ND,"Richland County",174,269,4351
38,017,27,111,MN,"Otter Tail County",123,174,3118
38,017,27,053,MN,"Hennepin County",121,189,4545
38,017,38,101,ND,"Ward County",108,160,2373
38,017,27,005,MN,"Becker County",99,145,2468
38,017,38,093,ND,"Stutsman County",94,140,2356
38,017,38,003,ND,"Barnes County",79,118,1891
38,017,38,059,ND,"Morton County",66,102,1688
38,017,38,097,ND,"Traill County",58,89,2577
38,017,38,071,ND,"Ramsey County",46,83,1246
38,017,38,073,ND,"Ransom County",44,74,1334
38,017,38,105,ND,"Williams County",42,64,1131
38,017,27,119,MN,"Polk County",41,59,958
38,017,27,167,MN,"Wilkin County",39,65,727
38,017,38,067,ND,"Pembina County",35,44,1650
38,017,38,089,ND,"Stark County",35,55,872
38,017,27,037,MN,"Dakota County",34,61,1402
38,017,27,145,MN,"Stearns County",34,54,875
38,017,46,099,SD,"Minnehaha County",34,63,1502
38,017,38,099,ND,"Walsh County",33,46,887
38,017,27,107,MN,"Norman County",32,39,879
38,017,27,041,MN,"Douglas County",31,43,680
38,017,04,013,AZ,"Maricopa County",30,51,1565
38,017,27,123,MN,"Ramsey County",30,48,907
38,017,38,081,ND,"Sargent County",30,46,751
38,017,27,003,MN,"Anoka County",25,54,820
38,017,46,013,SD,"Brown County",25,38,466
38,017,38,079,ND,"Rolette County",24,47,427
38,017,27,113,MN,"Pennington County",23,30,390
38,017,27,163,MN,"Washington County",23,52,1375
38,017,27,137,MN,"St Louis County",22,28,469
38,017,38,055,ND,"Mclean County",22,24,378
38,017,38,045,ND,"La Moure County",21,24,677
38,017,27,007,MN,"Beltrami County",20,34,445
38,017,38,057,ND,"Mercer County",20,30,443
38,017,27,067,MN,"Kandiyohi County",19,28,585
38,017,38,039,ND,"Griggs County",19,24,464
38,017,27,089,MN,"Marshall County",18,20,340
38,017,27,109,MN,"Olmsted County",18,31,434
38,017,27,135,MN,"Roseau County",18,25,287
38,017,06,073,CA,"San Diego County",17,36,578
38,017,38,069,ND,"Pierce County",17,20,363
38,017,38,103,ND,"Wells County",17,26,470
38,017,38,005,ND,"Benson County",16,20,368
38,017,38,021,ND,"Dickey County",16,27,406
38,017,27,035,MN,"Crow Wing County",15,24,433
38,017,38,009,ND,"Bottineau County",15,17,307
38,017,38,019,ND,"Cavalier County",15,21,314
38,017,46,029,SD,"Codington County",15,22,329
38,017,38,063,ND,"Nelson County",14,17,275
38,017,38,095,ND,"Towner County",14,23,469
38,017,53,033,WA,"King County",14,34,767
38,017,06,037,CA,"Los Angeles County",13,23,640
38,017,08,069,CO,"Larimer County",13,22,532
38,017,32,003,NV,"Clark County",13,19,796
38,017,46,109,SD,"Roberts County",13,19,321
38,017,57,005,FR,"Foreign - APO/FPO ZIPs",13,22,316
38,017,17,031,IL,"Cook County",12,26,486
38,017,27,141,MN,"Sherburne County",12,19,386
38,017,38,031,ND,"Foster County",12,21,362
38,017,08,041,CO,"El Paso County",11,23,489
38,017,27,009,MN,"Benton County",11,18,286
38,017,27,057,MN,"Hubbard County",11,19,228
38,017,27,171,MN,"Wright County",11,15,337
38,017,31,055,NE,"Douglas County",11,28,784
38,017,31,109,NE,"Lancaster County",11,27,727
38,017,38,025,ND,"Dunn County",11,14,185
38,017,38,049,ND,"Mchenry County",11,12,205
38,017,27,083,MN,"Lyon County",10,21,322
38,017,27,155,MN,"Traverse County",10,12,291
38,017,30,031,MT,"Gallatin County",10,11,190
38,017,38,041,ND,"Hettinger County",10,18,199
38,017,38,061,ND,"Mountrail County",10,15,184
38,017,58,000,SS,"Other Flows - Same State",87,113,2129
38,017,59,000,DS,"Other Flows - Diff State",1114,2054,44312
38,017,59,001,DS,"Other Flows - Northeast",82,166,4469
38,017,59,003,DS,"Other Flows - Midwest",532,912,19766
38,017,59,005,DS,"Other Flows - South",233,458,8771
38,017,59,007,DS,"Other Flows - West",267,518,11306
38,017,57,009,FR,"Foreign - Other flows",130,145,975
38,019,96,000,ND,"Cavalier County Tot Mig-US & For",68,126,1461
38,019,97,000,ND,"Cavalier County Tot Mig-US",68,126,1461
38,019,97,001,ND,"Cavalier County Tot Mig-Same St",38,67,980
38,019,97,003,ND,"Cavalier County Tot Mig-Diff St",30,59,482
38,019,38,019,ND,"Cavalier County Non-Migrants",1807,4010,71943
38,019,38,035,ND,"Grand Forks County",10,19,215
38,019,58,000,SS,"Other Flows - Same State",28,48,765
38,019,59,000,DS,"Other Flows - Diff State",30,59,482
38,021,96,000,ND,"Dickey County Tot Mig-US & For",110,231,2865
38,021,97,000,ND,"Dickey County Tot Mig-US",110,231,2865
38,021,97,001,ND,"Dickey County Tot Mig-Same St",44,79,1153
38,021,97,003,ND,"Dickey County Tot Mig-Diff St",66,152,1712
38,021,38,021,ND,"Dickey County Non-Migrants",1901,4354,68464
38,021,38,017,ND,"Cass County",12,17,259
38,021,58,000,SS,"Other Flows - Same State",32,62,894
38,021,59,000,DS,"Other Flows - Diff State",66,152,1712
38,023,96,000,ND,"Divide County Tot Mig-US & For",40,76,1226
38,023,97,000,ND,"Divide County Tot Mig-US",40,76,1226
38,023,97,001,ND,"Divide County Tot Mig-Same St",20,43,553
38,023,97,003,ND,"Divide County Tot Mig-Diff St",20,33,673
38,023,38,023,ND,"Divide County Non-Migrants",855,1792,27048
38,023,58,000,SS,"Other Flows - Same State",20,43,553
38,023,59,000,DS,"Other Flows - Diff State",20,33,673
38,025,96,000,ND,"Dunn County Tot Mig-US & For",52,100,1318
38,025,97,000,ND,"Dunn County Tot Mig-US",52,100,1318
38,025,97,001,ND,"Dunn County Tot Mig-Same St",31,62,712
38,025,97,003,ND,"Dunn County Tot Mig-Diff St",21,38,606
38,025,38,025,ND,"Dunn County Non-Migrants",1131,2707,35124
38,025,38,089,ND,"Stark County",10,27,232
38,025,58,000,SS,"Other Flows - Same State",21,35,480
38,025,59,000,DS,"Other Flows - Diff State",21,38,606
38,027,96,000,ND,"Eddy County Tot Mig-US & For",60,113,1680
38,027,97,000,ND,"Eddy County Tot Mig-US",60,113,1680
38,027,97,001,ND,"Eddy County Tot Mig-Same St",36,62,908
38,027,97,003,ND,"Eddy County Tot Mig-Diff St",24,51,772
38,027,38,027,ND,"Eddy County Non-Migrants",888,1967,30321
38,027,58,000,SS,"Other Flows - Same State",36,62,908
38,027,59,000,DS,"Other Flows - Diff State",24,51,772
38,029,96,000,ND,"Emmons County Tot Mig-US & For",50,89,1733
38,029,97,000,ND,"Emmons County Tot Mig-US",50,89,1733
38,029,97,001,ND,"Emmons County Tot Mig-Same St",28,50,807
38,029,97,003,ND,"Emmons County Tot Mig-Diff St",22,39,926
38,029,38,029,ND,"Emmons County Non-Migrants",1386,3184,37717
38,029,38,015,ND,"Burleigh County",10,19,180
38,029,58,000,SS,"Other Flows - Same State",18,31,627
38,029,59,000,DS,"Other Flows - Diff State",22,39,926
38,031,96,000,ND,"Foster County Tot Mig-US & For",57,111,1567
38,031,97,000,ND,"Foster County Tot Mig-US",57,111,1567
38,031,97,001,ND,"Foster County Tot Mig-Same St",32,67,933
38,031,97,003,ND,"Foster County Tot Mig-Diff St",25,44,633
38,031,38,031,ND,"Foster County Non-Migrants",1275,2935,52594
38,031,58,000,SS,"Other Flows - Same State",32,67,933
38,031,59,000,DS,"Other Flows - Diff State",25,44,633
38,033,96,000,ND,"Golden Valley C Tot Mig-US & For",26,47,587
38,033,97,000,ND,"Golden Valley C Tot Mig-US",26,47,587
38,033,38,033,ND,"Golden Valley C Non-Migrants",640,1405,19997
38,035,96,000,ND,"Grand Forks Cou Tot Mig-US & For",2484,4146,65848
38,035,97,000,ND,"Grand Forks Cou Tot Mig-US",2282,3800,62292
38,035,97,001,ND,"Grand Forks Cou Tot Mig-Same St",734,1144,18157
38,035,97,003,ND,"Grand Forks Cou Tot Mig-Diff St",1548,2656,44135
38,035,98,000,ND,"Grand Forks Cou Tot Mig-Foreign",202,346,3556
38,035,38,035,ND,"Grand Forks Cou Non-Migrants",22177,47177,1015204
38,035,27,119,MN,"Polk County",211,319,5037
38,035,38,017,ND,"Cass County",130,210,3490
38,035,57,005,FR,"Foreign - APO/FPO ZIPs",92,228,3032
38,035,38,099,ND,"Walsh County",89,143,2291
38,035,38,101,ND,"Ward County",66,109,1991
38,035,38,015,ND,"Burleigh County",61,81,1399
38,035,38,067,ND,"Pembina County",38,48,923
38,035,38,097,ND,"Traill County",38,65,1066
38,035,27,053,MN,"Hennepin County",35,51,912
38,035,38,071,ND,"Ramsey County",35,56,678
