"1997-1998 County To County Migration  Inflows",,,,,,Maryland,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into ",,"Migration from",,,,Number,Number,Aggregate
Maryland,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
24,000,96,000,MD,"Total Mig - US & For",144906,271503,5472050
24,000,97,000,MD,"Total Mig - US",139774,261995,5353381
24,000,97,001,MD,"Total Mig - US Same St",72564,136318,2655970
24,000,97,003,MD,"Total Mig - US Diff St",67210,125677,2697411
24,000,98,000,MD,"Total Mig - Foreign",5132,9508,118669
24,001,96,000,MD,"Allegany County Tot Mig-US & For",901,1770,25780
24,001,97,000,MD,"Allegany County Tot Mig-US",883,1746,24879
24,001,97,001,MD,"Allegany County Tot Mig-Same St",297,587,8607
24,001,97,003,MD,"Allegany County Tot Mig-Diff St",586,1159,16272
24,001,98,000,MD,"Allegany County Tot Mig-Foreign",18,24,901
24,001,24,001,MD,"Allegany County Non-Migrants",24609,53428,833635
24,001,54,057,WV,"Mineral County",108,209,2462
24,001,24,023,MD,"Garrett County",71,145,1686
24,001,24,043,MD,"Washington County",33,63,927
24,001,24,005,MD,"Baltimore County",32,78,1262
24,001,24,031,MD,"Montgomery County",31,54,950
24,001,42,009,PA,"Bedford County",29,60,475
24,001,24,021,MD,"Frederick County",27,47,800
24,001,24,003,MD,"Anne Arundel County",24,60,879
24,001,24,033,MD,"Prince George's Coun",21,34,751
24,001,42,111,PA,"Somerset County",18,33,396
24,001,54,027,WV,"Hampshire County",14,26,380
24,001,24,013,MD,"Carroll County",13,25,386
24,001,24,510,MD,Baltimore,13,24,229
24,001,58,000,SS,"Other Flows - Same State",32,57,738
24,001,59,000,DS,"Other Flows - Diff State",417,831,12559
24,001,59,001,DS,"Other Flows - Northeast",104,200,2684
24,001,59,003,DS,"Other Flows - Midwest",52,121,2609
24,001,59,005,DS,"Other Flows - South",227,452,6247
24,001,59,007,DS,"Other Flows - West",34,58,1019
24,001,57,009,FR,"Foreign - Other flows",18,24,901
24,003,96,000,MD,"Anne Arundel Co Tot Mig-US & For",15592,29830,645039
24,003,97,000,MD,"Anne Arundel Co Tot Mig-US",14849,28005,620148
24,003,97,001,MD,"Anne Arundel Co Tot Mig-Same St",7890,14485,325633
24,003,97,003,MD,"Anne Arundel Co Tot Mig-Diff St",6959,13520,294515
24,003,98,000,MD,"Anne Arundel Co Tot Mig-Foreign",743,1825,24891
24,003,24,003,MD,"Anne Arundel Co Non-Migrants",172078,375194,9370112
24,003,24,033,MD,"Prince George's Coun",2385,4536,103657
24,003,24,005,MD,"Baltimore County",1492,2647,60676
24,003,24,510,MD,Baltimore,1230,2416,39888
24,003,24,027,MD,"Howard County",774,1387,36268
24,003,24,031,MD,"Montgomery County",683,1131,36421
24,003,57,005,FR,"Foreign - APO/FPO ZIPs",666,1676,22346
24,003,51,059,VA,"Fairfax County",315,561,20242
24,003,24,009,MD,"Calvert County",254,474,9724
24,003,24,035,MD,"Queen Anne's County",205,349,7726
24,003,11,001,DC,"District Of Columbia",197,362,11763
24,003,15,003,HI,"Honolulu County",164,447,6379
24,003,24,017,MD,"Charles County",146,243,5115
24,003,24,025,MD,"Harford County",137,264,5616
24,003,24,013,MD,"Carroll County",112,211,4080
24,003,51,013,VA,"Arlington County",97,147,5163
24,003,06,073,CA,"San Diego County",92,194,3066
24,003,51,510,VA,Alexandria,85,138,6068
24,003,48,029,TX,"Bexar County",77,172,2833
24,003,51,153,VA,"Prince William Count",76,149,3325
24,003,51,810,VA,"Virginia Beach",73,172,2721
24,003,06,037,CA,"Los Angeles County",72,127,2923
24,003,12,033,FL,"Escambia County",72,145,1511
24,003,24,011,MD,"Caroline County",70,140,1961
24,003,24,021,MD,"Frederick County",68,131,2318
24,003,12,011,FL,"Broward County",65,118,2480
24,003,57,001,FR,"Foreign - Overseas",64,118,2148
24,003,04,013,AZ,"Maricopa County",61,105,2232
24,003,42,003,PA,"Allegheny County",61,107,2800
24,003,24,047,MD,"Worcester County",58,98,2035
24,003,06,053,CA,"Monterey County",55,135,1893
24,003,24,045,MD,"Wicomico County",55,79,1811
24,003,44,005,RI,"Newport County",53,94,1204
24,003,24,037,MD,"St Mary's County",52,90,1685
24,003,17,031,IL,"Cook County",50,93,3160
24,003,10,003,DE,"New Castle County",47,86,2089
24,003,37,051,NC,"Cumberland County",47,118,1366
