"1997-1998 County To County Migration  Inflows",,,,,,"South Carolina",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into ",,"Migration from",,,,Number,Number,Aggregate
"South Carolina",,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
45,000,96,000,SC,"Total Mig - US & For",103926,205093,3491648
45,000,97,000,SC,"Total Mig - US",101512,200480,3437179
45,000,97,001,SC,"Total Mig - US Same St",47617,92063,1342255
45,000,97,003,SC,"Total Mig - US Diff St",53895,108417,2094925
45,000,98,000,SC,"Total Mig - Foreign",2414,4613,54469
45,001,96,000,SC,"Abbeville Count Tot Mig-US & For",523,1128,14413
45,001,97,000,SC,"Abbeville Count Tot Mig-US",523,1128,14413
45,001,97,001,SC,"Abbeville Count Tot Mig-Same St",378,813,10312
45,001,97,003,SC,"Abbeville Count Tot Mig-Diff St",145,315,4101
45,001,45,001,SC,"Abbeville Count Non-Migrants",9198,20188,271979
45,001,45,047,SC,"Greenwood County",134,294,3648
45,001,45,007,SC,"Anderson County",127,275,2992
45,001,45,045,SC,"Greenville County",29,69,1011
45,001,45,065,SC,"Mccormick County",16,25,332
45,001,45,059,SC,"Laurens County",15,37,353
45,001,58,000,SS,"Other Flows - Same State",57,113,1978
45,001,59,000,DS,"Other Flows - Diff State",145,315,4101
45,003,96,000,SC,"Aiken County Tot Mig-US & For",2887,6051,99423
45,003,97,000,SC,"Aiken County Tot Mig-US",2855,5980,98412
45,003,97,001,SC,"Aiken County Tot Mig-Same St",915,1875,26503
45,003,97,003,SC,"Aiken County Tot Mig-Diff St",1940,4105,71909
45,003,98,000,SC,"Aiken County Tot Mig-Foreign",32,71,1011
45,003,45,003,SC,"Aiken County Non-Migrants",48244,112739,1931982
45,003,13,245,GA,"Richmond County",427,887,10724
45,003,13,073,GA,"Columbia County",174,354,5566
45,003,45,063,SC,"Lexington County",146,324,4192
45,003,45,037,SC,"Edgefield County",140,304,3155
45,003,45,011,SC,"Barnwell County",95,227,2594
45,003,45,079,SC,"Richland County",92,154,2537
45,003,45,081,SC,"Saluda County",45,85,795
45,003,45,075,SC,"Orangeburg County",43,87,982
45,003,45,013,SC,"Beaufort County",35,73,1887
45,003,45,019,SC,"Charleston County",30,56,1766
45,003,45,047,SC,"Greenwood County",30,52,755
45,003,45,065,SC,"Mccormick County",24,54,972
45,003,57,005,FR,"Foreign - APO/FPO ZIPs",22,50,444
45,003,13,051,GA,"Chatham County",18,31,664
45,003,45,005,SC,"Allendale County",18,33,316
45,003,45,083,SC,"Spartanburg County",17,34,514
45,003,45,035,SC,"Dorchester County",16,35,497
