"1997-1998 County To County Migration  Inflows",,,,,,"North Carolina",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into ",,"Migration from",,,,Number,Number,Aggregate
"North Carolina",,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
37,000,96,000,NC,"Total Mig - US & For",236939,460041,8068504
37,000,97,000,NC,"Total Mig - US",230574,448480,7929650
37,000,97,001,NC,"Total Mig - US Same St",114873,220321,3539405
37,000,97,003,NC,"Total Mig - US Diff St",115701,228159,4390245
37,000,98,000,NC,"Total Mig - Foreign",6365,11561,138854
37,001,96,000,NC,"Alamance County Tot Mig-US & For",2893,5886,97665
37,001,97,000,NC,"Alamance County Tot Mig-US",2867,5852,97314
37,001,97,001,NC,"Alamance County Tot Mig-Same St",1815,3540,61094
37,001,97,003,NC,"Alamance County Tot Mig-Diff St",1052,2312,36220
37,001,98,000,NC,"Alamance County Tot Mig-Foreign",26,34,352
37,001,37,001,NC,"Alamance County Non-Migrants",49694,106359,1942934
37,001,37,081,NC,"Guilford County",471,922,15648
37,001,37,135,NC,"Orange County",272,536,8501
37,001,37,063,NC,"Durham County",154,298,6441
37,001,37,183,NC,"Wake County",120,234,4962
37,001,37,033,NC,"Caswell County",119,251,2669
37,001,37,037,NC,"Chatham County",84,172,2686
37,001,37,151,NC,"Randolph County",64,114,1640
37,001,37,157,NC,"Rockingham County",55,109,1566
37,001,37,067,NC,"Forsyth County",43,80,1612
37,001,37,119,NC,"Mecklenburg County",37,65,1605
37,001,37,057,NC,"Davidson County",29,60,1626
37,001,37,145,NC,"Person County",23,38,603
37,001,37,129,NC,"New Hanover County",21,36,591
37,001,37,051,NC,"Cumberland County",18,30,455
37,001,37,101,NC,"Johnston County",18,32,757
37,001,37,021,NC,"Buncombe County",14,33,450
37,001,37,147,NC,"Pitt County",12,19,320
37,001,51,810,VA,"Virginia Beach",12,29,512
37,001,06,037,CA,"Los Angeles County",11,22,131
37,001,09,001,CT,"Fairfield County",11,24,394
37,001,12,103,FL,"Pinellas County",11,15,275
37,001,37,133,NC,"Onslow County",11,25,309
37,001,24,005,MD,"Baltimore County",10,24,508
37,001,37,019,NC,"Brunswick County",10,21,341
37,001,37,025,NC,"Cabarrus County",10,23,892
37,001,37,125,NC,"Moore County",10,22,580
37,001,37,159,NC,"Rowan County",10,15,292
37,001,48,201,TX,"Harris County",10,21,273
37,001,58,000,SS,"Other Flows - Same State",210,405,6546
37,001,59,000,DS,"Other Flows - Diff State",987,2177,34127
37,001,59,001,DS,"Other Flows - Northeast",229,458,7253
37,001,59,003,DS,"Other Flows - Midwest",136,305,5694
37,001,59,005,DS,"Other Flows - South",555,1250,18913
37,001,59,007,DS,"Other Flows - West",67,164,2266
37,001,57,009,FR,"Foreign - Other flows",26,34,352
37,003,96,000,NC,"Alexander Count Tot Mig-US & For",984,2011,26808
37,003,97,000,NC,"Alexander Count Tot Mig-US",984,2011,26808
37,003,97,001,NC,"Alexander Count Tot Mig-Same St",750,1525,21186
37,003,97,003,NC,"Alexander Count Tot Mig-Diff St",234,486,5622
37,003,37,003,NC,"Alexander Count Non-Migrants",11799,26049,414059
37,003,37,035,NC,"Catawba County",281,563,8059
37,003,37,097,NC,"Iredell County",157,348,4909
37,003,37,027,NC,"Caldwell County",98,207,2573
37,003,37,193,NC,"Wilkes County",55,107,1135
37,003,37,023,NC,"Burke County",26,55,597
37,003,37,119,NC,"Mecklenburg County",20,38,698
37,003,58,000,SS,"Other Flows - Same State",113,207,3215
37,003,59,000,DS,"Other Flows - Diff State",234,486,5622
37,003,59,001,DS,"Other Flows - Northeast",45,76,969
37,003,59,003,DS,"Other Flows - Midwest",29,53,698
37,003,59,005,DS,"Other Flows - South",137,311,3413
37,003,59,007,DS,"Other Flows - West",23,46,542
37,005,96,000,NC,"Alleghany Count Tot Mig-US & For",197,363,7137
37,005,97,000,NC,"Alleghany Count Tot Mig-US",197,363,7137
37,005,97,001,NC,"Alleghany Count Tot Mig-Same St",98,189,4242
37,005,97,003,NC,"Alleghany Count Tot Mig-Diff St",99,174,2895
37,005,37,005,NC,"Alleghany Count Non-Migrants",3310,7208,103962
37,005,37,009,NC,"Ashe County",19,30,335
37,005,51,077,VA,"Grayson County",16,26,307
37,005,37,193,NC,"Wilkes County",11,28,191
37,005,51,035,VA,"Carroll County",10,20,267
37,005,58,000,SS,"Other Flows - Same State",68,131,3715
37,005,59,000,DS,"Other Flows - Diff State",73,128,2321
37,007,96,000,NC,"Anson County Tot Mig-US & For",403,895,9228
