"1997-1998 County To County Migration  Inflows",,,,,,Alaska,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into ",,"Migration from",,,,Number,Number,Aggregate
Alaska,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
02,000,96,000,AK,"Total Mig - US & For",19770,39551,641764
02,000,97,000,AK,"Total Mig - US",19155,38117,625316
02,000,97,001,AK,"Total Mig - US Same St",6199,12156,233357
02,000,97,003,AK,"Total Mig - US Diff St",12956,25961,391959
02,000,98,000,AK,"Total Mig - Foreign",615,1434,16448
02,013,96,000,AK,"Aleutians East Tot Mig-US & For",136,200,3037
02,013,97,000,AK,"Aleutians East Tot Mig-US",136,200,3037
02,013,97,001,AK,"Aleutians East Tot Mig-Same St",28,35,742
02,013,97,003,AK,"Aleutians East Tot Mig-Diff St",108,165,2296
02,013,02,013,AK,"Aleutians East Non-Migrants",545,1086,17870
02,013,02,020,AK,"Anchorage Borough",18,22,249
02,013,06,073,CA,"San Diego County",14,17,266
02,013,53,033,WA,"King County",11,16,255
02,013,58,000,SS,"Other Flows - Same State",10,13,493
02,013,59,000,DS,"Other Flows - Diff State",83,132,1774
02,016,96,000,AK,"Aleutians West Tot Mig-US & For",278,449,7290
02,016,97,000,AK,"Aleutians West Tot Mig-US",278,449,7290
02,016,97,001,AK,"Aleutians West Tot Mig-Same St",68,120,2441
02,016,97,003,AK,"Aleutians West Tot Mig-Diff St",210,329,4849
02,016,02,016,AK,"Aleutians West Non-Migrants",1243,2574,55275
02,016,02,020,AK,"Anchorage Borough",34,51,1166
02,016,53,033,WA,"King County",31,45,718
02,016,06,077,CA,"San Joaquin County",17,28,275
02,016,06,073,CA,"San Diego County",13,22,306
02,016,06,037,CA,"Los Angeles County",11,19,234
02,016,06,029,CA,"Kern County",10,17,177
02,016,58,000,SS,"Other Flows - Same State",34,69,1275
02,016,59,000,DS,"Other Flows - Diff State",128,198,3138
02,020,96,000,AK,"Anchorage Borou Tot Mig-US & For",8247,16386,279972
02,020,97,000,AK,"Anchorage Borou Tot Mig-US",7882,15514,269044
02,020,97,001,AK,"Anchorage Borou Tot Mig-Same St",2021,3672,71799
02,020,97,003,AK,"Anchorage Borou Tot Mig-Diff St",5861,11842,197244
02,020,98,000,AK,"Anchorage Borou Tot Mig-Foreign",365,872,10928
02,020,02,020,AK,"Anchorage Borou Non-Migrants",81465,177432,4405948
02,020,02,170,AK,"Matanuska Susitna Bo",447,769,15105
02,020,02,090,AK,"Fairbanks North Star",350,649,11637
02,020,02,122,AK,"Kenai Peninsula Boro",299,503,9808
02,020,57,005,FR,"Foreign - APO/FPO ZIPs",293,744,8102
02,020,53,033,WA,"King County",210,342,12351
02,020,04,013,AZ,"Maricopa County",122,235,3918
02,020,02,150,AK,"Kodiak Island Boroug",119,223,3117
02,020,02,110,AK,"Juneau Borough",117,231,5114
02,020,02,261,AK,"Valdez Cordova Censu",112,195,4288
02,020,06,037,CA,"Los Angeles County",87,165,2988
02,020,53,053,WA,"Pierce County",84,178,3438
02,020,02,050,AK,"Bethel Census Area",80,167,3284
02,020,15,003,HI,"Honolulu County",76,193,2387
02,020,02,180,AK,"Nome Census Area",69,117,2361
02,020,02,185,AK,"North Slope Borough",68,149,5146
02,020,41,051,OR,"Multnomah County",68,103,1959
02,020,48,029,TX,"Bexar County",67,154,2870
02,020,32,003,NV,"Clark County",65,136,1947
02,020,37,051,NC,"Cumberland County",65,157,1465
02,020,48,201,TX,"Harris County",64,136,5610
02,020,06,073,CA,"San Diego County",63,116,1996
02,020,02,188,AK,"Northwest Arctic Bor",58,123,2708
02,020,04,019,AZ,"Pima County",58,124,1717
02,020,12,091,FL,"Okaloosa County",49,129,1385
02,020,08,041,CO,"El Paso County",48,104,1561
02,020,53,061,WA,"Snohomish County",48,74,1610
02,020,53,063,WA,"Spokane County",45,97,1522
02,020,41,039,OR,"Lane County",43,75,1019
02,020,48,027,TX,"Bell County",40,102,856
02,020,06,059,CA,"Orange County",38,86,2476
02,020,12,005,FL,"Bay County",38,107,1192
02,020,35,001,NM,"Bernalillo County",38,76,1176
02,020,02,016,AK,"Aleutians West Censu",37,86,1237
02,020,06,067,CA,"Sacramento County",36,68,926
02,020,49,035,UT,"Salt Lake County",36,58,923
02,020,17,031,IL,"Cook County",35,57,829
02,020,40,109,OK,"Oklahoma County",35,83,1263
02,020,05,119,AR,"Pulaski County",34,94,1245
02,020,37,191,NC,"Wayne County",33,87,1022
02,020,53,011,WA,"Clark County",33,77,1177
02,020,06,065,CA,"Riverside County",32,63,781
02,020,02,130,AK,"Ketchikan Gateway Bo",31,66,1298
02,020,08,059,CO,"Jefferson County",31,52,1355
02,020,06,095,CA,"Solano County",29,84,873
02,020,30,029,MT,"Flathead County",29,63,796
02,020,41,067,OR,"Washington County",29,54,1176
