"1997-1998 County To County Migration  Inflows",,,,,,"New Mexico",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into ",,"Migration from",,,,Number,Number,Aggregate
"New Mexico",,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
35,000,96,000,NM,"Total Mig - US & For",49876,103212,1434334
35,000,97,000,NM,"Total Mig - US",48467,100156,1403322
35,000,97,001,NM,"Total Mig - US Same St",19550,40331,494443
35,000,97,003,NM,"Total Mig - US Diff St",28917,59825,908879
35,000,98,000,NM,"Total Mig - Foreign",1409,3056,31012
35,001,96,000,NM,"Bernalillo Coun Tot Mig-US & For",14461,26776,448611
35,001,97,000,NM,"Bernalillo Coun Tot Mig-US",13982,25800,437419
35,001,97,001,NM,"Bernalillo Coun Tot Mig-Same St",4978,9277,129176
35,001,97,003,NM,"Bernalillo Coun Tot Mig-Diff St",9004,16523,308243
35,001,98,000,NM,"Bernalillo Coun Tot Mig-Foreign",479,976,11193
35,001,35,001,NM,"Bernalillo Coun Non-Migrants",189373,393277,7696389
35,001,35,043,NM,"Sandoval County",1325,2530,39073
35,001,35,049,NM,"Santa Fe County",724,1226,20260
35,001,35,061,NM,"Valencia County",668,1405,17564
35,001,04,013,AZ,"Maricopa County",390,734,14530
35,001,48,141,TX,"El Paso County",328,715,8638
35,001,35,013,NM,"Dona Ana County",325,575,8818
35,001,57,005,FR,"Foreign - APO/FPO ZIPs",304,717,9060
35,001,06,037,CA,"Los Angeles County",265,516,8171
35,001,35,031,NM,"Mckinley County",263,495,4575
35,001,35,045,NM,"San Juan County",207,345,4664
35,001,06,073,CA,"San Diego County",149,276,3773
35,001,35,006,NM,"Cibola County",144,289,2951
35,001,48,029,TX,"Bexar County",143,304,4974
35,001,32,003,NV,"Clark County",137,244,4094
35,001,04,019,AZ,"Pima County",131,250,4824
35,001,17,031,IL,"Cook County",131,205,5119
35,001,35,047,NM,"San Miguel County",127,221,2267
35,001,48,113,TX,"Dallas County",122,199,4135
35,001,35,057,NM,"Torrance County",121,236,2752
35,001,35,055,NM,"Taos County",114,193,1904
35,001,48,201,TX,"Harris County",113,170,3906
35,001,06,059,CA,"Orange County",112,209,3813
35,001,53,033,WA,"King County",111,175,4766
35,001,35,039,NM,"Rio Arriba County",110,219,2591
35,001,35,028,NM,"Los Alamos County",108,187,4146
35,001,35,035,NM,"Otero County",104,200,2506
35,001,35,005,NM,"Chaves County",103,199,2466
35,001,48,439,TX,"Tarrant County",88,153,3892
35,001,06,085,CA,"Santa Clara County",84,158,3871
35,001,08,041,CO,"El Paso County",82,167,3177
35,001,08,005,CO,"Arapahoe County",80,170,3202
35,001,35,053,NM,"Socorro County",78,125,1498
35,001,15,003,HI,"Honolulu County",76,143,2572
35,001,08,031,CO,"Denver County",73,121,2242
35,001,35,015,NM,"Eddy County",71,146,2018
35,001,48,453,TX,"Travis County",70,110,2551
35,001,06,071,CA,"San Bernardino Count",65,126,1558
35,001,35,009,NM,"Curry County",65,139,1744
35,001,08,059,CO,"Jefferson County",60,124,2672
35,001,48,303,TX,"Lubbock County",59,107,1573
35,001,49,035,UT,"Salt Lake County",57,119,1574
35,001,51,059,VA,"Fairfax County",54,107,3316
35,001,04,001,AZ,"Apache County",51,95,1060
35,001,27,053,MN,"Hennepin County",49,77,1780
35,001,35,007,NM,"Colfax County",47,80,1073
35,001,39,113,OH,"Montgomery County",47,98,2146
35,001,40,109,OK,"Oklahoma County",47,97,1792
35,001,02,020,AK,"Anchorage Borough",45,99,1720
35,001,06,065,CA,"Riverside County",45,93,1987
35,001,12,091,FL,"Okaloosa County",42,123,1297
35,001,35,017,NM,"Grant County",42,64,1028
35,001,04,005,AZ,"Coconino County",41,75,1017
35,001,06,001,CA,"Alameda County",41,77,1533
35,001,25,017,MA,"Middlesex County",41,87,2897
35,001,06,067,CA,"Sacramento County",39,72,1824
35,001,12,009,FL,"Brevard County",39,88,1661
35,001,17,043,IL,"Du Page County",38,62,1474
35,001,39,057,OH,"Greene County",38,104,2118
35,001,12,011,FL,"Broward County",37,70,1471
35,001,06,075,CA,"San Francisco County",36,53,966
35,001,35,025,NM,"Lea County",35,55,883
35,001,37,051,NC,"Cumberland County",35,86,1026
35,001,40,143,OK,"Tulsa County",35,67,1255
35,001,08,001,CO,"Adams County",32,68,1024
35,001,48,375,TX,"Potter County",32,53,716
35,001,53,061,WA,"Snohomish County",31,51,769
35,001,08,013,CO,"Boulder County",30,48,1292
35,001,08,069,CO,"Larimer County",30,52,980
35,001,12,103,FL,"Pinellas County",30,59,1444
35,001,35,041,NM,"Roosevelt County",30,50,542
35,001,41,067,OR,"Washington County",30,62,1508
35,001,55,079,WI,"Milwaukee County",30,40,1088
35,001,27,123,MN,"Ramsey County",29,48,878
35,001,36,061,NY,"New York County",29,38,1096
35,001,39,049,OH,"Franklin County",29,45,930
