"1998 - 1999 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Arkansas,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
05,000,96,000,AR,"Total Mig - US & For",65671,137206,1882212
05,000,97,000,AR,"Total Mig - US",65111,136206,1871024
05,000,97,001,AR,"Total Mig - US Same St",35412,74523,940741
05,000,97,003,AR,"Total Mig - US Diff St",29699,61683,930283
05,000,98,000,AR,"Total Mig - Foreign",560,1000,11188
05,001,96,000,AR,"Arkansas County Tot Mig-US & For",433,878,10813
05,001,97,000,AR,"Arkansas County Tot Mig-US",433,878,10813
05,001,97,001,AR,"Arkansas County Tot Mig-Same St",302,604,7386
05,001,97,003,AR,"Arkansas County Tot Mig-Diff St",131,274,3427
05,001,05,001,AR,"Arkansas County Non-Migrants",7312,16365,246935
05,001,05,119,AR,"Pulaski County",65,100,1344
05,001,05,069,AR,"Jefferson County",45,97,1034
05,001,05,085,AR,"Lonoke County",28,56,708
05,001,05,117,AR,"Prairie County",23,43,567
05,001,05,095,AR,"Monroe County",17,42,412
05,001,05,041,AR,"Desha County",13,29,138
05,001,05,045,AR,"Faulkner County",13,21,360
05,001,58,000,SS,"Other Flows - Same State",98,216,2822
05,001,59,000,DS,"Other Flows - Diff State",131,274,3427
05,003,96,000,AR,"Ashley County Tot Mig-US & For",448,945,12376
05,003,97,000,AR,"Ashley County Tot Mig-US",448,945,12376
05,003,97,001,AR,"Ashley County Tot Mig-Same St",212,467,5417
05,003,97,003,AR,"Ashley County Tot Mig-Diff St",236,478,6958
05,003,05,003,AR,"Ashley County Non-Migrants",7669,18477,274939
05,003,22,067,LA,"Morehouse Parish",38,92,1230
05,003,05,043,AR,"Drew County",35,70,820
05,003,05,017,AR,"Chicot County",32,71,592
05,003,22,073,LA,"Ouachita Parish",29,56,781
05,003,05,119,AR,"Pulaski County",27,52,451
05,003,05,139,AR,"Union County",18,41,561
05,003,05,041,AR,"Desha County",10,33,284
05,003,58,000,SS,"Other Flows - Same State",90,200,2709
05,003,59,000,DS,"Other Flows - Diff State",169,330,4947
05,005,96,000,AR,"Baxter County Tot Mig-US & For",897,1748,24220
05,005,97,000,AR,"Baxter County Tot Mig-US",897,1748,24220
05,005,97,001,AR,"Baxter County Tot Mig-Same St",352,692,8914
05,005,97,003,AR,"Baxter County Tot Mig-Diff St",545,1056,15306
05,005,05,005,AR,"Baxter County Non-Migrants",12989,27228,427121
05,005,05,089,AR,"Marion County",77,157,1429
05,005,05,143,AR,"Washington County",37,57,674
05,005,05,065,AR,"Izard County",32,74,617
05,005,05,031,AR,"Craighead County",25,41,641
05,005,05,009,AR,"Boone County",21,43,496
05,005,05,049,AR,"Fulton County",21,46,527
05,005,29,077,MO,"Greene County",19,35,408
05,005,05,119,AR,"Pulaski County",17,32,1736
05,005,05,045,AR,"Faulkner County",15,28,332
05,005,05,007,AR,"Benton County",13,20,283
05,005,29,043,MO,"Christian County",13,31,258
05,005,17,043,IL,"Du Page County",12,21,330
05,005,29,153,MO,"Ozark County",11,23,198
05,005,40,143,OK,"Tulsa County",10,22,320
05,005,58,000,SS,"Other Flows - Same State",94,194,2181
05,005,59,000,DS,"Other Flows - Diff State",480,924,13792
05,007,96,000,AR,"Benton County Tot Mig-US & For",3855,8007,134601
05,007,97,000,AR,"Benton County Tot Mig-US",3836,7977,134133
05,007,97,001,AR,"Benton County Tot Mig-Same St",1369,2776,39956
05,007,97,003,AR,"Benton County Tot Mig-Diff St",2467,5201,94176
05,007,98,000,AR,"Benton County Tot Mig-Foreign",19,30,469
05,007,05,007,AR,"Benton County Non-Migrants",47532,110444,2048060
05,007,05,143,AR,"Washington County",911,1803,26766
05,007,29,119,MO,"Mcdonald County",127,307,2912
05,007,40,041,OK,"Delaware County",96,203,1908
05,007,40,143,OK,"Tulsa County",82,155,3103
05,007,40,001,OK,"Adair County",74,160,1679
05,007,05,015,AR,"Carroll County",67,149,1642
05,007,05,119,AR,"Pulaski County",63,129,3008
05,007,29,009,MO,"Barry County",54,124,1413
05,007,48,113,TX,"Dallas County",44,88,1429
05,007,05,131,AR,"Sebastian County",43,88,1488
05,007,05,087,AR,"Madison County",37,97,1021
05,007,48,439,TX,"Tarrant County",37,90,2027
05,007,20,091,KS,"Johnson County",31,61,1826
05,007,29,077,MO,"Greene County",28,51,714
05,007,29,097,MO,"Jasper County",27,51,918
05,007,48,201,TX,"Harris County",26,49,1168
05,007,04,013,AZ,"Maricopa County",25,57,1341
05,007,40,109,OK,"Oklahoma County",24,50,629
05,007,29,145,MO,"Newton County",23,50,611
05,007,06,073,CA,"San Diego County",22,40,1065
05,007,53,033,WA,"King County",21,45,2337
05,007,20,173,KS,"Sedgwick County",20,36,1106
05,007,29,095,MO,"Jackson County",20,47,491
05,007,06,037,CA,"Los Angeles County",19,41,442
05,007,48,085,TX,"Collin County",19,46,1222
05,007,05,045,AR,"Faulkner County",17,28,466
05,007,29,189,MO,"St Louis County",17,27,902
05,007,32,003,NV,"Clark County",17,29,524
05,007,40,131,OK,"Rogers County",17,40,546
05,007,05,033,AR,"Crawford County",16,25,517
05,007,05,115,AR,"Pope County",16,33,258
05,007,40,097,OK,"Mayes County",16,35,351
05,007,47,157,TN,"Shelby County",16,32,930
05,007,48,029,TX,"Bexar County",16,24,588
05,007,08,041,CO,"El Paso County",15,27,588
05,007,40,021,OK,"Cherokee County",15,34,304
05,007,48,121,TX,"Denton County",15,32,1438
05,007,05,031,AR,"Craighead County",14,29,327
05,007,17,031,IL,"Cook County",14,27,581
05,007,48,215,TX,"Hidalgo County",13,25,725
05,007,48,453,TX,"Travis County",12,19,420
05,007,05,009,AR,"Boone County",11,21,301
05,007,05,051,AR,"Garland County",11,25,215
05,007,05,145,AR,"White County",11,19,300
05,007,06,059,CA,"Orange County",11,20,379
05,007,12,011,FL,"Broward County",10,15,530
05,007,12,033,FL,"Escambia County",10,13,263
05,007,12,105,FL,"Polk County",10,24,230
05,007,58,000,SS,"Other Flows - Same State",152,330,3646
05,007,59,000,DS,"Other Flows - Diff State",1424,3027,56538
05,007,59,001,DS,"Other Flows - Northeast",63,144,3583
05,007,59,003,DS,"Other Flows - Midwest",473,945,17604
05,007,59,005,DS,"Other Flows - South",629,1399,25697
05,007,59,007,DS,"Other Flows - West",259,539,9654
05,007,57,009,FR,"Foreign - Other flows",19,30,469
05,009,96,000,AR,"Boone County Tot Mig-US & For",912,1890,21495
05,009,97,000,AR,"Boone County Tot Mig-US",912,1890,21495
05,009,97,001,AR,"Boone County Tot Mig-Same St",421,879,10133
05,009,97,003,AR,"Boone County Tot Mig-Diff St",491,1011,11363
05,009,05,009,AR,"Boone County Non-Migrants",10871,25156,372270
05,009,05,101,AR,"Newton County",65,134,1385
05,009,05,143,AR,"Washington County",57,98,1313
05,009,29,213,MO,"Taney County",57,107,970
05,009,05,015,AR,"Carroll County",56,123,1067
05,009,05,089,AR,"Marion County",56,131,1276
05,009,29,077,MO,"Greene County",22,45,431
05,009,05,007,AR,"Benton County",20,47,405
05,009,05,005,AR,"Baxter County",19,33,503
05,009,05,129,AR,"Searcy County",18,32,263
