"1995-1996 County To County Migration Inflows",,,,,,Wyoming,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration Into",,"Migration From",,,,Number,Number,Aggregate
Wyoming,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
56,000,96,000,WY,"Total Mig - US & For",15087,31589,450419
56,000,97,000,WY,"Total Mig - US",14759,30910,440746
56,000,97,001,WY,"Total Mig - US Same St",4456,9402,120177
56,000,97,003,WY,"Total Mig - US Diff St",10303,21508,320569
56,000,98,000,WY,"Total Mig - Foreign",328,679,9673
56,001,96,000,WY,"Albany County Tot Mig-US & For",1416,2391,36675
56,001,97,000,WY,"Albany County Tot Mig-US",1346,2307,36152
56,001,97,001,WY,"Albany County Tot Mig-Same St",531,906,17470
56,001,97,003,WY,"Albany County Tot Mig-Diff St",815,1401,18682
56,001,98,000,WY,"Albany County Tot Mig-Foreign",70,84,523
56,001,56,001,WY,"Albany County Non-Migrants",9706,20302,335282
56,001,56,021,WY,"Laramie County",96,154,8495
56,001,56,025,WY,"Natrona County",73,122,1147
56,001,56,037,WY,"Sweetwater County",52,88,897
56,001,56,007,WY,"Carbon County",48,101,1107
56,001,56,013,WY,"Fremont County",40,70,630
56,001,56,029,WY,"Park County",37,70,611
56,001,08,069,CO,"Larimer County",36,66,743
56,001,56,033,WY,"Sheridan County",31,38,1574
56,001,56,005,WY,"Campbell County",26,38,360
56,001,08,059,CO,"Jefferson County",22,28,396
56,001,56,039,WY,"Teton County",22,27,604
56,001,56,041,WY,"Uinta County",18,36,435
56,001,08,031,CO,"Denver County",17,26,489
56,001,56,031,WY,"Platte County",16,28,268
56,001,04,013,AZ,"Maricopa County",13,23,296
56,001,08,001,CO,"Adams County",12,24,306
56,001,08,041,CO,"El Paso County",12,25,279
56,001,08,123,CO,"Weld County",12,27,384
56,001,56,015,WY,"Goshen County",12,23,219
56,001,08,005,CO,"Arapahoe County",11,23,327
56,001,31,157,NE,"Scotts Bluff County",11,22,194
56,001,06,037,CA,"Los Angeles County",10,19,239
56,001,08,013,CO,"Boulder County",10,16,167
56,001,17,031,IL,"Cook County",10,19,413
56,001,56,043,WY,"Washakie County",10,16,167
56,001,57,005,FR,"Foreign - APO/FPO ZIPs",10,18,238
56,001,58,000,SS,"Other Flows - Same State",50,95,955
56,001,59,000,DS,"Other Flows - Diff State",639,1083,14449
56,001,59,001,DS,"Other Flows - Northeast",57,84,957
56,001,59,003,DS,"Other Flows - Midwest",178,302,3884
56,001,59,005,DS,"Other Flows - South",148,264,3428
56,001,59,007,DS,"Other Flows - West",256,433,6180
56,001,57,009,FR,"Foreign - Other flows",60,66,285
56,003,96,000,WY,"Big Horn County Tot Mig-US & For",322,731,7662
56,003,97,000,WY,"Big Horn County Tot Mig-US",322,731,7662
56,003,97,001,WY,"Big Horn County Tot Mig-Same St",150,362,3402
56,003,97,003,WY,"Big Horn County Tot Mig-Diff St",172,369,4260
56,003,56,003,WY,"Big Horn County Non-Migrants",3196,8262,86930
56,003,56,029,WY,"Park County",69,163,1466
56,003,56,043,WY,"Washakie County",16,48,351
56,003,30,111,MT,"Yellowstone County",15,39,356
56,003,56,025,WY,"Natrona County",10,28,265
56,003,58,000,SS,"Other Flows - Same State",55,123,1320
56,003,59,000,DS,"Other Flows - Diff State",157,330,3904
56,005,96,000,WY,"Campbell County Tot Mig-US & For",969,2225,29884
56,005,97,000,WY,"Campbell County Tot Mig-US",969,2225,29884
56,005,97,001,WY,"Campbell County Tot Mig-Same St",315,730,9405
56,005,97,003,WY,"Campbell County Tot Mig-Diff St",654,1495,20479
56,005,56,005,WY,"Campbell County Non-Migrants",10271,26901,428180
56,005,56,033,WY,"Sheridan County",59,125,1425
56,005,56,025,WY,"Natrona County",50,112,1838
56,005,46,081,SD,"Lawrence County",29,52,681
56,005,56,011,WY,"Crook County",28,70,854
56,005,30,111,MT,"Yellowstone County",25,58,780
56,005,46,103,SD,"Pennington County",23,44,589
56,005,56,037,WY,"Sweetwater County",21,55,730
56,005,56,021,WY,"Laramie County",20,45,467
56,005,56,009,WY,"Converse County",19,43,840
56,005,56,001,WY,"Albany County",17,41,289
56,005,56,003,WY,"Big Horn County",15,47,542
56,005,56,045,WY,"Weston County",15,25,375
56,005,56,007,WY,"Carbon County",14,36,519
56,005,56,013,WY,"Fremont County",12,29,388
56,005,04,013,AZ,"Maricopa County",11,19,174
56,005,56,029,WY,"Park County",11,25,318
56,005,56,019,WY,"Johnson County",10,21,177
56,005,58,000,SS,"Other Flows - Same State",24,56,643
56,005,59,000,DS,"Other Flows - Diff State",566,1322,18254
56,005,59,001,DS,"Other Flows - Northeast",13,27,275
56,005,59,003,DS,"Other Flows - Midwest",185,424,4938
56,005,59,005,DS,"Other Flows - South",87,224,3388
56,005,59,007,DS,"Other Flows - West",281,647,9653
56,007,96,000,WY,"Carbon County Tot Mig-US & For",482,1049,12894
56,007,97,000,WY,"Carbon County Tot Mig-US",482,1049,12894
56,007,97,001,WY,"Carbon County Tot Mig-Same St",182,379,3851
56,007,97,003,WY,"Carbon County Tot Mig-Diff St",300,670,9043
