"1995-1996 County To County Migration Inflows",,,,,,Connecticut,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration Into",,"Migration From",,,,Number,Number,Aggregate
Connecticut,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
09,000,96,000,CT,"Total Mig - US & For",58957,103992,2770830
09,000,97,000,CT,"Total Mig - US",57197,101280,2705308
09,000,97,001,CT,"Total Mig - US Same St",25177,42615,967785
09,000,97,003,CT,"Total Mig - US Diff St",32020,58665,1737523
09,000,98,000,CT,"Total Mig - Foreign",1760,2712,65522
09,001,96,000,CT,"Fairfield Count Tot Mig-US & For",14755,26877,1097347
09,001,97,000,CT,"Fairfield Count Tot Mig-US",14288,26056,1058966
09,001,97,001,CT,"Fairfield Count Tot Mig-Same St",3101,5185,134129
09,001,97,003,CT,"Fairfield Count Tot Mig-Diff St",11187,20871,924837
09,001,98,000,CT,"Fairfield Count Tot Mig-Foreign",467,821,38381
09,001,09,001,CT,"Fairfield Count Non-Migrants",299668,634006,22121614
09,001,09,009,CT,"New Haven County",1944,3292,75784
09,001,36,119,NY,"Westchester County",1494,2859,115828
09,001,36,061,NY,"New York County",1152,2097,178178
09,001,09,003,CT,"Hartford County",466,770,29631
09,001,09,005,CT,"Litchfield County",424,742,17490
09,001,36,081,NY,"Queens County",379,773,18998
09,001,36,047,NY,"Kings County",313,600,21166
09,001,36,005,NY,"Bronx County",262,578,13613
09,001,36,059,NY,"Nassau County",253,496,20963
09,001,36,079,NY,"Putnam County",219,430,11954
09,001,25,017,MA,"Middlesex County",203,351,21228
09,001,36,103,NY,"Suffolk County",189,358,12479
09,001,06,037,CA,"Los Angeles County",181,337,18055
09,001,17,031,IL,"Cook County",156,336,23308
09,001,34,003,NJ,"Bergen County",156,263,21441
09,001,25,025,MA,"Suffolk County",131,170,5985
09,001,36,027,NY,"Dutchess County",129,230,6048
09,001,12,099,FL,"Palm Beach County",121,200,9675
09,001,34,017,NJ,"Hudson County",116,196,9872
09,001,25,021,MA,"Norfolk County",100,182,8913
09,001,09,007,CT,"Middlesex County",95,132,4725
09,001,09,011,CT,"New London County",95,141,3792
09,001,12,011,FL,"Broward County",88,153,3101
09,001,36,087,NY,"Rockland County",86,147,5459
09,001,12,025,FL,"Dade County",75,142,3521
09,001,48,201,TX,"Harris County",74,165,8130
09,001,34,027,NJ,"Morris County",72,135,8685
09,001,34,023,NJ,"Middlesex County",68,127,4781
09,001,11,001,DC,"District Of Columbia",66,86,2928
09,001,34,013,NJ,"Essex County",66,121,4431
09,001,06,075,CA,"San Francisco County",65,94,3248
09,001,13,121,GA,"Fulton County",63,132,10006
09,001,36,055,NY,"Monroe County",63,127,6249
09,001,06,059,CA,"Orange County",61,143,9246
09,001,51,059,VA,"Fairfax County",61,151,5438
09,001,04,013,AZ,"Maricopa County",60,116,3882
09,001,06,073,CA,"San Diego County",60,105,3521
09,001,09,013,CT,"Tolland County",54,76,1815
09,001,42,101,PA,"Philadelphia County",53,67,1701
09,001,48,113,TX,"Dallas County",53,114,6391
09,001,25,009,MA,"Essex County",51,96,3529
09,001,24,031,MD,"Montgomery County",50,97,5181
09,001,12,095,FL,"Orange County",49,83,1800
09,001,25,027,MA,"Worcester County",47,80,2607
09,001,42,003,PA,"Allegheny County",47,83,3870
09,001,34,039,NJ,"Union County",46,89,5506
09,001,34,025,NJ,"Monmouth County",45,85,4435
09,001,42,091,PA,"Montgomery County",45,68,3638
09,001,06,085,CA,"Santa Clara County",44,77,4414
09,001,36,071,NY,"Orange County",44,81,2213
09,001,13,089,GA,"De Kalb County",42,83,2323
09,001,39,035,OH,"Cuyahoga County",42,81,6246
09,001,12,103,FL,"Pinellas County",41,66,1992
09,001,53,033,WA,"King County",41,72,2363
09,001,26,125,MI,"Oakland County",40,93,3517
09,001,17,043,IL,"Du Page County",37,103,3926
09,001,25,023,MA,"Plymouth County",37,76,3557
09,001,44,007,RI,"Providence County",37,61,1658
09,001,12,057,FL,"Hillsborough County",35,69,1403
09,001,25,013,MA,"Hampden County",35,47,1187
09,001,33,011,NH,"Hillsborough County",35,57,1777
09,001,34,031,NJ,"Passaic County",35,65,1904
09,001,29,189,MO,"St Louis County",34,76,5180
09,001,34,021,NJ,"Mercer County",33,82,3746
09,001,25,001,MA,"Barnstable County",32,41,814
09,001,34,035,NJ,"Somerset County",32,67,2584
09,001,36,029,NY,"Erie County",32,40,1295
09,001,42,017,PA,"Bucks County",32,72,3230
09,001,57,005,FR,"Foreign - APO/FPO ZIPs",32,48,874
09,001,17,097,IL,"Lake County",31,104,9641
09,001,36,067,NY,"Onondaga County",31,56,1909
09,001,36,085,NY,"Richmond County",31,55,2282
09,001,06,013,CA,"Contra Costa County",30,74,4846
09,001,08,013,CO,"Boulder County",30,48,1869
09,001,37,119,NC,"Mecklenburg County",30,58,2678
09,001,39,061,OH,"Hamilton County",30,48,8336
09,001,42,045,PA,"Delaware County",30,55,2722
09,001,13,067,GA,"Cobb County",29,62,2165
09,001,37,183,NC,"Wake County",29,59,1829
09,001,42,029,PA,"Chester County",29,71,4126
09,001,06,081,CA,"San Mateo County",28,65,3664
09,001,36,001,NY,"Albany County",28,40,1251
09,001,48,453,TX,"Travis County",28,58,2178
09,001,34,029,NJ,"Ocean County",27,36,1034
09,001,12,031,FL,"Duval County",26,56,1505
09,001,06,001,CA,"Alameda County",25,46,1478
09,001,24,005,MD,"Baltimore County",25,61,2158
09,001,25,005,MA,"Bristol County",25,51,1116
09,001,33,015,NH,"Rockingham County",25,53,1841
09,001,51,013,VA,"Arlington County",25,35,969
09,001,12,071,FL,"Lee County",24,37,2034
