"2001 - 2002 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Oregon,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
41,000,96,000,OR,"Total Mig - US & For",98821,177888,3565544
41,000,97,000,OR,"Total Mig - US",97791,176218,3533352
41,000,97,001,OR,"Total Mig - US Same St",54883,97892,1936397
41,000,97,003,OR,"Total Mig - US Diff St",42908,78326,1596955
41,000,98,000,OR,"Total Mig - Foreign",1030,1670,32192
41,001,96,000,OR,"Baker County Tot Mig-US & For",461,898,11162
41,001,97,000,OR,"Baker County Tot Mig-US",461,898,11162
41,001,97,001,OR,"Baker County Tot Mig-Same St",226,448,6434
41,001,97,003,OR,"Baker County Tot Mig-Diff St",235,450,4728
41,001,41,001,OR,"Baker County Non-Migrants",5078,11365,178551
41,001,41,061,OR,"Union County",44,100,1395
41,001,16,001,ID,"Ada County",34,48,799
41,001,41,059,OR,"Umatilla County",28,49,882
41,001,41,017,OR,"Deschutes County",17,32,447
41,001,41,051,OR,"Multnomah County",14,24,340
41,001,41,023,OR,"Grant County",11,21,189
41,001,41,045,OR,"Malheur County",11,30,370
41,001,41,067,OR,"Washington County",11,16,192
41,001,41,005,OR,"Clackamas County",10,22,437
41,001,58,000,SS,"Other Flows - Same State",80,154,2183
41,001,59,000,DS,"Other Flows - Diff State",201,402,3930
41,003,96,000,OR,"Benton County Tot Mig-US & For",3178,5247,101162
41,003,97,000,OR,"Benton County Tot Mig-US",3129,5169,99998
41,003,97,001,OR,"Benton County Tot Mig-Same St",1919,3101,58039
41,003,97,003,OR,"Benton County Tot Mig-Diff St",1210,2068,41960
41,003,98,000,OR,"Benton County Tot Mig-Foreign",49,78,1163
41,003,41,003,OR,"Benton County Non-Migrants",26556,57527,1476031
41,003,41,043,OR,"Linn County",461,861,14112
41,003,41,039,OR,"Lane County",251,411,7259
41,003,41,051,OR,"Multnomah County",244,314,6471
41,003,41,067,OR,"Washington County",194,285,5966
41,003,41,047,OR,"Marion County",180,290,5852
41,003,41,053,OR,"Polk County",114,196,3649
41,003,41,005,OR,"Clackamas County",106,149,3322
41,003,41,017,OR,"Deschutes County",76,123,3093
41,003,53,033,WA,"King County",74,100,2268
41,003,41,041,OR,"Lincoln County",60,109,2177
41,003,04,013,AZ,"Maricopa County",41,65,1685
41,003,41,029,OR,"Jackson County",41,68,955
41,003,57,001,FR,"Foreign - Overseas",39,65,997
41,003,53,011,WA,"Clark County",34,94,2109
41,003,06,073,CA,"San Diego County",30,41,893
41,003,06,037,CA,"Los Angeles County",28,42,1003
41,003,41,019,OR,"Douglas County",24,41,788
41,003,41,011,OR,"Coos County",23,42,600
41,003,06,085,CA,"Santa Clara County",19,30,822
41,003,32,003,NV,"Clark County",19,32,1041
41,003,16,001,ID,"Ada County",17,40,835
41,003,53,061,WA,"Snohomish County",17,25,563
41,003,41,071,OR,"Yamhill County",16,23,521
41,003,53,035,WA,"Kitsap County",16,29,607
41,003,41,035,OR,"Klamath County",15,21,264
41,003,06,001,CA,"Alameda County",14,30,712
41,003,06,071,CA,"San Bernardino Count",14,29,369
41,003,15,003,HI,"Honolulu County",13,24,1005
41,003,53,053,WA,"Pierce County",13,23,307
41,003,06,067,CA,"Sacramento County",12,25,479
41,003,12,009,FL,"Brevard County",12,30,671
41,003,53,063,WA,"Spokane County",12,17,290
41,003,04,019,AZ,"Pima County",11,25,390
41,003,41,015,OR,"Curry County",11,20,381
41,003,06,059,CA,"Orange County",10,13,313
41,003,08,031,CO,"Denver County",10,10,185
41,003,32,031,NV,"Washoe County",10,20,432
41,003,41,059,OR,"Umatilla County",10,16,230
41,003,41,061,OR,"Union County",10,20,146
41,003,58,000,SS,"Other Flows - Same State",83,112,2253
41,003,59,000,DS,"Other Flows - Diff State",784,1324,24980
41,003,59,001,DS,"Other Flows - Northeast",106,172,3626
41,003,59,003,DS,"Other Flows - Midwest",117,199,3652
41,003,59,005,DS,"Other Flows - South",197,334,6009
41,003,59,007,DS,"Other Flows - West",364,619,11693
41,003,57,009,FR,"Foreign - Other flows",10,13,166
41,005,96,000,OR,"Clackamas Count Tot Mig-US & For",12152,21544,506419
41,005,97,000,OR,"Clackamas Count Tot Mig-US",12066,21384,503738
41,005,97,001,OR,"Clackamas Count Tot Mig-Same St",8039,13840,312159
41,005,97,003,OR,"Clackamas Count Tot Mig-Diff St",4027,7544,191578
41,005,98,000,OR,"Clackamas Count Tot Mig-Foreign",86,160,2681
41,005,41,005,OR,"Clackamas Count Non-Migrants",120326,271478,7450283
41,005,41,051,OR,"Multnomah County",4065,6658,148563
41,005,41,067,OR,"Washington County",1962,3271,89802
41,005,53,011,WA,"Clark County",659,1288,35383
41,005,41,047,OR,"Marion County",598,1262,21545
41,005,53,033,WA,"King County",207,341,12106
41,005,41,017,OR,"Deschutes County",200,387,9768
41,005,41,071,OR,"Yamhill County",175,356,6517
41,005,41,039,OR,"Lane County",164,275,5199
41,005,04,013,AZ,"Maricopa County",163,310,11874
41,005,06,037,CA,"Los Angeles County",112,169,4033
41,005,06,073,CA,"San Diego County",96,142,3721
41,005,41,003,OR,"Benton County",94,136,2928
41,005,41,029,OR,"Jackson County",89,165,2414
41,005,32,003,NV,"Clark County",77,155,3330
41,005,53,053,WA,"Pierce County",68,117,2659
41,005,41,053,OR,"Polk County",61,114,2405
41,005,06,059,CA,"Orange County",57,114,4259
41,005,41,009,OR,"Columbia County",57,98,1946
41,005,41,043,OR,"Linn County",56,129,2085
41,005,41,007,OR,"Clatsop County",53,92,1679
41,005,06,065,CA,"Riverside County",51,94,4828
41,005,41,041,OR,"Lincoln County",50,92,2213
41,005,41,059,OR,"Umatilla County",47,86,1132
41,005,53,063,WA,"Spokane County",46,92,1599
41,005,41,057,OR,"Tillamook County",45,93,2573
41,005,53,061,WA,"Snohomish County",45,98,1992
41,005,41,019,OR,"Douglas County",43,79,1746
41,005,06,067,CA,"Sacramento County",39,71,1548
41,005,41,013,OR,"Crook County",39,79,1735
41,005,15,003,HI,"Honolulu County",38,73,1245
41,005,16,001,ID,"Ada County",37,73,1570
41,005,49,035,UT,"Salt Lake County",37,79,1592
41,005,53,015,WA,"Cowlitz County",36,72,1949
41,005,06,085,CA,"Santa Clara County",33,55,2464
41,005,41,061,OR,"Union County",33,62,926
41,005,53,005,WA,"Benton County",31,57,1173
41,005,04,019,AZ,"Pima County",30,57,1553
41,005,53,067,WA,"Thurston County",30,68,1435
41,005,06,071,CA,"San Bernardino Count",28,58,716
41,005,41,011,OR,"Coos County",27,47,686
41,005,41,031,OR,"Jefferson County",27,50,860
41,005,41,065,OR,"Wasco County",27,56,882
41,005,57,005,FR,"Foreign - APO/FPO ZIPs",27,31,490
41,005,41,027,OR,"Hood River County",26,66,1145
41,005,06,013,CA,"Contra Costa County",25,51,2484
41,005,02,020,AK,"Anchorage Borough",23,37,716
41,005,06,001,CA,"Alameda County",23,36,1053
41,005,41,035,OR,"Klamath County",23,40,582
41,005,49,049,UT,"Utah County",22,53,562
41,005,53,035,WA,"Kitsap County",22,46,1260
41,005,08,005,CO,"Arapahoe County",21,39,887
41,005,17,031,IL,"Cook County",21,41,1519
41,005,32,031,NV,"Washoe County",21,29,1021
41,005,06,075,CA,"San Francisco County",20,21,632
41,005,06,081,CA,"San Mateo County",20,37,1164
41,005,53,073,WA,"Whatcom County",19,39,553
41,005,04,025,AZ,"Yavapai County",17,27,394
41,005,41,033,OR,"Josephine County",17,35,726
41,005,53,071,WA,"Walla Walla County",17,39,780
41,005,51,059,VA,"Fairfax County",16,31,1044
41,005,06,061,CA,"Placer County",15,32,2337
41,005,06,111,CA,"Ventura County",15,30,1664
41,005,08,013,CO,"Boulder County",15,23,439
41,005,48,113,TX,"Dallas County",15,27,543
41,005,08,059,CO,"Jefferson County",14,24,530
41,005,30,063,MT,"Missoula County",14,16,508
41,005,41,015,OR,"Curry County",14,21,463
41,005,53,077,WA,"Yakima County",14,27,384
41,005,06,083,CA,"Santa Barbara County",13,24,233
41,005,15,001,HI,"Hawaii County",13,25,630
41,005,15,009,HI,"Maui County",13,23,386
41,005,48,121,TX,"Denton County",13,27,832
41,005,48,201,TX,"Harris County",13,31,699
41,005,02,170,AK,"Matanuska Susitna Bo",12,24,361
41,005,06,095,CA,"Solano County",12,22,581
41,005,08,031,CO,"Denver County",12,14,439
41,005,08,041,CO,"El Paso County",12,23,566
41,005,16,027,ID,"Canyon County",12,30,367
41,005,29,189,MO,"St Louis County",12,18,619
41,005,30,029,MT,"Flathead County",12,26,450
41,005,35,001,NM,"Bernalillo County",12,25,517
41,005,41,001,OR,"Baker County",12,25,435
41,005,53,039,WA,"Klickitat County",12,22,655
41,005,53,049,WA,"Pacific County",12,15,229
41,005,02,090,AK,"Fairbanks North Star",11,20,247
41,005,04,027,AZ,"Yuma County",11,15,314
41,005,06,089,CA,"Shasta County",11,20,490
41,005,08,069,CO,"Larimer County",11,23,427
41,005,11,001,DC,"District Of Columbia",11,14,527
