"2001 - 2002 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Pennsylvania,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
42,000,96,000,PA,"Total Mig - US & For",230857,402771,10167715
42,000,97,000,PA,"Total Mig - US",227755,397474,10062667
42,000,97,001,PA,"Total Mig - US Same St",125819,218895,5095038
42,000,97,003,PA,"Total Mig - US Diff St",101936,178579,4967629
42,000,98,000,PA,"Total Mig - Foreign",3102,5297,105048
42,001,96,000,PA,"Adams County Tot Mig-US & For",2275,3916,80013
42,001,97,000,PA,"Adams County Tot Mig-US",2257,3893,79719
42,001,97,001,PA,"Adams County Tot Mig-Same St",1322,2255,44245
42,001,97,003,PA,"Adams County Tot Mig-Diff St",935,1638,35474
42,001,98,000,PA,"Adams County Tot Mig-Foreign",18,23,294
42,001,42,001,PA,"Adams County Non-Migrants",40677,90385,1909475
42,001,42,133,PA,"York County",760,1284,23774
42,001,42,041,PA,"Cumberland County",193,351,7124
42,001,42,055,PA,"Franklin County",100,169,3618
42,001,24,013,MD,"Carroll County",92,166,3518
42,001,24,021,MD,"Frederick County",79,128,2746
42,001,42,043,PA,"Dauphin County",62,98,2369
42,001,24,005,MD,"Baltimore County",47,72,1391
42,001,42,071,PA,"Lancaster County",31,62,1364
42,001,24,031,MD,"Montgomery County",23,28,953
42,001,42,091,PA,"Montgomery County",16,18,541
42,001,42,029,PA,"Chester County",14,20,572
42,001,24,003,MD,"Anne Arundel County",12,19,364
42,001,24,043,MD,"Washington County",12,27,575
42,001,24,510,MD,Baltimore,11,14,665
42,001,42,101,PA,"Philadelphia County",11,11,432
42,001,51,810,VA,"Virginia Beach",11,24,461
42,001,42,027,PA,"Centre County",10,14,259
42,001,58,000,SS,"Other Flows - Same State",125,228,4193
42,001,59,000,DS,"Other Flows - Diff State",648,1160,24802
42,001,59,001,DS,"Other Flows - Northeast",106,173,3507
42,001,59,003,DS,"Other Flows - Midwest",75,145,3773
42,001,59,005,DS,"Other Flows - South",397,720,14709
42,001,59,007,DS,"Other Flows - West",70,122,2813
42,001,57,009,FR,"Foreign - Other flows",18,23,294
42,003,96,000,PA,"Allegheny Count Tot Mig-US & For",20055,34000,1017934
42,003,97,000,PA,"Allegheny Count Tot Mig-US",19693,33402,1002554
42,003,97,001,PA,"Allegheny Count Tot Mig-Same St",8386,14829,391312
42,003,97,003,PA,"Allegheny Count Tot Mig-Diff St",11307,18573,611242
42,003,98,000,PA,"Allegheny Count Tot Mig-Foreign",362,598,15380
42,003,42,003,PA,"Allegheny Count Non-Migrants",497840,1006245,25765934
42,003,42,129,PA,"Westmoreland County",1929,3647,83065
42,003,42,019,PA,"Butler County",1422,2651,77718
42,003,42,125,PA,"Washington County",1412,2735,87173
42,003,42,007,PA,"Beaver County",881,1474,33495
42,003,39,035,OH,"Cuyahoga County",283,383,11562
42,003,42,005,PA,"Armstrong County",258,449,9930
42,003,42,051,PA,"Fayette County",233,387,8112
42,003,42,101,PA,"Philadelphia County",198,259,5896
42,003,17,031,IL,"Cook County",197,270,10656
42,003,39,049,OH,"Franklin County",191,290,6810
42,003,24,031,MD,"Montgomery County",178,272,9008
42,003,36,061,NY,"New York County",168,208,14897
42,003,42,049,PA,"Erie County",167,251,4965
42,003,04,013,AZ,"Maricopa County",165,290,7492
42,003,51,059,VA,"Fairfax County",165,256,8153
42,003,06,037,CA,"Los Angeles County",151,221,7067
42,003,12,103,FL,"Pinellas County",145,233,6819
42,003,12,011,FL,"Broward County",131,209,7838
42,003,48,201,TX,"Harris County",131,230,8382
42,003,25,017,MA,"Middlesex County",128,173,7295
42,003,37,119,NC,"Mecklenburg County",125,227,7286
42,003,42,085,PA,"Mercer County",125,219,5967
42,003,24,005,MD,"Baltimore County",122,187,4291
42,003,42,091,PA,"Montgomery County",119,198,7127
42,003,06,073,CA,"San Diego County",118,171,5477
42,003,42,073,PA,"Lawrence County",113,194,5386
42,003,11,001,DC,"District Of Columbia",112,128,3926
42,003,42,027,PA,"Centre County",105,147,3845
42,003,12,099,FL,"Palm Beach County",103,156,5176
42,003,12,057,FL,"Hillsborough County",95,163,3944
42,003,42,063,PA,"Indiana County",95,140,2921
42,003,37,183,NC,"Wake County",94,166,6868
42,003,51,013,VA,"Arlington County",94,100,3573
42,003,57,005,FR,"Foreign - APO/FPO ZIPs",91,144,2207
42,003,42,039,PA,"Crawford County",88,155,3765
42,003,12,071,FL,"Lee County",87,137,7337
42,003,42,021,PA,"Cambria County",86,123,2421
42,003,42,043,PA,"Dauphin County",84,116,3194
42,003,32,003,NV,"Clark County",83,116,2658
42,003,36,047,NY,"Kings County",82,100,2194
42,003,42,017,PA,"Bucks County",80,123,4310
42,003,13,121,GA,"Fulton County",79,136,6637
42,003,53,033,WA,"King County",78,125,4111
42,003,24,033,MD,"Prince George's Coun",75,105,2146
42,003,39,153,OH,"Summit County",74,144,4417
42,003,42,029,PA,"Chester County",73,114,4048
42,003,06,085,CA,"Santa Clara County",72,116,5386
42,003,48,113,TX,"Dallas County",71,117,5993
42,003,12,031,FL,"Duval County",70,127,4110
42,003,12,115,FL,"Sarasota County",70,115,7173
42,003,25,025,MA,"Suffolk County",70,81,2305
42,003,42,045,PA,"Delaware County",67,107,5993
42,003,51,510,VA,Alexandria,67,79,3042
42,003,12,095,FL,"Orange County",65,101,2643
42,003,39,099,OH,"Mahoning County",65,112,2359
42,003,13,089,GA,"De Kalb County",64,113,1600
42,003,42,041,PA,"Cumberland County",64,104,2691
42,003,26,125,MI,"Oakland County",63,116,4551
42,003,26,163,MI,"Wayne County",63,120,4303
42,003,36,029,NY,"Erie County",63,127,5616
42,003,34,023,NJ,"Middlesex County",62,123,4450
42,003,34,017,NJ,"Hudson County",60,70,2708
42,003,42,059,PA,"Greene County",60,106,2818
42,003,42,121,PA,"Venango County",60,102,2459
42,003,36,081,NY,"Queens County",59,74,1636
42,003,42,071,PA,"Lancaster County",59,86,2169
42,003,24,003,MD,"Anne Arundel County",58,96,2630
42,003,06,059,CA,"Orange County",57,79,2656
42,003,42,111,PA,"Somerset County",57,88,3332
42,003,24,510,MD,Baltimore,56,76,2767
42,003,39,061,OH,"Hamilton County",56,106,3949
