"2000 - 2001 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Indiana,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
18,000,96,000,IN,"Total Mig - US & For",149319,284802,5614327
18,000,97,000,IN,"Total Mig - US",146236,280870,5567187
18,000,97,001,IN,"Total Mig - US Same St",91860,171558,3292541
18,000,97,003,IN,"Total Mig - US Diff St",54376,109312,2274645
18,000,98,000,IN,"Total Mig - Foreign",3083,3932,47140
18,001,96,000,IN,"Adams County Tot Mig-US & For",444,907,13583
18,001,97,000,IN,"Adams County Tot Mig-US",444,907,13583
18,001,97,001,IN,"Adams County Tot Mig-Same St",280,573,8703
18,001,97,003,IN,"Adams County Tot Mig-Diff St",164,334,4881
18,001,18,001,IN,"Adams County Non-Migrants",11746,29611,509835
18,001,18,003,IN,"Allen County",92,172,2758
18,001,18,179,IN,"Wells County",61,124,1871
18,001,18,075,IN,"Jay County",37,68,1040
18,001,39,161,OH,"Van Wert County",31,65,786
18,001,18,069,IN,"Huntington County",12,23,517
18,001,39,107,OH,"Mercer County",12,20,203
18,001,58,000,SS,"Other Flows - Same State",78,186,2516
18,001,59,000,DS,"Other Flows - Diff State",121,249,3892
18,001,59,001,DS,"Other Flows - Northeast",10,27,403
18,001,59,003,DS,"Other Flows - Midwest",47,93,1797
18,001,59,005,DS,"Other Flows - South",48,100,1271
18,001,59,007,DS,"Other Flows - West",16,29,420
18,003,96,000,IN,"Allen County Tot Mig-US & For",6130,11804,245961
18,003,97,000,IN,"Allen County Tot Mig-US",6055,11692,244285
18,003,97,001,IN,"Allen County Tot Mig-Same St",2876,5063,99572
18,003,97,003,IN,"Allen County Tot Mig-Diff St",3179,6629,144713
18,003,98,000,IN,"Allen County Tot Mig-Foreign",75,112,1677
18,003,18,003,IN,"Allen County Non-Migrants",123922,276939,6501477
18,003,18,033,IN,"De Kalb County",305,562,10061
18,003,18,183,IN,"Whitley County",262,472,10283
18,003,18,069,IN,"Huntington County",236,382,8497
18,003,18,113,IN,"Noble County",211,364,6224
18,003,18,097,IN,"Marion County",205,348,6622
18,003,18,179,IN,"Wells County",180,293,5785
18,003,18,001,IN,"Adams County",151,272,4856
18,003,18,085,IN,"Kosciusko County",150,241,4834
18,003,18,151,IN,"Steuben County",144,237,5049
18,003,17,031,IL,"Cook County",116,254,5702
18,003,18,141,IN,"St Joseph County",95,204,3651
18,003,18,039,IN,"Elkhart County",71,129,1791
18,003,18,035,IN,"Delaware County",69,119,2091
18,003,18,053,IN,"Grant County",66,129,2944
18,003,18,089,IN,"Lake County",61,107,1544
18,003,18,157,IN,"Tippecanoe County",58,102,2185
18,003,18,169,IN,"Wabash County",58,81,1476
18,003,18,087,IN,"Lagrange County",57,96,1529
18,003,39,125,OH,"Paulding County",53,100,2263
18,003,39,039,OH,"Defiance County",51,85,1400
18,003,17,043,IL,"Du Page County",49,118,3014
18,003,06,037,CA,"Los Angeles County",45,98,1160
18,003,39,095,OH,"Lucas County",45,91,1764
18,003,39,161,OH,"Van Wert County",43,72,1055
18,003,18,057,IN,"Hamilton County",41,92,3940
18,003,26,125,MI,"Oakland County",40,83,2653
18,003,18,105,IN,"Monroe County",39,53,1090
18,003,18,067,IN,"Howard County",35,76,1379
18,003,26,077,MI,"Kalamazoo County",35,90,2432
18,003,39,049,OH,"Franklin County",34,62,2302
18,003,18,095,IN,"Madison County",33,64,1148
18,003,26,163,MI,"Wayne County",33,60,1703
18,003,04,013,AZ,"Maricopa County",30,63,620
18,003,12,103,FL,"Pinellas County",30,55,2040
18,003,39,003,OH,"Allen County",28,48,770
18,003,06,059,CA,"Orange County",27,61,1218
18,003,06,073,CA,"San Diego County",26,61,1048
18,003,26,081,MI,"Kent County",26,37,952
18,003,39,171,OH,"Williams County",26,44,1370
18,003,18,127,IN,"Porter County",25,44,959
18,003,12,071,FL,"Lee County",23,35,3163
18,003,39,113,OH,"Montgomery County",23,55,1782
18,003,57,005,FR,"Foreign - APO/FPO ZIPs",23,43,573
18,003,17,197,IL,"Will County",22,55,1297
18,003,18,081,IN,"Johnson County",22,49,1213
18,003,06,071,CA,"San Bernardino Count",20,54,580
18,003,26,023,MI,"Branch County",20,32,786
18,003,39,035,OH,"Cuyahoga County",20,38,1083
18,003,48,113,TX,"Dallas County",20,41,958
18,003,26,021,MI,"Berrien County",19,40,299
18,003,39,173,OH,"Wood County",19,42,1332
18,003,18,167,IN,"Vigo County",18,26,395
18,003,32,003,NV,"Clark County",18,37,409
18,003,18,163,IN,"Vanderburgh County",17,24,331
18,003,26,075,MI,"Jackson County",17,25,454
18,003,48,029,TX,"Bexar County",17,29,593
18,003,18,091,IN,"La Porte County",16,32,559
18,003,18,177,IN,"Wayne County",16,26,576
18,003,26,049,MI,"Genesee County",16,25,518
18,003,26,099,MI,"Macomb County",16,21,848
18,003,29,189,MO,"St Louis County",16,28,774
18,003,26,025,MI,"Calhoun County",15,31,623
18,003,26,065,MI,"Ingham County",15,28,544
18,003,26,161,MI,"Washtenaw County",15,27,800
18,003,39,061,OH,"Hamilton County",15,22,503
18,003,48,201,TX,"Harris County",15,25,380
18,003,48,439,TX,"Tarrant County",15,44,1487
18,003,04,019,AZ,"Pima County",14,31,626
18,003,12,025,FL,"Dade County",14,38,621
18,003,12,095,FL,"Orange County",14,39,534
18,003,18,017,IN,"Cass County",14,29,408
18,003,06,065,CA,"Riverside County",13,37,641
18,003,12,011,FL,"Broward County",13,26,430
18,003,12,021,FL,"Collier County",13,24,998
18,003,12,031,FL,"Duval County",13,24,338
18,003,12,057,FL,"Hillsborough County",13,31,465
18,003,18,073,IN,"Jasper County",13,17,365
18,003,18,103,IN,"Miami County",13,22,435
18,003,39,041,OH,"Delaware County",13,31,877
18,003,55,079,WI,"Milwaukee County",13,29,721
18,003,12,105,FL,"Polk County",12,20,427
18,003,17,089,IL,"Kane County",12,23,616
18,003,18,063,IN,"Hendricks County",12,27,747
18,003,21,111,KY,"Jefferson County",12,22,366
18,003,27,053,MN,"Hennepin County",12,16,457
18,003,39,107,OH,"Mercer County",12,15,261
18,003,42,003,PA,"Allegheny County",12,28,519
18,003,47,093,TN,"Knox County",12,25,595
18,003,48,141,TX,"El Paso County",12,29,657
18,003,01,073,AL,"Jefferson County",11,26,563
18,003,12,081,FL,"Manatee County",11,17,353
18,003,17,097,IL,"Lake County",11,20,461
18,003,47,157,TN,"Shelby County",11,25,428
18,003,53,033,WA,"King County",11,15,366
18,003,08,041,CO,"El Paso County",10,14,255
18,003,18,019,IN,"Clark County",10,20,294
18,003,18,059,IN,"Hancock County",10,27,776
18,003,26,093,MI,"Livingston County",10,22,652
18,003,26,147,MI,"St Clair County",10,23,665
18,003,26,149,MI,"St Joseph County",10,17,199
18,003,39,017,OH,"Butler County",10,21,537
18,003,58,000,SS,"Other Flows - Same State",163,297,5536
18,003,59,000,DS,"Other Flows - Diff State",1732,3725,77409
18,003,59,001,DS,"Other Flows - Northeast",242,520,13711
18,003,59,003,DS,"Other Flows - Midwest",580,1262,26089
18,003,59,005,DS,"Other Flows - South",674,1423,28618
18,003,59,007,DS,"Other Flows - West",236,520,8991
18,003,57,009,FR,"Foreign - Other flows",52,69,1104
18,005,96,000,IN,"Bartholomew Cou Tot Mig-US & For",1809,3590,68693
18,005,97,000,IN,"Bartholomew Cou Tot Mig-US",1774,3532,66751
18,005,97,001,IN,"Bartholomew Cou Tot Mig-Same St",1201,2267,38860
18,005,97,003,IN,"Bartholomew Cou Tot Mig-Diff St",573,1265,27891
18,005,98,000,IN,"Bartholomew Cou Tot Mig-Foreign",35,58,1942
18,005,18,005,IN,"Bartholomew Cou Non-Migrants",28908,65413,1534987
18,005,18,081,IN,"Johnson County",197,372,5684
18,005,18,079,IN,"Jennings County",167,307,4473
18,005,18,071,IN,"Jackson County",144,262,4009
18,005,18,097,IN,"Marion County",128,210,4171
18,005,18,013,IN,"Brown County",100,191,2693
18,005,18,031,IN,"Decatur County",80,150,2640
18,005,18,145,IN,"Shelby County",54,130,1839
18,005,18,105,IN,"Monroe County",39,69,1855
18,005,18,157,IN,"Tippecanoe County",21,35,716
18,005,18,167,IN,"Vigo County",21,40,614
18,005,18,143,IN,"Scott County",19,41,753
18,005,17,031,IL,"Cook County",18,37,716
18,005,18,077,IN,"Jefferson County",16,33,380
18,005,18,057,IN,"Hamilton County",13,21,771
18,005,39,061,OH,"Hamilton County",13,18,570
18,005,18,093,IN,"Lawrence County",11,15,390
18,005,18,019,IN,"Clark County",10,18,277
18,005,18,141,IN,"St Joseph County",10,21,569
18,005,58,000,SS,"Other Flows - Same State",171,352,7026
18,005,59,000,DS,"Other Flows - Diff State",542,1210,26605
18,005,59,001,DS,"Other Flows - Northeast",54,120,4716
18,005,59,003,DS,"Other Flows - Midwest",181,380,8799
18,005,59,005,DS,"Other Flows - South",252,599,11254
18,005,59,007,DS,"Other Flows - West",55,111,1836
18,005,57,009,FR,"Foreign - Other flows",35,58,1942
18,007,96,000,IN,"Benton County Tot Mig-US & For",290,586,7906
18,007,97,000,IN,"Benton County Tot Mig-US",290,586,7906
18,007,97,001,IN,"Benton County Tot Mig-Same St",213,418,6068
18,007,97,003,IN,"Benton County Tot Mig-Diff St",77,168,1837
18,007,18,007,IN,"Benton County Non-Migrants",3705,8624,148365
18,007,18,157,IN,"Tippecanoe County",120,228,3486
18,007,18,111,IN,"Newton County",12,25,241
18,007,17,075,IL,"Iroquois County",10,31,293
18,007,58,000,SS,"Other Flows - Same State",81,165,2341
18,007,59,000,DS,"Other Flows - Diff State",67,137,1544
18,009,96,000,IN,"Blackford Count Tot Mig-US & For",365,688,10542
18,009,97,000,IN,"Blackford Count Tot Mig-US",365,688,10542
18,009,97,001,IN,"Blackford Count Tot Mig-Same St",300,547,8187
18,009,97,003,IN,"Blackford Count Tot Mig-Diff St",65,141,2355
