"2000 - 2001 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Wyoming,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
56,000,96,000,WY,"Total Mig - US & For",15669,30576,642227
56,000,97,000,WY,"Total Mig - US",15423,30148,634666
56,000,97,001,WY,"Total Mig - US Same St",4892,9593,158415
56,000,97,003,WY,"Total Mig - US Diff St",10531,20555,476251
56,000,98,000,WY,"Total Mig - Foreign",246,428,7561
56,001,96,000,WY,"Albany County Tot Mig-US & For",1551,2487,42975
56,001,97,000,WY,"Albany County Tot Mig-US",1476,2401,42564
56,001,97,001,WY,"Albany County Tot Mig-Same St",607,941,15951
56,001,97,003,WY,"Albany County Tot Mig-Diff St",869,1460,26613
56,001,98,000,WY,"Albany County Tot Mig-Foreign",75,86,411
56,001,56,001,WY,"Albany County Non-Migrants",9776,19727,449429
56,001,56,021,WY,"Laramie County",106,174,6366
56,001,56,025,WY,"Natrona County",71,109,1425
56,001,56,013,WY,"Fremont County",53,77,993
56,001,56,037,WY,"Sweetwater County",49,82,1157
56,001,56,007,WY,"Carbon County",46,72,783
56,001,56,033,WY,"Sheridan County",46,80,747
56,001,08,069,CO,"Larimer County",35,55,1032
56,001,56,029,WY,"Park County",35,48,517
56,001,56,005,WY,"Campbell County",24,36,573
56,001,56,015,WY,"Goshen County",23,31,426
56,001,56,031,WY,"Platte County",23,30,187
56,001,56,039,WY,"Teton County",23,33,551
56,001,56,041,WY,"Uinta County",21,36,561
56,001,56,003,WY,"Big Horn County",20,27,252
56,001,56,023,WY,"Lincoln County",20,39,444
56,001,08,013,CO,"Boulder County",15,25,651
56,001,08,031,CO,"Denver County",15,21,489
56,001,08,001,CO,"Adams County",14,19,465
56,001,08,041,CO,"El Paso County",14,34,919
56,001,08,123,CO,"Weld County",13,15,396
56,001,04,013,AZ,"Maricopa County",12,15,299
56,001,31,157,NE,"Scotts Bluff County",12,19,306
56,001,49,035,UT,"Salt Lake County",11,24,426
56,001,46,081,SD,"Lawrence County",10,18,227
56,001,56,017,WY,"Hot Springs County",10,20,191
56,001,58,000,SS,"Other Flows - Same State",37,47,779
56,001,59,000,DS,"Other Flows - Diff State",718,1215,21403
56,001,59,001,DS,"Other Flows - Northeast",48,77,1495
56,001,59,003,DS,"Other Flows - Midwest",208,350,6401
56,001,59,005,DS,"Other Flows - South",152,252,4666
56,001,59,007,DS,"Other Flows - West",310,536,8842
56,001,57,009,FR,"Foreign - Other flows",75,86,411
56,003,96,000,WY,"Big Horn County Tot Mig-US & For",238,523,7587
56,003,97,000,WY,"Big Horn County Tot Mig-US",238,523,7587
56,003,97,001,WY,"Big Horn County Tot Mig-Same St",86,200,2377
56,003,97,003,WY,"Big Horn County Tot Mig-Diff St",152,323,5210
56,003,56,003,WY,"Big Horn County Non-Migrants",3310,8211,122139
56,003,56,029,WY,"Park County",30,73,828
56,003,56,001,WY,"Albany County",13,23,216
56,003,58,000,SS,"Other Flows - Same State",43,104,1333
56,003,59,000,DS,"Other Flows - Diff State",152,323,5210
56,005,96,000,WY,"Campbell County Tot Mig-US & For",1168,2444,38285
56,005,97,000,WY,"Campbell County Tot Mig-US",1168,2444,38285
56,005,97,001,WY,"Campbell County Tot Mig-Same St",420,892,13756
56,005,97,003,WY,"Campbell County Tot Mig-Diff St",748,1552,24529
56,005,56,005,WY,"Campbell County Non-Migrants",11495,28311,636850
56,005,56,033,WY,"Sheridan County",68,132,2061
56,005,56,025,WY,"Natrona County",64,131,2178
56,005,56,011,WY,"Crook County",49,100,1450
56,005,56,045,WY,"Weston County",37,79,1128
56,005,46,103,SD,"Pennington County",30,55,750
56,005,56,009,WY,"Converse County",29,70,1029
56,005,56,037,WY,"Sweetwater County",26,57,1011
56,005,56,013,WY,"Fremont County",19,36,515
56,005,56,029,WY,"Park County",19,42,498
56,005,46,081,SD,"Lawrence County",18,44,560
56,005,56,001,WY,"Albany County",18,28,395
56,005,46,019,SD,"Butte County",17,44,486
56,005,30,111,MT,"Yellowstone County",16,40,434
56,005,56,021,WY,"Laramie County",15,30,796
56,005,56,043,WY,"Washakie County",15,40,453
56,005,04,013,AZ,"Maricopa County",13,25,458
56,005,56,019,WY,"Johnson County",13,31,463
56,005,46,093,SD,"Meade County",11,26,253
56,005,58,000,SS,"Other Flows - Same State",48,116,1779
56,005,59,000,DS,"Other Flows - Diff State",643,1318,21588
56,005,59,001,DS,"Other Flows - Northeast",17,28,693
56,005,59,003,DS,"Other Flows - Midwest",198,386,6592
56,005,59,005,DS,"Other Flows - South",130,293,4763
56,005,59,007,DS,"Other Flows - West",298,611,9541
56,007,96,000,WY,"Carbon County Tot Mig-US & For",515,1082,15355
56,007,97,000,WY,"Carbon County Tot Mig-US",515,1082,15355
56,007,97,001,WY,"Carbon County Tot Mig-Same St",204,386,5268
56,007,97,003,WY,"Carbon County Tot Mig-Diff St",311,696,10087
56,007,56,007,WY,"Carbon County Non-Migrants",5129,11392,224820
56,007,56,025,WY,"Natrona County",39,73,1070
