"2000 - 2001 County to County Migration Inflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Alaska,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
02,000,96,000,AK,"Total Mig - US & For",20361,39922,742829
02,000,97,000,AK,"Total Mig - US",19759,38672,725878
02,000,97,001,AK,"Total Mig - US Same St",6582,12780,264964
02,000,97,003,AK,"Total Mig - US Diff St",13177,25892,460913
02,000,98,000,AK,"Total Mig - Foreign",602,1250,16951
02,013,96,000,AK,"Aleutians East Tot Mig-US & For",115,200,3313
02,013,97,000,AK,"Aleutians East Tot Mig-US",115,200,3313
02,013,97,001,AK,"Aleutians East Tot Mig-Same St",30,51,952
02,013,97,003,AK,"Aleutians East Tot Mig-Diff St",85,149,2361
02,013,02,013,AK,"Aleutians East Non-Migrants",488,955,19919
02,013,58,000,SS,"Other Flows - Same State",30,51,952
02,013,59,000,DS,"Other Flows - Diff State",85,149,2361
02,016,96,000,AK,"Aleutians West Tot Mig-US & For",259,415,6827
02,016,97,000,AK,"Aleutians West Tot Mig-US",259,415,6827
02,016,97,001,AK,"Aleutians West Tot Mig-Same St",55,96,2060
02,016,97,003,AK,"Aleutians West Tot Mig-Diff St",204,319,4767
02,016,02,016,AK,"Aleutians West Non-Migrants",1266,2633,62927
02,016,53,033,WA,"King County",29,49,756
02,016,15,003,HI,"Honolulu County",27,29,450
02,016,02,020,AK,"Anchorage Borough",21,28,702
02,016,06,029,CA,"Kern County",12,16,197
02,016,06,037,CA,"Los Angeles County",10,13,179
02,016,58,000,SS,"Other Flows - Same State",34,68,1358
02,016,59,000,DS,"Other Flows - Diff State",126,212,3185
02,020,96,000,AK,"Anchorage Borou Tot Mig-US & For",8423,16503,328819
02,020,97,000,AK,"Anchorage Borou Tot Mig-US",8075,15784,317980
02,020,97,001,AK,"Anchorage Borou Tot Mig-Same St",2283,4187,91579
02,020,97,003,AK,"Anchorage Borou Tot Mig-Diff St",5792,11597,226401
02,020,98,000,AK,"Anchorage Borou Tot Mig-Foreign",348,719,10839
02,020,02,020,AK,"Anchorage Borou Non-Migrants",87173,187458,5299183
02,020,02,170,AK,"Matanuska Susitna Bo",533,929,18688
02,020,02,122,AK,"Kenai Peninsula Boro",355,595,14034
02,020,02,090,AK,"Fairbanks North Star",326,596,16576
02,020,57,005,FR,"Foreign - APO/FPO ZIPs",254,588,8290
02,020,53,033,WA,"King County",181,323,7907
02,020,02,150,AK,"Kodiak Island Boroug",122,271,4945
02,020,02,261,AK,"Valdez Cordova Censu",109,205,4439
02,020,02,110,AK,"Juneau Borough",107,194,5008
02,020,04,013,AZ,"Maricopa County",99,170,3281
02,020,53,053,WA,"Pierce County",90,201,3498
02,020,02,050,AK,"Bethel Census Area",85,164,3698
02,020,48,201,TX,"Harris County",84,157,7556
02,020,06,037,CA,"Los Angeles County",77,133,11744
02,020,32,003,NV,"Clark County",76,158,2951
02,020,48,029,TX,"Bexar County",71,172,3235
02,020,02,188,AK,"Northwest Arctic Bor",70,140,3189
02,020,06,073,CA,"San Diego County",70,121,2383
02,020,15,003,HI,"Honolulu County",70,180,2401
02,020,02,016,AK,"Aleutians West Censu",68,100,2533
02,020,02,180,AK,"Nome Census Area",66,130,2688
02,020,02,185,AK,"North Slope Borough",66,133,3522
02,020,12,091,FL,"Okaloosa County",63,154,1924
02,020,37,051,NC,"Cumberland County",63,168,1789
02,020,41,051,OR,"Multnomah County",59,93,2208
02,020,02,070,AK,"Dillingham Census Ar",57,123,2356
02,020,08,041,CO,"El Paso County",57,160,2334
02,020,53,063,WA,"Spokane County",53,115,1665
02,020,04,019,AZ,"Pima County",45,92,1590
02,020,53,061,WA,"Snohomish County",43,71,1350
02,020,49,035,UT,"Salt Lake County",38,73,1366
02,020,02,240,AK,"Southeast Fairbanks",37,63,1303
02,020,02,270,AK,"Wade Hampton Census",37,84,830
02,020,06,067,CA,"Sacramento County",37,108,1145
02,020,37,191,NC,"Wayne County",37,81,1257
02,020,48,485,TX,"Wichita County",37,89,1081
02,020,02,013,AK,"Aleutians East Borou",36,53,1047
02,020,02,220,AK,"Sitka Borough",34,63,1219
02,020,53,073,WA,"Whatcom County",33,53,1606
02,020,12,005,FL,"Bay County",32,86,1241
02,020,16,039,ID,"Elmore County",32,67,998
02,020,40,109,OK,"Oklahoma County",32,86,1989
02,020,06,059,CA,"Orange County",31,53,999
02,020,16,001,ID,"Ada County",31,58,1317
02,020,17,031,IL,"Cook County",31,48,1577
02,020,53,011,WA,"Clark County",31,71,1396
02,020,02,130,AK,"Ketchikan Gateway Bo",30,52,1102
02,020,05,119,AR,"Pulaski County",30,75,817
02,020,28,047,MS,"Harrison County",30,64,969
02,020,08,005,CO,"Arapahoe County",29,61,1938
02,020,27,053,MN,"Hennepin County",29,69,736
