"2002-2003 County To County Migration  Outflows",,,,,,"New Hampshire",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
"New Hampshire",,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
33,000,96,000,NH,"Total Mig - US & For",37186,63955,1547986
33,000,97,000,NH,"Total Mig - US",36718,63195,1534311
33,000,97,001,NH,"Total Mig - US Same St",15437,26934,618804
33,000,97,003,NH,"Total Mig - US Diff St",21281,36261,915506
33,000,98,000,NH,"Total Mig - Foreign",468,760,13675
33,001,96,000,NH,"Belknap County Tot Mig-US & For",1853,3088,65950
33,001,97,000,NH,"Belknap County Tot Mig-US",1841,3069,65771
33,001,97,001,NH,"Belknap County Tot Mig-Same St",1044,1787,35736
33,001,97,003,NH,"Belknap County Tot Mig-Diff St",797,1282,30035
33,001,98,000,NH,"Belknap County Tot Mig-Foreign",12,19,180
33,001,33,001,NH,"Belknap County Non-Migrants",23037,48094,1150580
33,001,33,013,NH,"Merrimack County",484,826,14774
33,001,33,011,NH,"Hillsborough County",133,204,5655
33,001,33,017,NH,"Strafford County",130,242,4626
33,001,33,009,NH,"Grafton County",117,214,3350
33,001,33,003,NH,"Carroll County",76,137,3186
33,001,33,015,NH,"Rockingham County",64,99,3123
33,001,25,017,MA,"Middlesex County",55,87,2545
33,001,25,009,MA,"Essex County",25,36,998
33,001,33,007,NH,"Coos County",23,41,730
33,001,25,025,MA,"Suffolk County",22,24,681
33,001,23,031,ME,"York County",19,33,696
33,001,12,115,FL,"Sarasota County",16,29,793
33,001,25,021,MA,"Norfolk County",15,24,934
33,001,23,005,ME,"Cumberland County",13,29,405
33,001,25,027,MA,"Worcester County",13,21,877
33,001,12,105,FL,"Polk County",12,24,409
33,001,12,127,FL,"Volusia County",12,16,335
33,001,04,013,AZ,"Maricopa County",11,19,339
33,001,12,099,FL,"Palm Beach County",11,23,892
33,001,12,101,FL,"Pasco County",10,22,302
33,001,58,000,SS,"Other Flows - Same State",17,24,293
33,001,59,000,DS,"Other Flows - Diff State",563,895,19828
33,001,59,001,DS,"Other Flows - Northeast",180,294,6833
33,001,59,003,DS,"Other Flows - Midwest",32,59,1326
33,001,59,005,DS,"Other Flows - South",227,381,8731
33,001,59,007,DS,"Other Flows - West",124,161,2937
33,001,57,009,FR,"Foreign - Other flows",12,19,180
33,003,96,000,NH,"Carroll County Tot Mig-US & For",1250,2061,44709
33,003,97,000,NH,"Carroll County Tot Mig-US",1234,2038,44250
33,003,97,001,NH,"Carroll County Tot Mig-Same St",461,797,15111
33,003,97,003,NH,"Carroll County Tot Mig-Diff St",773,1241,29139
33,003,98,000,NH,"Carroll County Tot Mig-Foreign",16,23,458
33,003,33,003,NH,"Carroll County Non-Migrants",17442,35386,805363
33,003,33,017,NH,"Strafford County",137,243,3259
33,003,33,001,NH,"Belknap County",78,147,3233
33,003,33,015,NH,"Rockingham County",71,116,3007
33,003,23,017,ME,"Oxford County",65,114,1560
33,003,33,011,NH,"Hillsborough County",43,71,1564
33,003,33,013,NH,"Merrimack County",43,67,1347
33,003,33,007,NH,"Coos County",41,67,1020
33,003,25,009,MA,"Essex County",38,49,1086
33,003,25,017,MA,"Middlesex County",38,65,2172
33,003,23,031,ME,"York County",37,64,1051
33,003,33,009,NH,"Grafton County",35,64,1088
33,003,23,005,ME,"Cumberland County",29,46,916
33,003,25,025,MA,"Suffolk County",24,24,1118
33,003,25,021,MA,"Norfolk County",14,21,761
33,003,12,115,FL,"Sarasota County",12,19,2976
33,003,25,001,MA,"Barnstable County",12,17,344
33,003,25,027,MA,"Worcester County",11,16,353
33,003,12,071,FL,"Lee County",10,15,641
33,003,25,023,MA,"Plymouth County",10,18,228
33,003,44,007,RI,"Providence County",10,11,182
33,003,58,000,SS,"Other Flows - Same State",13,22,594
33,003,59,000,DS,"Other Flows - Diff State",463,762,15750
33,003,59,001,DS,"Other Flows - Northeast",154,247,5288
33,003,59,003,DS,"Other Flows - Midwest",30,51,1334
33,003,59,005,DS,"Other Flows - South",172,300,6248
33,003,59,007,DS,"Other Flows - West",107,164,2881
33,003,57,009,FR,"Foreign - Other flows",16,23,458
33,005,96,000,NH,"Cheshire County Tot Mig-US & For",1746,2838,61200
33,005,97,000,NH,"Cheshire County Tot Mig-US",1730,2816,60760
33,005,97,001,NH,"Cheshire County Tot Mig-Same St",503,819,15745
33,005,97,003,NH,"Cheshire County Tot Mig-Diff St",1227,1997,45015
33,005,98,000,NH,"Cheshire County Tot Mig-Foreign",16,22,440
33,005,33,005,NH,"Cheshire County Non-Migrants",27649,58026,1342619
33,005,33,011,NH,"Hillsborough County",249,413,8487
33,005,50,025,VT,"Windham County",139,240,3673
33,005,25,027,MA,"Worcester County",76,120,2693
33,005,33,019,NH,"Sullivan County",74,128,1661
33,005,33,015,NH,"Rockingham County",53,73,1683
33,005,33,013,NH,"Merrimack County",51,77,1464
33,005,25,017,MA,"Middlesex County",45,59,1717
33,005,33,017,NH,"Strafford County",36,54,969
33,005,25,011,MA,"Franklin County",30,47,802
33,005,25,025,MA,"Suffolk County",25,28,1013
33,005,33,009,NH,"Grafton County",24,44,916
33,005,25,015,MA,"Hampshire County",20,41,704
33,005,50,027,VT,"Windsor County",20,22,394
33,005,09,003,CT,"Hartford County",18,27,573
33,005,23,031,ME,"York County",18,32,871
33,005,23,005,ME,"Cumberland County",17,31,962
33,005,12,031,FL,"Duval County",15,29,1604
33,005,25,013,MA,"Hampden County",15,15,428
33,005,50,007,VT,"Chittenden County",14,14,244
33,005,09,009,CT,"New Haven County",13,18,457
33,005,25,001,MA,"Barnstable County",13,29,590
33,005,12,103,FL,"Pinellas County",12,19,402
33,005,09,001,CT,"Fairfield County",11,15,526
33,005,25,009,MA,"Essex County",11,14,415
33,005,58,000,SS,"Other Flows - Same State",16,30,565
33,005,59,000,DS,"Other Flows - Diff State",715,1197,26949
33,005,59,001,DS,"Other Flows - Northeast",242,397,10883
33,005,59,003,DS,"Other Flows - Midwest",52,91,1637
33,005,59,005,DS,"Other Flows - South",284,487,10409
33,005,59,007,DS,"Other Flows - West",137,222,4021
33,005,57,009,FR,"Foreign - Other flows",16,22,440
33,007,96,000,NH,"Coos County Tot Mig-US & For",756,1278,20827
33,007,97,000,NH,"Coos County Tot Mig-US",743,1255,20515
33,007,97,001,NH,"Coos County Tot Mig-Same St",331,540,8508
33,007,97,003,NH,"Coos County Tot Mig-Diff St",412,715,12006
33,007,98,000,NH,"Coos County Tot Mig-Foreign",13,23,312
33,007,33,007,NH,"Coos County Non-Migrants",12853,26787,461410
33,007,33,009,NH,"Grafton County",114,188,3164
33,007,33,011,NH,"Hillsborough County",53,77,1112
33,007,33,013,NH,"Merrimack County",44,71,1212
33,007,50,009,VT,"Essex County",32,72,917
33,007,33,017,NH,"Strafford County",31,47,808
33,007,33,015,NH,"Rockingham County",30,44,867
33,007,33,003,NH,"Carroll County",23,43,426
33,007,23,005,ME,"Cumberland County",21,25,645
33,007,33,001,NH,"Belknap County",15,32,306
33,007,25,017,MA,"Middlesex County",14,20,440
33,007,50,005,VT,"Caledonia County",10,18,254
33,007,58,000,SS,"Other Flows - Same State",21,38,613
33,007,59,000,DS,"Other Flows - Diff State",335,580,9751
33,007,59,001,DS,"Other Flows - Northeast",155,277,5163
33,007,59,003,DS,"Other Flows - Midwest",23,34,629
33,007,59,005,DS,"Other Flows - South",115,207,3066
33,007,59,007,DS,"Other Flows - West",42,62,894
33,007,57,009,FR,"Foreign - Other flows",13,23,312
33,009,96,000,NH,"Grafton County Tot Mig-US & For",2820,4591,109710
33,009,97,000,NH,"Grafton County Tot Mig-US",2776,4532,108589
33,009,97,001,NH,"Grafton County Tot Mig-Same St",904,1571,38492
33,009,97,003,NH,"Grafton County Tot Mig-Diff St",1872,2961,70097
33,009,98,000,NH,"Grafton County Tot Mig-Foreign",44,59,1121
33,009,33,009,NH,"Grafton County Non-Migrants",30358,62555,1577434
33,009,50,027,VT,"Windsor County",216,360,8254
33,009,33,019,NH,"Sullivan County",210,399,9653
33,009,33,001,NH,"Belknap County",173,352,8606
33,009,33,013,NH,"Merrimack County",172,280,5297
33,009,33,011,NH,"Hillsborough County",101,159,7835
33,009,50,017,VT,"Orange County",101,173,3512
33,009,25,017,MA,"Middlesex County",89,128,3942
33,009,33,007,NH,"Coos County",89,155,2380
33,009,33,015,NH,"Rockingham County",59,88,2041
33,009,25,025,MA,"Suffolk County",58,67,1569
33,009,33,017,NH,"Strafford County",42,60,1214
33,009,50,005,VT,"Caledonia County",41,69,1344
33,009,50,007,VT,"Chittenden County",36,49,1317
33,009,36,061,NY,"New York County",34,40,1385
33,009,33,005,NH,"Cheshire County",32,37,737
33,009,23,005,ME,"Cumberland County",31,45,1021
33,009,25,021,MA,"Norfolk County",24,34,1219
33,009,25,009,MA,"Essex County",23,41,1380
33,009,44,007,RI,"Providence County",21,36,483
33,009,36,047,NY,"Kings County",19,27,329
33,009,09,003,CT,"Hartford County",18,26,913
33,009,25,023,MA,"Plymouth County",17,26,703
33,009,06,037,CA,"Los Angeles County",16,24,410
33,009,50,023,VT,"Washington County",16,18,474
33,009,25,027,MA,"Worcester County",15,23,669
33,009,50,009,VT,"Essex County",14,25,355
33,009,04,013,AZ,"Maricopa County",13,21,560
33,009,09,009,CT,"New Haven County",13,16,308
33,009,12,099,FL,"Palm Beach County",13,21,548
33,009,12,103,FL,"Pinellas County",13,19,355
33,009,09,001,CT,"Fairfield County",12,15,366
33,009,12,115,FL,"Sarasota County",12,18,656
33,009,23,031,ME,"York County",12,23,661
33,009,25,013,MA,"Hampden County",12,17,447
33,009,06,073,CA,"San Diego County",11,20,266
33,009,11,001,DC,"District Of Columbia",11,12,372
33,009,17,031,IL,"Cook County",11,14,340
33,009,25,001,MA,"Barnstable County",11,16,642
33,009,12,057,FL,"Hillsborough County",10,14,378
33,009,23,019,ME,"Penobscot County",10,20,482
33,009,58,000,SS,"Other Flows - Same State",26,41,731
33,009,59,000,DS,"Other Flows - Diff State",919,1504,34436
33,009,59,001,DS,"Other Flows - Northeast",288,477,10051
33,009,59,003,DS,"Other Flows - Midwest",103,172,4186
33,009,59,005,DS,"Other Flows - South",340,565,12957
33,009,59,007,DS,"Other Flows - West",188,290,7241
33,009,57,009,FR,"Foreign - Other flows",44,59,1121
33,011,96,000,NH,"Hillsborough Co Tot Mig-US & For",10615,19084,492401
33,011,97,000,NH,"Hillsborough Co Tot Mig-US",10462,18805,487530
33,011,97,001,NH,"Hillsborough Co Tot Mig-Same St",4184,7725,193670
33,011,97,003,NH,"Hillsborough Co Tot Mig-Diff St",6278,11080,293860
33,011,98,000,NH,"Hillsborough Co Tot Mig-Foreign",153,279,4871
33,011,33,011,NH,"Hillsborough Co Non-Migrants",145806,319474,8649994
33,011,33,013,NH,"Merrimack County",1471,2827,66692
33,011,33,015,NH,"Rockingham County",1401,2475,65993
33,011,25,017,MA,"Middlesex County",987,1602,45254
33,011,33,005,NH,"Cheshire County",486,953,24078
33,011,25,009,MA,"Essex County",286,487,13346
33,011,33,001,NH,"Belknap County",263,517,12675
33,011,25,027,MA,"Worcester County",218,381,10824
33,011,33,017,NH,"Strafford County",202,320,8296
33,011,25,025,MA,"Suffolk County",201,239,8446
33,011,33,009,NH,"Grafton County",132,210,4894
33,011,25,021,MA,"Norfolk County",102,148,4764
33,011,23,005,ME,"Cumberland County",100,164,4756
33,011,23,031,ME,"York County",100,181,8684
33,011,33,019,NH,"Sullivan County",97,181,5494
33,011,04,013,AZ,"Maricopa County",86,171,3262
33,011,33,007,NH,"Coos County",73,134,1980
33,011,06,073,CA,"San Diego County",68,96,3038
33,011,06,037,CA,"Los Angeles County",62,90,2717
33,011,44,007,RI,"Providence County",62,82,2377
33,011,12,057,FL,"Hillsborough County",59,122,2139
33,011,09,003,CT,"Hartford County",53,86,1929
33,011,12,071,FL,"Lee County",52,97,2770
33,011,12,099,FL,"Palm Beach County",50,80,3269
33,011,12,011,FL,"Broward County",48,70,2403
33,011,25,023,MA,"Plymouth County",48,92,2075
33,011,12,103,FL,"Pinellas County",47,83,1459
33,011,57,005,FR,"Foreign - APO/FPO ZIPs",47,53,1308
33,011,32,003,NV,"Clark County",45,76,1620
