"2002-2003 County To County Migration  Outflows",,,,,,"New Jersey",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
"New Jersey",,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
34,000,96,000,NJ,"Total Mig - US & For",212984,391393,12221856
34,000,97,000,NJ,"Total Mig - US",209695,384886,12023632
34,000,97,001,NJ,"Total Mig - US Same St",115089,212692,6576721
34,000,97,003,NJ,"Total Mig - US Diff St",94606,172194,5446912
34,000,98,000,NJ,"Total Mig - Foreign",3289,6507,198223
34,001,96,000,NJ,"Atlantic County Tot Mig-US & For",4547,8047,164031
34,001,97,000,NJ,"Atlantic County Tot Mig-US",4479,7907,162689
34,001,97,001,NJ,"Atlantic County Tot Mig-Same St",2233,3926,80790
34,001,97,003,NJ,"Atlantic County Tot Mig-Diff St",2246,3981,81900
34,001,98,000,NJ,"Atlantic County Tot Mig-Foreign",68,140,1342
34,001,34,001,NJ,"Atlantic County Non-Migrants",103592,219574,4828971
34,001,34,007,NJ,"Camden County",478,843,18970
34,001,34,011,NJ,"Cumberland County",425,825,13003
34,001,34,009,NJ,"Cape May County",358,626,13339
34,001,34,015,NJ,"Gloucester County",225,405,7674
34,001,42,101,PA,"Philadelphia County",183,295,5764
34,001,34,005,NJ,"Burlington County",180,320,8584
34,001,34,029,NJ,"Ocean County",162,254,5696
34,001,12,099,FL,"Palm Beach County",62,104,3965
34,001,34,023,NJ,"Middlesex County",62,110,2140
34,001,42,091,PA,"Montgomery County",56,86,2357
34,001,32,003,NV,"Clark County",53,104,3048
34,001,36,061,NY,"New York County",51,85,1881
34,001,34,025,NJ,"Monmouth County",47,76,1817
34,001,12,011,FL,"Broward County",46,81,2119
34,001,34,017,NJ,"Hudson County",46,73,1633
34,001,34,003,NJ,"Bergen County",42,74,1051
34,001,42,017,PA,"Bucks County",41,67,1501
34,001,06,037,CA,"Los Angeles County",37,58,860
34,001,34,013,NJ,"Essex County",37,54,712
34,001,34,033,NJ,"Salem County",35,59,1350
34,001,10,003,DE,"New Castle County",32,46,867
34,001,42,045,PA,"Delaware County",32,44,1199
34,001,57,003,FR,"Foreign - Puerto Rico",32,88,507
34,001,12,103,FL,"Pinellas County",31,54,1136
34,001,34,021,NJ,"Mercer County",31,45,882
34,001,34,031,NJ,"Passaic County",31,48,911
34,001,12,071,FL,"Lee County",30,50,1456
34,001,36,047,NY,"Kings County",30,52,482
34,001,36,005,NY,"Bronx County",26,58,416
34,001,42,029,PA,"Chester County",25,44,1148
34,001,36,081,NY,"Queens County",24,41,442
34,001,24,031,MD,"Montgomery County",23,41,660
34,001,12,057,FL,"Hillsborough County",22,45,640
34,001,57,005,FR,"Foreign - APO/FPO ZIPs",22,30,487
34,001,12,086,FL,"Miami Dade County",21,31,505
34,001,34,039,NJ,"Union County",21,34,979
34,001,12,009,FL,"Brevard County",20,37,982
34,001,12,095,FL,"Orange County",20,46,736
34,001,12,115,FL,"Sarasota County",19,28,802
34,001,24,005,MD,"Baltimore County",19,27,574
34,001,06,073,CA,"San Diego County",18,25,439
34,001,09,011,CT,"New London County",18,27,517
34,001,34,035,NJ,"Somerset County",18,31,696
34,001,04,013,AZ,"Maricopa County",17,36,606
34,001,42,077,PA,"Lehigh County",17,28,365
34,001,51,059,VA,"Fairfax County",17,28,895
34,001,24,033,MD,"Prince George's Coun",16,37,431
34,001,45,051,SC,"Horry County",15,19,311
34,001,06,059,CA,"Orange County",14,23,408
34,001,12,101,FL,"Pasco County",14,32,684
34,001,12,127,FL,"Volusia County",14,20,228
34,001,42,011,PA,"Berks County",14,27,424
34,001,12,031,FL,"Duval County",13,29,265
34,001,17,031,IL,"Cook County",13,23,496
34,001,34,027,NJ,"Morris County",13,14,466
34,001,12,081,FL,"Manatee County",12,20,493
34,001,12,083,FL,"Marion County",12,19,247
34,001,25,025,MA,"Suffolk County",12,19,366
34,001,42,003,PA,"Allegheny County",12,23,391
34,001,09,009,CT,"New Haven County",11,21,231
34,001,12,021,FL,"Collier County",11,15,417
34,001,12,097,FL,"Osceola County",11,24,214
34,001,12,111,FL,"St Lucie County",11,18,358
34,001,42,071,PA,"Lancaster County",11,24,292
34,001,51,087,VA,"Henrico County",11,23,225
34,001,10,001,DE,"Kent County",10,13,375
34,001,12,069,FL,"Lake County",10,19,383
34,001,13,089,GA,"De Kalb County",10,24,194
34,001,13,121,GA,"Fulton County",10,18,191
34,001,58,000,SS,"Other Flows - Same State",22,35,886
34,001,59,000,DS,"Other Flows - Diff State",989,1823,37913
34,001,59,001,DS,"Other Flows - Northeast",247,450,8640
34,001,59,003,DS,"Other Flows - Midwest",93,164,4143
34,001,59,005,DS,"Other Flows - South",528,994,21003
34,001,59,007,DS,"Other Flows - West",121,215,4127
34,001,57,009,FR,"Foreign - Other flows",14,22,347
34,003,96,000,NJ,"Bergen County Tot Mig-US & For",21322,38514,1402264
34,003,97,000,NJ,"Bergen County Tot Mig-US",20970,37726,1375196
34,003,97,001,NJ,"Bergen County Tot Mig-Same St",10316,18883,637808
34,003,97,003,NJ,"Bergen County Tot Mig-Diff St",10654,18843,737389
34,003,98,000,NJ,"Bergen County Tot Mig-Foreign",352,788,27067
34,003,34,003,NJ,"Bergen County Non-Migrants",328442,708329,26700696
34,003,34,031,NJ,"Passaic County",2737,5081,164090
34,003,34,017,NJ,"Hudson County",2049,3233,95617
34,003,36,061,NY,"New York County",1370,1915,109342
34,003,34,027,NJ,"Morris County",1038,2004,80919
34,003,34,013,NJ,"Essex County",1025,1808,60395
34,003,34,023,NJ,"Middlesex County",731,1461,45092
34,003,34,029,NJ,"Ocean County",681,1278,42816
34,003,34,025,NJ,"Monmouth County",486,961,40036
34,003,34,037,NJ,"Sussex County",446,934,29441
34,003,36,087,NY,"Rockland County",430,765,24877
34,003,36,071,NY,"Orange County",405,853,28322
34,003,36,081,NY,"Queens County",399,712,16088
34,003,36,047,NY,"Kings County",335,520,12295
34,003,34,039,NJ,"Union County",322,545,20149
34,003,12,099,FL,"Palm Beach County",293,504,28988
34,003,06,037,CA,"Los Angeles County",237,410,14986
34,003,36,005,NY,"Bronx County",236,442,9345
34,003,12,011,FL,"Broward County",225,425,10976
34,003,36,119,NY,"Westchester County",214,372,21748
34,003,34,035,NJ,"Somerset County",202,394,19592
34,003,42,089,PA,"Monroe County",195,430,10259
34,003,12,086,FL,"Miami Dade County",172,345,10181
34,003,34,021,NJ,"Mercer County",142,295,11470
34,003,36,059,NY,"Nassau County",142,268,11373
34,003,09,001,CT,"Fairfield County",128,234,14505
34,003,36,103,NY,"Suffolk County",128,246,13156
34,003,34,005,NJ,"Burlington County",117,236,6305
34,003,04,013,AZ,"Maricopa County",104,199,8716
34,003,25,017,MA,"Middlesex County",95,123,4855
34,003,32,003,NV,"Clark County",89,164,4607
34,003,12,103,FL,"Pinellas County",88,150,9578
34,003,42,101,PA,"Philadelphia County",87,126,2911
34,003,12,095,FL,"Orange County",86,168,3401
34,003,34,041,NJ,"Warren County",86,186,5627
34,003,12,057,FL,"Hillsborough County",85,182,4368
34,003,17,031,IL,"Cook County",82,130,5491
34,003,06,073,CA,"San Diego County",81,131,5697
34,003,34,007,NJ,"Camden County",77,146,3774
34,003,37,119,NC,"Mecklenburg County",74,138,3204
34,003,06,059,CA,"Orange County",71,124,4260
34,003,12,071,FL,"Lee County",68,130,5414
34,003,25,025,MA,"Suffolk County",67,75,2177
34,003,34,001,NJ,"Atlantic County",67,125,3292
34,003,51,059,VA,"Fairfax County",67,119,4079
34,003,42,103,PA,"Pike County",66,133,3716
34,003,24,031,MD,"Montgomery County",64,107,4281
34,003,34,019,NJ,"Hunterdon County",63,117,6646
34,003,06,075,CA,"San Francisco County",60,71,2880
34,003,09,009,CT,"New Haven County",56,101,3978
34,003,36,085,NY,"Richmond County",54,98,2363
34,003,12,021,FL,"Collier County",52,102,43452
34,003,48,201,TX,"Harris County",52,96,4489
34,003,42,091,PA,"Montgomery County",51,79,2817
34,003,42,095,PA,"Northampton County",50,77,2520
34,003,57,005,FR,"Foreign - APO/FPO ZIPs",49,61,812
34,003,11,001,DC,"District Of Columbia",48,53,1819
34,003,09,003,CT,"Hartford County",47,88,2434
34,003,06,085,CA,"Santa Clara County",46,91,4195
34,003,12,081,FL,"Manatee County",46,93,3534
34,003,12,115,FL,"Sarasota County",43,71,3329
34,003,44,007,RI,"Providence County",43,59,2042
34,003,53,033,WA,"King County",43,78,2872
34,003,25,021,MA,"Norfolk County",42,71,4489
34,003,37,183,NC,"Wake County",42,89,2550
34,003,10,003,DE,"New Castle County",41,73,2187
34,003,13,121,GA,"Fulton County",39,77,3199
34,003,13,135,GA,"Gwinnett County",39,104,1499
34,003,42,017,PA,"Bucks County",39,73,2993
34,003,42,029,PA,"Chester County",39,82,3132
34,003,48,113,TX,"Dallas County",38,64,2470
34,003,24,005,MD,"Baltimore County",37,72,3128
34,003,36,105,NY,"Sullivan County",37,69,1451
34,003,12,101,FL,"Pasco County",36,65,2250
34,003,36,027,NY,"Dutchess County",36,72,3413
34,003,36,111,NY,"Ulster County",36,67,1424
34,003,06,001,CA,"Alameda County",35,56,1811
34,003,12,097,FL,"Osceola County",34,75,752
34,003,13,067,GA,"Cobb County",34,60,1363
34,003,42,127,PA,"Wayne County",34,58,2527
34,003,12,035,FL,"Flagler County",33,64,3642
34,003,12,111,FL,"St Lucie County",33,66,2240
34,003,13,089,GA,"De Kalb County",32,60,2175
34,003,26,125,MI,"Oakland County",31,72,2911
34,003,12,127,FL,"Volusia County",29,41,980
34,003,42,077,PA,"Lehigh County",29,65,1154
34,003,17,043,IL,"Du Page County",28,63,2580
34,003,42,045,PA,"Delaware County",28,49,1363
34,003,57,003,FR,"Foreign - Puerto Rico",27,72,1640
34,003,25,001,MA,"Barnstable County",26,45,1701
34,003,06,065,CA,"Riverside County",25,47,2051
34,003,06,081,CA,"San Mateo County",24,39,1591
34,003,12,031,FL,"Duval County",24,42,1128
34,003,24,033,MD,"Prince George's Coun",24,35,655
34,003,09,011,CT,"New London County",23,39,1345
34,003,12,009,FL,"Brevard County",23,41,1431
34,003,12,117,FL,"Seminole County",23,45,1300
34,003,15,003,HI,"Honolulu County",23,40,1291
34,003,25,027,MA,"Worcester County",23,45,1316
34,003,34,009,NJ,"Cape May County",23,43,1684
34,003,51,013,VA,"Arlington County",23,27,912
34,003,24,003,MD,"Anne Arundel County",22,31,798
34,003,36,029,NY,"Erie County",22,45,1177
34,003,42,003,PA,"Allegheny County",22,41,2108
34,003,45,019,SC,"Charleston County",22,32,1503
34,003,36,001,NY,"Albany County",21,37,796
34,003,42,071,PA,"Lancaster County",21,32,747
34,003,45,013,SC,"Beaufort County",21,42,2713
34,003,12,053,FL,"Hernando County",20,35,762
34,003,27,053,MN,"Hennepin County",20,48,2189
34,003,48,085,TX,"Collin County",20,36,1168
34,003,39,049,OH,"Franklin County",19,31,655
34,003,45,051,SC,"Horry County",19,43,762
34,003,08,013,CO,"Boulder County",18,27,1369
34,003,12,069,FL,"Lake County",18,29,1076
34,003,12,105,FL,"Polk County",18,36,902
34,003,24,510,MD,Baltimore,18,25,433
34,003,36,067,NY,"Onondaga County",18,34,1161
34,003,36,091,NY,"Saratoga County",18,38,1227
34,003,37,081,NC,"Guilford County",18,28,1164
34,003,48,029,TX,"Bexar County",18,33,1004
34,003,51,810,VA,"Virginia Beach",18,35,962
34,003,12,085,FL,"Martin County",17,30,1408
34,003,26,161,MI,"Washtenaw County",17,43,730
34,003,26,163,MI,"Wayne County",17,37,1138
34,003,42,079,PA,"Luzerne County",17,41,1723
34,003,48,453,TX,"Travis County",17,21,968
34,003,51,041,VA,"Chesterfield County",17,39,1212
34,003,51,087,VA,"Henrico County",17,30,921
34,003,51,107,VA,"Loudoun County",17,30,1287
34,003,51,510,VA,Alexandria,17,23,956
34,003,06,013,CA,"Contra Costa County",16,34,1192
34,003,12,061,FL,"Indian River County",16,28,3081
34,003,24,027,MD,"Howard County",16,31,894
34,003,36,025,NY,"Delaware County",16,28,1106
34,003,36,055,NY,"Monroe County",16,31,1009
34,003,37,129,NC,"New Hanover County",16,23,640
34,003,39,061,OH,"Hamilton County",16,38,1396
34,003,37,063,NC,"Durham County",15,27,792
34,003,39,035,OH,"Cuyahoga County",15,22,797
34,003,08,041,CO,"El Paso County",14,26,768
34,003,12,015,FL,"Charlotte County",14,25,768
34,003,12,083,FL,"Marion County",14,25,794
34,003,29,189,MO,"St Louis County",14,30,2628
34,003,33,011,NH,"Hillsborough County",14,25,956
34,003,36,039,NY,"Greene County",14,22,1546
34,003,37,133,NC,"Onslow County",14,19,244
34,003,45,045,SC,"Greenville County",14,35,487
34,003,51,710,VA,Norfolk,14,21,541
34,003,09,005,CT,"Litchfield County",13,19,691
34,003,33,015,NH,"Rockingham County",13,24,1022
34,003,50,007,VT,"Chittenden County",13,17,386
34,003,04,019,AZ,"Pima County",12,23,588
34,003,10,005,DE,"Sussex County",12,23,805
34,003,36,007,NY,"Broome County",12,19,402
34,003,36,079,NY,"Putnam County",12,18,529
34,003,37,051,NC,"Cumberland County",12,19,277
34,003,41,051,OR,"Multnomah County",12,18,698
34,003,42,025,PA,"Carbon County",12,28,562
34,003,12,033,FL,"Escambia County",11,13,385
34,003,13,051,GA,"Chatham County",11,22,1215
34,003,17,097,IL,"Lake County",11,30,2081
34,003,21,111,KY,"Jefferson County",11,19,601
34,003,42,069,PA,"Lackawanna County",11,17,431
34,003,47,037,TN,"Davidson County",11,16,1889
34,003,48,439,TX,"Tarrant County",11,30,688
34,003,06,067,CA,"Sacramento County",10,24,320
34,003,06,071,CA,"San Bernardino Count",10,22,369
34,003,22,071,LA,"Orleans Parish",10,15,280
34,003,26,081,MI,"Kent County",10,21,414
34,003,37,019,NC,"Brunswick County",10,19,876
34,003,42,133,PA,"York County",10,23,528
34,003,44,003,RI,"Kent County",10,12,304
34,003,44,009,RI,"Washington County",10,20,1022
34,003,45,063,SC,"Lexington County",10,11,361
34,003,48,027,TX,"Bell County",10,16,194
34,003,48,121,TX,"Denton County",10,25,569
34,003,48,339,TX,"Montgomery County",10,24,974
34,003,53,053,WA,"Pierce County",10,14,266
34,003,58,000,SS,"Other Flows - Same State",24,36,865
34,003,59,000,DS,"Other Flows - Diff State",1476,2771,94680
34,003,59,001,DS,"Other Flows - Northeast",338,621,19798
34,003,59,003,DS,"Other Flows - Midwest",262,526,18877
34,003,59,005,DS,"Other Flows - South",627,1199,40709
34,003,59,007,DS,"Other Flows - West",249,425,15296
34,003,57,009,FR,"Foreign - Other flows",276,655,24615
34,005,96,000,NJ,"Burlington Coun Tot Mig-US & For",10548,19406,559075
34,005,97,000,NJ,"Burlington Coun Tot Mig-US",10298,18852,549541
34,005,97,001,NJ,"Burlington Coun Tot Mig-Same St",4949,8709,246948
34,005,97,003,NJ,"Burlington Coun Tot Mig-Diff St",5349,10143,302592
34,005,98,000,NJ,"Burlington Coun Tot Mig-Foreign",250,554,9534
34,005,34,005,NJ,"Burlington Coun Non-Migrants",163647,360941,10430353
34,005,34,007,NJ,"Camden County",2322,4037,106017
34,005,34,021,NJ,"Mercer County",635,1111,28225
34,005,42,101,PA,"Philadelphia County",493,753,16856
34,005,34,015,NJ,"Gloucester County",481,903,26398
34,005,34,029,NJ,"Ocean County",349,652,18465
34,005,42,017,PA,"Bucks County",276,504,16977
34,005,34,001,NJ,"Atlantic County",264,462,14285
34,005,34,023,NJ,"Middlesex County",200,324,10357
34,005,57,005,FR,"Foreign - APO/FPO ZIPs",196,434,6449
34,005,42,091,PA,"Montgomery County",164,279,9188
34,005,34,025,NJ,"Monmouth County",133,244,11262
