"2002-2003 County To County Migration  Inflows",,,,,,Maine,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Maine,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
23,000,96,000,ME,"Total Mig - US & For",32711,57492,1248147
23,000,97,000,ME,"Total Mig - US",31853,56243,1230706
23,000,97,001,ME,"Total Mig - US Same St",15164,25772,494505
23,000,97,003,ME,"Total Mig - US Diff St",16689,30471,736201
23,000,98,000,ME,"Total Mig - Foreign",858,1249,17441
23,001,96,000,ME,"Androscoggin Co Tot Mig-US & For",2508,4576,75572
23,001,97,000,ME,"Androscoggin Co Tot Mig-US",2445,4490,74793
23,001,97,001,ME,"Androscoggin Co Tot Mig-Same St",1494,2621,45019
23,001,97,003,ME,"Androscoggin Co Tot Mig-Diff St",951,1869,29774
23,001,98,000,ME,"Androscoggin Co Tot Mig-Foreign",63,86,779
23,001,23,001,ME,"Androscoggin Co Non-Migrants",37226,78855,1517179
23,001,23,005,ME,"Cumberland County",578,978,18814
23,001,23,017,ME,"Oxford County",245,450,6897
23,001,23,011,ME,"Kennebec County",193,352,5646
23,001,23,023,ME,"Sagadahoc County",137,251,4036
23,001,23,007,ME,"Franklin County",89,143,2206
23,001,23,031,ME,"York County",82,161,2328
23,001,23,019,ME,"Penobscot County",53,90,1404
23,001,13,089,GA,"De Kalb County",41,103,407
23,001,57,005,FR,"Foreign - APO/FPO ZIPs",27,46,644
23,001,23,003,ME,"Aroostook County",26,45,527
23,001,25,025,MA,"Suffolk County",26,46,818
23,001,25,009,MA,"Essex County",23,47,699
23,001,25,017,MA,"Middlesex County",23,36,1013
23,001,33,015,NH,"Rockingham County",20,35,613
23,001,23,015,ME,"Lincoln County",18,32,563
23,001,23,029,ME,"Washington County",18,31,573
23,001,33,017,NH,"Strafford County",18,25,553
23,001,23,025,ME,"Somerset County",17,28,831
23,001,33,019,NH,"Sullivan County",16,38,929
23,001,33,011,NH,"Hillsborough County",15,29,357
23,001,23,027,ME,"Waldo County",14,22,397
23,001,25,027,MA,"Worcester County",14,22,434
23,001,25,021,MA,"Norfolk County",13,21,731
23,001,04,013,AZ,"Maricopa County",12,18,179
23,001,23,009,ME,"Hancock County",12,21,355
23,001,25,005,MA,"Bristol County",11,20,295
23,001,09,003,CT,"Hartford County",10,12,293
23,001,12,031,FL,"Duval County",10,24,330
23,001,12,101,FL,"Pasco County",10,18,141
23,001,12,103,FL,"Pinellas County",10,21,268
23,001,51,810,VA,"Virginia Beach",10,23,256
23,001,58,000,SS,"Other Flows - Same State",12,17,442
23,001,59,000,DS,"Other Flows - Diff State",669,1331,21459
23,001,59,001,DS,"Other Flows - Northeast",216,420,7580
23,001,59,003,DS,"Other Flows - Midwest",95,193,3246
23,001,59,005,DS,"Other Flows - South",245,494,7152
23,001,59,007,DS,"Other Flows - West",113,224,3481
23,001,57,009,FR,"Foreign - Other flows",36,40,135
23,003,96,000,ME,"Aroostook Count Tot Mig-US & For",1100,2093,33283
23,003,97,000,ME,"Aroostook Count Tot Mig-US",1041,1990,32338
23,003,97,001,ME,"Aroostook Count Tot Mig-Same St",386,705,10228
23,003,97,003,ME,"Aroostook Count Tot Mig-Diff St",655,1285,22111
23,003,98,000,ME,"Aroostook Count Tot Mig-Foreign",59,103,945
23,003,23,003,ME,"Aroostook Count Non-Migrants",25497,55781,919289
23,003,23,019,ME,"Penobscot County",133,247,3778
23,003,23,005,ME,"Cumberland County",69,110,1777
23,003,09,003,CT,"Hartford County",34,58,819
23,003,23,031,ME,"York County",33,73,935
23,003,23,011,ME,"Kennebec County",32,49,638
23,003,23,001,ME,"Androscoggin County",26,52,720
23,003,25,017,MA,"Middlesex County",24,37,648
23,003,23,009,ME,"Hancock County",20,30,387
23,003,23,029,ME,"Washington County",20,39,492
23,003,25,027,MA,"Worcester County",18,32,629
23,003,33,015,NH,"Rockingham County",15,29,351
23,003,09,009,CT,"New Haven County",13,18,269
23,003,06,073,CA,"San Diego County",12,30,817
23,003,23,027,ME,"Waldo County",12,22,286
23,003,25,009,MA,"Essex County",12,19,303
23,003,33,011,NH,"Hillsborough County",12,28,542
23,003,57,005,FR,"Foreign - APO/FPO ZIPs",11,24,265
23,003,23,025,ME,"Somerset County",10,30,222
23,003,25,023,MA,"Plymouth County",10,21,459
23,003,33,017,NH,"Strafford County",10,20,264
23,003,58,000,SS,"Other Flows - Same State",31,53,993
23,003,59,000,DS,"Other Flows - Diff State",495,993,17009
23,003,59,001,DS,"Other Flows - Northeast",164,329,6275
23,003,59,003,DS,"Other Flows - Midwest",55,111,1810
23,003,59,005,DS,"Other Flows - South",189,376,5974
23,003,59,007,DS,"Other Flows - West",87,177,2950
23,003,57,009,FR,"Foreign - Other flows",48,79,679
23,005,96,000,ME,"Cumberland Coun Tot Mig-US & For",7743,12907,365268
23,005,97,000,ME,"Cumberland Coun Tot Mig-US",7525,12582,357308
23,005,97,001,ME,"Cumberland Coun Tot Mig-Same St",3203,5021,134930
23,005,97,003,ME,"Cumberland Coun Tot Mig-Diff St",4322,7561,222378
23,005,98,000,ME,"Cumberland Coun Tot Mig-Foreign",218,325,7960
23,005,23,005,ME,"Cumberland Coun Non-Migrants",102722,211673,5615029
23,005,23,031,ME,"York County",1117,1769,37994
23,005,23,001,ME,"Androscoggin County",449,752,14250
23,005,23,023,ME,"Sagadahoc County",373,669,11414
23,005,23,019,ME,"Penobscot County",272,368,9573
23,005,23,011,ME,"Kennebec County",264,364,40862
23,005,25,017,MA,"Middlesex County",253,391,11687
23,005,23,017,ME,"Oxford County",199,339,5036
23,005,25,025,MA,"Suffolk County",151,202,6829
23,005,25,009,MA,"Essex County",131,224,6766
23,005,23,003,ME,"Aroostook County",111,156,3016
23,005,57,005,FR,"Foreign - APO/FPO ZIPs",111,195,2935
23,005,33,011,NH,"Hillsborough County",100,164,4756
23,005,33,015,NH,"Rockingham County",94,153,4629
23,005,23,015,ME,"Lincoln County",85,137,2843
23,005,23,013,ME,"Knox County",83,119,2421
23,005,25,027,MA,"Worcester County",78,132,3540
23,005,25,021,MA,"Norfolk County",75,143,4581
23,005,23,007,ME,"Franklin County",61,80,1555
23,005,23,009,ME,"Hancock County",60,90,1909
23,005,25,023,MA,"Plymouth County",60,102,3667
23,005,36,061,NY,"New York County",58,87,3559
23,005,50,007,VT,"Chittenden County",49,83,2942
23,005,06,073,CA,"San Diego County",48,86,1427
23,005,33,017,NH,"Strafford County",45,62,1788
23,005,12,031,FL,"Duval County",44,75,1496
23,005,53,033,WA,"King County",44,76,2124
23,005,09,003,CT,"Hartford County",42,60,1804
23,005,09,001,CT,"Fairfield County",41,73,4904
23,005,25,005,MA,"Bristol County",39,77,2243
23,005,36,047,NY,"Kings County",39,72,1767
