"2002-2003 County To County Migration  Inflows",,,,,,Georgia,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Georgia,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
13,000,96,000,GA,"Total Mig - US & For",309098,600702,11284282
13,000,97,000,GA,"Total Mig - US",288334,574728,11098307
13,000,97,001,GA,"Total Mig - US Same St",181700,360564,6741655
13,000,97,003,GA,"Total Mig - US Diff St",106634,214164,4356652
13,000,98,000,GA,"Total Mig - Foreign",20764,25974,185976
13,001,96,000,GA,"Appling County Tot Mig-US & For",289,629,6888
13,001,97,000,GA,"Appling County Tot Mig-US",289,629,6888
13,001,97,001,GA,"Appling County Tot Mig-Same St",209,468,4793
13,001,97,003,GA,"Appling County Tot Mig-Diff St",80,161,2094
13,001,13,001,GA,"Appling County Non-Migrants",5435,12758,178406
13,001,13,161,GA,"Jeff Davis County",38,94,770
13,001,13,005,GA,"Bacon County",25,50,679
13,001,13,305,GA,"Wayne County",14,26,312
13,001,13,279,GA,"Toombs County",13,33,237
13,001,13,229,GA,"Pierce County",12,27,211
13,001,58,000,SS,"Other Flows - Same State",107,238,2585
13,001,59,000,DS,"Other Flows - Diff State",80,161,2094
13,003,96,000,GA,"Atkinson County Tot Mig-US & For",157,358,4893
13,003,97,000,GA,"Atkinson County Tot Mig-US",157,358,4893
13,003,97,001,GA,"Atkinson County Tot Mig-Same St",119,266,2307
13,003,97,003,GA,"Atkinson County Tot Mig-Diff St",38,92,2586
13,003,13,003,GA,"Atkinson County Non-Migrants",2264,5626,60834
13,003,13,069,GA,"Coffee County",58,116,1106
13,003,13,019,GA,"Berrien County",10,24,208
13,003,58,000,SS,"Other Flows - Same State",51,126,993
13,003,59,000,DS,"Other Flows - Diff State",38,92,2586
13,005,96,000,GA,"Bacon County Tot Mig-US & For",217,498,4682
13,005,97,000,GA,"Bacon County Tot Mig-US",217,498,4682
13,005,97,001,GA,"Bacon County Tot Mig-Same St",163,375,3550
13,005,97,003,GA,"Bacon County Tot Mig-Diff St",54,123,1131
13,005,13,005,GA,"Bacon County Non-Migrants",3248,7576,105440
13,005,13,069,GA,"Coffee County",43,91,652
13,005,13,299,GA,"Ware County",25,65,398
13,005,13,001,GA,"Appling County",16,30,487
13,005,13,161,GA,"Jeff Davis County",10,17,161
13,005,58,000,SS,"Other Flows - Same State",69,172,1851
13,005,59,000,DS,"Other Flows - Diff State",54,123,1131
13,007,96,000,GA,"Baker County Tot Mig-US & For",172,386,3458
13,007,97,000,GA,"Baker County Tot Mig-US",172,386,3458
13,007,97,001,GA,"Baker County Tot Mig-Same St",159,358,3161
13,007,97,003,GA,"Baker County Tot Mig-Diff St",13,28,296
13,007,13,007,GA,"Baker County Non-Migrants",1208,2741,34812
13,007,13,095,GA,"Dougherty County",35,72,675
13,007,13,037,GA,"Calhoun County",33,77,610
13,007,13,099,GA,"Early County",27,68,427
13,007,13,201,GA,"Miller County",25,51,389
13,007,13,205,GA,"Mitchell County",13,34,313
13,007,58,000,SS,"Other Flows - Same State",26,56,747
13,007,59,000,DS,"Other Flows - Diff State",13,28,296
13,009,96,000,GA,"Baldwin County Tot Mig-US & For",843,1529,26460
13,009,97,000,GA,"Baldwin County Tot Mig-US",803,1488,26258
13,009,97,001,GA,"Baldwin County Tot Mig-Same St",605,1095,19660
13,009,97,003,GA,"Baldwin County Tot Mig-Diff St",198,393,6598
13,009,98,000,GA,"Baldwin County Tot Mig-Foreign",40,41,202
13,009,13,009,GA,"Baldwin County Non-Migrants",13816,29802,532780
13,009,13,237,GA,"Putnam County",68,132,2176
13,009,13,021,GA,"Bibb County",63,118,1709
13,009,13,141,GA,"Hancock County",55,110,1477
13,009,13,319,GA,"Wilkinson County",46,88,916
13,009,13,169,GA,"Jones County",38,75,1478
