"2000 - 2001 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Massachusetts,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
25,000,96,000,MA,"Total Mig - US & For",162840,263047,10017163
25,000,97,000,MA,"Total Mig - US",159954,258229,9881171
25,000,97,001,MA,"Total Mig - US Same St",85416,134440,5414833
25,000,97,003,MA,"Total Mig - US Diff St",74538,123789,4466338
25,000,98,000,MA,"Total Mig - Foreign",2886,4818,135992
25,001,96,000,MA,"Barnstable Coun Tot Mig-US & For",4927,7753,242125
25,001,97,000,MA,"Barnstable Coun Tot Mig-US",4833,7602,238937
25,001,97,001,MA,"Barnstable Coun Tot Mig-Same St",2079,3072,109818
25,001,97,003,MA,"Barnstable Coun Tot Mig-Diff St",2754,4530,129119
25,001,98,000,MA,"Barnstable Coun Tot Mig-Foreign",94,151,3188
25,001,25,001,MA,"Barnstable Coun Non-Migrants",87980,173166,5241217
25,001,25,023,MA,"Plymouth County",496,835,24615
25,001,25,017,MA,"Middlesex County",323,424,17436
25,001,25,021,MA,"Norfolk County",284,378,11801
25,001,25,025,MA,"Suffolk County",274,326,16334
25,001,25,005,MA,"Bristol County",240,413,8857
25,001,25,027,MA,"Worcester County",179,262,14946
25,001,25,009,MA,"Essex County",103,152,4022
25,001,12,021,FL,"Collier County",76,134,3104
25,001,12,011,FL,"Broward County",66,89,1800
25,001,25,013,MA,"Hampden County",65,102,6101
25,001,44,007,RI,"Providence County",61,104,2708
25,001,12,099,FL,"Palm Beach County",49,81,3607
25,001,09,003,CT,"Hartford County",48,70,-5208
25,001,36,061,NY,"New York County",48,51,2599
25,001,12,071,FL,"Lee County",46,76,3188
25,001,04,013,AZ,"Maricopa County",44,75,2677
25,001,33,011,NH,"Hillsborough County",44,81,2061
25,001,12,103,FL,"Pinellas County",38,74,2257
25,001,09,009,CT,"New Haven County",37,53,1621
25,001,12,115,FL,"Sarasota County",37,67,2960
25,001,25,015,MA,"Hampshire County",37,48,1106
25,001,06,073,CA,"San Diego County",36,46,1270
25,001,23,005,ME,"Cumberland County",36,66,1481
25,001,33,015,NH,"Rockingham County",36,68,1620
25,001,06,037,CA,"Los Angeles County",34,41,1314
25,001,12,009,FL,"Brevard County",30,54,1252
25,001,09,011,CT,"New London County",25,38,1249
25,001,33,009,NH,"Grafton County",25,43,1027
25,001,12,087,FL,"Monroe County",24,32,1636
25,001,12,111,FL,"St Lucie County",23,40,695
25,001,25,011,MA,"Franklin County",23,36,1782
25,001,25,019,MA,"Nantucket County",23,28,749
25,001,33,013,NH,"Merrimack County",23,38,847
25,001,06,075,CA,"San Francisco County",22,23,820
25,001,36,047,NY,"Kings County",22,27,487
25,001,12,015,FL,"Charlotte County",21,40,807
25,001,57,005,FR,"Foreign - APO/FPO ZIPs",21,36,467
25,001,12,057,FL,"Hillsborough County",20,36,424
25,001,12,081,FL,"Manatee County",20,36,5281
25,001,17,031,IL,"Cook County",20,26,772
25,001,44,005,RI,"Newport County",20,27,1841
25,001,09,001,CT,"Fairfield County",19,29,1125
25,001,23,031,ME,"York County",19,32,536
25,001,53,033,WA,"King County",19,22,746
25,001,04,019,AZ,"Pima County",18,27,954
25,001,12,127,FL,"Volusia County",18,33,610
25,001,25,007,MA,"Dukes County",18,43,1534
25,001,12,025,FL,"Dade County",17,27,1002
25,001,12,101,FL,"Pasco County",17,32,336
25,001,33,017,NH,"Strafford County",17,20,485
25,001,11,001,DC,"District Of Columbia",16,17,394
25,001,12,085,FL,"Martin County",16,27,886
25,001,15,003,HI,"Honolulu County",15,29,305
25,001,36,081,NY,"Queens County",15,15,318
25,001,36,119,NY,"Westchester County",15,18,1325
25,001,44,009,RI,"Washington County",15,18,767
25,001,09,007,CT,"Middlesex County",14,24,767
25,001,33,001,NH,"Belknap County",14,29,623
25,001,33,005,NH,"Cheshire County",14,16,463
25,001,44,003,RI,"Kent County",14,20,464
25,001,50,007,VT,"Chittenden County",14,18,548
25,001,12,095,FL,"Orange County",13,26,447
25,001,12,097,FL,"Osceola County",13,25,292
25,001,24,031,MD,"Montgomery County",13,14,701
25,001,51,059,VA,"Fairfax County",13,22,647
25,001,06,065,CA,"Riverside County",12,15,322
25,001,12,017,FL,"Citrus County",11,18,378
25,001,12,069,FL,"Lake County",11,18,425
25,001,23,011,ME,"Kennebec County",11,24,271
25,001,23,019,ME,"Penobscot County",11,22,356
25,001,36,055,NY,"Monroe County",11,12,513
25,001,06,059,CA,"Orange County",10,23,560
25,001,06,085,CA,"Santa Clara County",10,10,782
25,001,33,003,NH,"Carroll County",10,20,597
25,001,48,201,TX,"Harris County",10,13,265
25,001,58,000,SS,"Other Flows - Same State",14,25,536
25,001,59,000,DS,"Other Flows - Diff State",1258,2179,63712
25,001,59,001,DS,"Other Flows - Northeast",361,592,18878
25,001,59,003,DS,"Other Flows - Midwest",157,319,7983
25,001,59,005,DS,"Other Flows - South",493,893,26582
25,001,59,007,DS,"Other Flows - West",247,375,10269
25,001,57,009,FR,"Foreign - Other flows",73,115,2721
25,003,96,000,MA,"Berkshire Count Tot Mig-US & For",2345,3751,102369
25,003,97,000,MA,"Berkshire Count Tot Mig-US",2302,3690,101225
25,003,97,001,MA,"Berkshire Count Tot Mig-Same St",621,891,24650
25,003,97,003,MA,"Berkshire Count Tot Mig-Diff St",1681,2799,76575
25,003,98,000,MA,"Berkshire Count Tot Mig-Foreign",43,61,1144
25,003,25,003,MA,"Berkshire Count Non-Migrants",50398,102914,2479730
25,003,25,017,MA,"Middlesex County",134,174,5503
25,003,25,013,MA,"Hampden County",117,194,3490
25,003,50,003,VT,"Bennington County",81,151,2785
25,003,25,015,MA,"Hampshire County",80,129,2836
25,003,25,025,MA,"Suffolk County",76,92,3290
25,003,25,027,MA,"Worcester County",55,88,2534
25,003,25,021,MA,"Norfolk County",53,72,3169
25,003,36,021,NY,"Columbia County",53,90,1627
25,003,36,083,NY,"Rensselaer County",52,99,2322
25,003,09,005,CT,"Litchfield County",42,72,1300
25,003,36,061,NY,"New York County",36,46,5276
25,003,09,003,CT,"Hartford County",30,49,1441
25,003,36,091,NY,"Saratoga County",30,70,2065
25,003,25,011,MA,"Franklin County",29,34,630
25,003,36,001,NY,"Albany County",29,40,1011
25,003,25,009,MA,"Essex County",27,41,1124
25,003,04,013,AZ,"Maricopa County",22,31,814
25,003,06,037,CA,"Los Angeles County",22,27,788
25,003,09,009,CT,"New Haven County",21,32,695
25,003,12,099,FL,"Palm Beach County",19,26,209
25,003,25,001,MA,"Barnstable County",19,24,692
25,003,37,119,NC,"Mecklenburg County",18,43,1898
25,003,12,103,FL,"Pinellas County",17,24,473
25,003,33,011,NH,"Hillsborough County",17,26,802
25,003,06,073,CA,"San Diego County",16,21,793
25,003,09,001,CT,"Fairfield County",16,25,2190
25,003,23,005,ME,"Cumberland County",16,32,599
25,003,12,009,FL,"Brevard County",14,23,543
25,003,12,081,FL,"Manatee County",14,29,809
25,003,36,047,NY,"Kings County",14,14,400
25,003,12,011,FL,"Broward County",13,19,425
25,003,23,031,ME,"York County",13,17,536
25,003,25,023,MA,"Plymouth County",13,19,678
25,003,32,003,NV,"Clark County",13,18,447
25,003,11,001,DC,"District Of Columbia",12,14,623
25,003,17,031,IL,"Cook County",12,17,1315
25,003,44,007,RI,"Providence County",12,20,452
25,003,57,005,FR,"Foreign - APO/FPO ZIPs",12,14,197
25,003,08,013,CO,"Boulder County",10,13,470
25,003,12,021,FL,"Collier County",10,20,725
25,003,12,071,FL,"Lee County",10,17,413
25,003,12,083,FL,"Marion County",10,20,381
25,003,33,015,NH,"Rockingham County",10,18,510
25,003,34,017,NJ,"Hudson County",10,12,256
25,003,36,067,NY,"Onondaga County",10,16,160
25,003,50,025,VT,"Windham County",10,12,472
25,003,58,000,SS,"Other Flows - Same State",18,24,705
25,003,59,000,DS,"Other Flows - Diff State",947,1596,40551
25,003,59,001,DS,"Other Flows - Northeast",300,497,10901
25,003,59,003,DS,"Other Flows - Midwest",111,211,8674
25,003,59,005,DS,"Other Flows - South",375,655,14572
25,003,59,007,DS,"Other Flows - West",161,233,6404
25,003,57,009,FR,"Foreign - Other flows",31,47,948
25,005,96,000,MA,"Bristol County Tot Mig-US & For",8776,14979,394414
25,005,97,000,MA,"Bristol County Tot Mig-US",8697,14854,392362
25,005,97,001,MA,"Bristol County Tot Mig-Same St",3951,6467,180679
25,005,97,003,MA,"Bristol County Tot Mig-Diff St",4746,8387,211683
25,005,98,000,MA,"Bristol County Tot Mig-Foreign",79,125,2051
25,005,25,005,MA,"Bristol County Non-Migrants",193232,413245,9756994
25,005,25,023,MA,"Plymouth County",1259,2264,53767
25,005,44,007,RI,"Providence County",1204,2064,49801
25,005,25,021,MA,"Norfolk County",1060,1779,53939
25,005,25,017,MA,"Middlesex County",500,687,23626
25,005,25,025,MA,"Suffolk County",405,555,17169
25,005,44,005,RI,"Newport County",286,504,14001
25,005,25,027,MA,"Worcester County",259,430,12285
25,005,25,001,MA,"Barnstable County",237,400,11888
25,005,44,001,RI,"Bristol County",138,240,6355
25,005,44,003,RI,"Kent County",119,219,7035
25,005,25,009,MA,"Essex County",103,162,3792
25,005,33,011,NH,"Hillsborough County",81,138,3401
25,005,06,037,CA,"Los Angeles County",63,95,2136
25,005,12,011,FL,"Broward County",62,106,2781
25,005,12,103,FL,"Pinellas County",57,100,1925
25,005,12,095,FL,"Orange County",55,89,1712
25,005,04,013,AZ,"Maricopa County",54,91,2200
25,005,09,003,CT,"Hartford County",52,101,3580
25,005,44,009,RI,"Washington County",52,98,3315
25,005,25,013,MA,"Hampden County",48,79,1705
25,005,33,015,NH,"Rockingham County",45,76,2286
25,005,12,071,FL,"Lee County",43,81,1559
25,005,06,073,CA,"San Diego County",40,53,1014
25,005,12,057,FL,"Hillsborough County",40,68,1498
25,005,09,009,CT,"New Haven County",39,78,1789
25,005,12,099,FL,"Palm Beach County",36,61,1681
25,005,12,115,FL,"Sarasota County",34,62,1387
25,005,57,005,FR,"Foreign - APO/FPO ZIPs",34,43,610
25,005,23,005,ME,"Cumberland County",32,49,1437
25,005,25,015,MA,"Hampshire County",32,49,1164
25,005,09,011,CT,"New London County",31,54,1167
25,005,36,061,NY,"New York County",30,37,1819
25,005,12,015,FL,"Charlotte County",27,50,1110
25,005,12,127,FL,"Volusia County",26,51,814
25,005,12,009,FL,"Brevard County",25,46,1080
25,005,36,047,NY,"Kings County",25,31,566
25,005,09,001,CT,"Fairfield County",24,35,1158
25,005,12,097,FL,"Osceola County",23,50,1121
25,005,32,003,NV,"Clark County",22,40,885
25,005,12,021,FL,"Collier County",21,40,2311
25,005,12,031,FL,"Duval County",21,32,510
25,005,12,081,FL,"Manatee County",21,45,1255
25,005,12,101,FL,"Pasco County",21,37,642
25,005,17,031,IL,"Cook County",21,25,560
25,005,33,001,NH,"Belknap County",21,41,1476
25,005,51,059,VA,"Fairfax County",21,32,943
25,005,12,111,FL,"St Lucie County",20,36,839
25,005,53,033,WA,"King County",20,27,783
25,005,12,105,FL,"Polk County",19,36,447
25,005,33,009,NH,"Grafton County",19,39,713
25,005,06,059,CA,"Orange County",18,37,1390
25,005,37,119,NC,"Mecklenburg County",18,37,773
25,005,50,007,VT,"Chittenden County",18,28,778
25,005,12,083,FL,"Marion County",17,36,496
25,005,23,031,ME,"York County",17,29,650
25,005,36,103,NY,"Suffolk County",17,41,993
25,005,48,113,TX,"Dallas County",17,31,964
25,005,06,001,CA,"Alameda County",16,23,785
25,005,06,075,CA,"San Francisco County",16,17,861
25,005,36,081,NY,"Queens County",16,20,841
25,005,06,085,CA,"Santa Clara County",15,21,939
25,005,09,007,CT,"Middlesex County",15,29,539
25,005,25,011,MA,"Franklin County",15,19,343
25,005,12,069,FL,"Lake County",14,25,618
25,005,12,085,FL,"Martin County",14,28,967
25,005,33,013,NH,"Merrimack County",14,24,648
25,005,42,003,PA,"Allegheny County",14,36,3134
25,005,51,810,VA,"Virginia Beach",14,31,329
25,005,12,025,FL,"Dade County",13,24,390
25,005,37,183,NC,"Wake County",13,22,654
25,005,04,019,AZ,"Pima County",12,24,361
25,005,23,019,ME,"Penobscot County",12,22,257
25,005,24,005,MD,"Baltimore County",12,21,618
25,005,25,007,MA,"Dukes County",12,14,318
25,005,37,051,NC,"Cumberland County",12,20,247
25,005,48,201,TX,"Harris County",12,27,626
25,005,12,117,FL,"Seminole County",11,20,457
25,005,15,003,HI,"Honolulu County",11,16,354
25,005,23,017,ME,"Oxford County",11,25,591
25,005,34,017,NJ,"Hudson County",11,14,383
25,005,57,003,FR,"Foreign - Puerto Rico",11,28,156
25,005,06,071,CA,"San Bernardino Count",10,18,251
25,005,23,011,ME,"Kennebec County",10,18,389
25,005,33,003,NH,"Carroll County",10,19,362
25,005,34,003,NJ,"Bergen County",10,20,752
25,005,36,071,NY,"Orange County",10,15,363
25,005,48,453,TX,"Travis County",10,13,504
25,005,58,000,SS,"Other Flows - Same State",21,29,685
25,005,59,000,DS,"Other Flows - Diff State",1296,2399,57329
25,005,59,001,DS,"Other Flows - Northeast",354,619,14438
25,005,59,003,DS,"Other Flows - Midwest",206,430,11273
25,005,59,005,DS,"Other Flows - South",561,1053,24771
25,005,59,007,DS,"Other Flows - West",175,297,6847
25,005,57,009,FR,"Foreign - Other flows",34,54,1286
25,007,96,000,MA,"Dukes County Tot Mig-US & For",420,610,17013
25,007,97,000,MA,"Dukes County Tot Mig-US",420,610,17013
25,007,97,001,MA,"Dukes County Tot Mig-Same St",160,226,6171
25,007,97,003,MA,"Dukes County Tot Mig-Diff St",260,384,10842
25,007,25,007,MA,"Dukes County Non-Migrants",5943,11384,387117
25,007,25,017,MA,"Middlesex County",31,40,1017
25,007,25,001,MA,"Barnstable County",28,44,1608
25,007,25,025,MA,"Suffolk County",23,24,833
25,007,25,005,MA,"Bristol County",18,29,484
25,007,25,021,MA,"Norfolk County",16,19,711
25,007,25,023,MA,"Plymouth County",11,18,422
25,007,58,000,SS,"Other Flows - Same State",33,52,1095
25,007,59,000,DS,"Other Flows - Diff State",260,384,10842
25,007,59,001,DS,"Other Flows - Northeast",125,185,6704
25,007,59,003,DS,"Other Flows - Midwest",10,11,238
25,007,59,005,DS,"Other Flows - South",82,123,2676
25,007,59,007,DS,"Other Flows - West",43,65,1224
25,009,96,000,MA,"Essex County Tot Mig-US & For",14689,24975,890508
25,009,97,000,MA,"Essex County Tot Mig-US",14475,24552,871394
25,009,97,001,MA,"Essex County Tot Mig-Same St",5866,9116,347778
25,009,97,003,MA,"Essex County Tot Mig-Diff St",8609,15436,523616
25,009,98,000,MA,"Essex County Tot Mig-Foreign",214,423,19113
25,009,25,009,MA,"Essex County Non-Migrants",264155,558196,18704535
25,009,25,017,MA,"Middlesex County",3007,4628,200316
25,009,33,015,NH,"Rockingham County",2084,3976,117469
25,009,25,025,MA,"Suffolk County",1449,2110,71047
25,009,33,011,NH,"Hillsborough County",496,905,26159
25,009,25,021,MA,"Norfolk County",425,667,24046
25,009,25,027,MA,"Worcester County",360,632,18943
25,009,23,031,ME,"York County",194,408,10530
