"2000 - 2001 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Pennsylvania,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
42,000,96,000,PA,"Total Mig - US & For",233244,406382,10853188
42,000,97,000,PA,"Total Mig - US",230438,401586,10730277
42,000,97,001,PA,"Total Mig - US Same St",123998,216264,5209619
42,000,97,003,PA,"Total Mig - US Diff St",106440,185322,5520658
42,000,98,000,PA,"Total Mig - Foreign",2806,4796,122911
42,001,96,000,PA,"Adams County Tot Mig-US & For",2253,3851,94407
42,001,97,000,PA,"Adams County Tot Mig-US",2237,3825,94019
42,001,97,001,PA,"Adams County Tot Mig-Same St",1292,2185,61386
42,001,97,003,PA,"Adams County Tot Mig-Diff St",945,1640,32634
42,001,98,000,PA,"Adams County Tot Mig-Foreign",16,26,388
42,001,42,001,PA,"Adams County Non-Migrants",39817,88970,1848458
42,001,42,133,PA,"York County",694,1166,21112
42,001,42,041,PA,"Cumberland County",188,326,5571
42,001,42,055,PA,"Franklin County",120,218,4017
42,001,24,013,MD,"Carroll County",93,182,3641
42,001,24,021,MD,"Frederick County",72,125,2396
42,001,24,005,MD,"Baltimore County",58,88,2494
42,001,42,043,PA,"Dauphin County",49,76,1531
42,001,42,071,PA,"Lancaster County",39,62,1170
42,001,24,043,MD,"Washington County",21,41,521
42,001,24,031,MD,"Montgomery County",20,42,979
42,001,42,029,PA,"Chester County",19,25,22025
42,001,51,059,VA,"Fairfax County",18,25,734
42,001,42,101,PA,"Philadelphia County",16,17,542
42,001,24,003,MD,"Anne Arundel County",15,23,688
42,001,42,091,PA,"Montgomery County",14,14,522
42,001,42,099,PA,"Perry County",12,20,330
42,001,42,027,PA,"Centre County",11,16,244
42,001,42,003,PA,"Allegheny County",10,11,358
42,001,42,107,PA,"Schuylkill County",10,17,259
42,001,58,000,SS,"Other Flows - Same State",110,217,3705
42,001,59,000,DS,"Other Flows - Diff State",648,1114,21181
42,001,59,001,DS,"Other Flows - Northeast",118,166,3451
42,001,59,003,DS,"Other Flows - Midwest",71,136,3304
42,001,59,005,DS,"Other Flows - South",364,652,11846
42,001,59,007,DS,"Other Flows - West",95,160,2579
42,001,57,009,FR,"Foreign - Other flows",16,26,388
42,003,96,000,PA,"Allegheny Count Tot Mig-US & For",20878,35566,1161431
42,003,97,000,PA,"Allegheny Count Tot Mig-US",20539,35025,1143956
42,003,97,001,PA,"Allegheny Count Tot Mig-Same St",8000,14322,376909
42,003,97,003,PA,"Allegheny Count Tot Mig-Diff St",12539,20703,767047
42,003,98,000,PA,"Allegheny Count Tot Mig-Foreign",339,541,17475
42,003,42,003,PA,"Allegheny Count Non-Migrants",496783,1009522,27243502
42,003,42,129,PA,"Westmoreland County",1827,3426,80240
42,003,42,125,PA,"Washington County",1420,2803,77960
42,003,42,019,PA,"Butler County",1224,2228,75445
42,003,42,007,PA,"Beaver County",784,1404,32651
42,003,42,005,PA,"Armstrong County",262,494,10190
42,003,39,035,OH,"Cuyahoga County",242,369,11141
42,003,17,031,IL,"Cook County",237,333,11432
42,003,36,061,NY,"New York County",234,278,39943
42,003,51,059,VA,"Fairfax County",222,327,15731
42,003,06,037,CA,"Los Angeles County",218,296,14436
42,003,42,051,PA,"Fayette County",205,374,8700
42,003,39,049,OH,"Franklin County",199,304,8721
42,003,42,049,PA,"Erie County",190,281,6388
42,003,04,013,AZ,"Maricopa County",186,290,8184
42,003,37,119,NC,"Mecklenburg County",183,323,10245
42,003,24,031,MD,"Montgomery County",182,253,14352
42,003,42,101,PA,"Philadelphia County",172,223,5689
42,003,06,085,CA,"Santa Clara County",155,238,10484
42,003,06,073,CA,"San Diego County",143,227,7984
42,003,12,011,FL,"Broward County",137,217,6708
42,003,12,103,FL,"Pinellas County",136,213,6909
42,003,42,091,PA,"Montgomery County",132,200,6092
42,003,25,017,MA,"Middlesex County",130,185,7374
42,003,11,001,DC,"District Of Columbia",127,154,4194
42,003,12,099,FL,"Palm Beach County",126,195,8433
42,003,42,063,PA,"Indiana County",123,191,3495
42,003,42,085,PA,"Mercer County",122,237,5167
42,003,12,057,FL,"Hillsborough County",111,192,6560
42,003,13,121,GA,"Fulton County",108,181,5134
42,003,42,039,PA,"Crawford County",105,162,3087
42,003,32,003,NV,"Clark County",104,151,5363
42,003,53,033,WA,"King County",103,146,7426
42,003,24,005,MD,"Baltimore County",101,145,3632
42,003,06,001,CA,"Alameda County",100,158,6312
42,003,12,095,FL,"Orange County",99,169,8784
42,003,42,027,PA,"Centre County",96,143,3647
42,003,51,013,VA,"Arlington County",96,116,4195
42,003,37,183,NC,"Wake County",95,174,5604
42,003,42,021,PA,"Cambria County",94,157,3308
42,003,42,073,PA,"Lawrence County",90,140,3753
42,003,57,005,FR,"Foreign - APO/FPO ZIPs",90,124,1787
42,003,06,075,CA,"San Francisco County",89,108,4717
42,003,06,081,CA,"San Mateo County",86,111,5006
42,003,42,043,PA,"Dauphin County",82,128,2784
42,003,51,510,VA,Alexandria,82,100,3745
42,003,12,031,FL,"Duval County",81,144,5520
42,003,12,071,FL,"Lee County",81,146,13831
42,003,24,003,MD,"Anne Arundel County",81,127,3804
42,003,13,089,GA,"De Kalb County",80,137,3524
42,003,25,025,MA,"Suffolk County",78,89,3686
42,003,48,201,TX,"Harris County",78,135,4820
42,003,26,125,MI,"Oakland County",77,146,7916
42,003,42,029,PA,"Chester County",76,127,7015
42,003,24,033,MD,"Prince George's Coun",74,108,1831
42,003,36,047,NY,"Kings County",72,82,2539
42,003,42,045,PA,"Delaware County",72,113,3453
42,003,06,059,CA,"Orange County",71,114,4142
42,003,39,099,OH,"Mahoning County",68,122,2717
42,003,48,113,TX,"Dallas County",68,100,3215
42,003,17,043,IL,"Du Page County",67,128,5738
42,003,42,017,PA,"Bucks County",66,107,3648
42,003,34,023,NJ,"Middlesex County",64,90,3385
42,003,36,029,NY,"Erie County",64,109,2406
42,003,51,810,VA,"Virginia Beach",64,112,2445
42,003,13,067,GA,"Cobb County",63,105,2558
42,003,34,017,NJ,"Hudson County",63,71,3134
42,003,42,041,PA,"Cumberland County",63,93,2648
42,003,42,121,PA,"Venango County",63,105,1771
