"2000 - 2001 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
DistrictofColumbia,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
11,000,96,000,DC,"Total Mig - US & For",23754,38656,1226966
11,000,97,000,DC,"Total Mig - US",22801,36907,1172804
11,000,97,003,DC,"Total Mig - US Diff St",22801,36907,1172804
11,000,98,000,DC,"Total Mig - Foreign",953,1749,54162
11,001,96,000,DC,"District Of Col Tot Mig-US & For",23754,38656,1226966
11,001,97,000,DC,"District Of Col Tot Mig-US",22801,36907,1172804
11,001,97,003,DC,"District Of Col Tot Mig-Diff St",22801,36907,1172804
11,001,98,000,DC,"District Of Col Tot Mig-Foreign",953,1749,54162
11,001,11,001,DC,"District Of Col Non-Migrants",201876,352513,11883549
11,001,24,033,MD,"Prince George's Coun",5820,11951,176520
11,001,24,031,MD,"Montgomery County",2948,4959,188046
11,001,51,013,VA,"Arlington County",1424,1809,82704
11,001,51,059,VA,"Fairfax County",1311,2166,82882
11,001,36,061,NY,"New York County",777,896,66604
11,001,51,510,VA,Alexandria,716,958,40678
11,001,57,005,FR,"Foreign - APO/FPO ZIPs",457,988,28321
11,001,06,037,CA,"Los Angeles County",326,391,17962
11,001,17,031,IL,"Cook County",303,355,16091
11,001,06,075,CA,"San Francisco County",273,297,18379
11,001,36,047,NY,"Kings County",240,284,10240
11,001,25,017,MA,"Middlesex County",211,269,11944
11,001,51,153,VA,"Prince William Count",211,401,8304
11,001,24,003,MD,"Anne Arundel County",193,303,10837
11,001,24,017,MD,"Charles County",183,411,7168
11,001,24,510,MD,Baltimore,179,227,9111
11,001,25,025,MA,"Suffolk County",154,175,9555
11,001,42,101,PA,"Philadelphia County",152,182,6462
11,001,06,073,CA,"San Diego County",146,203,7520
11,001,12,025,FL,"Dade County",125,165,7803
11,001,06,001,CA,"Alameda County",122,152,9298
11,001,24,027,MD,"Howard County",121,221,5625
11,001,51,107,VA,"Loudoun County",109,211,7383
11,001,53,033,WA,"King County",107,145,5658
11,001,06,085,CA,"Santa Clara County",103,133,8342
11,001,24,005,MD,"Baltimore County",103,151,4101
11,001,48,453,TX,"Travis County",90,117,4744
11,001,13,121,GA,"Fulton County",88,119,5865
11,001,48,201,TX,"Harris County",85,132,6028
11,001,36,081,NY,"Queens County",84,94,2414
11,001,12,011,FL,"Broward County",79,104,5123
11,001,13,089,GA,"De Kalb County",78,117,2915
11,001,06,059,CA,"Orange County",69,93,4235
11,001,48,113,TX,"Dallas County",69,93,3910
11,001,34,017,NJ,"Hudson County",67,74,3564
