"1997-1998 County To County Migration  Outflows",,,,,,Massachusetts,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Massachusetts,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
,,,,,,,,
25,000,96,000,MA,"Total Mig - US & For",149584,244739,6901616
25,000,97,000,MA,"Total Mig - US",146944,240241,6814308
25,000,97,001,MA,"Total Mig - US Same St",80554,129338,3684243
25,000,97,003,MA,"Total Mig - US Diff St",66390,110903,3130065
25,000,98,000,MA,"Total Mig - Foreign",2640,4498,87308
25,001,96,000,MA,"Barnstable Coun Tot Mig-US & For",4430,7264,176207
25,001,97,000,MA,"Barnstable Coun Tot Mig-US",4362,7159,174399
25,001,97,001,MA,"Barnstable Coun Tot Mig-Same St",1943,3038,82920
25,001,97,003,MA,"Barnstable Coun Tot Mig-Diff St",2419,4121,91479
25,001,98,000,MA,"Barnstable Coun Tot Mig-Foreign",68,105,1808
25,001,25,001,MA,"Barnstable Coun Non-Migrants",82090,162653,3762822
25,001,25,023,MA,"Plymouth County",462,848,17322
25,001,25,017,MA,"Middlesex County",398,595,23004
25,001,25,021,MA,"Norfolk County",282,421,13631
25,001,25,025,MA,"Suffolk County",253,317,10270
25,001,25,005,MA,"Bristol County",189,330,6630
25,001,25,027,MA,"Worcester County",138,225,4646
25,001,25,009,MA,"Essex County",94,132,3557
25,001,12,099,FL,"Palm Beach County",68,99,3308
25,001,12,011,FL,"Broward County",55,91,1017
25,001,12,021,FL,"Collier County",53,89,5671
25,001,33,011,NH,"Hillsborough County",49,82,1639
25,001,44,007,RI,"Providence County",45,59,1537
25,001,09,003,CT,"Hartford County",41,58,959
25,001,12,103,FL,"Pinellas County",39,68,1353
25,001,12,115,FL,"Sarasota County",38,64,1909
25,001,33,015,NH,"Rockingham County",38,63,1138
25,001,25,015,MA,"Hampshire County",37,40,756
25,001,23,005,ME,"Cumberland County",36,69,1062
25,001,36,061,NY,"New York County",36,42,2564
25,001,06,037,CA,"Los Angeles County",34,44,732
25,001,12,071,FL,"Lee County",33,53,1360
25,001,25,013,MA,"Hampden County",33,41,931
25,001,06,073,CA,"San Diego County",32,49,634
25,001,04,013,AZ,"Maricopa County",31,46,1376
25,001,09,001,CT,"Fairfield County",29,41,1243
25,001,09,009,CT,"New Haven County",27,41,1032
25,001,06,075,CA,"San Francisco County",26,29,779
25,001,12,095,FL,"Orange County",25,42,605
25,001,12,087,FL,"Monroe County",24,36,546
25,001,51,059,VA,"Fairfax County",23,44,887
25,001,57,005,FR,"Foreign - APO/FPO ZIPs",20,33,339
25,001,09,011,CT,"New London County",19,24,484
25,001,25,019,MA,"Nantucket County",19,22,426
25,001,44,005,RI,"Newport County",19,38,720
25,001,12,127,FL,"Volusia County",17,31,1121
25,001,33,013,NH,"Merrimack County",17,27,466
25,001,17,031,IL,"Cook County",16,21,756
25,001,32,003,NV,"Clark County",16,24,483
25,001,33,009,NH,"Grafton County",16,19,441
25,001,50,007,VT,"Chittenden County",16,16,330
25,001,12,009,FL,"Brevard County",15,34,767
25,001,23,031,ME,"York County",15,31,606
25,001,25,007,MA,"Dukes County",15,26,925
25,001,36,047,NY,"Kings County",15,16,254
25,001,12,015,FL,"Charlotte County",14,23,619
25,001,12,057,FL,"Hillsborough County",14,25,453
25,001,12,085,FL,"Martin County",14,19,791
25,001,15,003,HI,"Honolulu County",14,23,264
25,001,36,103,NY,"Suffolk County",14,31,571
25,001,53,033,WA,"King County",14,23,819
25,001,04,019,AZ,"Pima County",13,21,214
25,001,11,001,DC,"District Of Columbia",13,14,706
25,001,12,111,FL,"St Lucie County",13,23,884
25,001,06,059,CA,"Orange County",12,20,639
25,001,33,017,NH,"Strafford County",12,18,484
25,001,23,019,ME,"Penobscot County",11,24,230
25,001,36,119,NY,"Westchester County",11,21,1715
25,001,45,013,SC,"Beaufort County",11,17,606
25,001,50,027,VT,"Windsor County",11,18,468
25,001,12,017,FL,"Citrus County",10,20,295
25,001,12,081,FL,"Manatee County",10,23,392
25,001,44,009,RI,"Washington County",10,13,355
25,001,51,810,VA,"Virginia Beach",10,29,326
25,001,58,000,SS,"Other Flows - Same State",23,41,822
25,001,59,000,DS,"Other Flows - Diff State",1225,2226,42869
25,001,59,001,DS,"Other Flows - Northeast",383,636,13052
25,001,59,003,DS,"Other Flows - Midwest",123,255,4873
25,001,59,005,DS,"Other Flows - South",495,955,17824
25,001,59,007,DS,"Other Flows - West",224,380,7120
25,001,57,009,FR,"Foreign - Other flows",48,72,1470
25,003,96,000,MA,"Berkshire Count Tot Mig-US & For",2339,3858,83053
25,003,97,000,MA,"Berkshire Count Tot Mig-US",2292,3780,80586
25,003,97,001,MA,"Berkshire Count Tot Mig-Same St",554,829,16272
25,003,97,003,MA,"Berkshire Count Tot Mig-Diff St",1738,2951,64314
25,003,98,000,MA,"Berkshire Count Tot Mig-Foreign",47,78,2467
25,003,25,003,MA,"Berkshire Count Non-Migrants",49683,103705,2109401
25,003,25,017,MA,"Middlesex County",116,157,3485
25,003,25,013,MA,"Hampden County",107,189,3288
25,003,25,015,MA,"Hampshire County",93,134,2160
25,003,50,003,VT,"Bennington County",59,108,1695
25,003,36,061,NY,"New York County",52,58,2230
25,003,25,027,MA,"Worcester County",50,84,2162
25,003,36,021,NY,"Columbia County",50,87,1768
25,003,25,025,MA,"Suffolk County",44,45,924
25,003,36,083,NY,"Rensselaer County",42,60,1245
25,003,09,005,CT,"Litchfield County",37,64,1083
25,003,25,021,MA,"Norfolk County",34,51,830
25,003,12,099,FL,"Palm Beach County",31,59,1888
25,003,09,003,CT,"Hartford County",30,59,1236
25,003,25,009,MA,"Essex County",30,42,1361
25,003,04,013,AZ,"Maricopa County",29,53,923
25,003,36,001,NY,"Albany County",28,43,1030
25,003,25,011,MA,"Franklin County",26,43,711
25,003,33,011,NH,"Hillsborough County",26,48,1403
25,003,09,009,CT,"New Haven County",25,47,979
25,003,06,073,CA,"San Diego County",21,30,584
25,003,06,037,CA,"Los Angeles County",20,29,1224
25,003,25,005,MA,"Bristol County",20,31,519
25,003,09,001,CT,"Fairfield County",19,35,2293
25,003,12,011,FL,"Broward County",19,27,646
25,003,12,103,FL,"Pinellas County",19,27,322
25,003,25,001,MA,"Barnstable County",17,23,497
25,003,36,091,NY,"Saratoga County",17,33,818
25,003,50,007,VT,"Chittenden County",16,25,685
25,003,12,095,FL,"Orange County",15,29,477
25,003,12,115,FL,"Sarasota County",15,24,776
25,003,17,031,IL,"Cook County",15,21,714
25,003,12,127,FL,"Volusia County",13,25,956
25,003,33,015,NH,"Rockingham County",13,28,566
25,003,37,119,NC,"Mecklenburg County",13,13,479
25,003,57,005,FR,"Foreign - APO/FPO ZIPs",13,17,290
25,003,12,101,FL,"Pasco County",12,21,270
25,003,26,125,MI,"Oakland County",12,21,488
25,003,32,003,NV,"Clark County",12,16,334
25,003,36,047,NY,"Kings County",12,14,269
25,003,36,067,NY,"Onondaga County",12,22,349
25,003,08,041,CO,"El Paso County",11,20,148
25,003,11,001,DC,"District Of Columbia",11,11,259
25,003,37,183,NC,"Wake County",11,23,277
25,003,04,019,AZ,"Pima County",10,16,418
25,003,36,081,NY,"Queens County",10,16,232
25,003,36,093,NY,"Schenectady County",10,17,278
25,003,53,033,WA,"King County",10,11,241
25,003,58,000,SS,"Other Flows - Same State",17,30,337
25,003,59,000,DS,"Other Flows - Diff State",981,1711,34730
25,003,59,001,DS,"Other Flows - Northeast",324,563,12582
25,003,59,003,DS,"Other Flows - Midwest",108,204,4263
25,003,59,005,DS,"Other Flows - South",391,714,14058
25,003,59,007,DS,"Other Flows - West",158,230,3827
25,003,57,009,FR,"Foreign - Other flows",34,61,2176
25,005,96,000,MA,"Bristol County Tot Mig-US & For",7864,13689,305369
25,005,97,000,MA,"Bristol County Tot Mig-US",7784,13526,302970
25,005,97,001,MA,"Bristol County Tot Mig-Same St",3705,6412,152167
25,005,97,003,MA,"Bristol County Tot Mig-Diff St",4079,7114,150804
25,005,98,000,MA,"Bristol County Tot Mig-Foreign",80,163,2398
25,005,25,005,MA,"Bristol County Non-Migrants",183786,396551,7660184
25,005,25,023,MA,"Plymouth County",1276,2437,50636
25,005,25,021,MA,"Norfolk County",990,1742,44132
25,005,44,007,RI,"Providence County",841,1409,27567
25,005,25,017,MA,"Middlesex County",469,678,21338
25,005,44,005,RI,"Newport County",304,552,11305
25,005,25,025,MA,"Suffolk County",295,396,10287
25,005,25,001,MA,"Barnstable County",259,467,10493
25,005,25,027,MA,"Worcester County",202,364,8445
25,005,44,001,RI,"Bristol County",105,183,4440
25,005,25,009,MA,"Essex County",101,159,3538
25,005,44,003,RI,"Kent County",101,167,3728
25,005,33,011,NH,"Hillsborough County",73,133,2951
25,005,12,011,FL,"Broward County",56,90,1624
25,005,09,003,CT,"Hartford County",49,90,2390
25,005,12,103,FL,"Pinellas County",49,94,1153
25,005,12,095,FL,"Orange County",48,82,1403
25,005,44,009,RI,"Washington County",48,88,2181
25,005,12,071,FL,"Lee County",47,75,1092
25,005,04,013,AZ,"Maricopa County",46,82,1839
25,005,06,037,CA,"Los Angeles County",45,54,938
25,005,12,099,FL,"Palm Beach County",45,76,2407
25,005,57,005,FR,"Foreign - APO/FPO ZIPs",45,76,836
25,005,12,057,FL,"Hillsborough County",35,67,1069
25,005,36,061,NY,"New York County",34,39,1093
25,005,25,015,MA,"Hampshire County",33,36,808
25,005,09,009,CT,"New Haven County",32,49,1331
25,005,33,015,NH,"Rockingham County",32,57,1445
25,005,06,073,CA,"San Diego County",31,48,844
25,005,25,013,MA,"Hampden County",31,51,1236
25,005,09,001,CT,"Fairfield County",27,45,1221
25,005,12,115,FL,"Sarasota County",27,38,929
25,005,09,011,CT,"New London County",25,31,594
25,005,12,009,FL,"Brevard County",23,48,577
25,005,32,003,NV,"Clark County",21,31,2082
25,005,36,103,NY,"Suffolk County",21,33,710
25,005,23,005,ME,"Cumberland County",20,37,715
25,005,09,007,CT,"Middlesex County",19,27,812
25,005,12,127,FL,"Volusia County",19,39,442
25,005,23,031,ME,"York County",19,36,647
25,005,06,085,CA,"Santa Clara County",18,24,564
25,005,12,017,FL,"Citrus County",18,39,342
25,005,17,031,IL,"Cook County",18,23,741
25,005,25,007,MA,"Dukes County",17,22,328
25,005,33,009,NH,"Grafton County",17,34,695
25,005,33,013,NH,"Merrimack County",17,39,739
25,005,48,201,TX,"Harris County",17,34,639
25,005,48,453,TX,"Travis County",17,34,919
25,005,06,059,CA,"Orange County",16,27,1143
25,005,12,031,FL,"Duval County",16,31,336
25,005,12,105,FL,"Polk County",16,26,459
25,005,13,067,GA,"Cobb County",16,32,666
25,005,23,019,ME,"Penobscot County",16,17,235
25,005,42,003,PA,"Allegheny County",16,47,1185
25,005,12,111,FL,"St Lucie County",15,23,239
25,005,17,043,IL,"Du Page County",15,27,959
25,005,37,119,NC,"Mecklenburg County",15,27,616
25,005,37,183,NC,"Wake County",15,32,622
25,005,50,023,VT,"Washington County",15,24,484
25,005,51,059,VA,"Fairfax County",15,30,635
25,005,12,015,FL,"Charlotte County",14,25,490
25,005,12,021,FL,"Collier County",14,27,1683
25,005,12,053,FL,"Hernando County",14,24,347
25,005,12,081,FL,"Manatee County",14,32,555
25,005,12,097,FL,"Osceola County",14,23,305
25,005,25,011,MA,"Franklin County",14,26,440
25,005,33,003,NH,"Carroll County",14,19,736
25,005,36,047,NY,"Kings County",14,16,406
25,005,08,041,CO,"El Paso County",13,18,322
25,005,12,117,FL,"Seminole County",13,26,474
25,005,33,017,NH,"Strafford County",13,23,335
25,005,48,113,TX,"Dallas County",13,18,457
25,005,53,033,WA,"King County",13,16,435
25,005,06,001,CA,"Alameda County",12,24,497
25,005,11,001,DC,"District Of Columbia",12,21,572
25,005,12,101,FL,"Pasco County",12,23,382
25,005,36,081,NY,"Queens County",12,15,282
25,005,50,007,VT,"Chittenden County",12,20,245
25,005,51,013,VA,"Arlington County",12,17,318
25,005,06,075,CA,"San Francisco County",11,11,235
25,005,24,031,MD,"Montgomery County",11,24,1193
25,005,34,023,NJ,"Middlesex County",11,15,488
25,005,36,055,NY,"Monroe County",11,25,722
25,005,04,019,AZ,"Pima County",10,16,243
25,005,12,091,FL,"Okaloosa County",10,11,160
25,005,13,135,GA,"Gwinnett County",10,20,484
25,005,51,810,VA,"Virginia Beach",10,17,303
25,005,58,000,SS,"Other Flows - Same State",18,34,487
25,005,59,000,DS,"Other Flows - Diff State",1210,2218,46384
25,005,59,001,DS,"Other Flows - Northeast",348,656,14198
25,005,59,003,DS,"Other Flows - Midwest",200,403,8568
25,005,59,005,DS,"Other Flows - South",464,829,17713
25,005,59,007,DS,"Other Flows - West",198,330,5906
25,005,57,009,FR,"Foreign - Other flows",35,87,1563
25,007,96,000,MA,"Dukes County Tot Mig-US & For",339,507,10444
25,007,97,000,MA,"Dukes County Tot Mig-US",339,507,10444
25,007,97,001,MA,"Dukes County Tot Mig-Same St",123,195,4354
25,007,97,003,MA,"Dukes County Tot Mig-Diff St",216,312,6089
25,007,25,007,MA,"Dukes County Non-Migrants",5622,10960,272889
25,007,25,017,MA,"Middlesex County",31,51,1349
25,007,25,001,MA,"Barnstable County",22,45,799
25,007,25,025,MA,"Suffolk County",16,17,383
25,007,25,021,MA,"Norfolk County",13,15,272
25,007,25,005,MA,"Bristol County",11,20,216
25,007,25,023,MA,"Plymouth County",11,17,1016
25,007,58,000,SS,"Other Flows - Same State",19,30,319
25,007,59,000,DS,"Other Flows - Diff State",216,312,6089
25,007,59,001,DS,"Other Flows - Northeast",95,138,2682
25,007,59,003,DS,"Other Flows - Midwest",16,20,484
25,007,59,005,DS,"Other Flows - South",59,89,1823
25,007,59,007,DS,"Other Flows - West",46,65,1100
25,009,96,000,MA,"Essex County Tot Mig-US & For",12937,22226,600514
25,009,97,000,MA,"Essex County Tot Mig-US",12744,21856,592394
25,009,97,001,MA,"Essex County Tot Mig-Same St",5430,8617,240286
25,009,97,003,MA,"Essex County Tot Mig-Diff St",7314,13239,352107
25,009,98,000,MA,"Essex County Tot Mig-Foreign",193,370,8121
25,009,25,009,MA,"Essex County Non-Migrants",250149,530813,13686187
25,009,25,017,MA,"Middlesex County",2904,4660,128239
25,009,33,015,NH,"Rockingham County",1776,3418,78452
25,009,25,025,MA,"Suffolk County",1378,1998,54300
25,009,25,021,MA,"Norfolk County",407,620,19970
25,009,33,011,NH,"Hillsborough County",397,722,17174
25,009,25,027,MA,"Worcester County",249,457,10380
25,009,25,001,MA,"Barnstable County",138,245,13909
25,009,23,031,ME,"York County",136,252,5957
25,009,33,017,NH,"Strafford County",136,239,4272
25,009,25,023,MA,"Plymouth County",134,276,5914
25,009,06,037,CA,"Los Angeles County",116,155,3799
25,009,36,061,NY,"New York County",105,132,3155
25,009,12,011,FL,"Broward County",98,164,2688
25,009,33,003,NH,"Carroll County",92,172,4616
25,009,04,013,AZ,"Maricopa County",88,146,4509
25,009,23,005,ME,"Cumberland County",86,157,4384
25,009,25,005,MA,"Bristol County",83,145,3091
25,009,06,073,CA,"San Diego County",81,128,3467
25,009,12,099,FL,"Palm Beach County",80,140,5100
