"1993 - 1994 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Michigan,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
26,1,0,1,Mi,"Alcona (Total Migrant)",273,536,5196
26,1,26,69,Mi,Iosco,55,122,740
26,1,26,7,Mi,Alpena,24,50,708
26,1,26,125,Mi,Oakland,14,21,280
26,1,26,49,Mi,Genesee,10,21,78
26,1,63,10,XX,"Same State",95,189,1761
26,1,63,11,XX,"Region 1: Northeast",10,15,138
26,1,63,12,XX,"Region 2: Midwest",14,31,275
26,1,63,13,XX,"Region 3: South",41,73,1110
26,1,63,14,XX,"Region 4: West",10,14,106
26,1,63,50,Mi,"County Non-Migrant",3437,7417,75743
26,3,0,1,Mi,"Alger (Total Migrant)",192,371,4024
26,3,26,103,Mi,Marquette,38,71,729
26,3,26,41,Mi,Delta,15,25,488
26,3,63,20,XX,"Same State",63,118,1098
26,3,63,21,XX,"Same Region, Diff. State",34,66,765
26,3,63,22,XX,"Different Region",42,91,944
26,3,63,50,Mi,"County Non-Migrant",2919,6998,78156
26,5,0,1,Mi,"Allegan (Total Migrant)",2550,5140,64069
26,5,26,139,Mi,"Ottawa ",511,1052,14371
26,5,26,77,Mi,Kalamazoo,423,709,9779
26,5,26,81,Mi,Kent,399,773,9891
26,5,26,159,Mi,"Van Buren",273,608,6523
26,5,26,15,Mi,Barry,143,354,4418
26,5,26,21,Mi,Berrien,26,45,706
26,5,17,31,Il,Cook,18,27,312
26,5,26,121,Mi,Muskegon,18,40,369
26,5,26,25,Mi,Calhoun,17,27,363
26,5,48,215,Tx,Hidalgo,14,46,173
26,5,57,5,FR,"APO / FPO Zip Code",13,16,160
26,5,26,149,Mi,"St. Joseph",13,37,302
26,5,26,125,Mi,Oakland,13,16,267
26,5,26,163,Mi,Wayne,12,22,245
26,5,12,105,Fl,Polk,12,23,174
26,5,26,65,Mi,Ingham,11,19,286
26,5,26,123,Mi,Newaygo,11,33,381
