"1993 - 1994 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
DistrictofColumbia,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
11,1,0,1,DC,"Wash.,D.C. (Total Migrant)",26659,47473,896593
11,1,24,33,Md,"Prince George's",7327,16395,187623
11,1,24,31,Md,Montgomery,3783,6724,156820
11,1,51,13,Va,Arlington,1975,2894,69645
11,1,51,59,Va,Fairfax,1529,2791,68327
11,1,51,510,Va,"Alexandria city",810,1182,29008
11,1,57,5,FR,"APO / FPO Zip Code",590,1295,28587
11,1,36,61,NY,"New York",577,667,24965
11,1,57,1,FR,"Foreign / Overseas",363,579,15168
11,1,6,37,Ca,"Los Angeles",269,345,9987
11,1,17,31,Il,Cook,260,308,8427
11,1,24,3,Md,"Anne Arundel",224,433,9012
11,1,24,510,Md,"Baltimore city",199,308,5457
11,1,6,75,Ca,"San Francisco",193,230,9877
11,1,42,101,Pa,Philadelphia,184,242,5166
11,1,51,153,Va,"Prince William",158,337,4459
11,1,25,17,Ma,Middlesex,153,176,5770
11,1,25,25,Ma,Suffolk,130,170,5460
11,1,12,25,Fl,Dade,128,199,4514
11,1,13,121,Ga,Fulton,122,176,4821
11,1,24,27,Md,Howard,108,192,3774
11,1,53,33,Wa,King,104,131,3094
11,1,48,201,Tx,Harris,100,154,2941
11,1,36,47,NY,Kings,99,135,2350
11,1,6,1,Ca,Alameda,98,123,2380
11,1,13,89,Ga,"De Kalb",98,140,2649
11,1,24,17,Md,Charles,91,197,2565
11,1,24,5,Md,Baltimore,88,131,2661
11,1,51,107,Va,Loudoun,87,175,4385
11,1,6,73,Ca,"San Diego",86,166,2530
11,1,42,3,Pa,Allegheny,84,114,2677
11,1,27,53,Mn,Hennepin,76,100,1985
11,1,4,13,Az,Maricopa,73,109,3451
11,1,48,113,Tx,Dallas,72,105,2379
11,1,48,453,Tx,Travis,71,103,2142
11,1,51,610,Va,"Falls Church city",64,119,2037
11,1,12,11,Fl,Broward,56,78,2479
11,1,26,161,Mi,Washtenaw,55,60,1776
11,1,39,35,Oh,Cuyahoga,53,72,1561
11,1,36,119,NY,Westchester,53,73,2017
11,1,6,59,Ca,Orange,52,78,1899
11,1,51,760,Va,"Richmond city",52,79,1115
11,1,51,810,Va,"Virginia Beach city",51,105,1704
11,1,48,29,Tx,Bexar,50,95,1454
11,1,9,9,Ct,"New Haven",50,63,1395
11,1,36,81,NY,Queens,50,75,1422
11,1,6,85,Ca,"Santa Clara",49,62,1474
11,1,37,119,NC,Mecklenburg,47,81,1256
11,1,22,71,La,Orleans,47,62,1500
11,1,37,133,NC,Onslow,47,92,848
11,1,24,21,Md,Frederick,46,74,1535
11,1,12,99,Fl,"Palm Beach",46,76,2594
11,1,51,179,Va,Stafford,45,111,1923
11,1,37,183,NC,Wake,45,65,1356
11,1,24,9,Md,Calvert,45,89,1968
11,1,39,49,Oh,Franklin,44,68,1429
11,1,51,710,Va,"Norfolk city",44,95,917
11,1,9,1,Ct,Fairfield,44,62,3953
11,1,37,63,NC,Durham,43,64,943
11,1,42,91,Pa,Montgomery,41,49,1187
11,1,25,21,Ma,Norfolk,41,56,1400
