"1993 - 1994 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Minnesota,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
27,1,0,1,Mn,"Aitkin (Total Migrant)",305,552,5220
27,1,27,35,Mn,"Crow Wing",41,74,646
27,1,27,53,Mn,Hennepin,32,46,534
27,1,27,137,Mn,"St. Louis",23,50,429
27,1,27,3,Mn,Anoka,15,25,151
27,1,27,123,Mn,Ramsey,15,23,194
27,1,27,61,Mn,Itasca,13,24,257
27,1,27,145,Mn,Stearns,13,18,132
27,1,27,95,Mn,"Mille Lacs",13,22,257
27,1,27,37,Mn,Dakota,11,18,162
27,1,27,115,Mn,Pine,10,17,209
27,1,63,20,XX,"Same State",49,95,939
27,1,63,21,XX,"Same Region, Diff. State",19,37,309
27,1,63,22,XX,"Different Region",51,103,1001
27,1,63,50,Mn,"County Non-Migrant",4204,9771,100208
27,3,0,1,Mn,"Anoka (Total Migrant)",7988,14635,226105
27,3,27,53,Mn,Hennepin,2738,4408,68945
27,3,27,123,Mn,Ramsey,1407,2340,38745
27,3,27,163,Mn,Washington,325,716,12507
27,3,27,141,Mn,Sherburne,250,540,9262
27,3,27,37,Mn,Dakota,246,412,7141
27,3,27,25,Mn,Chisago,237,545,8208
27,3,27,59,Mn,Isanti,180,438,5374
27,3,27,171,Mn,Wright,140,266,3821
27,3,27,137,Mn,"St. Louis",88,174,2133
27,3,27,95,Mn,"Mille Lacs",79,177,2457
27,3,27,35,Mn,"Crow Wing",76,181,2525
27,3,27,145,Mn,Stearns,69,116,1496
27,3,4,13,Az,Maricopa,58,101,1466
27,3,27,139,Mn,Scott,47,94,1256
27,3,27,65,Mn,Kanabec,45,102,1239
27,3,27,115,Mn,Pine,43,87,1011
27,3,6,73,Ca,"San Diego",31,54,702
27,3,27,19,Mn,Carver,30,56,887
27,3,57,5,FR,"APO / FPO Zip Code",29,40,402
27,3,27,41,Mn,Douglas,28,61,1281
