"1993 - 1994 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Indiana,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
18,1,0,1,In,"Adams (Total Migrant)",638,1310,15537
18,1,18,3,In,Allen,214,396,5438
18,1,18,179,In,Wells,58,123,1312
18,1,18,75,In,Jay,33,74,686
18,1,39,161,Oh,"Van Wert",20,41,427
18,1,18,97,In,Marion,16,25,344
18,1,18,69,In,Huntington,13,31,300
18,1,63,10,XX,"Same State",100,197,2071
18,1,63,11,XX,"Region 1: Northeast",13,31,216
18,1,63,12,XX,"Region 2: Midwest",81,187,2270
18,1,63,13,XX,"Region 3: South",67,144,1558
18,1,63,14,XX,"Region 4: West",23,61,915
18,1,63,50,In,"County Non-Migrant",11244,29169,354172
18,3,0,1,In,"Allen (Total Migrant)",6202,12654,199316
18,3,18,97,In,Marion,342,544,9129
18,3,18,183,In,Whitley,289,647,9852
18,3,18,33,In,"De Kalb",278,596,7587
18,3,18,113,In,Noble,236,506,7141
18,3,18,1,In,Adams,229,491,6490
18,3,18,179,In,Wells,195,414,5347
18,3,18,69,In,Huntington,162,346,4802
18,3,18,151,In,Steuben,161,295,5891
18,3,18,85,In,Kosciusko,100,221,3930
18,3,17,31,Il,Cook,95,127,2405
18,3,18,141,In,"St. Joseph",67,118,1791
18,3,39,49,Oh,Franklin,61,119,2317
18,3,18,87,In,Lagrange,59,128,1728
18,3,18,57,In,Hamilton,59,156,2775
18,3,18,39,In,Elkhart,59,120,1451
18,3,18,105,In,Monroe,59,71,1048
18,3,4,13,Az,Maricopa,50,105,1745
18,3,18,157,In,Tippecanoe,47,77,1188
18,3,18,35,In,Delaware,47,77,1082
18,3,12,103,Fl,Pinellas,44,80,922
18,3,39,161,Oh,"Van Wert",42,95,1093
18,3,12,57,Fl,Hillsborough,41,79,1516
18,3,26,125,Mi,Oakland,39,103,2009
18,3,57,5,FR,"APO / FPO Zip Code",39,50,422
18,3,39,125,Oh,Paulding,38,69,1066
18,3,18,169,In,Wabash,38,64,1016
18,3,26,163,Mi,Wayne,36,79,1132
18,3,55,105,Wi,Rock,36,93,1503
18,3,39,95,Oh,Lucas,36,68,1425
18,3,18,89,In,Lake,35,67,997
18,3,6,73,Ca,"San Diego",35,65,496
18,3,17,43,Il,"Du Page",33,74,1909
18,3,39,61,Oh,Hamilton,33,44,661
18,3,39,39,Oh,Defiance,31,58,585
18,3,21,111,Ky,Jefferson,29,53,848
18,3,6,37,Ca,"Los Angeles",29,38,344
18,3,12,71,Fl,Lee,28,44,657
18,3,26,161,Mi,Washtenaw,28,59,1175
18,3,39,113,Oh,Montgomery,27,56,955
18,3,48,113,Tx,Dallas,27,58,1256
18,3,12,115,Fl,Sarasota,26,51,1002
18,3,18,53,In,Grant,25,57,629
18,3,48,439,Tx,Tarrant,25,60,1329
18,3,27,53,Mn,Hennepin,24,52,1750
18,3,32,3,Nv,Clark,24,44,630
18,3,26,81,Mi,Kent,23,50,726
18,3,12,21,Fl,Collier,23,44,1100
18,3,57,1,FR,"Foreign / Overseas",22,39,970
18,3,18,127,In,Porter,22,39,892
18,3,12,11,Fl,Broward,22,43,878
