"1993 - 1994 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
NewYork,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
36,1,0,1,NY,"Albany (Total Migrant)",7868,13353,240204
36,1,36,83,NY,Rensselaer,1348,2304,35847
36,1,36,93,NY,Schenectady,1131,2051,33710
36,1,36,91,NY,Saratoga,1057,1889,34610
36,1,36,39,NY,Greene,155,323,4158
36,1,36,21,NY,Columbia,137,230,4284
36,1,36,61,NY,"New York",132,161,3709
36,1,36,95,NY,Schoharie,78,162,2403
36,1,25,17,Ma,Middlesex,70,109,2870
36,1,36,29,NY,Erie,68,107,2726
36,1,36,67,NY,Onondaga,68,97,2115
36,1,36,27,NY,Dutchess,63,84,1490
36,1,36,81,NY,Queens,62,85,994
36,1,36,57,NY,Montgomery,60,110,1903
36,1,36,111,NY,Ulster,59,90,1243
36,1,36,55,NY,Monroe,59,78,1405
36,1,36,47,NY,Kings,55,76,896
36,1,36,113,NY,Warren,54,94,1537
36,1,42,91,Pa,Montgomery,50,116,4627
36,1,36,119,NY,Westchester,50,70,1746
36,1,12,11,Fl,Broward,46,71,917
36,1,36,103,NY,Suffolk,46,76,1187
36,1,12,99,Fl,"Palm Beach",45,64,1734
36,1,25,25,Ma,Suffolk,42,51,854
36,1,36,35,NY,Fulton,42,69,894
36,1,36,65,NY,Oneida,40,69,913
36,1,36,71,NY,Orange,37,72,1027
36,1,17,31,Il,Cook,36,53,1011
36,1,4,13,Az,Maricopa,35,52,1016
36,1,6,73,Ca,"San Diego",35,48,669
36,1,9,3,Ct,Hartford,35,60,1300
36,1,36,5,NY,Bronx,35,60,726
36,1,42,29,Pa,Chester,34,82,2873
36,1,36,115,NY,Washington,33,60,681
36,1,9,1,Ct,Fairfield,33,40,1500
36,1,51,59,Va,Fairfax,31,58,1543
36,1,6,37,Ca,"Los Angeles",31,53,1121
36,1,25,21,Ma,Norfolk,31,53,1030
36,1,36,59,NY,Nassau,29,42,765
36,1,36,7,NY,Broome,28,47,889
36,1,36,19,NY,Clinton,28,35,438
36,1,53,33,Wa,King,28,35,834
36,1,11,1,DC,"Wash.,D.C.",28,34,751
36,1,12,103,Fl,Pinellas,28,50,580
36,1,57,5,FR,"APO / FPO Zip Code",28,39,407
36,1,25,1,Ma,Barnstable,26,45,992
36,1,42,101,Pa,Philadelphia,25,33,433
36,1,57,1,FR,"Foreign / Overseas",25,50,1497
36,1,12,115,Fl,Sarasota,23,38,671
36,1,36,77,NY,Otsego,23,34,486
36,1,25,3,Ma,Berkshire,22,33,531
36,1,25,27,Ma,Worcester,21,44,871
36,1,24,31,Md,Montgomery,20,37,637
36,1,9,9,Ct,"New Haven",20,30,576
36,1,37,183,NC,Wake,20,29,602
36,1,36,109,NY,Tompkins,19,27,294
36,1,13,67,Ga,Cobb,19,40,492
36,1,39,35,Oh,Cuyahoga,19,33,5956
36,1,12,127,Fl,Volusia,18,27,363
36,1,34,3,NJ,Bergen,18,30,459
