"1994-1995 County To County Migration Outflows",,,,,,Utah,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration From",,"Migration Into",,,,Number,Number,Aggregate
Utah,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
49,001,00,001,Ut,Beaver,92,194,1744
49,001,49,035,Ut,"Salt Lake",18,35,319
49,001,49,021,Ut,Iron,11,19,220
49,001,63,030,XX,"Suppress All Flows",63,140,1205
49,001,63,050,Ut,"County Non-Migrant",1327,4030,34950
49,003,00,001,Ut,"Box Elder",761,1829,18227
49,003,49,057,Ut,Weber,181,404,4549
49,003,49,005,Ut,Cache,143,313,2888
49,003,49,035,Ut,"Salt Lake",62,123,1342
49,003,49,011,Ut,Davis,47,116,1080
49,003,49,049,Ut,Utah,31,80,794
49,003,49,053,Ut,Washington,14,44,275
49,003,16,071,Id,Oneida,13,47,422
49,003,32,003,Nv,Clark,10,20,201
49,003,16,041,Id,Franklin,10,32,222
49,003,63,020,XX,"Same State",27,88,596
49,003,63,021,XX,"Same Region, Diff. State",153,349,3498
49,003,63,022,XX,"Different Region",70,213,2360
49,003,63,050,Ut,"County Non-Migrant",11025,33672,384029
49,005,00,001,Ut,Cache,2167,5088,44452
49,005,49,035,Ut,"Salt Lake",337,661,5952
49,005,49,011,Ut,Davis,142,376,3528
49,005,49,003,Ut,"Box Elder",136,341,3224
49,005,49,057,Ut,Weber,119,285,2794
49,005,49,049,Ut,Utah,100,248,1837
49,005,16,041,Id,Franklin,67,205,1387
49,005,49,053,Ut,Washington,44,107,972
49,005,16,019,Id,Bonneville,33,82,630
49,005,04,013,Az,Maricopa,32,80,739
49,005,49,045,Ut,Tooele,27,79,589
49,005,16,005,Id,Bannock,24,62,578
49,005,32,003,Nv,Clark,23,38,418
49,005,16,001,Id,Ada,22,63,558
49,005,53,033,Wa,King,21,45,300
49,005,06,073,Ca,"San Diego",19,36,203
49,005,49,013,Ut,Duchesne,15,39,262
49,005,49,021,Ut,Iron,15,53,321
49,005,56,023,Wy,Lincoln,14,42,227
49,005,16,011,Id,Bingham,13,33,179
49,005,49,043,Ut,Summit,13,21,642
49,005,16,071,Id,Oneida,13,31,294
49,005,49,047,Ut,Uintah,13,28,223
49,005,48,201,Tx,Harris,13,26,263
49,005,06,037,Ca,"Los Angeles",12,20,258
49,005,16,029,Id,Caribou,12,26,187
49,005,57,001,FR,"Foreign / Overseas",11,24,221
49,005,49,007,Ut,Carbon,11,26,210
49,005,08,069,Co,Larimer,10,20,143
49,005,06,085,Ca,"Santa Clara",10,18,184
49,005,49,039,Ut,Sanpete,10,20,237
49,005,16,007,Id,"Bear Lake",10,27,253
49,005,16,027,Id,Canyon,10,27,152
49,005,56,041,Wy,Uinta,10,19,140
49,005,63,010,XX,"Same State",42,108,754
49,005,63,011,XX,"Region 1: Northeast",55,108,1000
49,005,63,012,XX,"Region 2: Midwest",144,351,3127
49,005,63,013,XX,"Region 3: South",156,390,4025
49,005,63,014,XX,"Region 4: West",409,923,7441
49,005,63,050,Ut,"County Non-Migrant",20605,59933,709137
49,007,00,001,Ut,Carbon,437,995,10324
49,007,49,035,Ut,"Salt Lake",97,169,1948
49,007,49,049,Ut,Utah,33,77,590
49,007,49,015,Ut,Emery,30,72,708
49,007,49,011,Ut,Davis,19,51,449
49,007,56,037,Wy,Sweetwater,13,24,360
49,007,49,057,Ut,Weber,12,20,171
49,007,49,005,Ut,Cache,11,16,107
49,007,63,020,XX,"Same State",44,121,1009
49,007,63,021,XX,"Same Region, Diff. State",146,354,4145
49,007,63,022,XX,"Different Region",32,91,837
49,007,63,050,Ut,"County Non-Migrant",5734,15681,187728
49,009,00,001,Ut,Daggett,47,98,1152
49,009,63,030,XX,"Suppress All Flows",47,98,1152
49,009,63,050,Ut,"County Non-Migrant",185,539,5773
49,011,00,001,Ut,Davis,5944,14253,167141
49,011,49,057,Ut,Weber,1445,3415,39448
49,011,49,035,Ut,"Salt Lake",1334,2675,35172
49,011,49,049,Ut,Utah,196,517,5186
49,011,57,005,FR,"APO / FPO Zip Code",143,373,3212
49,011,04,013,Az,Maricopa,125,290,3737
49,011,49,005,Ut,Cache,116,297,2238
49,011,49,053,Ut,Washington,97,236,3043
49,011,32,003,Nv,Clark,91,222,3107
49,011,57,001,FR,"Foreign / Overseas",89,192,2411
49,011,49,003,Ut,"Box Elder",62,167,1711
49,011,06,037,Ca,"Los Angeles",46,100,1269
49,011,49,029,Ut,Morgan,38,126,1422
49,011,06,073,Ca,"San Diego",34,65,915
49,011,08,041,Co,"El Paso",34,93,953
49,011,49,045,Ut,Tooele,33,98,1021
49,011,48,029,Tx,Bexar,30,81,1107
49,011,16,001,Id,Ada,30,75,930
49,011,49,043,Ut,Summit,27,67,1331
49,011,08,005,Co,Arapahoe,24,64,927
49,011,53,033,Wa,King,24,62,862
49,011,04,019,Az,Pima,24,58,887
49,011,06,059,Ca,Orange,22,51,544
49,011,06,071,Ca,"San Bernardino",21,44,423
49,011,16,005,Id,Bannock,18,39,392
49,011,16,019,Id,Bonneville,18,57,550
49,011,02,020,Ak,"Anchorage Borough",17,55,512
49,011,49,021,Ut,Iron,17,36,356
49,011,15,003,Hi,Honolulu,17,49,471
49,011,12,091,Fl,Okaloosa,16,52,527
49,011,56,041,Wy,Uinta,16,46,508
49,011,53,053,Wa,Pierce,15,36,317
49,011,02,090,Ak,"Fairbanks North Star Bor",15,46,349
49,011,49,047,Ut,Uintah,15,40,223
49,011,35,001,NM,Bernalillo,14,44,464
49,011,49,039,Ut,Sanpete,14,48,309
49,011,51,059,Va,Fairfax,14,35,407
49,011,06,065,Ca,Riverside,14,35,671
49,011,53,063,Wa,Spokane,13,38,387
49,011,48,201,Tx,Harris,13,45,570
49,011,48,485,Tx,Wichita,13,37,344
49,011,41,067,Or,Washington,12,32,349
49,011,06,067,Ca,Sacramento,12,30,402
49,011,32,007,Nv,Elko,11,26,399
49,011,08,059,Co,Jefferson,11,26,280
49,011,08,031,Co,Denver,11,14,150
49,011,48,439,Tx,Tarrant,10,35,642
49,011,53,011,Wa,Clark,10,23,258
49,011,56,037,Wy,Sweetwater,10,22,206
49,011,40,109,Ok,Oklahoma,10,19,228
49,011,17,031,Il,Cook,10,24,131
49,011,06,029,Ca,Kern,10,30,292
49,011,53,035,Wa,Kitsap,10,27,366
49,011,63,010,XX,"Same State",64,171,1486
49,011,63,011,XX,"Region 1: Northeast",118,296,3513
49,011,63,012,XX,"Region 2: Midwest",325,865,9041
49,011,63,013,XX,"Region 3: South",475,1245,14393
49,011,63,014,XX,"Region 4: West",491,1262,15792
49,011,63,050,Ut,"County Non-Migrant",57510,169197,2283840
49,013,00,001,Ut,Duchesne,255,624,5648
49,013,49,035,Ut,"Salt Lake",43,84,756
49,013,49,047,Ut,Uintah,41,118,978
49,013,49,049,Ut,Utah,24,45,541
49,013,49,053,Ut,Washington,11,24,252
49,013,63,020,XX,"Same State",45,105,733
49,013,63,021,XX,"Same Region, Diff. State",60,168,1471
