"1994-1995 County To County Migration Outflows",,,,,,Washington,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration From",,"Migration Into",,,,Number,Number,Aggregate
Washington,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
53,001,00,001,Wa,Adams,411,1021,10330
53,001,53,025,Wa,Grant,81,250,2014
53,001,53,063,Wa,Spokane,46,73,1225
53,001,53,021,Wa,Franklin,29,84,652
53,001,53,005,Wa,Benton,19,36,545
53,001,53,077,Wa,Yakima,19,43,493
53,001,53,033,Wa,King,17,26,351
53,001,63,020,XX,"Same State",60,137,1772
53,001,63,021,XX,"Same Region, Diff. State",90,212,2369
53,001,63,022,XX,"Different Region",50,160,909
53,001,63,050,Wa,"County Non-Migrant",4757,12918,149530
53,003,00,001,Wa,Asotin,567,1134,12574
53,003,16,069,Id,"Nez Perce",186,348,4156
53,003,53,063,Wa,Spokane,46,75,1043
53,003,53,075,Wa,Whitman,19,31,267
53,003,53,033,Wa,King,17,24,324
53,003,16,057,Id,Latah,13,32,286
53,003,53,023,Wa,Garfield,12,31,298
53,003,53,061,Wa,Snohomish,10,21,206
53,003,63,020,XX,"Same State",72,149,1631
53,003,63,021,XX,"Same Region, Diff. State",154,333,3200
53,003,63,022,XX,"Different Region",38,90,1163
53,003,63,050,Wa,"County Non-Migrant",5677,12798,185886
53,005,00,001,Wa,Benton,3442,7162,106405
53,005,53,021,Wa,Franklin,629,1385,18718
53,005,53,033,Wa,King,252,411,7099
53,005,53,077,Wa,Yakima,207,495,4337
53,005,53,063,Wa,Spokane,180,301,3938
53,005,53,071,Wa,"Walla Walla",80,180,2253
53,005,41,059,Or,Umatilla,54,131,1150
53,005,53,075,Wa,Whitman,53,79,928
53,005,53,053,Wa,Pierce,47,97,1251
53,005,53,061,Wa,Snohomish,46,92,1184
53,005,04,013,Az,Maricopa,46,99,1602
53,005,41,051,Or,Multnomah,44,73,937
53,005,41,067,Or,Washington,40,78,1513
53,005,53,011,Wa,Clark,40,78,1145
53,005,16,001,Id,Ada,37,66,1437
53,005,41,005,Or,Clackamas,31,54,704
53,005,53,025,Wa,Grant,31,92,780
53,005,49,035,Ut,"Salt Lake",28,69,893
53,005,06,073,Ca,"San Diego",25,46,652
53,005,53,067,Wa,Thurston,25,42,590
53,005,41,039,Or,Lane,24,38,521
53,005,53,035,Wa,Kitsap,24,47,2504
53,005,32,003,Nv,Clark,24,44,964
53,005,06,037,Ca,"Los Angeles",23,49,546
53,005,57,001,FR,"Foreign / Overseas",23,55,1207
53,005,53,037,Wa,Kittitas,23,51,477
53,005,49,049,Ut,Utah,21,45,323
53,005,16,055,Id,Kootenai,20,33,462
53,005,53,007,Wa,Chelan,20,33,425
53,005,53,015,Wa,Cowlitz,16,42,731
53,005,57,005,FR,"APO / FPO Zip Code",16,25,252
53,005,53,073,Wa,Whatcom,15,25,286
53,005,06,067,Ca,Sacramento,15,28,284
53,005,02,020,Ak,"Anchorage Borough",15,33,666
53,005,53,001,Wa,Adams,14,29,374
53,005,53,039,Wa,Klickitat,13,24,300
53,005,41,041,Or,Lincoln,13,25,518
53,005,41,047,Or,Marion,12,30,472
53,005,16,027,Id,Canyon,12,22,329
53,005,32,031,Nv,Washoe,12,18,343
53,005,30,063,Mt,Missoula,12,32,363
53,005,53,029,Wa,Island,11,26,360
53,005,04,019,Az,Pima,11,23,421
53,005,53,047,Wa,Okanogan,11,17,183
53,005,06,065,Ca,Riverside,11,25,193
53,005,53,065,Wa,Stevens,11,29,598
53,005,06,001,Ca,Alameda,11,17,439
53,005,53,057,Wa,Skagit,10,16,261
53,005,53,009,Wa,Clallam,10,23,501
53,005,06,085,Ca,"Santa Clara",10,15,377
53,005,63,010,XX,"Same State",68,131,1694
53,005,63,011,XX,"Region 1: Northeast",74,157,3997
53,005,63,012,XX,"Region 2: Midwest",173,413,6704
53,005,63,013,XX,"Region 3: South",304,650,11082
53,005,63,014,XX,"Region 4: West",465,1024,16137
53,005,63,050,Wa,"County Non-Migrant",42668,104660,1840975
53,007,00,001,Wa,Chelan,1748,3609,37036
53,007,53,017,Wa,Douglas,585,1248,12391
53,007,53,033,Wa,King,156,235,3147
53,007,53,063,Wa,Spokane,73,128,1640
53,007,53,061,Wa,Snohomish,60,112,1068
53,007,53,025,Wa,Grant,55,134,1114
53,007,53,047,Wa,Okanogan,54,125,1198
53,007,53,077,Wa,Yakima,27,73,613
53,007,53,037,Wa,Kittitas,24,46,552
53,007,06,037,Ca,"Los Angeles",24,58,329
53,007,53,053,Wa,Pierce,24,43,394
53,007,53,067,Wa,Thurston,20,32,333
53,007,53,005,Wa,Benton,18,34,483
53,007,04,013,Az,Maricopa,16,31,266
53,007,32,007,Nv,Elko,14,39,921
53,007,53,073,Wa,Whatcom,13,29,209
53,007,53,021,Wa,Franklin,12,33,183
53,007,53,027,Wa,"Grays Harbor",12,17,272
53,007,53,011,Wa,Clark,11,21,292
53,007,06,073,Ca,"San Diego",11,24,198
53,007,53,071,Wa,"Walla Walla",11,20,181
53,007,53,009,Wa,Clallam,10,20,267
53,007,63,010,XX,"Same State",65,147,1429
53,007,63,011,XX,"Region 1: Northeast",28,45,429
53,007,63,012,XX,"Region 2: Midwest",51,119,1125
53,007,63,013,XX,"Region 3: South",84,164,1440
53,007,63,014,XX,"Region 4: West",290,632,6562
53,007,63,050,Wa,"County Non-Migrant",19667,47208,651264
53,009,00,001,Wa,Clallam,1407,2622,31989
53,009,53,033,Wa,King,179,257,3803
53,009,53,053,Wa,Pierce,79,139,1607
53,009,53,061,Wa,Snohomish,72,117,1459
53,009,53,035,Wa,Kitsap,58,108,1628
53,009,53,031,Wa,Jefferson,45,83,1215
53,009,53,073,Wa,Whatcom,41,64,654
53,009,53,063,Wa,Spokane,32,68,813
53,009,04,013,Az,Maricopa,29,56,678
53,009,53,067,Wa,Thurston,29,52,623
53,009,53,027,Wa,"Grays Harbor",29,74,694
53,009,53,011,Wa,Clark,20,44,775
53,009,53,045,Wa,Mason,19,38,339
53,009,06,073,Ca,"San Diego",18,28,294
53,009,53,077,Wa,Yakima,18,22,235
53,009,06,037,Ca,"Los Angeles",18,29,268
53,009,53,057,Wa,Skagit,18,31,504
53,009,57,001,FR,"Foreign / Overseas",18,42,472
53,009,53,075,Wa,Whitman,13,17,84
53,009,06,059,Ca,Orange,11,18,254
53,009,53,015,Wa,Cowlitz,11,16,153
53,009,41,039,Or,Lane,11,18,244
53,009,04,019,Az,Pima,10,18,149
53,009,41,051,Or,Multnomah,10,13,272
53,009,53,029,Wa,Island,10,22,179
53,009,63,010,XX,"Same State",75,161,1706
53,009,63,011,XX,"Region 1: Northeast",38,82,873
53,009,63,012,XX,"Region 2: Midwest",66,137,1471
53,009,63,013,XX,"Region 3: South",93,185,2298
53,009,63,014,XX,"Region 4: West",337,683,8245
53,009,63,050,Wa,"County Non-Migrant",20035,44457,619806
53,011,00,001,Wa,Clark,5841,11521,173053
53,011,41,051,Or,Multnomah,977,1576,23854
53,011,53,015,Wa,Cowlitz,352,796,10777
53,011,53,033,Wa,King,335,560,10744
53,011,41,005,Or,Clackamas,260,471,8538
53,011,41,067,Or,Washington,259,462,6959
53,011,04,013,Az,Maricopa,108,200,3504
53,011,53,053,Wa,Pierce,101,189,2583
53,011,53,063,Wa,Spokane,88,200,3478
53,011,53,061,Wa,Snohomish,80,154,2586
53,011,06,073,Ca,"San Diego",76,131,1818
53,011,41,047,Or,Marion,72,143,1879
53,011,53,049,Wa,Pacific,68,130,1583
53,011,41,039,Or,Lane,67,142,1865
53,011,53,067,Wa,Thurston,59,115,1649
53,011,53,059,Wa,Skamania,56,118,1473
53,011,41,017,Or,Deschutes,53,125,2100
53,011,32,003,Nv,Clark,52,95,2816
53,011,06,037,Ca,"Los Angeles",50,85,1342
53,011,16,001,Id,Ada,49,118,1917
53,011,06,059,Ca,Orange,46,76,1315
53,011,53,041,Wa,Lewis,46,113,1207
53,011,49,035,Ut,"Salt Lake",41,124,1544
53,011,57,001,FR,"Foreign / Overseas",40,95,1522
53,011,53,005,Wa,Benton,40,98,1558
53,011,53,039,Wa,Klickitat,38,77,1071
53,011,06,067,Ca,Sacramento,37,90,1332
53,011,53,073,Wa,Whatcom,34,54,892
53,011,53,075,Wa,Whitman,32,48,334
53,011,53,035,Wa,Kitsap,31,77,1037
53,011,02,020,Ak,"Anchorage Borough",30,59,1092
53,011,53,077,Wa,Yakima,30,57,611
53,011,32,031,Nv,Washoe,29,47,680
53,011,41,009,Or,Columbia,29,67,687
53,011,41,071,Or,Yamhill,27,62,644
53,011,06,065,Ca,Riverside,27,67,1061
53,011,06,085,Ca,"Santa Clara",26,58,1252
53,011,53,027,Wa,"Grays Harbor",26,49,789
53,011,41,029,Or,Jackson,25,52,614
53,011,41,041,Or,Lincoln,24,38,438
53,011,41,007,Or,Clatsop,24,37,502
53,011,41,057,Or,Tillamook,23,46,476
53,011,57,005,FR,"APO / FPO Zip Code",23,32,418
53,011,15,003,Hi,Honolulu,23,49,574
53,011,41,003,Or,Benton,22,48,764
53,011,41,043,Or,Linn,20,43,499
53,011,53,057,Wa,Skagit,19,41,819
53,011,06,001,Ca,Alameda,18,33,725
53,011,04,019,Az,Pima,18,32,462
53,011,41,035,Or,Klamath,18,36,550
53,011,41,019,Or,Douglas,18,41,419
53,011,06,013,Ca,"Contra Costa",18,40,815
53,011,08,001,Co,Adams,17,37,492
53,011,08,059,Co,Jefferson,17,31,873
53,011,30,029,Mt,Flathead,16,48,587
53,011,48,439,Tx,Tarrant,16,38,768
53,011,16,055,Id,Kootenai,15,40,420
53,011,53,009,Wa,Clallam,15,32,212
53,011,17,031,Il,Cook,15,19,353
53,011,08,041,Co,"El Paso",15,27,415
53,011,06,071,Ca,"San Bernardino",15,43,388
53,011,06,099,Ca,Stanislaus,14,32,309
53,011,53,025,Wa,Grant,14,30,405
53,011,41,011,Or,Coos,14,32,414
53,011,16,027,Id,Canyon,14,29,503
53,011,41,065,Or,Wasco,13,26,299
53,011,41,059,Or,Umatilla,13,25,299
53,011,41,033,Or,Josephine,13,30,369
53,011,06,075,Ca,"San Francisco",12,12,214
53,011,08,069,Co,Larimer,12,31,450
53,011,30,063,Mt,Missoula,12,20,267
53,011,41,027,Or,"Hood River",12,23,198
53,011,08,031,Co,Denver,12,14,709
53,011,08,035,Co,Douglas,12,31,769
53,011,06,061,Ca,Placer,12,26,479
53,011,49,049,Ut,Utah,12,26,416
53,011,04,021,Az,Pinal,11,20,174
53,011,53,031,Wa,Jefferson,11,18,204
53,011,53,003,Wa,Asotin,11,25,301
53,011,08,005,Co,Arapahoe,11,28,410
53,011,30,111,Mt,Yellowstone,11,22,178
53,011,17,043,Il,"Du Page",11,30,905
53,011,53,071,Wa,"Walla Walla",10,22,364
53,011,41,053,Or,Polk,10,27,332
53,011,48,113,Tx,Dallas,10,14,354
53,011,06,019,Ca,Fresno,10,25,291
53,011,49,011,Ut,Davis,10,34,347
53,011,51,059,Va,Fairfax,10,21,356
53,011,04,025,Az,Yavapai,10,16,95
53,011,63,010,XX,"Same State",83,191,1952
53,011,63,011,XX,"Region 1: Northeast",123,237,4587
53,011,63,012,XX,"Region 2: Midwest",293,698,9696
53,011,63,013,XX,"Region 3: South",414,867,12866
53,011,63,014,XX,"Region 4: West",396,828,10865
53,011,63,050,Wa,"County Non-Migrant",91455,213503,3708782
53,013,00,001,Wa,Columbia,94,203,1875
53,013,53,071,Wa,"Walla Walla",25,49,622
53,013,63,020,XX,"Same State",33,67,541
53,013,63,021,XX,"Same Region, Diff. State",25,63,505
53,013,63,022,XX,"Different Region",11,24,207
53,013,63,050,Wa,"County Non-Migrant",1248,2969,37186
53,015,00,001,Wa,Cowlitz,1611,3204,37355
53,015,53,011,Wa,Clark,290,590,7167
53,015,53,033,Wa,King,114,181,2165
53,015,53,041,Wa,Lewis,91,215,1915
53,015,41,051,Or,Multnomah,76,111,1341
53,015,41,009,Or,Columbia,73,157,1884
53,015,53,053,Wa,Pierce,39,83,1168
53,015,53,067,Wa,Thurston,37,67,818
53,015,53,061,Wa,Snohomish,37,69,727
53,015,53,069,Wa,Wahkiakum,31,81,958
53,015,41,067,Or,Washington,29,52,647
53,015,41,005,Or,Clackamas,26,59,649
53,015,53,073,Wa,Whatcom,24,39,437
53,015,53,005,Wa,Benton,23,43,942
53,015,32,003,Nv,Clark,22,35,320
53,015,53,049,Wa,Pacific,19,34,569
53,015,04,013,Az,Maricopa,18,28,319
53,015,53,063,Wa,Spokane,18,30,415
53,015,41,007,Or,Clatsop,18,32,404
53,015,41,039,Or,Lane,16,39,537
53,015,53,027,Wa,"Grays Harbor",16,38,446
53,015,53,045,Wa,Mason,13,17,166
53,015,53,009,Wa,Clallam,13,27,440
