"1994-1995 County To County Migration Outflows",,,,,,Wyoming,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration From",,"Migration Into",,,,Number,Number,Aggregate
Wyoming,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
56,001,00,001,Wy,Albany,1551,2845,30749
56,001,56,021,Wy,Laramie,148,262,2973
56,001,56,025,Wy,Natrona,67,125,1229
56,001,08,069,Co,Larimer,61,101,1434
56,001,08,031,Co,Denver,45,61,745
56,001,56,007,Wy,Carbon,35,60,528
56,001,56,037,Wy,Sweetwater,34,60,506
56,001,56,013,Wy,Fremont,34,58,385
56,001,56,029,Wy,Park,24,51,415
56,001,08,059,Co,Jefferson,23,39,686
56,001,56,005,Wy,Campbell,21,46,384
56,001,08,005,Co,Arapahoe,19,28,397
56,001,56,015,Wy,Goshen,17,46,422
56,001,04,013,Az,Maricopa,17,21,286
56,001,32,003,Nv,Clark,16,25,383
56,001,56,041,Wy,Uinta,15,36,259
56,001,08,001,Co,Adams,15,25,291
56,001,56,033,Wy,Sheridan,15,24,256
56,001,08,123,Co,Weld,15,31,288
56,001,56,003,Wy,"Big Horn",14,35,255
56,001,31,109,Ne,Lancaster,14,23,264
56,001,56,031,Wy,Platte,14,31,374
56,001,57,001,FR,"Foreign / Overseas",14,30,259
56,001,08,041,Co,"El Paso",13,24,207
56,001,04,019,Az,Pima,13,27,1707
56,001,56,045,Wy,Weston,12,24,170
56,001,06,073,Ca,"San Diego",12,16,190
56,001,49,035,Ut,"Salt Lake",12,24,251
56,001,16,001,Id,Ada,10,17,101
56,001,06,037,Ca,"Los Angeles",10,14,172
56,001,56,039,Wy,Teton,10,13,176
56,001,63,010,XX,"Same State",32,70,541
56,001,63,011,XX,"Region 1: Northeast",72,110,1418
56,001,63,012,XX,"Region 2: Midwest",219,440,3934
56,001,63,013,XX,"Region 3: South",154,301,2906
56,001,63,014,XX,"Region 4: West",305,547,5957
56,001,63,050,Wy,"County Non-Migrant",9511,20232,299964
56,003,00,001,Wy,"Big Horn",260,555,4669
56,003,56,029,Wy,Park,46,106,818
56,003,30,111,Mt,Yellowstone,14,25,256
56,003,56,001,Wy,Albany,13,24,150
56,003,56,043,Wy,Washakie,13,27,152
56,003,63,020,XX,"Same State",52,115,1089
56,003,63,021,XX,"Same Region, Diff. State",75,159,1388
56,003,63,022,XX,"Different Region",47,99,816
56,003,63,050,Wy,"County Non-Migrant",3256,8365,89787
56,005,00,001,Wy,Campbell,935,2009,29658
56,005,56,011,Wy,Crook,36,78,1167
56,005,56,025,Wy,Natrona,35,85,896
