"1994-1995 County To County Migration Outflows",,,,,,"West Virginia",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration From",,"Migration Into",,,,Number,Number,Aggregate
"West Virginia",,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
54,001,00,001,WV,Barbour,240,527,4730
54,001,54,083,WV,Randolph,34,84,555
54,001,54,097,WV,Upshur,22,51,415
54,001,54,033,WV,Harrison,17,39,262
54,001,54,091,WV,Taylor,12,29,178
54,001,63,010,XX,"Same State",45,96,821
54,001,63,011,XX,"Region 1: Northeast",19,39,556
54,001,63,012,XX,"Region 2: Midwest",20,45,537
54,001,63,013,XX,"Region 3: South",61,117,1125
54,001,63,014,XX,"Region 4: West",10,27,281
54,001,63,050,WV,"County Non-Migrant",4388,10358,103780
54,003,00,001,WV,Berkeley,1294,2542,30770
54,003,54,037,WV,Jefferson,193,412,4718
54,003,24,043,Md,Washington,162,327,3798
54,003,51,069,Va,Frederick,56,106,1490
54,003,54,065,WV,Morgan,51,94,1030
54,003,51,840,Va,"Winchester city",40,74,1016
54,003,42,055,Pa,Franklin,31,58,785
54,003,24,021,Md,Frederick,30,56,813
54,003,51,107,Va,Loudoun,20,37,570
54,003,54,061,WV,Monongalia,17,31,339
54,003,24,031,Md,Montgomery,14,26,358
54,003,54,027,WV,Hampshire,13,47,290
54,003,51,059,Va,Fairfax,10,13,199
54,003,54,039,WV,Kanawha,10,20,315
54,003,63,010,XX,"Same State",81,166,1793
54,003,63,011,XX,"Region 1: Northeast",82,163,1953
54,003,63,012,XX,"Region 2: Midwest",54,103,1589
54,003,63,013,XX,"Region 3: South",357,674,8161
54,003,63,014,XX,"Region 4: West",62,114,1202
54,003,63,015,XX,Foreign,11,21,351
54,003,63,050,WV,"County Non-Migrant",22694,50547,696090
54,005,00,001,WV,Boone,462,981,10892
54,005,54,039,WV,Kanawha,103,206,2449
54,005,54,045,WV,Logan,35,76,924
54,005,54,043,WV,Lincoln,28,82,657
54,005,54,081,WV,Raleigh,27,69,603
54,005,37,035,NC,Catawba,10,19,111
