"1994-1995 County To County Migration Outflows",,,,,,Missouri,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration From",,"Migration Into",,,,Number,Number,Aggregate
Missouri,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
29,001,00,001,Mo,Adair,685,1263,13789
29,001,29,121,Mo,Macon,48,89,947
29,001,29,019,Mo,Boone,32,53,555
29,001,29,189,Mo,"St. Louis",29,47,577
29,001,29,197,Mo,Schuyler,29,54,554
29,001,29,095,Mo,Jackson,21,39,331
29,001,29,103,Mo,Knox,21,44,411
29,001,04,013,Az,Maricopa,15,31,210
29,001,29,199,Mo,Scotland,13,26,242
29,001,29,211,Mo,Sullivan,11,20,229
29,001,29,047,Mo,Clay,10,15,133
29,001,29,175,Mo,Randolph,10,18,187
29,001,29,051,Mo,Cole,10,19,293
29,001,29,171,Mo,Putnam,10,19,179
29,001,63,010,XX,"Same State",108,210,2305
29,001,63,011,XX,"Region 1: Northeast",29,45,550
29,001,63,012,XX,"Region 2: Midwest",158,278,2993
29,001,63,013,XX,"Region 3: South",94,183,2344
29,001,63,014,XX,"Region 4: West",37,73,749
29,001,63,050,Mo,"County Non-Migrant",6727,15080,205045
29,003,00,001,Mo,Andrew,413,863,9065
29,003,29,021,Mo,Buchanan,211,408,4257
29,003,29,147,Mo,Nodaway,13,29,268
29,003,29,087,Mo,Holt,11,35,306
29,003,29,063,Mo,"De Kalb",11,30,213
29,003,63,020,XX,"Same State",76,160,1741
29,003,63,021,XX,"Same Region, Diff. State",48,100,1129
29,003,63,022,XX,"Different Region",43,101,1151
29,003,63,050,Mo,"County Non-Migrant",4452,10750,134837
29,005,00,001,Mo,Atchison,142,310,2952
29,005,29,087,Mo,Holt,12,37,289
29,005,29,147,Mo,Nodaway,11,24,171
29,005,63,020,XX,"Same State",40,84,918
29,005,63,021,XX,"Same Region, Diff. State",53,110,957
29,005,63,022,XX,"Different Region",26,55,617
29,005,63,050,Mo,"County Non-Migrant",2182,4960,61303
29,007,00,001,Mo,Audrain,510,1006,10544
29,007,29,019,Mo,Boone,109,186,2129
29,007,29,027,Mo,Callaway,40,96,816
29,007,29,139,Mo,Montgomery,30,67,524
29,007,29,163,Mo,Pike,18,45,400
29,007,29,137,Mo,Monroe,17,44,362
29,007,29,175,Mo,Randolph,13,21,263
29,007,29,051,Mo,Cole,13,26,171
29,007,29,189,Mo,"St. Louis",11,17,313
29,007,29,095,Mo,Jackson,10,13,128
29,007,29,173,Mo,Ralls,10,17,238
29,007,63,010,XX,"Same State",97,182,1780
29,007,63,011,XX,"Region 1: Northeast",11,22,289
29,007,63,012,XX,"Region 2: Midwest",69,155,1741
29,007,63,013,XX,"Region 3: South",42,76,821
29,007,63,014,XX,"Region 4: West",20,39,569
29,007,63,050,Mo,"County Non-Migrant",7988,18622,232157
29,009,00,001,Mo,Barry,812,1757,15148
29,009,29,109,Mo,Lawrence,145,319,2680
29,009,05,007,Ar,Benton,55,124,1010
29,009,29,077,Mo,Greene,53,98,1240
29,009,29,145,Mo,Newton,45,102,1000
29,009,29,097,Mo,Jasper,40,74,672
29,009,05,015,Ar,Carroll,24,53,422
29,009,29,043,Mo,Christian,21,53,467
29,009,29,209,Mo,Stone,20,41,410
29,009,29,119,Mo,McDonald,20,48,347
29,009,05,143,Ar,Washington,14,26,304
29,009,63,020,XX,"Same State",82,175,1434
29,009,63,021,XX,"Same Region, Diff. State",85,177,1497
29,009,63,022,XX,"Different Region",208,467,3665
29,009,63,050,Mo,"County Non-Migrant",9041,21251,223937
29,011,00,001,Mo,Barton,281,618,5354
29,011,29,097,Mo,Jasper,49,98,898
29,011,29,217,Mo,Vernon,33,76,558
29,011,29,057,Mo,Dade,22,48,303
29,011,20,037,Ks,Crawford,17,41,431
29,011,29,077,Mo,Greene,16,27,414
29,011,29,039,Mo,Cedar,13,26,244
29,011,63,020,XX,"Same State",55,132,1026
29,011,63,021,XX,"Same Region, Diff. State",21,42,398
29,011,63,022,XX,"Different Region",55,128,1082
29,011,63,050,Mo,"County Non-Migrant",3658,8702,96256
29,013,00,001,Mo,Bates,350,755,7272
29,013,29,037,Mo,Cass,57,139,1480
29,013,29,095,Mo,Jackson,36,82,775
29,013,29,217,Mo,Vernon,25,56,464
29,013,29,083,Mo,Henry,16,21,258
29,013,29,185,Mo,"St. Clair",15,39,237
29,013,20,107,Ks,Linn,10,19,207
29,013,20,091,Ks,Johnson,10,11,253
29,013,63,020,XX,"Same State",89,199,1690
29,013,63,021,XX,"Same Region, Diff. State",40,92,872
29,013,63,022,XX,"Different Region",52,97,1036
29,013,63,050,Mo,"County Non-Migrant",4858,11582,122368
29,015,00,001,Mo,Benton,406,857,6520
29,015,29,159,Mo,Pettis,82,191,1308
29,015,29,095,Mo,Jackson,51,81,766
29,015,29,083,Mo,Henry,32,68,493
29,015,29,101,Mo,Johnson,13,25,220
29,015,29,029,Mo,Camden,13,24,80
29,015,29,141,Mo,Morgan,13,28,288
29,015,29,047,Mo,Clay,12,24,175
29,015,63,020,XX,"Same State",88,186,1326
29,015,63,021,XX,"Same Region, Diff. State",37,83,839
29,015,63,022,XX,"Different Region",65,147,1025
29,015,63,050,Mo,"County Non-Migrant",4403,9893,90345
29,017,00,001,Mo,Bollinger,226,502,3799
29,017,29,031,Mo,"Cape Girardeau",81,174,1675
29,017,29,207,Mo,Stoddard,25,59,276
29,017,29,157,Mo,Perry,10,18,218
29,017,63,020,XX,"Same State",51,134,772
29,017,63,021,XX,"Same Region, Diff. State",15,22,201
29,017,63,022,XX,"Different Region",44,95,657
29,017,63,050,Mo,"County Non-Migrant",3271,8047,73379
29,019,00,001,Mo,Boone,3688,6478,93444
29,019,29,189,Mo,"St. Louis",234,357,5950
29,019,29,095,Mo,Jackson,199,323,4532
29,019,29,027,Mo,Callaway,168,344,4166
29,019,29,051,Mo,Cole,147,255,4378
29,019,29,175,Mo,Randolph,106,217,2382
29,019,29,077,Mo,Greene,79,127,1579
29,019,29,510,Mo,"St. Louis city",76,121,1849
29,019,20,091,Ks,Johnson,70,111,1917
29,019,17,031,Il,Cook,64,93,1108
29,019,29,183,Mo,"St. Charles",63,100,1610
29,019,29,053,Mo,Cooper,61,116,1536
