"1994-1995 County To County Migration Outflows",,,,,,Massachusetts,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration From",,"Migration Into",,,,Number,Number,Aggregate
Massachusetts,,,,,,of,of,Total
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Money
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
25,001,00,001,Ma,Barnstable,4282,6857,122672
25,001,25,023,Ma,Plymouth,427,785,13242
25,001,25,017,Ma,Middlesex,360,493,11723
25,001,25,025,Ma,Suffolk,283,354,7534
25,001,25,021,Ma,Norfolk,256,403,8800
25,001,25,005,Ma,Bristol,166,277,4614
25,001,25,027,Ma,Worcester,127,193,3227
25,001,25,009,Ma,Essex,73,111,2288
25,001,12,099,Fl,"Palm Beach",67,108,4641
25,001,12,021,Fl,Collier,55,82,2344
25,001,25,015,Ma,Hampshire,53,69,770
25,001,36,061,NY,"New York",46,65,1460
25,001,12,103,Fl,Pinellas,45,85,928
25,001,12,011,Fl,Broward,45,67,912
25,001,25,013,Ma,Hampden,44,68,705
25,001,57,001,FR,"Foreign / Overseas",40,56,858
25,001,12,115,Fl,Sarasota,39,68,2690
25,001,44,007,RI,Providence,38,52,835
25,001,06,037,Ca,"Los Angeles",36,44,595
25,001,33,015,NH,Rockingham,33,50,1055
25,001,04,013,Az,Maricopa,32,48,748
25,001,09,001,Ct,Fairfield,32,46,1198
25,001,06,073,Ca,"San Diego",32,46,617
25,001,09,003,Ct,Hartford,31,43,864
25,001,12,071,Fl,Lee,31,51,844
25,001,33,011,NH,Hillsborough,30,47,740
25,001,12,015,Fl,Charlotte,25,39,608
25,001,53,033,Wa,King,24,33,484
25,001,12,095,Fl,Orange,23,31,422
25,001,12,087,Fl,Monroe,23,45,554
25,001,12,127,Fl,Volusia,21,35,657
25,001,12,081,Fl,Manatee,21,36,459
25,001,25,019,Ma,Nantucket,20,25,1259
25,001,12,057,Fl,Hillsborough,19,29,355
25,001,12,111,Fl,"St. Lucie",19,27,370
25,001,25,007,Ma,Dukes,19,30,743
25,001,17,031,Il,Cook,19,23,1074
25,001,36,047,NY,Kings,19,26,300
25,001,09,009,Ct,"New Haven",19,37,411
25,001,12,085,Fl,Martin,19,29,425
25,001,12,009,Fl,Brevard,18,36,417
25,001,25,011,Ma,Franklin,18,27,324
25,001,23,005,Me,Cumberland,18,31,378
25,001,09,007,Ct,Middlesex,17,24,448
25,001,33,009,NH,Grafton,16,21,500
25,001,06,075,Ca,"San Francisco",16,23,367
25,001,08,041,Co,"El Paso",15,30,359
25,001,50,007,Vt,Chittenden,15,19,247
25,001,25,003,Ma,Berkshire,14,19,290
25,001,33,017,NH,Strafford,14,22,302
25,001,11,001,DC,"Wash.,D.C.",14,15,393
25,001,57,005,FR,"APO / FPO Zip Code",13,21,157
25,001,36,119,NY,Westchester,13,22,1006
25,001,51,810,Va,"Virginia Beach city",13,36,249
25,001,12,083,Fl,Marion,13,21,121
25,001,44,005,RI,Newport,12,26,416
25,001,12,025,Fl,Dade,12,18,250
25,001,09,011,Ct,"New London",11,20,391
25,001,12,117,Fl,Seminole,11,17,313
25,001,44,001,RI,Bristol,11,23,262
25,001,32,003,Nv,Clark,11,18,230
25,001,06,001,Ca,Alameda,11,17,246
25,001,23,031,Me,York,11,17,267
25,001,12,017,Fl,Citrus,11,30,363
25,001,09,005,Ct,Litchfield,10,21,218
25,001,15,003,Hi,Honolulu,10,19,193
25,001,33,013,NH,Merrimack,10,14,308
25,001,37,183,NC,Wake,10,16,374
25,001,12,101,Fl,Pasco,10,18,127
25,001,06,059,Ca,Orange,10,14,283
25,001,08,013,Co,Boulder,10,10,129
25,001,44,009,RI,Washington,10,12,208
25,001,33,001,NH,Belknap,10,18,275
25,001,08,037,Co,Eagle,10,10,93
25,001,44,003,RI,Kent,10,15,180
25,001,36,103,NY,Suffolk,10,13,258
25,001,63,011,XX,"Region 1: Northeast",320,551,9262
25,001,63,012,XX,"Region 2: Midwest",129,246,2991
25,001,63,013,XX,"Region 3: South",459,812,12294
25,001,63,014,XX,"Region 4: West",215,359,4830
25,001,63,050,Ma,"County Non-Migrant",75914,152142,2681279
25,003,00,001,Ma,Berkshire,2250,3656,66069
25,003,25,013,Ma,Hampden,109,211,2951
25,003,25,017,Ma,Middlesex,100,130,2703
25,003,25,015,Ma,Hampshire,87,135,1907
25,003,09,005,Ct,Litchfield,57,87,1714
25,003,25,027,Ma,Worcester,56,86,1494
25,003,50,003,Vt,Bennington,56,112,1519
25,003,25,025,Ma,Suffolk,54,58,1220
25,003,36,021,NY,Columbia,43,74,1330
25,003,36,083,NY,Rensselaer,39,60,897
25,003,25,021,Ma,Norfolk,36,41,823
25,003,36,061,NY,"New York",36,48,773
25,003,36,001,NY,Albany,33,57,939
25,003,09,003,Ct,Hartford,31,51,946
25,003,25,009,Ma,Essex,28,39,875
25,003,04,013,Az,Maricopa,28,60,982
25,003,12,103,Fl,Pinellas,26,41,536
25,003,12,099,Fl,"Palm Beach",26,39,586
25,003,25,001,Ma,Barnstable,24,45,1318
25,003,25,011,Ma,Franklin,23,30,425
25,003,57,001,FR,"Foreign / Overseas",19,33,947
25,003,09,001,Ct,Fairfield,18,28,1266
25,003,50,007,Vt,Chittenden,18,26,798
25,003,12,095,Fl,Orange,17,25,333
25,003,12,115,Fl,Sarasota,17,29,394
25,003,36,119,NY,Westchester,17,25,317
25,003,12,127,Fl,Volusia,16,25,349
25,003,25,023,Ma,Plymouth,16,22,281
