"1995-1996 County To County Migration Outflows",,,,,,Massachusetts,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Massachusetts,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
25,000,96,000,MA,"Total Mig - US & For",141151,232602,5612368
25,000,97,000,MA,"Total Mig - US",138663,228188,5524398
25,000,97,001,MA,"Total Mig - US Same St",75392,120693,2974380
25,000,97,003,MA,"Total Mig - US Diff St",63271,107495,2550018
25,000,98,000,MA,"Total Mig - Foreign",2488,4414,87970
25,001,96,000,MA,"Barnstable Coun Tot Mig-US & For",4129,6818,136600
25,001,97,000,MA,"Barnstable Coun Tot Mig-US",4083,6738,135734
25,001,97,001,MA,"Barnstable Coun Tot Mig-Same St",1827,2823,59794
25,001,97,003,MA,"Barnstable Coun Tot Mig-Diff St",2256,3915,75940
25,001,98,000,MA,"Barnstable Coun Tot Mig-Foreign",46,80,865
25,001,25,001,MA,"Barnstable Coun Non-Migrants",78241,156293,3061541
25,001,25,023,MA,"Plymouth County",418,789,13539
25,001,25,017,MA,"Middlesex County",410,534,14003
25,001,25,025,MA,"Suffolk County",272,347,9798
25,001,25,021,MA,"Norfolk County",238,373,8682
25,001,25,005,MA,"Bristol County",144,241,3806
25,001,25,027,MA,"Worcester County",125,197,3497
25,001,25,009,MA,"Essex County",76,128,2666
25,001,12,011,FL,"Broward County",56,84,2345
25,001,12,099,FL,"Palm Beach County",54,87,2673
25,001,36,061,NY,"New York County",52,64,1869
25,001,12,103,FL,"Pinellas County",50,95,1283
25,001,25,015,MA,"Hampshire County",45,61,1050
25,001,44,007,RI,"Providence County",39,53,1053
25,001,06,073,CA,"San Diego County",38,58,910
25,001,33,011,NH,"Hillsborough County",35,53,1045
25,001,25,013,MA,"Hampden County",34,59,1052
25,001,06,037,CA,"Los Angeles County",32,42,711
25,001,09,001,CT,"Fairfield County",32,41,814
25,001,12,021,FL,"Collier County",32,57,8971
25,001,12,115,FL,"Sarasota County",32,53,1362
25,001,53,033,WA,"King County",32,65,1076
25,001,12,071,FL,"Lee County",31,50,1679
25,001,06,075,CA,"San Francisco County",30,31,369
25,001,04,013,AZ,"Maricopa County",27,39,730
25,001,33,015,NH,"Rockingham County",26,34,626
25,001,09,003,CT,"Hartford County",25,39,729
25,001,25,019,MA,"Nantucket County",25,33,607
25,001,12,095,FL,"Orange County",23,35,642
25,001,23,005,ME,"Cumberland County",23,40,560
25,001,12,081,FL,"Manatee County",22,46,623
25,001,11,001,DC,"District Of Columbia",20,31,1704
25,001,09,009,CT,"New Haven County",19,26,371
25,001,12,057,FL,"Hillsborough County",19,28,455
25,001,44,005,RI,"Newport County",19,30,424
25,001,25,007,MA,"Dukes County",17,28,473
25,001,08,013,CO,"Boulder County",16,18,412
25,001,12,015,FL,"Charlotte County",15,30,579
25,001,33,013,NH,"Merrimack County",15,28,701
25,001,57,005,FR,"Foreign - APO/FPO ZIPs",15,23,248
25,001,12,061,FL,"Indian River County",14,24,489
25,001,12,087,FL,"Monroe County",14,18,331
25,001,15,003,HI,"Honolulu County",14,33,379
25,001,04,019,AZ,"Pima County",13,17,225
25,001,09,011,CT,"New London County",13,19,254
25,001,12,025,FL,"Dade County",13,26,353
25,001,33,009,NH,"Grafton County",13,24,368
25,001,12,127,FL,"Volusia County",12,23,334
25,001,25,003,MA,"Berkshire County",12,16,473
25,001,33,001,NH,"Belknap County",12,30,531
25,001,33,003,NH,"Carroll County",12,22,213
25,001,36,081,NY,"Queens County",12,16,260
25,001,12,009,FL,"Brevard County",11,27,356
25,001,06,097,CA,"Sonoma County",10,22,290
25,001,12,117,FL,"Seminole County",10,20,245
25,001,13,121,GA,"Fulton County",10,13,286
25,001,23,009,ME,"Hancock County",10,12,182
25,001,24,031,MD,"Montgomery County",10,18,288
25,001,36,047,NY,"Kings County",10,10,205
25,001,48,113,TX,"Dallas County",10,20,401
25,001,48,201,TX,"Harris County",10,17,269
25,001,58,000,SS,"Other Flows - Same State",11,17,148
25,001,59,000,DS,"Other Flows - Diff State",1209,2247,34964
25,001,59,001,DS,"Other Flows - Northeast",342,596,8981
25,001,59,003,DS,"Other Flows - Midwest",145,250,4692
25,001,59,005,DS,"Other Flows - South",447,902,13945
25,001,59,007,DS,"Other Flows - West",275,499,7346
25,001,57,009,FR,"Foreign - Other flows",31,57,618
25,003,96,000,MA,"Berkshire Count Tot Mig-US & For",2072,3502,70626
25,003,97,000,MA,"Berkshire Count Tot Mig-US",2042,3452,68445
25,003,97,001,MA,"Berkshire Count Tot Mig-Same St",499,787,14420
25,003,97,003,MA,"Berkshire Count Tot Mig-Diff St",1543,2665,54025
25,003,98,000,MA,"Berkshire Count Tot Mig-Foreign",30,50,2181
25,003,25,003,MA,"Berkshire Count Non-Migrants",49036,103191,1834483
25,003,25,017,MA,"Middlesex County",113,151,3591
25,003,25,013,MA,"Hampden County",111,204,3238
25,003,25,015,MA,"Hampshire County",68,116,2022
25,003,50,003,VT,"Bennington County",54,97,1276
25,003,25,025,MA,"Suffolk County",50,59,1086
25,003,36,083,NY,"Rensselaer County",50,91,1189
25,003,09,005,CT,"Litchfield County",48,85,1040
25,003,36,021,NY,"Columbia County",44,79,1039
25,003,09,003,CT,"Hartford County",43,87,2802
25,003,25,027,MA,"Worcester County",40,80,1192
25,003,36,061,NY,"New York County",38,44,2171
25,003,36,001,NY,"Albany County",31,54,934
25,003,25,011,MA,"Franklin County",30,48,709
25,003,12,099,FL,"Palm Beach County",26,40,892
25,003,25,021,MA,"Norfolk County",25,30,598
25,003,25,001,MA,"Barnstable County",24,41,737
25,003,06,037,CA,"Los Angeles County",22,30,653
25,003,12,103,FL,"Pinellas County",22,34,397
25,003,25,009,MA,"Essex County",22,34,762
25,003,04,013,AZ,"Maricopa County",21,35,622
25,003,09,001,CT,"Fairfield County",20,36,4557
25,003,09,009,CT,"New Haven County",17,19,339
25,003,50,007,VT,"Chittenden County",14,17,323
25,003,06,075,CA,"San Francisco County",13,15,317
25,003,12,009,FL,"Brevard County",13,20,218
25,003,33,011,NH,"Hillsborough County",13,18,394
25,003,53,033,WA,"King County",13,17,246
25,003,12,011,FL,"Broward County",12,20,361
25,003,50,021,VT,"Rutland County",12,27,316
25,003,50,025,VT,"Windham County",12,21,254
25,003,09,011,CT,"New London County",11,14,300
25,003,11,001,DC,"District Of Columbia",11,15,288
25,003,12,071,FL,"Lee County",11,24,190
25,003,12,101,FL,"Pasco County",11,21,216
25,003,13,121,GA,"Fulton County",11,22,777
25,003,36,027,NY,"Dutchess County",11,15,304
25,003,57,005,FR,"Foreign - APO/FPO ZIPs",11,18,158
25,003,12,057,FL,"Hillsborough County",10,14,419
25,003,12,127,FL,"Volusia County",10,18,265
25,003,23,005,ME,"Cumberland County",10,14,252
25,003,36,067,NY,"Onondaga County",10,15,1374
25,003,58,000,SS,"Other Flows - Same State",16,24,485
25,003,59,000,DS,"Other Flows - Diff State",899,1607,29298
25,003,59,001,DS,"Other Flows - Northeast",307,523,9549
25,003,59,003,DS,"Other Flows - Midwest",104,223,6203
25,003,59,005,DS,"Other Flows - South",342,652,10084
25,003,59,007,DS,"Other Flows - West",146,209,3462
25,003,57,009,FR,"Foreign - Other flows",19,32,2023
25,005,96,000,MA,"Bristol County Tot Mig-US & For",7747,13493,262601
25,005,97,000,MA,"Bristol County Tot Mig-US",7657,13327,260868
25,005,97,001,MA,"Bristol County Tot Mig-Same St",3631,6155,130310
25,005,97,003,MA,"Bristol County Tot Mig-Diff St",4026,7172,130558
25,005,98,000,MA,"Bristol County Tot Mig-Foreign",90,166,1733
25,005,25,005,MA,"Bristol County Non-Migrants",178063,386625,6721279
25,005,25,023,MA,"Plymouth County",1295,2393,45637
25,005,25,021,MA,"Norfolk County",989,1680,37673
25,005,44,007,RI,"Providence County",808,1398,23018
25,005,25,017,MA,"Middlesex County",411,595,15721
25,005,25,025,MA,"Suffolk County",299,397,8595
25,005,25,001,MA,"Barnstable County",279,498,10418
25,005,44,005,RI,"Newport County",269,488,8523
25,005,25,027,MA,"Worcester County",170,303,6904
25,005,44,001,RI,"Bristol County",122,206,6270
25,005,44,003,RI,"Kent County",106,171,3289
25,005,25,009,MA,"Essex County",99,141,3269
25,005,09,003,CT,"Hartford County",56,102,2156
25,005,12,103,FL,"Pinellas County",51,87,1398
25,005,12,011,FL,"Broward County",50,79,1228
25,005,33,011,NH,"Hillsborough County",47,82,1540
25,005,12,099,FL,"Palm Beach County",41,58,883
25,005,57,005,FR,"Foreign - APO/FPO ZIPs",41,64,687
25,005,12,071,FL,"Lee County",40,77,1063
25,005,12,057,FL,"Hillsborough County",37,77,1675
25,005,33,015,NH,"Rockingham County",36,80,1593
25,005,06,037,CA,"Los Angeles County",35,44,773
25,005,09,009,CT,"New Haven County",34,56,1475
25,005,12,095,FL,"Orange County",33,60,1001
25,005,44,009,RI,"Washington County",32,54,926
25,005,36,061,NY,"New York County",31,36,922
25,005,04,013,AZ,"Maricopa County",30,47,869
25,005,09,011,CT,"New London County",29,37,582
25,005,12,115,FL,"Sarasota County",29,49,920
25,005,23,005,ME,"Cumberland County",26,46,851
25,005,25,015,MA,"Hampshire County",26,42,519
25,005,06,073,CA,"San Diego County",25,43,838
25,005,09,001,CT,"Fairfield County",25,51,1116
25,005,12,009,FL,"Brevard County",25,44,362
25,005,32,003,NV,"Clark County",24,33,408
25,005,12,101,FL,"Pasco County",23,52,460
25,005,12,097,FL,"Osceola County",22,34,457
25,005,25,007,MA,"Dukes County",21,35,432
25,005,48,201,TX,"Harris County",21,39,718
25,005,12,015,FL,"Charlotte County",20,41,761
25,005,51,059,VA,"Fairfax County",20,23,730
25,005,12,021,FL,"Collier County",19,40,825
25,005,12,025,FL,"Dade County",19,25,386
25,005,33,013,NH,"Merrimack County",19,40,575
25,005,50,007,VT,"Chittenden County",19,28,562
25,005,06,059,CA,"Orange County",18,38,968
25,005,57,003,FR,"Foreign - Puerto Rico",18,50,395
25,005,06,075,CA,"San Francisco County",17,21,336
25,005,12,081,FL,"Manatee County",17,28,580
25,005,12,111,FL,"St Lucie County",17,37,676
25,005,12,127,FL,"Volusia County",17,32,308
25,005,17,031,IL,"Cook County",17,29,678
25,005,24,031,MD,"Montgomery County",17,36,662
25,005,33,009,NH,"Grafton County",17,29,396
25,005,37,133,NC,"Onslow County",17,28,255
25,005,09,007,CT,"Middlesex County",16,33,632
25,005,12,105,FL,"Polk County",16,24,270
25,005,23,031,ME,"York County",16,37,451
25,005,25,013,MA,"Hampden County",16,23,461
25,005,37,183,NC,"Wake County",16,25,772
25,005,13,121,GA,"Fulton County",15,29,1297
25,005,12,031,FL,"Duval County",14,28,368
25,005,12,117,FL,"Seminole County",14,26,413
25,005,12,053,FL,"Hernando County",13,22,246
25,005,33,003,NH,"Carroll County",13,25,510
25,005,51,810,VA,"Virginia Beach",13,26,296
25,005,09,015,CT,"Windham County",12,19,262
25,005,12,017,FL,"Citrus County",12,20,391
25,005,15,003,HI,"Honolulu County",12,18,334
25,005,42,003,PA,"Allegheny County",12,15,524
25,005,53,033,WA,"King County",12,20,399
25,005,06,085,CA,"Santa Clara County",11,19,663
25,005,08,041,CO,"El Paso County",11,16,270
25,005,11,001,DC,"District Of Columbia",11,11,153
25,005,13,135,GA,"Gwinnett County",11,24,568
25,005,17,043,IL,"Du Page County",11,21,475
25,005,23,017,ME,"Oxford County",11,22,278
25,005,23,025,ME,"Somerset County",11,22,242
25,005,24,510,MD,Baltimore,11,12,267
25,005,36,047,NY,"Kings County",11,15,147
25,005,37,051,NC,"Cumberland County",11,18,177
25,005,48,113,TX,"Dallas County",11,17,428
25,005,24,033,MD,"Prince George's Coun",10,12,228
25,005,25,019,MA,"Nantucket County",10,17,255
25,005,29,189,MO,"St Louis County",10,25,553
25,005,34,017,NJ,"Hudson County",10,16,344
25,005,34,027,NJ,"Morris County",10,13,504
25,005,36,103,NY,"Suffolk County",10,13,413
25,005,39,061,OH,"Hamilton County",10,15,411
25,005,47,037,TN,"Davidson County",10,11,198
25,005,51,710,VA,Norfolk,10,16,170
25,005,58,000,SS,"Other Flows - Same State",16,31,426
25,005,59,000,DS,"Other Flows - Diff State",1242,2382,42894
25,005,59,001,DS,"Other Flows - Northeast",358,624,11835
25,005,59,003,DS,"Other Flows - Midwest",183,404,8959
25,005,59,005,DS,"Other Flows - South",514,1034,16964
25,005,59,007,DS,"Other Flows - West",187,320,5137
25,005,57,009,FR,"Foreign - Other flows",31,52,651
25,007,96,000,MA,"Dukes County Tot Mig-US & For",289,432,7971
25,007,97,000,MA,"Dukes County Tot Mig-US",289,432,7971
25,007,97,001,MA,"Dukes County Tot Mig-Same St",117,171,3460
25,007,97,003,MA,"Dukes County Tot Mig-Diff St",172,261,4511
25,007,25,007,MA,"Dukes County Non-Migrants",5282,10334,215456
25,007,25,017,MA,"Middlesex County",30,39,750
25,007,25,001,MA,"Barnstable County",26,45,573
25,007,25,025,MA,"Suffolk County",15,18,659
25,007,25,021,MA,"Norfolk County",13,20,427
25,007,25,023,MA,"Plymouth County",11,21,486
25,007,58,000,SS,"Other Flows - Same State",22,28,566
25,007,59,000,DS,"Other Flows - Diff State",172,261,4511
25,007,59,001,DS,"Other Flows - Northeast",72,114,2021
25,007,59,003,DS,"Other Flows - Midwest",15,30,431
25,007,59,005,DS,"Other Flows - South",53,82,1153
25,007,59,007,DS,"Other Flows - West",32,35,906
25,009,96,000,MA,"Essex County Tot Mig-US & For",12304,20977,507942
25,009,97,000,MA,"Essex County Tot Mig-US",12149,20672,501620
25,009,97,001,MA,"Essex County Tot Mig-Same St",4999,7860,195115
25,009,97,003,MA,"Essex County Tot Mig-Diff St",7150,12812,306505
25,009,98,000,MA,"Essex County Tot Mig-Foreign",155,305,6323
25,009,25,009,MA,"Essex County Non-Migrants",240950,511780,11598991
25,009,25,017,MA,"Middlesex County",2843,4560,113265
25,009,33,015,NH,"Rockingham County",1711,3288,69950
25,009,25,025,MA,"Suffolk County",1131,1639,37099
25,009,33,011,NH,"Hillsborough County",370,704,13400
25,009,25,021,MA,"Norfolk County",335,470,16314
25,009,25,027,MA,"Worcester County",225,393,9124
25,009,23,031,ME,"York County",142,269,5846
25,009,25,023,MA,"Plymouth County",138,242,6526
25,009,36,061,NY,"New York County",114,148,3410
25,009,33,017,NH,"Strafford County",104,181,3026
25,009,04,013,AZ,"Maricopa County",101,183,3757
25,009,12,099,FL,"Palm Beach County",100,178,6117
25,009,25,001,MA,"Barnstable County",99,164,5212
25,009,12,011,FL,"Broward County",91,136,2878
25,009,06,037,CA,"Los Angeles County",89,114,2526
25,009,25,005,MA,"Bristol County",87,163,3862
25,009,12,103,FL,"Pinellas County",80,136,3336
25,009,23,005,ME,"Cumberland County",77,140,3497
25,009,33,003,NH,"Carroll County",74,137,2760
25,009,17,031,IL,"Cook County",62,78,2856
25,009,12,025,FL,"Dade County",58,113,1746
25,009,12,095,FL,"Orange County",57,115,1998
25,009,12,071,FL,"Lee County",56,101,2267
25,009,44,007,RI,"Providence County",55,85,1574
25,009,06,073,CA,"San Diego County",52,76,1551
25,009,09,001,CT,"Fairfield County",51,96,3529
