"1995-1996 County To County Migration Outflows",,,,,,Connecticut,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Connecticut,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
09,000,96,000,CT,"Total Mig - US & For",69568,121860,3215662
09,000,97,000,CT,"Total Mig - US",68180,119208,3156487
09,000,97,001,CT,"Total Mig - US Same St",25177,42615,967785
09,000,97,003,CT,"Total Mig - US Diff St",43003,76593,2188702
09,000,98,000,CT,"Total Mig - Foreign",1388,2652,59175
09,001,96,000,CT,"Fairfield Count Tot Mig-US & For",17752,31612,1181864
09,001,97,000,CT,"Fairfield Count Tot Mig-US",17306,30658,1146592
09,001,97,001,CT,"Fairfield Count Tot Mig-Same St",4175,7328,180559
09,001,97,003,CT,"Fairfield Count Tot Mig-Diff St",13131,23330,966033
09,001,98,000,CT,"Fairfield Count Tot Mig-Foreign",446,954,35272
09,001,09,001,CT,"Fairfield Count Non-Migrants",299668,634006,22121614
09,001,09,009,CT,"New Haven County",2760,4932,112580
09,001,36,061,NY,"New York County",1069,1500,97781
09,001,36,119,NY,"Westchester County",776,1283,51527
09,001,09,005,CT,"Litchfield County",697,1280,31111
09,001,09,003,CT,"Hartford County",386,607,19125
09,001,12,099,FL,"Palm Beach County",277,492,25024
09,001,25,017,MA,"Middlesex County",274,423,18296
09,001,04,013,AZ,"Maricopa County",250,484,14814
09,001,25,025,MA,"Suffolk County",222,256,10616
09,001,17,031,IL,"Cook County",204,328,20661
09,001,12,011,FL,"Broward County",197,344,8536
09,001,06,037,CA,"Los Angeles County",177,262,11245
09,001,09,007,CT,"Middlesex County",150,248,10435
09,001,36,081,NY,"Queens County",148,268,5236
09,001,13,121,GA,"Fulton County",141,271,11871
09,001,37,183,NC,"Wake County",139,312,12505
09,001,36,047,NY,"Kings County",136,199,5377
09,001,12,103,FL,"Pinellas County",129,232,6428
09,001,25,021,MA,"Norfolk County",126,219,9985
09,001,37,119,NC,"Mecklenburg County",113,250,10300
09,001,06,075,CA,"San Francisco County",112,137,6978
09,001,12,025,FL,"Dade County",110,214,6554
09,001,36,059,NY,"Nassau County",110,189,9835
09,001,36,103,NY,"Suffolk County",107,193,6432
09,001,36,079,NY,"Putnam County",104,161,4683
09,001,51,059,VA,"Fairfax County",104,222,12133
09,001,34,003,NJ,"Bergen County",100,182,6961
09,001,12,095,FL,"Orange County",97,187,3340
09,001,36,027,NY,"Dutchess County",96,176,4538
09,001,53,033,WA,"King County",92,148,5424
09,001,57,003,FR,"Foreign - Puerto Rico",91,232,2263
09,001,11,001,DC,"District Of Columbia",90,112,4263
09,001,06,073,CA,"San Diego County",87,139,4337
09,001,06,059,CA,"Orange County",85,161,7403
09,001,34,017,NJ,"Hudson County",82,100,3490
09,001,12,057,FL,"Hillsborough County",80,143,9527
09,001,09,011,CT,"New London County",79,115,4278
09,001,13,067,GA,"Cobb County",78,125,3068
09,001,13,089,GA,"De Kalb County",78,137,2908
09,001,36,005,NY,"Bronx County",77,122,2012
09,001,12,071,FL,"Lee County",74,136,8230
09,001,12,115,FL,"Sarasota County",74,134,5809
09,001,42,101,PA,"Philadelphia County",71,110,2039
09,001,06,085,CA,"Santa Clara County",69,126,5156
09,001,25,001,MA,"Barnstable County",68,119,8859
09,001,48,113,TX,"Dallas County",66,144,8556
09,001,08,013,CO,"Boulder County",65,83,2649
09,001,09,013,CT,"Tolland County",63,79,1539
09,001,12,127,FL,"Volusia County",62,125,1844
09,001,34,027,NJ,"Morris County",62,140,6149
09,001,48,201,TX,"Harris County",62,133,8369
09,001,25,009,MA,"Essex County",61,129,6138
09,001,26,161,MI,"Washtenaw County",59,120,5944
09,001,34,023,NJ,"Middlesex County",57,95,3250
09,001,36,055,NY,"Monroe County",56,121,5988
09,001,17,097,IL,"Lake County",55,172,10361
09,001,27,053,MN,"Hennepin County",54,113,7844
09,001,48,085,TX,"Collin County",53,138,7501
09,001,04,019,AZ,"Pima County",52,78,6391
09,001,12,009,FL,"Brevard County",52,90,1774
09,001,24,031,MD,"Montgomery County",52,92,4871
09,001,32,003,NV,"Clark County",52,91,2039
09,001,42,029,PA,"Chester County",52,134,5184
09,001,25,027,MA,"Worcester County",51,98,3044
09,001,33,011,NH,"Hillsborough County",51,84,3511
09,001,51,013,VA,"Arlington County",51,60,2287
09,001,12,021,FL,"Collier County",50,91,7642
09,001,25,013,MA,"Hampden County",49,92,1549
09,001,34,035,NJ,"Somerset County",49,105,4637
09,001,17,043,IL,"Du Page County",48,110,5761
09,001,23,005,ME,"Cumberland County",47,75,2557
09,001,42,091,PA,"Montgomery County",47,80,2948
09,001,48,453,TX,"Travis County",45,84,3552
09,001,36,087,NY,"Rockland County",44,78,3460
09,001,45,013,SC,"Beaufort County",44,82,4255
09,001,24,005,MD,"Baltimore County",43,78,3772
09,001,34,013,NJ,"Essex County",43,63,1899
09,001,26,125,MI,"Oakland County",42,95,3901
09,001,34,039,NJ,"Union County",42,76,3115
09,001,34,021,NJ,"Mercer County",41,78,3347
09,001,39,049,OH,"Franklin County",41,74,2472
09,001,44,009,RI,"Washington County",41,82,2486
09,001,48,439,TX,"Tarrant County",41,94,4735
09,001,42,017,PA,"Bucks County",40,98,6019
09,001,44,007,RI,"Providence County",40,58,1503
09,001,06,081,CA,"San Mateo County",39,78,15993
09,001,08,031,CO,"Denver County",39,47,1229
09,001,57,005,FR,"Foreign - APO/FPO ZIPs",39,60,598
09,001,34,025,NJ,"Monmouth County",38,81,2923
09,001,36,071,NY,"Orange County",38,71,1583
09,001,06,013,CA,"Contra Costa County",37,79,4874
