"1995-1996 County To County Migration Outflows",,,,,,Florida,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Florida,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
12,000,96,000,FL,"Total Mig - US & For",364752,689660,10992032
12,000,97,000,FL,"Total Mig - US",357372,675133,10815901
12,000,97,001,FL,"Total Mig - US Same St",184865,343497,5524067
12,000,97,003,FL,"Total Mig - US Diff St",172507,331636,5291835
12,000,98,000,FL,"Total Mig - Foreign",7380,14527,176131
12,001,96,000,FL,"Alachua County Tot Mig-US & For",6908,11852,181830
12,001,97,000,FL,"Alachua County Tot Mig-US",6823,11713,180293
12,001,97,001,FL,"Alachua County Tot Mig-Same St",3812,6485,96929
12,001,97,003,FL,"Alachua County Tot Mig-Diff St",3011,5228,83364
12,001,98,000,FL,"Alachua County Tot Mig-Foreign",85,139,1537
12,001,12,001,FL,"Alachua County Non-Migrants",63181,131967,2320357
12,001,12,031,FL,"Duval County",305,510,8261
12,001,12,095,FL,"Orange County",296,417,6435
12,001,12,057,FL,"Hillsborough County",253,373,5922
12,001,12,083,FL,"Marion County",244,436,6856
12,001,12,011,FL,"Broward County",199,299,3957
12,001,12,103,FL,"Pinellas County",192,302,4204
12,001,12,025,FL,"Dade County",174,236,3369
12,001,12,099,FL,"Palm Beach County",155,214,3332
12,001,12,019,FL,"Clay County",146,296,3976
12,001,12,075,FL,"Levy County",135,290,2653
12,001,12,073,FL,"Leon County",129,217,3172
12,001,12,107,FL,"Putnam County",120,247,2608
12,001,12,023,FL,"Columbia County",110,243,2595
12,001,12,041,FL,"Gilchrist County",105,234,2443
12,001,12,117,FL,"Seminole County",101,140,2477
12,001,12,127,FL,"Volusia County",90,152,2945
12,001,12,009,FL,"Brevard County",89,143,8100
12,001,13,121,GA,"Fulton County",82,113,1917
12,001,12,105,FL,"Polk County",79,140,1609
12,001,12,007,FL,"Bradford County",76,167,1870
12,001,12,109,FL,"St Johns County",69,109,1925
12,001,13,089,GA,"De Kalb County",68,95,1554
12,001,12,125,FL,"Union County",67,160,1572
12,001,12,071,FL,"Lee County",63,98,1308
12,001,13,067,GA,"Cobb County",63,102,1608
12,001,12,115,FL,"Sarasota County",56,85,1486
12,001,12,081,FL,"Manatee County",42,67,1316
12,001,48,201,TX,"Harris County",42,71,1054
12,001,12,033,FL,"Escambia County",40,64,779
12,001,12,017,FL,"Citrus County",38,68,1248
12,001,17,031,IL,"Cook County",37,46,933
12,001,12,021,FL,"Collier County",36,46,705
12,001,12,101,FL,"Pasco County",36,58,807
12,001,13,135,GA,"Gwinnett County",36,68,1249
12,001,37,183,NC,"Wake County",34,63,1129
12,001,06,037,CA,"Los Angeles County",33,37,957
12,001,53,033,WA,"King County",33,48,948
12,001,04,013,AZ,"Maricopa County",32,48,835
12,001,06,073,CA,"San Diego County",31,46,716
12,001,12,069,FL,"Lake County",30,53,750
12,001,12,005,FL,"Bay County",27,49,673
12,001,36,061,NY,"New York County",26,30,440
12,001,39,049,OH,"Franklin County",26,49,1054
12,001,57,005,FR,"Foreign - APO/FPO ZIPs",26,43,458
12,001,06,085,CA,"Santa Clara County",25,34,696
12,001,13,185,GA,"Lowndes County",23,42,549
12,001,41,051,OR,"Multnomah County",23,30,538
12,001,48,085,TX,"Collin County",23,47,798
12,001,51,059,VA,"Fairfax County",23,44,1045
12,001,25,017,MA,"Middlesex County",22,43,677
12,001,48,453,TX,"Travis County",22,33,508
12,001,12,029,FL,"Dixie County",21,44,533
12,001,12,111,FL,"St Lucie County",21,31,356
12,001,45,045,SC,"Greenville County",21,31,475
12,001,12,085,FL,"Martin County",20,32,571
12,001,12,087,FL,"Monroe County",20,41,527
12,001,12,121,FL,"Suwannee County",20,31,302
12,001,12,091,FL,"Okaloosa County",19,27,457
12,001,12,097,FL,"Osceola County",19,31,481
12,001,24,031,MD,"Montgomery County",18,27,546
12,001,47,037,TN,"Davidson County",18,30,425
12,001,01,101,AL,"Montgomery County",17,38,439
12,001,11,001,DC,"District Of Columbia",17,21,339
12,001,12,053,FL,"Hernando County",17,36,887
12,001,25,025,MA,"Suffolk County",17,24,212
12,001,06,001,CA,"Alameda County",16,19,339
12,001,12,015,FL,"Charlotte County",16,24,381
12,001,13,051,GA,"Chatham County",16,31,493
12,001,22,071,LA,"Orleans Parish",16,21,289
12,001,37,063,NC,"Durham County",16,23,537
12,001,37,119,NC,"Mecklenburg County",16,24,815
12,001,37,133,NC,"Onslow County",16,29,257
12,001,39,061,OH,"Hamilton County",16,25,341
12,001,48,113,TX,"Dallas County",16,26,409
12,001,51,013,VA,"Arlington County",16,19,337
12,001,04,019,AZ,"Pima County",15,20,286
12,001,06,075,CA,"San Francisco County",15,15,267
12,001,08,041,CO,"El Paso County",15,16,237
12,001,27,053,MN,"Hennepin County",15,19,233
12,001,37,067,NC,"Forsyth County",15,35,609
12,001,37,135,NC,"Orange County",15,23,518
12,001,48,029,TX,"Bexar County",15,36,658
12,001,21,111,KY,"Jefferson County",14,34,479
12,001,22,033,LA,"East Baton Rouge Par",14,20,454
12,001,42,101,PA,"Philadelphia County",14,22,285
12,001,45,019,SC,"Charleston County",14,25,539
12,001,45,079,SC,"Richland County",14,28,477
12,001,12,035,FL,"Flagler County",13,23,330
12,001,12,055,FL,"Highlands County",13,22,195
12,001,35,001,NM,"Bernalillo County",13,18,447
12,001,12,063,FL,"Jackson County",12,25,255
12,001,13,215,GA,"Muscogee County",12,22,456
12,001,26,125,MI,"Oakland County",12,18,159
12,001,34,023,NJ,"Middlesex County",12,21,273
12,001,42,003,PA,"Allegheny County",12,25,565
12,001,48,439,TX,"Tarrant County",12,24,197
12,001,01,073,AL,"Jefferson County",11,28,632
12,001,05,119,AR,"Pulaski County",11,19,396
12,001,13,059,GA,"Clarke County",11,14,155
12,001,15,003,HI,"Honolulu County",11,21,221
12,001,24,510,MD,Baltimore,11,14,185
12,001,32,003,NV,"Clark County",11,17,259
12,001,37,021,NC,"Buncombe County",11,23,401
12,001,39,113,OH,"Montgomery County",11,21,323
12,001,49,035,UT,"Salt Lake County",11,29,304
12,001,51,810,VA,"Virginia Beach",11,24,282
12,001,08,013,CO,"Boulder County",10,17,238
12,001,12,061,FL,"Indian River County",10,17,308
12,001,13,127,GA,"Glynn County",10,21,319
12,001,21,067,KY,"Fayette County",10,19,288
12,001,26,161,MI,"Washtenaw County",10,16,224
12,001,29,189,MO,"St Louis County",10,14,187
12,001,36,047,NY,"Kings County",10,19,140
12,001,42,071,PA,"Lancaster County",10,17,223
12,001,47,093,TN,"Knox County",10,21,410
12,001,47,157,TN,"Shelby County",10,21,409
12,001,58,000,SS,"Other Flows - Same State",89,188,1989
12,001,59,000,DS,"Other Flows - Diff State",1607,2955,45169
12,001,59,001,DS,"Other Flows - Northeast",284,470,6601
12,001,59,003,DS,"Other Flows - Midwest",317,581,9376
12,001,59,005,DS,"Other Flows - South",794,1522,22988
12,001,59,007,DS,"Other Flows - West",212,382,6205
12,001,57,009,FR,"Foreign - Other flows",59,96,1079
12,003,96,000,FL,"Baker County Tot Mig-US & For",410,917,9463
12,003,97,000,FL,"Baker County Tot Mig-US",410,917,9463
