"1995-1996 County To County Migration Outflows",,,,,,NewMexico,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
NewMexico,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
35,000,96,000,NM,"Total Mig - US & For",49280,104434,1311479
35,000,97,000,NM,"Total Mig - US",48146,102008,1286100
35,000,97,001,NM,"Total Mig - US Same St",18973,39930,457116
35,000,97,003,NM,"Total Mig - US Diff St",29173,62078,828984
35,000,98,000,NM,"Total Mig - Foreign",1134,2426,25379
35,001,96,000,NM,"Bernalillo Coun Tot Mig-US & For",15537,31054,494588
35,001,97,000,NM,"Bernalillo Coun Tot Mig-US",15218,30336,485597
35,001,97,001,NM,"Bernalillo Coun Tot Mig-Same St",5642,11714,159495
35,001,97,003,NM,"Bernalillo Coun Tot Mig-Diff St",9576,18622,326102
35,001,98,000,NM,"Bernalillo Coun Tot Mig-Foreign",319,718,8991
35,001,35,001,NM,"Bernalillo Coun Non-Migrants",187044,392443,6966555
35,001,35,043,NM,"Sandoval County",1748,3554,59518
35,001,35,061,NM,"Valencia County",1100,2505,27127
35,001,35,049,NM,"Santa Fe County",826,1745,27637
35,001,04,013,AZ,"Maricopa County",726,1450,32178
35,001,32,003,NV,"Clark County",255,511,8559
35,001,35,013,NM,"Dona Ana County",249,448,5682
35,001,06,037,CA,"Los Angeles County",224,350,5112
35,001,57,005,FR,"Foreign - APO/FPO ZIPs",222,524,6075
35,001,48,141,TX,"El Paso County",221,469,5787
35,001,35,057,NM,"Torrance County",209,492,4978
35,001,35,045,NM,"San Juan County",202,398,4665
35,001,06,073,CA,"San Diego County",183,342,5308
35,001,35,031,NM,"Mckinley County",177,383,2821
35,001,08,041,CO,"El Paso County",159,354,6090
35,001,48,113,TX,"Dallas County",159,281,5167
35,001,48,453,TX,"Travis County",146,260,4794
35,001,48,029,TX,"Bexar County",140,302,4754
35,001,08,031,CO,"Denver County",135,208,2963
35,001,35,039,NM,"Rio Arriba County",126,247,2691
35,001,48,439,TX,"Tarrant County",122,259,4966
35,001,53,033,WA,"King County",122,167,3130
35,001,35,006,NM,"Cibola County",120,273,2628
35,001,04,019,AZ,"Pima County",113,223,3692
35,001,48,201,TX,"Harris County",113,208,4028
35,001,08,005,CO,"Arapahoe County",108,211,3994
35,001,06,085,CA,"Santa Clara County",106,168,4929
35,001,35,055,NM,"Taos County",101,157,2314
35,001,08,059,CO,"Jefferson County",98,193,3509
35,001,06,059,CA,"Orange County",87,177,3188
35,001,17,031,IL,"Cook County",87,135,2339
35,001,35,035,NM,"Otero County",86,179,2060
35,001,35,047,NM,"San Miguel County",85,156,2121
35,001,41,067,OR,"Washington County",84,208,5234
35,001,49,035,UT,"Salt Lake County",78,170,2325
35,001,35,005,NM,"Chaves County",76,161,1600
35,001,35,053,NM,"Socorro County",71,119,1426
35,001,06,001,CA,"Alameda County",67,100,1869
35,001,41,051,OR,"Multnomah County",66,102,1846
35,001,40,109,OK,"Oklahoma County",60,131,1804
35,001,48,303,TX,"Lubbock County",60,105,1948
35,001,08,013,CO,"Boulder County",59,91,1668
35,001,48,085,TX,"Collin County",59,133,4127
35,001,06,065,CA,"Riverside County",58,118,1513
35,001,08,001,CO,"Adams County",58,112,1830
35,001,06,071,CA,"San Bernardino Count",57,126,1371
35,001,35,015,NM,"Eddy County",55,138,1628
35,001,35,028,NM,"Los Alamos County",55,96,1940
35,001,51,059,VA,"Fairfax County",53,108,3043
35,001,27,053,MN,"Hennepin County",51,74,1607
35,001,35,009,NM,"Curry County",50,104,742
35,001,16,001,ID,"Ada County",49,108,2100
35,001,06,067,CA,"Sacramento County",46,80,1348
35,001,06,075,CA,"San Francisco County",46,54,1336
35,001,12,009,FL,"Brevard County",44,91,1430
35,001,12,091,FL,"Okaloosa County",43,113,1650
35,001,35,051,NM,"Sierra County",43,78,1339
35,001,08,069,CO,"Larimer County",42,80,1284
35,001,25,017,MA,"Middlesex County",42,63,1162
35,001,35,027,NM,"Lincoln County",42,68,1534
35,001,48,121,TX,"Denton County",42,85,1763
35,001,40,143,OK,"Tulsa County",41,78,1070
35,001,48,375,TX,"Potter County",39,72,907
35,001,35,025,NM,"Lea County",36,78,925
35,001,02,020,AK,"Anchorage Borough",35,77,1171
35,001,12,095,FL,"Orange County",35,55,943
35,001,35,007,NM,"Colfax County",35,57,980
35,001,35,017,NM,"Grant County",35,67,748
35,001,53,053,WA,"Pierce County",35,77,1020
35,001,36,061,NY,"New York County",34,40,684
35,001,04,005,AZ,"Coconino County",33,63,1163
35,001,08,067,CO,"La Plata County",33,59,1422
35,001,24,031,MD,"Montgomery County",33,53,1583
35,001,15,003,HI,"Honolulu County",32,57,754
35,001,12,025,FL,"Dade County",29,43,483
35,001,12,113,FL,"Santa Rosa County",29,70,1036
