"1995-1996 County To County Migration Outflows",,,,,,Washington,,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Washington,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",Returns,Exemptions,Gross
"FIPS Code",,,,,"and county by county detail",,,Income
,,,,,,,,
53,000,96,000,WA,"Total Mig - US & For",139442,271454,4185002
53,000,97,000,WA,"Total Mig - US",135818,263941,4091552
53,000,97,001,WA,"Total Mig - US Same St",69843,131758,2086636
53,000,97,003,WA,"Total Mig - US Diff St",65975,132183,2004916
53,000,98,000,WA,"Total Mig - Foreign",3624,7513,93450
53,001,96,000,WA,"Adams County Tot Mig-US & For",450,1185,10639
53,001,97,000,WA,"Adams County Tot Mig-US",450,1185,10639
53,001,97,001,WA,"Adams County Tot Mig-Same St",313,821,8325
53,001,97,003,WA,"Adams County Tot Mig-Diff St",137,364,2314
53,001,53,001,WA,"Adams County Non-Migrants",5070,13743,164128
53,001,53,025,WA,"Grant County",119,358,3297
53,001,53,063,WA,"Spokane County",35,75,683
53,001,53,021,WA,"Franklin County",27,78,687
53,001,53,033,WA,"King County",23,40,637
53,001,53,005,WA,"Benton County",21,56,729
53,001,53,077,WA,"Yakima County",15,38,368
53,001,48,215,TX,"Hidalgo County",14,55,211
53,001,53,075,WA,"Whitman County",10,22,194
53,001,58,000,SS,"Other Flows - Same State",63,154,1731
53,001,59,000,DS,"Other Flows - Diff State",123,309,2102
53,003,96,000,WA,"Asotin County Tot Mig-US & For",607,1185,15966
53,003,97,000,WA,"Asotin County Tot Mig-US",607,1185,15966
53,003,97,001,WA,"Asotin County Tot Mig-Same St",180,343,5896
53,003,97,003,WA,"Asotin County Tot Mig-Diff St",427,842,10070
53,003,53,003,WA,"Asotin County Non-Migrants",5981,13491,208605
53,003,16,069,ID,"Nez Perce County",203,377,3967
53,003,53,063,WA,"Spokane County",38,72,2225
53,003,53,033,WA,"King County",27,40,619
53,003,53,075,WA,"Whitman County",21,44,433
53,003,16,057,ID,"Latah County",17,31,507
53,003,53,005,WA,"Benton County",11,26,323
53,003,16,001,ID,"Ada County",10,25,407
53,003,53,061,WA,"Snohomish County",10,23,277
53,003,58,000,SS,"Other Flows - Same State",73,138,2019
53,003,59,000,DS,"Other Flows - Diff State",197,409,5189
53,005,96,000,WA,"Benton County Tot Mig-US & For",3914,8244,136450
53,005,97,000,WA,"Benton County Tot Mig-US",3868,8164,134841
53,005,97,001,WA,"Benton County Tot Mig-Same St",2011,4149,62900
53,005,97,003,WA,"Benton County Tot Mig-Diff St",1857,4015,71941
53,005,98,000,WA,"Benton County Tot Mig-Foreign",46,80,1608
53,005,53,005,WA,"Benton County Non-Migrants",43113,105860,1940620
53,005,53,021,WA,"Franklin County",520,1105,16041
53,005,53,033,WA,"King County",322,539,13364
53,005,53,077,WA,"Yakima County",231,555,4892
53,005,53,063,WA,"Spokane County",215,440,6636
53,005,53,071,WA,"Walla Walla County",83,179,2508
53,005,53,011,WA,"Clark County",80,181,2925
53,005,53,061,WA,"Snohomish County",74,134,2169
53,005,53,053,WA,"Pierce County",72,148,2021
53,005,04,013,AZ,"Maricopa County",66,127,2053
