"1992 - 1993 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Arkansas Outflows",
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Arkansas,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
05,001,00,001,Ar,Arkansas,430,956,8000
05,001,05,119,Ar,Pulaski,74,146,1464
05,001,05,069,Ar,Jefferson,33,80,413
05,001,05,085,Ar,Lonoke,31,83,565
05,001,05,117,Ar,Prairie,28,60,608
05,001,05,095,Ar,Monroe,15,40,312
05,001,05,051,Ar,Garland,14,29,325
05,001,05,045,Ar,Faulkner,14,22,212
05,001,63,020,XX,"Same State",105,248,2021
05,001,63,021,XX,"Same Region, Diff. State",73,158,1456
05,001,63,022,XX,"Different Region",43,90,624
05,001,63,050,Ar,"County Non-Migrant",7079,16674,197711
05,003,00,001,Ar,Ashley,405,947,9221
05,003,05,043,Ar,Drew,35,78,576
05,003,05,119,Ar,Pulaski,34,69,467
05,003,22,067,La,Morehouse,24,65,500
05,003,05,139,Ar,Union,21,59,511
05,003,05,017,Ar,Chicot,18,42,212
05,003,05,069,Ar,Jefferson,18,38,287
05,003,22,073,La,Ouachita,17,31,438
05,003,63,020,XX,"Same State",78,183,1530
05,003,63,021,XX,"Same Region, Diff. State",122,296,4138
05,003,63,022,XX,"Different Region",38,86,562
05,003,63,050,Ar,"County Non-Migrant",7500,18854,215234
05,005,00,001,Ar,Baxter,805,1608,13539
05,005,05,089,Ar,Marion,84,195,1544
05,005,05,143,Ar,Washington,32,68,377
05,005,29,077,Mo,Greene,27,50,392
05,005,05,119,Ar,Pulaski,21,37,345
05,005,05,049,Ar,Fulton,20,35,278
05,005,05,031,Ar,Craighead,19,32,258
05,005,05,065,Ar,Izard,19,35,372
05,005,29,091,Mo,Howell,17,40,187
05,005,29,153,Mo,Ozark,15,36,286
05,005,05,009,Ar,Boone,12,33,192
05,005,17,031,Il,Cook,12,20,150
05,005,05,115,Ar,Pope,10,20,217
05,005,63,010,XX,"Same State",101,228,1869
05,005,63,011,XX,"Region 1: Northeast",27,48,469
05,005,63,012,XX,"Region 2: Midwest",177,329,2848
05,005,63,013,XX,"Region 3: South",142,278,2469
05,005,63,014,XX,"Region 4: West",70,124,1286
05,005,63,050,Ar,"County Non-Migrant",11009,23672,276948
05,007,00,001,Ar,Benton,2780,5957,60724
05,007,05,143,Ar,Washington,676,1404,14022
05,007,29,119,Mo,McDonald,102,259,1891
05,007,40,041,Ok,Delaware,85,212,1453
05,007,40,001,Ok,Adair,79,164,1252
05,007,29,009,Mo,Barry,77,193,1220
05,007,40,143,Ok,Tulsa,52,89,1030
05,007,05,119,Ar,Pulaski,36,61,1117
05,007,05,131,Ar,Sebastian,36,62,649
05,007,05,015,Ar,Carroll,33,77,1623
05,007,05,087,Ar,Madison,31,87,766
05,007,29,077,Mo,Greene,29,57,617
05,007,40,109,Ok,Oklahoma,27,60,429
05,007,29,095,Mo,Jackson,27,61,620
05,007,29,097,Mo,Jasper,25,63,581
05,007,48,113,Tx,Dallas,22,38,277
05,007,29,145,Mo,Newton,22,53,354
05,007,04,013,Az,Maricopa,18,30,368
05,007,48,439,Tx,Tarrant,17,41,285
05,007,05,009,Ar,Boone,17,39,533
05,007,20,173,Ks,Sedgwick,17,34,616
05,007,06,037,Ca,"Los Angeles",15,32,326
05,007,48,201,Tx,Harris,14,21,244
05,007,57,005,FR,"APO / FPO Zip Code",14,24,164
05,007,05,033,Ar,Crawford,14,33,237
05,007,20,091,Ks,Johnson,14,25,265
05,007,05,115,Ar,Pope,13,30,243
05,007,05,045,Ar,Faulkner,12,25,345
05,007,17,031,Il,Cook,10,17,202
05,007,48,141,Tx,"El Paso",10,21,96
05,007,40,021,Ok,Cherokee,10,19,218
05,007,63,010,XX,"Same State",128,290,2689
05,007,63,011,XX,"Region 1: Northeast",41,91,1088
05,007,63,012,XX,"Region 2: Midwest",353,723,7148
05,007,63,013,XX,"Region 3: South",512,1134,13388
05,007,63,014,XX,"Region 4: West",192,388,4368
05,007,63,050,Ar,"County Non-Migrant",35368,81734,1093710
05,009,00,001,Ar,Boone,705,1532,14566
05,009,05,101,Ar,Newton,74,170,1192
05,009,05,015,Ar,Carroll,53,122,811
05,009,05,143,Ar,Washington,47,87,769
05,009,29,213,Mo,Taney,33,61,2374
05,009,05,089,Ar,Marion,32,83,555
05,009,29,077,Mo,Greene,25,36,388
05,009,05,119,Ar,Pulaski,22,40,567
05,009,05,007,Ar,Benton,22,52,389
05,009,05,129,Ar,Searcy,15,35,277
05,009,05,005,Ar,Baxter,13,31,296
05,009,05,045,Ar,Faulkner,10,28,234
05,009,63,010,XX,"Same State",74,176,1179
05,009,63,011,XX,"Region 1: Northeast",13,29,207
05,009,63,012,XX,"Region 2: Midwest",103,203,1599
