"1992 - 1993 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Minnesota Outflows",
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Minnesota,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
27,001,00,001,Mn,Aitkin,320,600,6137
27,001,27,035,Mn,"Crow Wing",52,106,1170
27,001,27,053,Mn,Hennepin,25,41,451
27,001,27,137,Mn,"St. Louis",23,42,430
27,001,27,061,Mn,Itasca,20,46,434
27,001,27,123,Mn,Ramsey,18,29,431
27,001,27,003,Mn,Anoka,13,20,188
27,001,63,010,XX,"Same State",86,176,1524
27,001,63,011,XX,"Region 1: Northeast",10,13,187
27,001,63,012,XX,"Region 2: Midwest",20,41,434
27,001,63,013,XX,"Region 3: South",22,37,271
27,001,63,014,XX,"Region 4: West",31,49,617
27,001,63,050,Mn,"County Non-Migrant",4135,9626,96421
27,003,00,001,Mn,Anoka,7799,14228,216544
27,003,27,053,Mn,Hennepin,2684,4300,69607
27,003,27,123,Mn,Ramsey,1387,2295,38611
27,003,27,163,Mn,Washington,308,686,10956
27,003,27,037,Mn,Dakota,237,415,6881
27,003,27,141,Mn,Sherburne,234,535,7739
27,003,27,025,Mn,Chisago,219,506,6808
27,003,27,059,Mn,Isanti,183,423,4627
27,003,27,171,Mn,Wright,142,292,4151
27,003,27,095,Mn,"Mille Lacs",80,168,1846
27,003,27,137,Mn,"St. Louis",75,130,1591
27,003,27,145,Mn,Stearns,70,113,1178
27,003,27,035,Mn,"Crow Wing",59,124,2179
27,003,04,013,Az,Maricopa,53,104,1257
27,003,27,115,Mn,Pine,50,99,1295
27,003,27,065,Mn,Kanabec,38,75,1134
27,003,27,061,Mn,Itasca,36,81,1066
27,003,27,021,Mn,Cass,34,62,680
27,003,57,005,FR,"APO / FPO Zip Code",33,54,426
27,003,55,109,Wi,"St. Croix",29,57,809
27,003,27,139,Mn,Scott,29,59,940
27,003,27,001,Mn,Aitkin,29,56,1154
27,003,27,009,Mn,Benton,28,55,580
