"1992 - 1993 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Ohio Outflows",
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Ohio,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
39,001,00,001,Oh,Adams,401,904,7271
39,001,39,015,Oh,Brown,62,144,1344
39,001,39,071,Oh,Highland,47,117,826
39,001,39,145,Oh,Scioto,29,78,404
39,001,39,131,Oh,Pike,28,68,436
39,001,39,061,Oh,Hamilton,28,60,406
39,001,39,025,Oh,Clermont,27,66,500
39,001,39,049,Oh,Franklin,14,22,266
39,001,21,161,Ky,Mason,11,25,181
39,001,63,020,XX,"Same State",53,102,1111
39,001,63,021,XX,"Same Region, Diff. State",14,38,246
39,001,63,022,XX,"Different Region",88,184,1551
39,001,63,050,Oh,"County Non-Migrant",6656,15496,147511
39,003,00,001,Oh,Allen,2039,3888,48160
39,003,39,011,Oh,Auglaize,241,486,5631
39,003,39,049,Oh,Franklin,174,235,2791
39,003,39,137,Oh,Putnam,113,236,2777
39,003,39,065,Oh,Hardin,88,190,2016
39,003,39,063,Oh,Hancock,79,142,2429
39,003,39,161,Oh,"Van Wert",74,150,1808
39,003,39,091,Oh,Logan,53,95,1042
39,003,39,095,Oh,Lucas,45,78,1246
39,003,39,113,Oh,Montgomery,39,63,944
39,003,39,035,Oh,Cuyahoga,34,58,1504
39,003,39,061,Oh,Hamilton,33,47,529
39,003,18,003,In,Allen,32,52,696
39,003,57,005,FR,"APO / FPO Zip Code",22,36,301
39,003,39,107,Oh,Mercer,20,39,271
39,003,39,173,Oh,Wood,19,39,582
39,003,39,149,Oh,Shelby,18,36,384
39,003,39,017,Oh,Butler,17,30,413
39,003,26,163,Mi,Wayne,16,35,518
39,003,04,013,Az,Maricopa,14,19,231
39,003,18,097,In,Marion,14,28,372
39,003,26,125,Mi,Oakland,13,33,589
39,003,39,147,Oh,Seneca,12,34,324
39,003,39,109,Oh,Miami,12,29,407
39,003,39,023,Oh,Clark,11,21,179
39,003,12,127,Fl,Volusia,10,20,495
39,003,48,027,Tx,Bell,10,21,161
39,003,17,031,Il,Cook,10,16,238
39,003,63,010,XX,"Same State",174,338,3981
39,003,63,011,XX,"Region 1: Northeast",58,126,1839
39,003,63,012,XX,"Region 2: Midwest",158,307,4197
39,003,63,013,XX,"Region 3: South",348,709,7716
39,003,63,014,XX,"Region 4: West",78,140,1549
39,003,63,050,Oh,"County Non-Migrant",37830,84977,1194958
39,005,00,001,Oh,Ashland,1006,1880,20539
39,005,39,139,Oh,Richland,196,372,3833
39,005,39,169,Oh,Wayne,119,219,2708
39,005,39,049,Oh,Franklin,59,78,1032
39,005,39,077,Oh,Huron,58,112,966
39,005,39,093,Oh,Lorain,39,79,799
39,005,39,035,Oh,Cuyahoga,29,44,595
39,005,39,083,Oh,Knox,26,53,511
39,005,39,153,Oh,Summit,20,40,881
39,005,39,103,Oh,Medina,18,28,330
39,005,39,075,Oh,Holmes,16,38,295
39,005,39,151,Oh,Stark,12,25,226
39,005,39,033,Oh,Crawford,12,20,199
39,005,63,010,XX,"Same State",130,249,2787
39,005,63,011,XX,"Region 1: Northeast",39,62,552
39,005,63,012,XX,"Region 2: Midwest",53,102,1449
39,005,63,013,XX,"Region 3: South",136,275,2636
39,005,63,014,XX,"Region 4: West",44,84,740
39,005,63,050,Oh,"County Non-Migrant",16973,38247,505105
39,007,00,001,Oh,Ashtabula,1569,2936,31087
39,007,39,085,Oh,Lake,288,549,6351
39,007,39,035,Oh,Cuyahoga,116,191,2354
39,007,39,155,Oh,Trumbull,115,247,2099
39,007,39,055,Oh,Geauga,72,145,1738
39,007,39,049,Oh,Franklin,62,68,1107
39,007,39,153,Oh,Summit,41,62,756
39,007,42,049,Pa,Erie,40,82,696
39,007,39,133,Oh,Portage,38,58,443
39,007,39,099,Oh,Mahoning,26,50,531
39,007,42,039,Pa,Crawford,25,54,470
