"1992 - 1993 County to County Migration Outflow",,,,,,,,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,"Alaska Outflows",
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Alaska,,,,,,of,of,total
State,County,State,County,State,"State totals, county totals,",returns,exemptions,money
"FIPS Code",,,,,"and county by county detail",,,income
02,013,00,001,Ak,"Aleutians East Borough",155,304,3994
02,013,53,033,Wa,King,25,46,456
02,013,02,020,Ak,"Anchorage Borough",21,45,814
02,013,63,020,XX,"Same State",26,53,932
02,013,63,021,XX,"Same Region, Diff. State",71,137,1424
02,013,63,022,XX,"Different Region",12,23,368
02,013,63,050,Ak,"County Non-Migrant",495,1146,20361
02,016,00,001,Ak,"Aleutians West",893,1698,23872
02,016,57,005,FR,"APO / FPO Zip Code",83,120,1565
02,016,53,033,Wa,King,73,109,2265
02,016,02,020,Ak,"Anchorage Borough",41,69,1217
02,016,06,073,Ca,"San Diego",38,100,960
02,016,53,035,Wa,Kitsap,29,67,839
02,016,06,037,Ca,"Los Angeles",17,45,377
02,016,53,053,Wa,Pierce,15,23,281
02,016,15,003,Hi,Honolulu,14,27,338
02,016,53,061,Wa,Snohomish,13,23,545
02,016,06,077,Ca,"San Joaquin",12,26,342
02,016,53,029,Wa,Island,11,20,260
02,016,06,111,Ca,Ventura,11,31,275
02,016,63,010,XX,"Same State",35,83,1148
02,016,63,011,XX,"Region 1: Northeast",41,70,1110
02,016,63,012,XX,"Region 2: Midwest",72,131,1862
02,016,63,013,XX,"Region 3: South",183,357,5136
02,016,63,014,XX,"Region 4: West",195,377,5046
02,016,63,015,XX,Foreign,10,20,306
02,016,63,050,Ak,"County Non-Migrant",1684,3855,64355
02,020,00,001,Ak,"Anchorage Borough",9144,20190,306322
02,020,02,170,Ak,"Matanuska-Susitna Boroug",624,1411,22378
02,020,53,033,Wa,King,392,654,14029
02,020,02,122,Ak,"Kenai Peninsula Borough",296,543,9381
02,020,02,090,Ak,"Fairbanks North Star Bor",228,411,6220
02,020,04,013,Az,Maricopa,139,250,3335
02,020,53,053,Wa,Pierce,130,276,4144
02,020,53,063,Wa,Spokane,105,257,4654
02,020,57,005,FR,"APO / FPO Zip Code",100,232,2764
02,020,32,003,Nv,Clark,99,184,4582
02,020,06,037,Ca,"Los Angeles",97,155,2655
02,020,08,041,Co,"El Paso",92,254,2654
02,020,37,051,NC,Cumberland,89,245,2033
02,020,53,061,Wa,Snohomish,86,158,2290
02,020,48,029,Tx,Bexar,80,227,2317
02,020,02,110,Ak,"Juneau Borough",79,144,2661
02,020,41,051,Or,Multnomah,77,111,1498
02,020,02,261,Ak,Valdez-Cordova,74,137,2359
02,020,15,003,Hi,Honolulu,64,136,2242
02,020,06,073,Ca,"San Diego",59,117,1852
02,020,02,150,Ak,"Kodiak Island Borough",58,108,1471
02,020,53,067,Wa,Thurston,57,147,1878
02,020,41,039,Or,Lane,56,100,1231
02,020,57,001,FR,"Foreign / Overseas",55,114,3421
02,020,48,201,Tx,Harris,53,125,3634
02,020,02,188,Ak,"Northwest Arctic",50,107,1411
02,020,04,019,Az,Pima,49,100,1681
02,020,02,185,Ak,"North Slope Borough",49,76,1944
02,020,41,067,Or,Washington,48,100,1618
02,020,08,031,Co,Denver,44,95,1464
02,020,02,050,Ak,Bethel,44,87,916
02,020,35,001,NM,Bernalillo,43,102,2104
02,020,53,011,Wa,Clark,43,100,1866
02,020,16,001,Id,Ada,43,93,1678
02,020,17,031,Il,Cook,42,71,1068
02,020,08,005,Co,Arapahoe,42,84,1779
02,020,49,035,Ut,"Salt Lake",40,106,1338
02,020,06,067,Ca,Sacramento,40,70,1205
02,020,51,059,Va,Fairfax,39,99,1679
02,020,06,059,Ca,Orange,38,80,2875
02,020,40,109,Ok,Oklahoma,36,99,1322
02,020,48,453,Tx,Travis,35,80,2263
02,020,48,027,Tx,Bell,35,98,955
02,020,53,073,Wa,Whatcom,35,63,1647
02,020,12,091,Fl,Okaloosa,34,85,1117
02,020,08,059,Co,Jefferson,33,62,1318
02,020,02,180,Ak,Nome,32,61,707
02,020,41,047,Or,Marion,32,60,989
02,020,48,113,Tx,Dallas,32,58,2163
02,020,47,125,Tn,Montgomery,32,96,864
02,020,06,071,Ca,"San Bernardino",32,87,832
02,020,06,095,Ca,Solano,31,62,781
02,020,06,085,Ca,"Santa Clara",30,66,982
02,020,04,003,Az,Cochise,30,87,743
02,020,41,005,Or,Clackamas,30,57,1038
02,020,48,141,Tx,"El Paso",29,72,740
02,020,53,035,Wa,Kitsap,29,60,824
02,020,02,016,Ak,"Aleutians West",29,56,803
02,020,13,179,Ga,Liberty,29,83,715
02,020,06,065,Ca,Riverside,28,52,686
02,020,06,053,Ca,Monterey,28,91,781
02,020,06,075,Ca,"San Francisco",28,31,544
02,020,02,070,Ak,Dillingham,27,50,800
02,020,41,029,Or,Jackson,27,65,1440
02,020,48,085,Tx,Collin,26,83,4384
02,020,08,013,Co,Boulder,26,44,928
02,020,40,031,Ok,Comanche,26,90,794
02,020,27,053,Mn,Hennepin,26,39,699
02,020,24,033,Md,"Prince George's",25,73,828
02,020,48,439,Tx,Tarrant,25,56,636
02,020,12,095,Fl,Orange,24,48,467
02,020,25,017,Ma,Middlesex,24,70,722
02,020,12,005,Fl,Bay,24,45,752
02,020,21,047,Ky,Christian,24,71,557
02,020,30,013,Mt,Cascade,23,47,593
02,020,41,017,Or,Deschutes,22,50,840
02,020,08,069,Co,Larimer,22,32,514
02,020,24,003,Md,"Anne Arundel",22,55,787
02,020,32,031,Nv,Washoe,22,48,950
02,020,51,153,Va,"Prince William",22,72,856
02,020,02,240,Ak,"Southeast Fairbanks",21,37,502
02,020,20,173,Ks,Sedgwick,21,55,620
02,020,17,163,Il,"St. Clair",21,81,789
02,020,02,220,Ak,"Sitka Borough",20,37,500
02,020,05,119,Ar,Pulaski,20,41,567
02,020,21,093,Ky,Hardin,20,74,585
02,020,20,103,Ks,Leavenworth,20,74,619
02,020,06,029,Ca,Kern,20,68,1048
02,020,02,130,Ak,"Ketchikan Gateway Boroug",20,33,543
02,020,30,111,Mt,Yellowstone,20,45,786
02,020,02,290,Ak,Yukon-Koyukuk,19,42,472
02,020,12,057,Fl,Hillsborough,19,41,631
02,020,49,011,Ut,Davis,19,51,507
02,020,13,215,Ga,Muscogee,19,61,469
02,020,53,057,Wa,Skagit,19,38,747
02,020,12,011,Fl,Broward,18,23,386
02,020,53,077,Wa,Yakima,18,49,613
02,020,53,009,Wa,Clallam,18,31,1382
02,020,46,103,SD,Pennington,18,56,552
02,020,31,153,Ne,Sarpy,17,46,367
02,020,49,049,Ut,Utah,17,40,327
02,020,53,005,Wa,Benton,17,46,1155
02,020,16,039,Id,Elmore,17,54,435
02,020,16,055,Id,Kootenai,17,46,530
02,020,21,111,Ky,Jefferson,17,39,330
02,020,15,001,Hi,Hawaii,16,40,609
02,020,06,013,Ca,"Contra Costa",16,36,1027
02,020,01,089,Al,Madison,16,43,499
02,020,30,063,Mt,Missoula,16,27,520
02,020,51,700,Va,"Newport News city",16,44,464
02,020,06,047,Ca,Merced,15,39,313
02,020,47,157,Tn,Shelby,15,42,698
02,020,06,111,Ca,Ventura,15,25,655
02,020,39,113,Oh,Montgomery,15,43,811
02,020,12,025,Fl,Dade,15,32,276
02,020,13,245,Ga,Richmond,15,49,333
02,020,36,065,NY,Oneida,15,47,493
02,020,02,060,Ak,"Bristol Bay Borough",15,27,438
02,020,12,103,Fl,Pinellas,15,23,316
