"2005-2006 County to County Migration Inflow",,,,,,"NewJersey Inflows",,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
NewJersey,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
34,000,96,000,NJ,"Total Mig - US & For",200256,364679,12346240
34,000,97,000,NJ,"Total Mig - US",195621,357869,12202796
34,000,97,001,NJ,"Total Mig - US Same St",115060,210832,7012660
34,000,97,003,NJ,"Total Mig - US Diff St",80561,147037,5190136
34,000,98,000,NJ,"Total Mig - Foreign",4635,6810,143444
34,001,96,000,NJ,"Atlantic County Tot Mig-US",5008,8825,229310
34,001,97,000,NJ,"Atlantic County Tot Mig-US",4923,8692,228170
34,001,97,001,NJ,"Atlantic County Tot Mig-Sam",2717,4765,134916
34,001,97,003,NJ,"Atlantic County Tot Mig-Dif",2206,3927,93253
34,001,98,000,NJ,"Atlantic County Tot Mig-For",85,133,1140
34,001,34,001,NJ,"Atlantic County Non-Migrant",104205,221813,5579391
34,001,34,009,NJ,"Cape May County",607,1001,33271
34,001,34,007,NJ,"Camden County",425,770,19937
34,001,34,011,NJ,"Cumberland County",338,647,13143
34,001,34,029,NJ,"Ocean County",322,598,15752
34,001,42,101,PA,"Philadelphia County",269,442,11937
34,001,34,015,NJ,"Gloucester County",239,386,10994
34,001,34,005,NJ,"Burlington County",230,385,13577
34,001,34,023,NJ,"Middlesex County",92,173,4796
34,001,34,025,NJ,"Monmouth County",84,144,4717
34,001,36,081,NY,"Queens County",84,158,3166
34,001,42,091,PA,"Montgomery County",79,127,4821
34,001,42,017,PA,"Bucks County",72,128,4041
34,001,36,047,NY,"Kings County",71,159,2211
34,001,42,045,PA,"Delaware County",69,119,3819
34,001,34,003,NJ,"Bergen County",63,121,3775
34,001,34,013,NJ,"Essex County",54,103,2075
34,001,36,061,NY,"New York County",51,79,2262
34,001,34,017,NJ,"Hudson County",47,68,2239
34,001,32,003,NV,"Clark County",41,82,3973
34,001,34,027,NJ,"Morris County",41,69,2003
34,001,36,005,NY,"Bronx County",41,82,672
34,001,34,021,NJ,"Mercer County",40,63,1860
34,001,34,031,NJ,"Passaic County",36,67,1591
34,001,42,029,PA,"Chester County",35,53,2278
34,001,34,039,NJ,"Union County",34,62,1781
34,001,12,011,FL,"Broward County",33,50,1060
34,001,06,037,CA,"Los Angeles County",27,38,677
34,001,10,003,DE,"New Castle County",27,46,1041
34,001,12,086,FL,"Miami Dade County",27,46,1246
34,001,36,103,NY,"Suffolk County",26,51,1529
34,001,12,099,FL,"Palm Beach County",22,34,928
34,001,34,033,NJ,"Salem County",20,36,852
34,001,34,035,NJ,"Somerset County",19,27,1528
34,001,57,003,FR,"Foreign - Puerto Rico",19,59,307
34,001,12,095,FL,"Orange County",18,43,547
34,001,22,071,LA,"Orleans Parish",18,29,1012
34,001,06,073,CA,"San Diego County",17,25,579
34,001,17,031,IL,"Cook County",17,28,560
34,001,12,103,FL,"Pinellas County",15,23,279
34,001,36,059,NY,"Nassau County",15,27,887
34,001,36,119,NY,"Westchester County",15,29,895
34,001,57,005,FR,"Foreign - APO/FPO ZIPs",15,17,335
34,001,12,071,FL,"Lee County",14,22,597
34,001,42,077,PA,"Lehigh County",13,22,493
34,001,12,097,FL,"Osceola County",12,30,349
34,001,34,037,NJ,"Sussex County",12,18,541
34,001,37,133,NC,"Onslow County",12,17,161
34,001,12,057,FL,"Hillsborough County",11,20,254
34,001,24,033,MD,"Prince George's Coun",11,18,462
34,001,37,183,NC,"Wake County",11,24,454
34,001,42,003,PA,"Allegheny County",11,16,573
34,001,42,011,PA,"Berks County",11,18,540
34,001,42,043,PA,"Dauphin County",11,21,210
34,001,09,011,CT,"New London County",10,23,407
34,001,24,005,MD,"Baltimore County",10,14,756
34,001,24,031,MD,"Montgomery County",10,16,810
34,001,36,085,NY,"Richmond County",10,20,528
34,001,51,059,VA,"Fairfax County",10,15,395
34,001,51,660,VA,Harrisonburg,10,24,161
34,001,58,000,SS,"Other Flows - Same State",14,27,486
34,001,59,000,DS,"Other Flows - Diff State",940,1709,35686
34,001,59,001,DS,"Other Flows - Northeast",227,378,8497
34,001,59,003,DS,"Other Flows - Midwest",108,194,6142
34,001,59,005,DS,"Other Flows - South",481,916,17072
34,001,59,007,DS,"Other Flows - West",124,221,3975
34,001,57,009,FR,"Foreign - Other flows",51,57,498
34,003,96,000,NJ,"Bergen County Tot Mig-US &",17922,32917,1184515
34,003,97,000,NJ,"Bergen County Tot Mig-US",17406,32193,1169543
34,003,97,001,NJ,"Bergen County Tot Mig-Same",8513,15515,514646
34,003,97,003,NJ,"Bergen County Tot Mig-Diff",8893,16678,654897
34,003,98,000,NJ,"Bergen County Tot Mig-Forei",516,724,14971
34,003,34,003,NJ,"Bergen County Non-Migrants",322086,697922,29631016
34,003,34,017,NJ,"Hudson County",2954,5520,179231
34,003,34,031,NJ,"Passaic County",2421,4640,117229
34,003,36,061,NY,"New York County",1458,2827,146889
34,003,36,081,NY,"Queens County",1037,2119,58247
34,003,34,013,NJ,"Essex County",941,1665,64806
34,003,36,005,NY,"Bronx County",591,1359,39386
34,003,36,047,NY,"Kings County",565,1083,34654
34,003,34,027,NJ,"Morris County",490,838,38039
34,003,36,087,NY,"Rockland County",480,844,35060
34,003,34,023,NJ,"Middlesex County",467,792,25796
34,003,36,119,NY,"Westchester County",278,589,36774
34,003,34,039,NJ,"Union County",273,440,14818
34,003,34,029,NJ,"Ocean County",235,358,13570
34,003,34,025,NJ,"Monmouth County",193,340,14781
34,003,36,059,NY,"Nassau County",180,351,14133
34,003,36,071,NY,"Orange County",175,335,13128
34,003,34,037,NJ,"Sussex County",166,294,23906
34,003,06,037,CA,"Los Angeles County",135,252,13406
34,003,36,103,NY,"Suffolk County",112,178,8230
34,003,36,085,NY,"Richmond County",97,173,6954
34,003,12,011,FL,"Broward County",96,155,3947
34,003,06,073,CA,"San Diego County",91,195,10487
34,003,09,001,CT,"Fairfield County",84,171,11242
34,003,12,086,FL,"Miami Dade County",82,148,5221
34,003,25,017,MA,"Middlesex County",81,124,4776
34,003,34,035,NJ,"Somerset County",81,148,7084
34,003,17,031,IL,"Cook County",80,157,5986
34,003,34,021,NJ,"Mercer County",76,137,4655
34,003,12,099,FL,"Palm Beach County",73,116,5738
34,003,42,101,PA,"Philadelphia County",65,85,3847
34,003,42,091,PA,"Montgomery County",58,107,6201
34,003,34,005,NJ,"Burlington County",50,91,3105
34,003,34,007,NJ,"Camden County",47,70,2365
34,003,42,089,PA,"Monroe County",47,86,2247
34,003,06,085,CA,"Santa Clara County",46,103,5493
34,003,04,013,AZ,"Maricopa County",44,76,2234
34,003,06,059,CA,"Orange County",43,92,3482
34,003,24,031,MD,"Montgomery County",43,87,3088
34,003,36,027,NY,"Dutchess County",42,81,3819
34,003,25,025,MA,"Suffolk County",41,61,2428
34,003,51,059,VA,"Fairfax County",40,71,3098
34,003,57,005,FR,"Foreign - APO/FPO ZIPs",40,58,975
34,003,32,003,NV,"Clark County",37,58,1301
34,003,42,003,PA,"Allegheny County",37,67,2878
34,003,34,041,NJ,"Warren County",36,55,1429
34,003,48,201,TX,"Harris County",36,63,2256
34,003,09,003,CT,"Hartford County",35,69,1735
34,003,09,009,CT,"New Haven County",35,56,1980
34,003,12,103,FL,"Pinellas County",34,44,1531
34,003,12,057,FL,"Hillsborough County",33,58,1186
34,003,26,125,MI,"Oakland County",32,52,1798
34,003,42,017,PA,"Bucks County",32,63,1634
34,003,11,001,DC,"District Of Columbia",31,43,2071
34,003,10,003,DE,"New Castle County",28,37,1067
34,003,34,001,NJ,"Atlantic County",28,53,1185
34,003,12,095,FL,"Orange County",27,49,1032
34,003,13,121,GA,"Fulton County",27,55,2061
34,003,48,113,TX,"Dallas County",27,60,2627
34,003,34,019,NJ,"Hunterdon County",26,39,1734
34,003,42,095,PA,"Northampton County",26,39,1087
34,003,25,021,MA,"Norfolk County",25,51,1564
34,003,36,001,NY,"Albany County",25,38,1069
34,003,42,077,PA,"Lehigh County",24,41,998
34,003,44,007,RI,"Providence County",24,31,783
34,003,06,081,CA,"San Mateo County",23,40,1498
34,003,27,053,MN,"Hennepin County",23,50,2214
34,003,37,133,NC,"Onslow County",23,32,371
34,003,37,183,NC,"Wake County",23,40,1257
34,003,42,029,PA,"Chester County",23,43,1620
34,003,48,453,TX,"Travis County",23,45,2944
34,003,37,119,NC,"Mecklenburg County",22,41,1437
34,003,25,027,MA,"Worcester County",21,32,1242
34,003,36,055,NY,"Monroe County",21,35,1054
34,003,06,075,CA,"San Francisco County",20,26,1018
34,003,42,045,PA,"Delaware County",20,29,2690
34,003,06,001,CA,"Alameda County",19,35,1326
34,003,13,135,GA,"Gwinnett County",19,39,1039
34,003,36,029,NY,"Erie County",19,25,798
34,003,22,071,LA,"Orleans Parish",18,31,856
34,003,24,005,MD,"Baltimore County",18,26,734
34,003,25,009,MA,"Essex County",18,33,1202
34,003,48,085,TX,"Collin County",18,35,1031
34,003,53,033,WA,"King County",18,36,1548
34,003,26,163,MI,"Wayne County",17,26,900
34,003,51,013,VA,"Arlington County",17,20,1347
34,003,39,035,OH,"Cuyahoga County",16,26,1119
34,003,39,049,OH,"Franklin County",16,23,836
34,003,42,079,PA,"Luzerne County",16,26,450
34,003,48,439,TX,"Tarrant County",16,26,623
34,003,12,031,FL,"Duval County",15,21,493
34,003,12,127,FL,"Volusia County",15,30,447
34,003,13,067,GA,"Cobb County",15,30,754
34,003,15,003,HI,"Honolulu County",15,16,374
34,003,36,111,NY,"Ulster County",15,24,636
34,003,42,103,PA,"Pike County",15,27,549
34,003,36,067,NY,"Onondaga County",14,17,504
34,003,42,043,PA,"Dauphin County",14,26,610
34,003,06,067,CA,"Sacramento County",13,25,739
34,003,08,005,CO,"Arapahoe County",13,26,12485
34,003,12,071,FL,"Lee County",13,20,440
34,003,12,115,FL,"Sarasota County",13,20,768
34,003,12,117,FL,"Seminole County",13,21,1021
34,003,17,043,IL,"Du Page County",13,25,947
34,003,36,105,NY,"Sullivan County",13,19,534
34,003,37,063,NC,"Durham County",13,22,773
34,003,42,129,PA,"Westmoreland County",13,44,1537
34,003,12,101,FL,"Pasco County",12,20,349
34,003,17,097,IL,"Lake County",12,30,1126
34,003,29,189,MO,"St Louis County",12,28,3957
34,003,04,019,AZ,"Pima County",11,21,261
34,003,12,111,FL,"St Lucie County",11,22,579
34,003,13,089,GA,"De Kalb County",11,17,864
34,003,18,097,IN,"Marion County",11,16,376
34,003,24,033,MD,"Prince George's Coun",11,16,437
34,003,34,009,NJ,"Cape May County",11,14,232
34,003,36,007,NY,"Broome County",11,17,163
34,003,36,079,NY,"Putnam County",11,14,392
34,003,36,109,NY,"Tompkins County",11,14,367
34,003,42,127,PA,"Wayne County",11,17,486
34,003,50,007,VT,"Chittenden County",11,15,712
34,003,51,810,VA,"Virginia Beach",11,18,458
34,003,06,013,CA,"Contra Costa County",10,18,845
34,003,09,005,CT,"Litchfield County",10,16,497
34,003,12,021,FL,"Collier County",10,17,696
34,003,22,051,LA,"Jefferson Parish",10,21,442
34,003,42,069,PA,"Lackawanna County",10,13,310
34,003,58,000,SS,"Other Flows - Same State",18,21,680
34,003,59,000,DS,"Other Flows - Diff State",1225,2096,65960
34,003,59,001,DS,"Other Flows - Northeast",256,405,16301
34,003,59,003,DS,"Other Flows - Midwest",229,390,15547
34,003,59,005,DS,"Other Flows - South",574,1029,26731
34,003,59,007,DS,"Other Flows - West",166,272,7381
34,003,57,009,FR,"Foreign - Other flows",476,666,13996
34,005,96,000,NJ,"Burlington Coun Tot Mig-US",11401,21695,617009
34,005,97,000,NJ,"Burlington Coun Tot Mig-US",11072,20962,606006
34,005,97,001,NJ,"Burlington Coun Tot Mig-Sam",6161,11629,350918
34,005,97,003,NJ,"Burlington Coun Tot Mig-Dif",4911,9333,255088
34,005,98,000,NJ,"Burlington Coun Tot Mig-For",329,733,11004
34,005,34,005,NJ,"Burlington Coun Non-Migrant",165180,361767,11734147
34,005,34,007,NJ,"Camden County",2100,3735,112868
34,005,34,021,NJ,"Mercer County",1283,2543,74965
34,005,42,101,PA,"Philadelphia County",737,1306,39155
34,005,34,023,NJ,"Middlesex County",597,1261,38840
34,005,34,029,NJ,"Ocean County",451,807,22658
34,005,34,015,NJ,"Gloucester County",337,560,20190
34,005,42,017,PA,"Bucks County",324,550,18721
34,005,57,005,FR,"Foreign - APO/FPO ZIPs",277,646,9837
34,005,34,025,NJ,"Monmouth County",232,427,13924
34,005,34,013,NJ,"Essex County",191,434,9655
34,005,34,039,NJ,"Union County",180,419,9804
34,005,42,091,PA,"Montgomery County",155,289,11985
34,005,34,035,NJ,"Somerset County",153,301,10741
34,005,34,001,NJ,"Atlantic County",132,227,7273
34,005,36,047,NY,"Kings County",125,285,5975
34,005,36,081,NY,"Queens County",113,220,5271
34,005,34,017,NJ,"Hudson County",109,213,6356
34,005,42,045,PA,"Delaware County",103,162,5021
34,005,34,003,NJ,"Bergen County",100,181,6153
34,005,34,027,NJ,"Morris County",72,136,6385
34,005,36,061,NY,"New York County",64,92,3392
34,005,36,005,NY,"Bronx County",58,111,1926
34,005,34,011,NJ,"Cumberland County",56,108,2305
34,005,10,003,DE,"New Castle County",52,103,3864
34,005,42,029,PA,"Chester County",52,76,2991
34,005,34,009,NJ,"Cape May County",51,83,2582
34,005,34,031,NJ,"Passaic County",47,79,2192
34,005,36,103,NY,"Suffolk County",41,72,2851
34,005,36,059,NY,"Nassau County",39,71,2454
34,005,42,003,PA,"Allegheny County",38,65,1540
34,005,06,073,CA,"San Diego County",37,61,1540
34,005,24,005,MD,"Baltimore County",37,64,1932
34,005,12,099,FL,"Palm Beach County",36,56,1641
34,005,15,003,HI,"Honolulu County",34,85,1518
34,005,06,037,CA,"Los Angeles County",33,47,1266
34,005,04,013,AZ,"Maricopa County",32,63,1867
34,005,36,085,NY,"Richmond County",31,70,1526
34,005,48,029,TX,"Bexar County",31,78,1427
34,005,28,047,MS,"Harrison County",30,70,1161
34,005,36,119,NY,"Westchester County",30,69,2090
34,005,12,057,FL,"Hillsborough County",27,53,1332
34,005,12,095,FL,"Orange County",27,49,1322
34,005,25,017,MA,"Middlesex County",27,65,2281
34,005,51,810,VA,"Virginia Beach",27,45,766
34,005,51,059,VA,"Fairfax County",26,54,1919
34,005,12,103,FL,"Pinellas County",25,39,2005
34,005,34,033,NJ,"Salem County",24,36,1381
34,005,42,077,PA,"Lehigh County",24,45,948
34,005,24,031,MD,"Montgomery County",23,41,2323
34,005,32,003,NV,"Clark County",23,43,546
34,005,10,001,DE,"Kent County",22,35,683
34,005,12,011,FL,"Broward County",22,38,966
34,005,12,086,FL,"Miami Dade County",22,36,593
34,005,34,019,NJ,"Hunterdon County",22,40,1253
34,005,17,163,IL,"St Clair County",21,71,1264
34,005,24,003,MD,"Anne Arundel County",21,43,2479
34,005,24,033,MD,"Prince George's Coun",21,36,830
34,005,06,095,CA,"Solano County",20,53,1155
34,005,42,133,PA,"York County",20,31,1029
34,005,17,031,IL,"Cook County",19,27,665
34,005,42,089,PA,"Monroe County",19,38,967
34,005,02,020,AK,"Anchorage Borough",18,50,634
34,005,24,510,MD,Baltimore,18,28,871
34,005,37,183,NC,"Wake County",18,34,894
34,005,42,071,PA,"Lancaster County",18,37,1360
34,005,45,019,SC,"Charleston County",18,33,956
34,005,08,041,CO,"El Paso County",17,26,576
34,005,37,051,NC,"Cumberland County",17,37,808
34,005,40,065,OK,"Jackson County",17,40,757
34,005,42,011,PA,"Berks County",17,30,541
34,005,05,119,AR,"Pulaski County",16,47,1103
34,005,12,031,FL,"Duval County",16,25,434
34,005,12,091,FL,"Okaloosa County",16,35,484
