"2005-2006 County to County Migration Inflow",,,,,,"SouthCarolina Inflows",,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
SouthCarolina,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
45,000,96,000,SC,"Total Mig - US & For",120529,237435,5275540
45,000,97,000,SC,"Total Mig - US",118169,233087,5208616
45,000,97,001,SC,"Total Mig - US Same St",52973,102869,1852163
45,000,97,003,SC,"Total Mig - US Diff St",65196,130218,3356452
45,000,98,000,SC,"Total Mig - Foreign",2360,4348,66924
45,001,96,000,SC,"Abbeville Count Tot Mig-US",463,936,13126
45,001,97,000,SC,"Abbeville Count Tot Mig-US",463,936,13126
45,001,97,001,SC,"Abbeville Count Tot Mig-Sam",302,601,8454
45,001,97,003,SC,"Abbeville Count Tot Mig-Dif",161,335,4672
45,001,98,000,SC,"Abbeville Count Tot Mig-For",d,d,d
45,001,45,001,SC,"Abbeville Count Non-Migrant",8033,18526,295807
45,001,45,047,SC,"Greenwood County",104,221,2927
45,001,45,007,SC,"Anderson County",79,175,2067
45,001,45,045,SC,"Greenville County",29,45,794
45,001,45,059,SC,"Laurens County",19,43,358
45,001,45,065,SC,"Mccormick County",19,33,502
45,001,58,000,SS,"Other Flows - Same State",52,84,1806
45,001,59,000,DS,"Other Flows - Diff State",161,335,4672
45,001,59,001,DS,"Other Flows - Northeast",22,55,725
45,001,59,003,DS,"Other Flows - Midwest",17,38,883
45,001,59,005,DS,"Other Flows - South",106,211,2418
45,001,59,007,DS,"Other Flows - West",16,31,646
45,003,96,000,SC,"Aiken County Tot Mig-US & F",3543,7103,156685
45,003,97,000,SC,"Aiken County Tot Mig-US",3491,7016,155254
45,003,97,001,SC,"Aiken County Tot Mig-Same S",973,1987,31658
45,003,97,003,SC,"Aiken County Tot Mig-Diff S",2518,5029,123596
45,003,98,000,SC,"Aiken County Tot Mig-Foreig",52,87,1431
45,003,45,003,SC,"Aiken County Non-Migrants",49256,111332,2484485
45,003,13,245,GA,"Richmond County",482,960,14675
45,003,45,037,SC,"Edgefield County",246,536,7839
45,003,13,073,GA,"Columbia County",153,290,6054
45,003,45,063,SC,"Lexington County",142,283,4447
45,003,45,079,SC,"Richland County",86,160,2688
45,003,45,011,SC,"Barnwell County",67,140,1988
45,003,45,013,SC,"Beaufort County",43,84,2515
45,003,45,081,SC,"Saluda County",41,85,879
45,003,45,019,SC,"Charleston County",40,66,1402
45,003,45,075,SC,"Orangeburg County",39,87,1096
45,003,12,099,FL,"Palm Beach County",35,63,1760
45,003,12,071,FL,"Lee County",28,53,2273
