"2005-2006 County to County Migration Inflow",,,,,,"Connecticut Inflows",,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration into",,"Migration from",,,,Number,Number,Aggregate
Connecticut,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
09,000,96,000,CT,"Total Mig - US & For",67974,117566,4185052
09,000,97,000,CT,"Total Mig - US",65512,113970,4092814
09,000,97,001,CT,"Total Mig - US Same St",29718,49528,1527412
09,000,97,003,CT,"Total Mig - US Diff St",35794,64442,2565402
09,000,98,000,CT,"Total Mig - Foreign",2462,3596,92238
09,001,96,000,CT,"Fairfield Count Tot Mig-US",14703,26182,1457736
09,001,97,000,CT,"Fairfield Count Tot Mig-US",14079,25283,1408282
09,001,97,001,CT,"Fairfield Count Tot Mig-Sam",3205,5100,165550
09,001,97,003,CT,"Fairfield Count Tot Mig-Dif",10874,20183,1242732
09,001,98,000,CT,"Fairfield Count Tot Mig-For",624,899,49454
09,001,09,001,CT,"Fairfield Count Non-Migrant",303812,660080,35427299
09,001,09,009,CT,"New Haven County",2158,3511,112442
09,001,36,119,NY,"Westchester County",1704,3430,199254
09,001,36,061,NY,"New York County",1049,1953,289527
09,001,36,005,NY,"Bronx County",502,1196,24387
09,001,09,005,CT,"Litchfield County",411,659,20807
09,001,09,003,CT,"Hartford County",389,573,19798
09,001,36,081,NY,"Queens County",366,680,23137
09,001,36,047,NY,"Kings County",316,589,32986
09,001,25,017,MA,"Middlesex County",204,370,18840
09,001,36,059,NY,"Nassau County",201,367,25937
09,001,36,079,NY,"Putnam County",188,338,14207
09,001,34,023,NJ,"Middlesex County",169,318,10424
09,001,06,037,CA,"Los Angeles County",163,319,17960
09,001,36,103,NY,"Suffolk County",161,288,14116
09,001,17,031,IL,"Cook County",149,284,25671
09,001,34,017,NJ,"Hudson County",139,257,20548
09,001,36,027,NY,"Dutchess County",133,210,17004
09,001,25,025,MA,"Suffolk County",132,161,7251
09,001,34,003,NJ,"Bergen County",123,233,28177
09,001,12,099,FL,"Palm Beach County",109,185,8413
09,001,12,011,FL,"Broward County",100,175,6007
09,001,09,011,CT,"New London County",88,132,3850
09,001,25,021,MA,"Norfolk County",84,131,7580
09,001,09,007,CT,"Middlesex County",79,118,5153
09,001,06,073,CA,"San Diego County",78,125,4626
09,001,04,013,AZ,"Maricopa County",75,139,9147
09,001,42,101,PA,"Philadelphia County",70,112,4722
09,001,12,086,FL,"Miami Dade County",65,121,5640
09,001,06,075,CA,"San Francisco County",63,116,9475
09,001,36,071,NY,"Orange County",63,108,5070
09,001,12,095,FL,"Orange County",59,106,1684
09,001,34,013,NJ,"Essex County",59,119,6007
09,001,36,087,NY,"Rockland County",59,99,3977
09,001,09,013,CT,"Tolland County",57,80,2787
09,001,13,121,GA,"Fulton County",54,119,16654
09,001,25,027,MA,"Worcester County",54,87,3633
09,001,25,009,MA,"Essex County",53,109,3781
09,001,44,007,RI,"Providence County",51,68,2410
09,001,24,031,MD,"Montgomery County",47,80,4918
09,001,42,003,PA,"Allegheny County",47,82,5751
09,001,34,027,NJ,"Morris County",46,96,8780
09,001,34,039,NJ,"Union County",46,83,5807
09,001,48,201,TX,"Harris County",45,92,4311
09,001,48,113,TX,"Dallas County",44,92,4825
09,001,53,033,WA,"King County",44,91,6934
09,001,34,025,NJ,"Monmouth County",43,82,5250
09,001,11,001,DC,"District Of Columbia",42,59,3236
09,001,51,059,VA,"Fairfax County",42,67,8021
09,001,06,085,CA,"Santa Clara County",41,85,6551
09,001,37,119,NC,"Mecklenburg County",40,77,5288
09,001,36,055,NY,"Monroe County",39,55,1751
09,001,42,091,PA,"Montgomery County",39,69,6204
09,001,06,059,CA,"Orange County",38,80,4906
09,001,25,013,MA,"Hampden County",38,64,1653
09,001,34,021,NJ,"Mercer County",37,76,4833
09,001,10,003,DE,"New Castle County",35,66,3794
09,001,57,005,FR,"Foreign - APO/FPO ZIPs",33,48,1164
09,001,34,031,NJ,"Passaic County",32,59,2188
09,001,12,071,FL,"Lee County",31,56,1961
09,001,12,103,FL,"Pinellas County",31,43,1854
09,001,36,001,NY,"Albany County",31,38,2464
09,001,36,029,NY,"Erie County",31,42,1815
09,001,06,001,CA,"Alameda County",30,69,3364
09,001,25,023,MA,"Plymouth County",30,38,1599
09,001,34,035,NJ,"Somerset County",30,51,6358
09,001,36,085,NY,"Richmond County",30,49,1511
09,001,25,001,MA,"Barnstable County",29,44,1555
09,001,26,125,MI,"Oakland County",29,68,4319
09,001,57,003,FR,"Foreign - Puerto Rico",29,80,359
09,001,36,067,NY,"Onondaga County",28,38,2301
09,001,42,029,PA,"Chester County",28,55,8028
09,001,25,005,MA,"Bristol County",27,37,1273
09,001,39,061,OH,"Hamilton County",27,48,10990
09,001,12,057,FL,"Hillsborough County",26,54,3402
09,001,39,049,OH,"Franklin County",26,47,2891
09,001,25,015,MA,"Hampshire County",25,37,1413
09,001,37,183,NC,"Wake County",25,49,1898
09,001,39,035,OH,"Cuyahoga County",25,47,2388
09,001,24,005,MD,"Baltimore County",24,42,1582
09,001,27,053,MN,"Hennepin County",24,49,3883
09,001,48,453,TX,"Travis County",24,58,3103
09,001,51,013,VA,"Arlington County",24,28,1450
09,001,32,003,NV,"Clark County",23,34,1135
09,001,36,111,NY,"Ulster County",23,34,1628
09,001,13,067,GA,"Cobb County",22,62,3848
09,001,15,003,HI,"Honolulu County",22,35,1198
09,001,17,097,IL,"Lake County",22,58,7518
09,001,22,071,LA,"Orleans Parish",22,31,768
09,001,04,019,AZ,"Pima County",21,35,944
09,001,12,031,FL,"Duval County",21,31,770
09,001,17,043,IL,"Du Page County",21,48,4185
