"2005-2006 County to County Migration Outflow",,,,,,"Massachusetts Outflows",,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Massachusetts,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
25,000,96,000,MA,"Total Mig - US & For",171844,280449,9597684
25,000,97,000,MA,"Total Mig - US",169087,275780,9473689
25,000,97,001,MA,"Total Mig - US Same St",88173,139024,4854814
25,000,97,003,MA,"Total Mig - US Diff St",80914,136756,4618875
25,000,98,000,MA,"Total Mig - Foreign",2757,4669,123995
25,001,96,000,MA,"Barnstable Coun Tot Mig-US",5594,8811,317988
25,001,97,000,MA,"Barnstable Coun Tot Mig-US",5533,8716,315304
25,001,97,001,MA,"Barnstable Coun Tot Mig-Sam",2233,3243,121601
25,001,97,003,MA,"Barnstable Coun Tot Mig-Dif",3300,5473,193703
25,001,98,000,MA,"Barnstable Coun Tot Mig-For",61,95,2684
25,001,25,001,MA,"Barnstable Coun Non-Migrant",90144,173599,5633614
25,001,25,023,MA,"Plymouth County",597,1005,38005
25,001,25,017,MA,"Middlesex County",355,470,21508
25,001,25,025,MA,"Suffolk County",342,390,16597
25,001,25,021,MA,"Norfolk County",297,435,17652
25,001,25,005,MA,"Bristol County",202,334,7888
25,001,25,027,MA,"Worcester County",161,235,6197
25,001,25,009,MA,"Essex County",102,140,6264
25,001,12,099,FL,"Palm Beach County",80,128,12137
25,001,12,021,FL,"Collier County",71,121,12750
25,001,12,071,FL,"Lee County",64,106,6385
25,001,12,115,FL,"Sarasota County",57,96,4402
25,001,44,007,RI,"Providence County",55,79,1822
25,001,25,015,MA,"Hampshire County",54,61,3078
25,001,12,011,FL,"Broward County",53,71,3804
25,001,06,073,CA,"San Diego County",48,59,1509
25,001,09,003,CT,"Hartford County",48,70,2157
25,001,33,011,NH,"Hillsborough County",46,77,3948
25,001,06,037,CA,"Los Angeles County",43,53,1103
25,001,04,013,AZ,"Maricopa County",42,64,1745
25,001,12,103,FL,"Pinellas County",42,76,3591
25,001,25,013,MA,"Hampden County",39,59,1595
25,001,36,061,NY,"New York County",39,47,2327
25,001,33,015,NH,"Rockingham County",38,61,2460
25,001,36,047,NY,"Kings County",37,45,687
25,001,11,001,DC,"District Of Columbia",31,38,1184
25,001,09,001,CT,"Fairfield County",29,44,1555
25,001,23,005,ME,"Cumberland County",29,49,2170
25,001,12,081,FL,"Manatee County",28,52,1802
25,001,12,015,FL,"Charlotte County",27,47,1212
25,001,12,057,FL,"Hillsborough County",27,43,1066
25,001,12,127,FL,"Volusia County",25,45,1089
25,001,09,009,CT,"New Haven County",24,35,637
25,001,12,061,FL,"Indian River County",24,43,9079
25,001,12,111,FL,"St Lucie County",24,41,1089
25,001,25,007,MA,"Dukes County",24,35,713
25,001,33,003,NH,"Carroll County",24,47,772
25,001,06,075,CA,"San Francisco County",23,23,1599
25,001,25,011,MA,"Franklin County",23,31,580
25,001,25,019,MA,"Nantucket County",23,27,652
25,001,37,119,NC,"Mecklenburg County",23,42,1063
25,001,04,019,AZ,"Pima County",22,31,1293
25,001,32,003,NV,"Clark County",22,27,693
25,001,33,009,NH,"Grafton County",22,30,539
25,001,09,011,CT,"New London County",21,37,1034
25,001,45,051,SC,"Horry County",21,32,656
25,001,06,059,CA,"Orange County",19,20,1227
25,001,12,069,FL,"Lake County",19,38,1811
25,001,23,031,ME,"York County",19,41,571
25,001,37,183,NC,"Wake County",19,52,1072
25,001,12,101,FL,"Pasco County",18,37,613
25,001,33,005,NH,"Cheshire County",18,25,861
25,001,53,033,WA,"King County",18,32,1081
25,001,12,083,FL,"Marion County",17,28,909
25,001,36,081,NY,"Queens County",17,18,230
25,001,44,009,RI,"Washington County",17,30,893
25,001,12,053,FL,"Hernando County",16,24,454
25,001,12,086,FL,"Miami Dade County",16,21,769
25,001,12,117,FL,"Seminole County",16,33,561
25,001,12,119,FL,"Sumter County",16,25,958
25,001,15,003,HI,"Honolulu County",16,23,323
25,001,36,119,NY,"Westchester County",16,19,594
25,001,44,003,RI,"Kent County",16,29,802
25,001,44,005,RI,"Newport County",16,22,595
25,001,51,059,VA,"Fairfax County",16,24,971
25,001,12,009,FL,"Brevard County",15,27,714
25,001,12,105,FL,"Polk County",15,35,547
25,001,12,109,FL,"St Johns County",15,35,904
25,001,23,011,ME,"Kennebec County",15,24,435
25,001,48,201,TX,"Harris County",15,27,970
25,001,50,007,VT,"Chittenden County",15,21,297
25,001,50,025,VT,"Windham County",15,24,674
25,001,57,005,FR,"Foreign - APO/FPO ZIPs",15,24,435
25,001,12,085,FL,"Martin County",14,25,1328
25,001,12,095,FL,"Orange County",14,23,520
25,001,23,019,ME,"Penobscot County",14,29,793
25,001,12,087,FL,"Monroe County",13,22,1216
25,001,36,091,NY,"Saratoga County",13,24,523
25,001,17,031,IL,"Cook County",12,17,301
25,001,24,003,MD,"Anne Arundel County",12,17,726
25,001,24,031,MD,"Montgomery County",12,24,553
25,001,33,013,NH,"Merrimack County",12,18,452
25,001,33,017,NH,"Strafford County",12,18,508
25,001,36,055,NY,"Monroe County",12,16,447
25,001,36,103,NY,"Suffolk County",12,22,338
25,001,51,013,VA,"Arlington County",12,15,476
25,001,09,015,CT,"Windham County",11,22,957
25,001,12,017,FL,"Citrus County",11,20,576
25,001,23,017,ME,"Oxford County",11,23,328
25,001,36,005,NY,"Bronx County",11,16,353
25,001,36,067,NY,"Onondaga County",11,17,610
25,001,37,051,NC,"Cumberland County",11,17,227
25,001,50,017,VT,"Orange County",11,19,256
25,001,08,031,CO,"Denver County",10,13,946
25,001,12,031,FL,"Duval County",10,12,527
25,001,13,121,GA,"Fulton County",10,17,719
25,001,34,029,NJ,"Ocean County",10,14,1168
25,001,37,019,NC,"Brunswick County",10,15,512
25,001,44,001,RI,"Bristol County",10,18,831
25,001,50,027,VT,"Windsor County",10,13,192
25,001,51,107,VA,"Loudoun County",10,14,646
25,001,53,053,WA,"Pierce County",10,21,452
25,001,58,000,SS,"Other Flows - Same State",14,21,871
25,001,59,000,DS,"Other Flows - Diff State",1330,2339,67032
25,001,59,001,DS,"Other Flows - Northeast",386,623,20115
25,001,59,003,DS,"Other Flows - Midwest",147,257,7978
25,001,59,005,DS,"Other Flows - South",522,1010,26175
25,001,59,007,DS,"Other Flows - West",275,449,12763
25,001,57,009,FR,"Foreign - Other flows",46,71,2249
25,003,96,000,MA,"Berkshire Count Tot Mig-US",2299,3573,94563
25,003,97,000,MA,"Berkshire Count Tot Mig-US",2256,3523,92184
25,003,97,001,MA,"Berkshire Count Tot Mig-Sam",610,872,22798
25,003,97,003,MA,"Berkshire Count Tot Mig-Dif",1646,2651,69386
25,003,98,000,MA,"Berkshire Count Tot Mig-For",43,50,2379
25,003,25,003,MA,"Berkshire Count Non-Migrant",50083,99496,2631988
25,003,25,017,MA,"Middlesex County",120,140,4213
25,003,25,013,MA,"Hampden County",108,214,3969
25,003,25,015,MA,"Hampshire County",106,150,3260
25,003,25,025,MA,"Suffolk County",87,101,2862
25,003,50,003,VT,"Bennington County",56,92,1741
25,003,25,027,MA,"Worcester County",53,76,1781
25,003,25,011,MA,"Franklin County",51,76,1850
25,003,36,061,NY,"New York County",51,66,4440
25,003,36,083,NY,"Rensselaer County",47,86,2260
25,003,36,021,NY,"Columbia County",45,79,1495
25,003,09,005,CT,"Litchfield County",38,61,1348
25,003,09,003,CT,"Hartford County",31,49,1623
25,003,36,001,NY,"Albany County",31,47,1324
25,003,04,013,AZ,"Maricopa County",28,42,462
25,003,25,021,MA,"Norfolk County",26,32,1496
25,003,12,099,FL,"Palm Beach County",25,36,1723
25,003,12,071,FL,"Lee County",22,36,905
25,003,25,009,MA,"Essex County",19,20,983
25,003,36,047,NY,"Kings County",19,22,509
25,003,09,009,CT,"New Haven County",18,22,521
25,003,44,007,RI,"Providence County",18,26,563
25,003,06,073,CA,"San Diego County",16,22,304
25,003,09,001,CT,"Fairfield County",16,24,1137
25,003,33,011,NH,"Hillsborough County",16,30,913
25,003,45,051,SC,"Horry County",16,25,329
25,003,12,081,FL,"Manatee County",15,27,724
25,003,12,115,FL,"Sarasota County",15,29,757
25,003,12,011,FL,"Broward County",14,17,412
25,003,23,005,ME,"Cumberland County",14,15,387
25,003,25,023,MA,"Plymouth County",14,24,1501
25,003,12,057,FL,"Hillsborough County",13,18,350
25,003,12,103,FL,"Pinellas County",13,14,563
25,003,32,003,NV,"Clark County",13,18,461
25,003,37,119,NC,"Mecklenburg County",13,25,594
25,003,50,025,VT,"Windham County",13,19,280
25,003,04,019,AZ,"Pima County",12,17,473
25,003,12,095,FL,"Orange County",12,17,114
25,003,25,005,MA,"Bristol County",12,19,387
25,003,37,183,NC,"Wake County",12,18,455
25,003,42,101,PA,"Philadelphia County",12,14,310
25,003,06,075,CA,"San Francisco County",11,13,521
25,003,24,031,MD,"Montgomery County",11,18,458
25,003,36,081,NY,"Queens County",11,20,173
25,003,06,037,CA,"Los Angeles County",10,10,197
25,003,12,009,FL,"Brevard County",10,16,485
25,003,33,015,NH,"Rockingham County",10,16,488
25,003,36,091,NY,"Saratoga County",10,19,541
25,003,50,007,VT,"Chittenden County",10,12,216
25,003,58,000,SS,"Other Flows - Same State",14,20,495
25,003,59,000,DS,"Other Flows - Diff State",899,1514,38832
25,003,59,001,DS,"Other Flows - Northeast",267,408,11658
25,003,59,003,DS,"Other Flows - Midwest",97,177,4371
25,003,59,005,DS,"Other Flows - South",383,716,17570
25,003,59,007,DS,"Other Flows - West",152,213,5233
25,003,57,009,FR,"Foreign - Other flows",43,50,2379
25,005,96,000,MA,"Bristol County Tot Mig-US &",10231,17835,481362
25,005,97,000,MA,"Bristol County Tot Mig-US",10157,17706,479296
25,005,97,001,MA,"Bristol County Tot Mig-Same",4687,7790,219781
25,005,97,003,MA,"Bristol County Tot Mig-Diff",5470,9916,259515
25,005,98,000,MA,"Bristol County Tot Mig-Fore",74,129,2066
25,005,25,005,MA,"Bristol County Non-Migrants",197966,418564,11147618
25,005,25,023,MA,"Plymouth County",1551,2807,77436
25,005,25,021,MA,"Norfolk County",1242,2023,61043
25,005,44,007,RI,"Providence County",1048,1734,45149
25,005,25,017,MA,"Middlesex County",526,730,23827
25,005,25,025,MA,"Suffolk County",498,716,18378
25,005,25,027,MA,"Worcester County",352,596,17560
25,005,44,005,RI,"Newport County",252,421,12745
25,005,25,001,MA,"Barnstable County",224,390,11095
25,005,25,009,MA,"Essex County",143,258,5488
25,005,44,001,RI,"Bristol County",127,213,5030
25,005,44,003,RI,"Kent County",116,181,4538
25,005,04,013,AZ,"Maricopa County",85,160,3864
25,005,25,013,MA,"Hampden County",76,157,2545
25,005,12,071,FL,"Lee County",69,134,3446
25,005,12,011,FL,"Broward County",68,106,2078
25,005,33,011,NH,"Hillsborough County",68,118,3295
25,005,12,103,FL,"Pinellas County",61,103,2509
25,005,12,053,FL,"Hernando County",57,127,2321
25,005,12,095,FL,"Orange County",55,104,1835
25,005,12,099,FL,"Palm Beach County",55,88,3172
25,005,06,037,CA,"Los Angeles County",54,80,2606
25,005,06,073,CA,"San Diego County",53,78,2543
25,005,12,105,FL,"Polk County",53,118,3009
25,005,09,003,CT,"Hartford County",47,84,2550
25,005,12,057,FL,"Hillsborough County",46,91,2135
25,005,12,115,FL,"Sarasota County",45,81,8440
25,005,36,047,NY,"Kings County",45,62,1213
25,005,12,127,FL,"Volusia County",44,97,2650
25,005,36,061,NY,"New York County",43,50,1373
25,005,44,009,RI,"Washington County",43,67,2545
25,005,37,119,NC,"Mecklenburg County",42,92,1777
25,005,12,015,FL,"Charlotte County",39,71,2461
25,005,12,086,FL,"Miami Dade County",39,68,1395
25,005,33,015,NH,"Rockingham County",39,81,2070
25,005,37,183,NC,"Wake County",39,94,2549
25,005,09,011,CT,"New London County",36,60,1367
25,005,12,101,FL,"Pasco County",35,74,1955
25,005,12,035,FL,"Flagler County",34,69,1014
25,005,12,031,FL,"Duval County",32,73,1581
25,005,12,069,FL,"Lake County",32,59,1141
25,005,12,097,FL,"Osceola County",31,70,5567
25,005,32,003,NV,"Clark County",30,46,1013
25,005,12,017,FL,"Citrus County",29,58,783
25,005,12,111,FL,"St Lucie County",29,68,1734
25,005,09,001,CT,"Fairfield County",27,37,1273
25,005,09,009,CT,"New Haven County",27,41,1146
25,005,12,021,FL,"Collier County",27,53,2219
25,005,12,083,FL,"Marion County",27,57,1147
25,005,33,009,NH,"Grafton County",26,63,1187
25,005,25,015,MA,"Hampshire County",25,32,888
25,005,57,005,FR,"Foreign - APO/FPO ZIPs",25,34,453
25,005,23,005,ME,"Cumberland County",24,40,1583
25,005,12,009,FL,"Brevard County",23,37,627
25,005,12,081,FL,"Manatee County",23,50,1182
25,005,45,051,SC,"Horry County",23,48,897
25,005,23,019,ME,"Penobscot County",22,37,525
25,005,36,081,NY,"Queens County",22,34,654
25,005,51,059,VA,"Fairfax County",22,27,1122
25,005,09,015,CT,"Windham County",21,44,1233
25,005,23,011,ME,"Kennebec County",21,39,611
25,005,06,059,CA,"Orange County",20,27,1396
25,005,23,031,ME,"York County",20,49,798
25,005,13,067,GA,"Cobb County",19,45,967
25,005,13,135,GA,"Gwinnett County",19,55,1153
25,005,17,031,IL,"Cook County",19,25,1085
25,005,25,011,MA,"Franklin County",18,32,498
25,005,37,179,NC,"Union County",18,34,833
25,005,11,001,DC,"District Of Columbia",17,19,790
25,005,12,117,FL,"Seminole County",17,39,738
25,005,13,121,GA,"Fulton County",17,36,560
25,005,33,013,NH,"Merrimack County",17,30,811
25,005,42,101,PA,"Philadelphia County",17,36,279
25,005,48,201,TX,"Harris County",17,35,859
25,005,06,075,CA,"San Francisco County",16,21,526
25,005,53,033,WA,"King County",16,30,2994
25,005,57,003,FR,"Foreign - Puerto Rico",16,36,319
25,005,23,017,ME,"Oxford County",15,36,573
25,005,25,003,MA,"Berkshire County",15,26,480
25,005,33,001,NH,"Belknap County",15,35,583
25,005,34,017,NJ,"Hudson County",15,19,516
25,005,15,003,HI,"Honolulu County",14,20,444
25,005,33,003,NH,"Carroll County",14,32,1143
25,005,37,051,NC,"Cumberland County",14,28,344
25,005,51,810,VA,"Virginia Beach",14,25,397
25,005,24,031,MD,"Montgomery County",13,19,722
25,005,33,017,NH,"Strafford County",13,19,638
25,005,36,059,NY,"Nassau County",13,18,607
25,005,48,439,TX,"Tarrant County",13,27,1111
25,005,06,085,CA,"Santa Clara County",12,15,572
25,005,12,001,FL,"Alachua County",12,20,336
25,005,12,085,FL,"Martin County",12,20,621
25,005,12,119,FL,"Sumter County",12,21,1163
25,005,33,005,NH,"Cheshire County",12,17,700
25,005,48,453,TX,"Travis County",12,17,550
25,005,04,019,AZ,"Pima County",11,15,441
25,005,12,109,FL,"St Johns County",11,24,614
25,005,23,021,ME,"Piscataquis County",11,26,473
25,005,36,103,NY,"Suffolk County",11,15,240
25,005,37,133,NC,"Onslow County",11,19,216
25,005,45,045,SC,"Greenville County",11,21,643
25,005,06,001,CA,"Alameda County",10,13,283
25,005,13,089,GA,"De Kalb County",10,16,237
25,005,23,025,ME,"Somerset County",10,21,412
25,005,34,025,NJ,"Monmouth County",10,21,374
