"2005-2006 County to County Migration Outflow",,,,,,"Oklahoma Outflows",,
"(Aggregate money amounts are in thousands of dollars)",,,,,,,,
,,,,,,,,
,,,,,,,,
"Migration from",,"Migration into",,,,Number,Number,Aggregate
Oklahoma,,,,,,of,of,adjusted
State,County,State,County,State,"State totals, county totals,",returns,exemptions,gross
"FIPS Code",,,,,"and county by county detail",,,income
40,000,96,000,OK,"Total Mig - US & For",92107,189984,3224367
40,000,97,000,OK,"Total Mig - US",90847,187317,3176792
40,000,97,001,OK,"Total Mig - US Same St",54847,113061,1776509
40,000,97,003,OK,"Total Mig - US Diff St",36000,74256,1400283
40,000,98,000,OK,"Total Mig - Foreign",1260,2667,47576
40,001,96,000,OK,"Adair County Tot Mig-US & F",416,886,9871
40,001,97,000,OK,"Adair County Tot Mig-US",416,886,9871
40,001,97,001,OK,"Adair County Tot Mig-Same S",231,460,5136
40,001,97,003,OK,"Adair County Tot Mig-Diff S",185,426,4736
40,001,98,000,OK,"Adair County Tot Mig-Foreig",d,d,d
40,001,40,001,OK,"Adair County Non-Migrants",6162,15539,182227
40,001,40,021,OK,"Cherokee County",86,176,1852
40,001,05,007,AR,"Benton County",57,117,1686
40,001,40,041,OK,"Delaware County",37,72,1081
40,001,05,143,AR,"Washington County",36,83,967
40,001,40,143,OK,"Tulsa County",19,33,439
40,001,40,135,OK,"Sequoyah County",14,31,316
40,001,58,000,SS,"Other Flows - Same State",75,148,1446
40,001,59,000,DS,"Other Flows - Diff State",92,226,2083
40,003,96,000,OK,"Alfalfa County Tot Mig-US &",119,242,3777
40,003,97,000,OK,"Alfalfa County Tot Mig-US",119,242,3777
40,003,97,001,OK,"Alfalfa County Tot Mig-Same",87,165,2793
40,003,97,003,OK,"Alfalfa County Tot Mig-Diff",32,77,984
40,003,98,000,OK,"Alfalfa County Tot Mig-Fore",d,d,d
40,003,40,003,OK,"Alfalfa County Non-Migrants",1581,3583,59917
40,003,40,047,OK,"Garfield County",23,46,600
40,003,40,151,OK,"Woods County",13,25,427
40,003,40,093,OK,"Major County",12,27,462
40,003,58,000,SS,"Other Flows - Same State",39,67,1304
40,003,59,000,DS,"Other Flows - Diff State",32,77,984
40,005,96,000,OK,"Atoka County Tot Mig-US & F",299,620,6895
40,005,97,000,OK,"Atoka County Tot Mig-US",299,620,6895
40,005,97,001,OK,"Atoka County Tot Mig-Same S",208,436,4622
40,005,97,003,OK,"Atoka County Tot Mig-Diff S",91,184,2272
40,005,98,000,OK,"Atoka County Tot Mig-Foreig",d,d,d
40,005,40,005,OK,"Atoka County Non-Migrants",3949,9468,137368
40,005,40,013,OK,"Bryan County",62,109,1228
40,005,40,121,OK,"Pittsburg County",21,40,499
40,005,40,029,OK,"Coal County",18,45,493
40,005,40,069,OK,"Johnston County",16,36,449
40,005,40,109,OK,"Oklahoma County",11,22,120
40,005,40,123,OK,"Pontotoc County",11,24,219
40,005,40,127,OK,"Pushmataha County",11,34,327
40,005,48,181,TX,"Grayson County",10,24,211
40,005,58,000,SS,"Other Flows - Same State",58,126,1287
40,005,59,000,DS,"Other Flows - Diff State",81,160,2061
40,007,96,000,OK,"Beaver County Tot Mig-US &",152,347,5072
40,007,97,000,OK,"Beaver County Tot Mig-US",152,347,5072
40,007,97,001,OK,"Beaver County Tot Mig-Same",55,132,2094
40,007,97,003,OK,"Beaver County Tot Mig-Diff",97,215,2978
40,007,98,000,OK,"Beaver County Tot Mig-Forei",d,d,d
40,007,40,007,OK,"Beaver County Non-Migrants",1640,4010,83832
40,007,20,175,KS,"Seward County",28,68,761
40,007,58,000,SS,"Other Flows - Same State",55,132,2094
40,007,59,000,DS,"Other Flows - Diff State",69,147,2218
40,009,96,000,OK,"Beckham County Tot Mig-US &",471,982,15110
40,009,97,000,OK,"Beckham County Tot Mig-US",471,982,15110
40,009,97,001,OK,"Beckham County Tot Mig-Same",295,623,9085
40,009,97,003,OK,"Beckham County Tot Mig-Diff",176,359,6025
40,009,98,000,OK,"Beckham County Tot Mig-Fore",d,d,d
40,009,40,009,OK,"Beckham County Non-Migrants",5920,13675,303754
40,009,40,149,OK,"Washita County",61,146,1713
40,009,40,039,OK,"Custer County",42,83,1132
40,009,40,109,OK,"Oklahoma County",34,51,996
40,009,40,129,OK,"Roger Mills County",25,61,682
40,009,40,017,OK,"Canadian County",15,32,490
40,009,40,027,OK,"Cleveland County",11,14,221
40,009,40,031,OK,"Comanche County",10,14,289
40,009,58,000,SS,"Other Flows - Same State",97,222,3562
40,009,59,000,DS,"Other Flows - Diff State",176,359,6025
40,011,96,000,OK,"Blaine County Tot Mig-US &",287,595,8798
40,011,97,000,OK,"Blaine County Tot Mig-US",287,595,8798
40,011,97,001,OK,"Blaine County Tot Mig-Same",229,474,6742
40,011,97,003,OK,"Blaine County Tot Mig-Diff",58,121,2056
40,011,98,000,OK,"Blaine County Tot Mig-Forei",d,d,d
40,011,40,011,OK,"Blaine County Non-Migrants",3137,7189,125335
40,011,40,109,OK,"Oklahoma County",39,67,1331
40,011,40,017,OK,"Canadian County",28,49,652
40,011,40,073,OK,"Kingfisher County",19,40,527
40,011,40,093,OK,"Major County",18,49,554
40,011,40,039,OK,"Custer County",17,35,629
40,011,40,047,OK,"Garfield County",17,39,379
40,011,40,027,OK,"Cleveland County",11,12,266
40,011,40,015,OK,"Caddo County",10,23,348
40,011,58,000,SS,"Other Flows - Same State",70,160,2055
40,011,59,000,DS,"Other Flows - Diff State",58,121,2056
40,013,96,000,OK,"Bryan County Tot Mig-US & F",839,1726,22029
40,013,97,000,OK,"Bryan County Tot Mig-US",839,1726,22029
40,013,97,001,OK,"Bryan County Tot Mig-Same S",369,743,9006
40,013,97,003,OK,"Bryan County Tot Mig-Diff S",470,983,13023
40,013,98,000,OK,"Bryan County Tot Mig-Foreig",d,d,d
40,013,40,013,OK,"Bryan County Non-Migrants",10112,22673,367649
40,013,48,181,TX,"Grayson County",130,267,3560
40,013,40,005,OK,"Atoka County",52,96,1276
40,013,40,095,OK,"Marshall County",35,86,703
40,013,40,109,OK,"Oklahoma County",33,57,682
40,013,48,085,TX,"Collin County",33,61,908
40,013,40,069,OK,"Johnston County",30,74,648
40,013,48,113,TX,"Dallas County",27,54,513
40,013,40,089,OK,"Mccurtain County",21,42,418
40,013,40,023,OK,"Choctaw County",20,43,376
40,013,48,439,TX,"Tarrant County",20,46,404
40,013,40,019,OK,"Carter County",18,44,604
40,013,40,143,OK,"Tulsa County",17,30,617
40,013,40,027,OK,"Cleveland County",12,22,356
40,013,40,127,OK,"Pushmataha County",12,15,350
40,013,48,121,TX,"Denton County",11,20,219
